"행정구역","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_0~9세","2020년03월_계_10~19세","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_계_80~89세","2020년03월_계_90~99세","2020년03월_계_100세 이상","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_0~9세","2020년03월_남_10~19세","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_남_80~89세","2020년03월_남_90~99세","2020년03월_남_100세 이상","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_0~9세","2020년03월_여_10~19세","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년03월_여_80~89세","2020년03월_여_90~99세","2020년03월_여_100세 이상"
"전라남도 광양시 (4623000000)","151,372","151,372","14,012","16,294","20,300","18,949","24,153","28,726","15,733","7,895","4,581","707","22","78,834","78,834","7,141","8,436","11,799","10,121","12,241","15,777","8,292","3,462","1,427","132","6","72,538","72,538","6,871","7,858","8,501","8,828","11,912","12,949","7,441","4,433","3,154","575","16"
"전라남도 광양시 광양읍(4623025000)","49,029","49,029","4,633","5,233","6,322","6,205","8,026","8,513","5,502","2,808","1,525","252","10","25,086","25,086","2,348","2,721","3,478","3,206","4,217","4,504","2,852","1,233","476","49","2","23,943","23,943","2,285","2,512","2,844","2,999","3,809","4,009","2,650","1,575","1,049","203","8"
"전라남도 광양시 봉강면(4623031000)","2,156","2,156","73","145","192","135","218","458","355","305","230","44","1","1,118","1,118","47","84","113","82","134","262","182","127","73","13","1","1,038","1,038","26","61","79","53","84","196","173","178","157","31","0"
"전라남도 광양시 옥룡면(4623032000)","3,110","3,110","97","141","269","167","299","686","568","491","335","56","1","1,542","1,542","45","73","166","83","168","397","288","210","98","13","1","1,568","1,568","52","68","103","84","131","289","280","281","237","43","0"
"전라남도 광양시 옥곡면(4623033000)","2,871","2,871","70","117","254","190","284","593","559","458","302","43","1","1,466","1,466","36","58","156","107","167","331","297","200","105","9","0","1,405","1,405","34","59","98","83","117","262","262","258","197","34","1"
"전라남도 광양시 진상면(4623034000)","2,905","2,905","78","137","218","175","232","563","581","499","368","53","1","1,450","1,450","35","78","143","93","144","315","298","209","126","9","0","1,455","1,455","43","59","75","82","88","248","283","290","242","44","1"
"전라남도 광양시 진월면(4623035000)","2,822","2,822","65","94","215","171","268","515","568","534","324","66","2","1,392","1,392","28","51","125","105","166","300","272","231","106","8","0","1,430","1,430","37","43","90","66","102","215","296","303","218","58","2"
"전라남도 광양시 다압면(4623036000)","1,784","1,784","56","95","107","102","172","353","383","291","199","24","2","898","898","25","58","59","57","113","195","197","111","78","5","0","886","886","31","37","48","45","59","158","186","180","121","19","2"
"전라남도 광양시 골약동(4623051500)","1,719","1,719","42","70","145","130","183","327","297","287","213","24","1","934","934","21","38","90","80","124","213","157","132","73","6","0","785","785","21","32","55","50","59","114","140","155","140","18","1"
"전라남도 광양시 중마동(4623053000)","58,194","58,194","6,883","7,480","8,327","8,890","10,755","10,521","3,495","1,207","562","71","3","30,531","30,531","3,505","3,873","4,760","4,713","5,242","5,867","1,879","513","167","10","2","27,663","27,663","3,378","3,607","3,567","4,177","5,513","4,654","1,616","694","395","61","1"
"전라남도 광양시 광영동(4623054000)","12,409","12,409","988","1,212","1,719","1,318","1,998","2,854","1,499","524","258","39","0","6,579","6,579","514","604","1,020","743","1,055","1,538","795","246","59","5","0","5,830","5,830","474","608","699","575","943","1,316","704","278","199","34","0"
"전라남도 광양시 금호동(4623055000)","12,518","12,518","968","1,447","2,317","1,335","1,510","2,921","1,601","287","113","19","0","6,829","6,829","505","730","1,551","763","576","1,614","899","160","28","3","0","5,689","5,689","463","717","766","572","934","1,307","702","127","85","16","0"
"전라남도 광양시 태인동(4623057000)","1,855","1,855","59","123","215","131","208","422","325","204","152","16","0","1,009","1,009","32","68","138","89","135","241","176","90","38","2","0","846","846","27","55","77","42","73","181","149","114","114","14","0"
