"행정구역","2020년06월_계_총인구수","2020년06월_계_연령구간인구수","2020년06월_계_0~9세","2020년06월_계_10~19세","2020년06월_계_20~29세","2020년06월_계_30~39세","2020년06월_계_40~49세","2020년06월_계_50~59세","2020년06월_계_60~69세","2020년06월_계_70~79세","2020년06월_계_80~89세","2020년06월_계_90~99세","2020년06월_계_100세 이상","2020년06월_남_총인구수","2020년06월_남_연령구간인구수","2020년06월_남_0~9세","2020년06월_남_10~19세","2020년06월_남_20~29세","2020년06월_남_30~39세","2020년06월_남_40~49세","2020년06월_남_50~59세","2020년06월_남_60~69세","2020년06월_남_70~79세","2020년06월_남_80~89세","2020년06월_남_90~99세","2020년06월_남_100세 이상","2020년06월_여_총인구수","2020년06월_여_연령구간인구수","2020년06월_여_0~9세","2020년06월_여_10~19세","2020년06월_여_20~29세","2020년06월_여_30~39세","2020년06월_여_40~49세","2020년06월_여_50~59세","2020년06월_여_60~69세","2020년06월_여_70~79세","2020년06월_여_80~89세","2020년06월_여_90~99세","2020년06월_여_100세 이상"
"서울특별시 은평구 (1138000000)","479,524","479,524","30,772","39,501","66,477","69,113","77,391","77,074","62,685","38,790","15,235","2,072","414","230,640","230,640","15,758","20,129","32,183","34,375","38,262","37,090","28,927","17,149","6,106","582","79","248,884","248,884","15,014","19,372","34,294","34,738","39,129","39,984","33,758","21,641","9,129","1,490","335"
"서울특별시 은평구 녹번동(1138051000)","37,680","37,680","2,601","2,440","5,066","6,183","5,856","5,962","4,979","3,178","1,215","177","23","18,017","18,017","1,308","1,224","2,407","3,104","2,950","2,853","2,236","1,391","494","45","5","19,663","19,663","1,293","1,216","2,659","3,079","2,906","3,109","2,743","1,787","721","132","18"
"서울특별시 은평구 불광제1동(1138052000)","40,123","40,123","2,518","2,772","5,462","5,583","6,235","6,781","5,482","3,531","1,532","194","33","19,015","19,015","1,289","1,445","2,696","2,735","3,020","3,156","2,487","1,514","602","60","11","21,108","21,108","1,229","1,327","2,766","2,848","3,215","3,625","2,995","2,017","930","134","22"
"서울특별시 은평구 불광제2동(1138053000)","28,764","28,764","1,232","1,916","4,340","3,969","4,108","5,003","4,281","2,749","1,024","130","12","14,010","14,010","617","978","2,188","2,112","2,119","2,322","1,992","1,227","416","35","4","14,754","14,754","615","938","2,152","1,857","1,989","2,681","2,289","1,522","608","95","8"
"서울특별시 은평구 갈현제1동(1138055100)","23,720","23,720","1,058","1,725","3,802","3,204","3,502","4,053","3,425","2,141","691","105","14","11,559","11,559","563","878","1,930","1,676","1,762","1,890","1,583","955","287","34","1","12,161","12,161","495","847","1,872","1,528","1,740","2,163","1,842","1,186","404","71","13"
"서울특별시 은평구 갈현제2동(1138055200)","29,334","29,334","1,715","2,527","4,422","4,093","4,804","4,855","3,640","2,266","878","115","19","13,961","13,961","876","1,264","2,131","2,045","2,309","2,279","1,657","984","377","31","8","15,373","15,373","839","1,263","2,291","2,048","2,495","2,576","1,983","1,282","501","84","11"
"서울특별시 은평구 구산동(1138056000)","33,182","33,182","1,953","2,918","4,474","4,241","5,267","5,708","4,563","2,769","1,107","162","20","16,522","16,522","990","1,390","2,227","2,160","2,641","2,887","2,314","1,371","491","42","9","16,660","16,660","963","1,528","2,247","2,081","2,626","2,821","2,249","1,398","616","120","11"
"서울특별시 은평구 대조동(1138057000)","27,368","27,368","1,251","1,758","4,740","4,268","4,209","4,191","3,502","2,364","953","110","22","12,808","12,808","646","832","2,094","2,145","2,068","2,024","1,554","1,007","401","30","7","14,560","14,560","605","926","2,646","2,123","2,141","2,167","1,948","1,357","552","80","15"
"서울특별시 은평구 응암제1동(1138058000)","28,210","28,210","2,037","2,548","3,711","4,500","4,864","4,220","3,295","2,083","820","122","10","13,443","13,443","1,066","1,341","1,689","2,240","2,379","2,046","1,437","897","309","38","1","14,767","14,767","971","1,207","2,022","2,260","2,485","2,174","1,858","1,186","511","84","9"
"서울특별시 은평구 응암제2동(1138059000)","27,398","27,398","3,245","2,296","2,767","5,134","5,134","3,560","2,809","1,685","656","92","20","13,333","13,333","1,685","1,185","1,384","2,455","2,622","1,740","1,273","716","240","26","7","14,065","14,065","1,560","1,111","1,383","2,679","2,512","1,820","1,536","969","416","66","13"
"서울특별시 은평구 응암제3동(1138060000)","25,435","25,435","1,047","1,698","3,631","3,438","3,701","4,313","3,727","2,630","1,100","131","19","12,448","12,448","549","874","1,869","1,804","1,903","2,156","1,719","1,110","424","35","5","12,987","12,987","498","824","1,762","1,634","1,798","2,157","2,008","1,520","676","96","14"
"서울특별시 은평구 역촌동(1138062500)","47,308","47,308","2,962","3,671","6,604","6,989","7,742","7,691","6,179","3,828","1,442","175","25","22,427","22,427","1,501","1,835","3,178","3,399","3,837","3,614","2,755","1,696","569","39","4","24,881","24,881","1,461","1,836","3,426","3,590","3,905","4,077","3,424","2,132","873","136","21"
"서울특별시 은평구 신사제1동(1138063100)","27,907","27,907","1,704","2,177","3,996","4,195","4,292","4,555","3,783","2,254","840","101","10","13,511","13,511","823","1,138","2,059","2,140","2,111","2,139","1,740","1,009","324","27","1","14,396","14,396","881","1,039","1,937","2,055","2,181","2,416","2,043","1,245","516","74","9"
"서울특별시 은평구 신사제2동(1138063200)","21,250","21,250","1,184","1,762","3,007","2,889","3,292","3,570","3,094","1,674","675","91","12","10,606","10,606","610","977","1,558","1,523","1,671","1,712","1,495","754","271","31","4","10,644","10,644","574","785","1,449","1,366","1,621","1,858","1,599","920","404","60","8"
"서울특별시 은평구 증산동(1138064000)","15,678","15,678","785","1,279","2,107","2,084","2,316","2,665","2,394","1,442","525","72","9","7,682","7,682","390","676","1,055","1,069","1,148","1,308","1,142","650","223","18","3","7,996","7,996","395","603","1,052","1,015","1,168","1,357","1,252","792","302","54","6"
"서울특별시 은평구 수색동(1138065000)","8,657","8,657","454","556","1,179","1,173","1,132","1,593","1,408","779","335","43","5","4,320","4,320","240","305","619","626","582","794","690","331","120","11","2","4,337","4,337","214","251","560","547","550","799","718","448","215","32","3"
"서울특별시 은평구 진관동(1138069000)","57,510","57,510","5,026","7,458","7,169","7,170","10,937","8,354","6,124","3,417","1,442","252","161","26,978","26,978","2,605","3,787","3,099","3,142","5,140","4,170","2,853","1,537","558","80","7","30,532","30,532","2,421","3,671","4,070","4,028","5,797","4,184","3,271","1,880","884","172","154"
