"행정구역","2021년02월_계_총인구수","2021년02월_계_연령구간인구수","2021년02월_계_0~9세","2021년02월_계_10~19세","2021년02월_계_20~29세","2021년02월_계_30~39세","2021년02월_계_40~49세","2021년02월_계_50~59세","2021년02월_계_60~69세","2021년02월_계_70~79세","2021년02월_계_80~89세","2021년02월_계_90~99세","2021년02월_계_100세 이상","2021년02월_남_총인구수","2021년02월_남_연령구간인구수","2021년02월_남_0~9세","2021년02월_남_10~19세","2021년02월_남_20~29세","2021년02월_남_30~39세","2021년02월_남_40~49세","2021년02월_남_50~59세","2021년02월_남_60~69세","2021년02월_남_70~79세","2021년02월_남_80~89세","2021년02월_남_90~99세","2021년02월_남_100세 이상","2021년02월_여_총인구수","2021년02월_여_연령구간인구수","2021년02월_여_0~9세","2021년02월_여_10~19세","2021년02월_여_20~29세","2021년02월_여_30~39세","2021년02월_여_40~49세","2021년02월_여_50~59세","2021년02월_여_60~69세","2021년02월_여_70~79세","2021년02월_여_80~89세","2021년02월_여_90~99세","2021년02월_여_100세 이상"
"경상남도 의령군 (4872000000)","26,757","26,757","1,056","1,499","2,008","1,732","2,862","4,603","5,504","3,963","3,075","448","7","13,141","13,141","541","798","1,140","918","1,649","2,560","2,894","1,640","906","93","2","13,616","13,616","515","701","868","814","1,213","2,043","2,610","2,323","2,169","355","5"
"경상남도 의령군 의령읍(4872025000)","9,557","9,557","679","910","986","946","1,485","1,613","1,460","880","535","62","1","4,711","4,711","352","486","524","445","786","871","705","376","151","15","0","4,846","4,846","327","424","462","501","699","742","755","504","384","47","1"
"경상남도 의령군 가례면(4872031000)","1,686","1,686","31","50","102","87","134","311","412","278","242","37","2","841","841","18","26","55","52","87","176","240","114","63","10","0","845","845","13","24","47","35","47","135","172","164","179","27","2"
"경상남도 의령군 칠곡면(4872032000)","1,187","1,187","20","32","77","57","86","217","307","204","155","32","0","590","590","14","18","50","37","53","114","161","86","48","9","0","597","597","6","14","27","20","33","103","146","118","107","23","0"
"경상남도 의령군 대의면(4872033000)","1,044","1,044","28","26","69","50","70","187","237","192","162","23","0","500","500","9","17","46","27","46","108","122","81","40","4","0","544","544","19","9","23","23","24","79","115","111","122","19","0"
"경상남도 의령군 화정면(4872034000)","1,524","1,524","26","53","126","63","132","275","351","252","219","27","0","755","755","14","26","85","29","81","157","191","92","76","4","0","769","769","12","27","41","34","51","118","160","160","143","23","0"
"경상남도 의령군 용덕면(4872035000)","1,551","1,551","35","57","90","100","131","288","360","245","212","33","0","764","764","16","24","46","63","77","162","206","102","63","5","0","787","787","19","33","44","37","54","126","154","143","149","28","0"
"경상남도 의령군 정곡면(4872036000)","1,449","1,449","41","40","87","50","114","257","340","266","222","32","0","706","706","19","17","46","31","70","155","185","106","66","11","0","743","743","22","23","41","19","44","102","155","160","156","21","0"
"경상남도 의령군 지정면(4872037000)","1,848","1,848","38","58","116","80","150","315","474","346","241","29","1","942","942","21","30","70","43","94","171","269","158","79","6","1","906","906","17","28","46","37","56","144","205","188","162","23","0"
"경상남도 의령군 낙서면(4872038000)","760","760","19","28","29","31","56","106","214","141","120","15","1","362","362","12","18","18","21","39","56","107","55","35","1","0","398","398","7","10","11","10","17","50","107","86","85","14","1"
"경상남도 의령군 부림면(4872039000)","2,829","2,829","86","156","199","135","296","508","557","511","323","58","0","1,349","1,349","39","82","120","86","174","280","266","211","85","6","0","1,480","1,480","47","74","79","49","122","228","291","300","238","52","0"
"경상남도 의령군 봉수면(4872040000)","995","995","24","32","44","52","73","132","234","200","177","27","0","521","521","16","21","27","36","58","76","143","80","59","5","0","474","474","8","11","17","16","15","56","91","120","118","22","0"
"경상남도 의령군 궁류면(4872041500)","1,151","1,151","11","31","38","38","55","201","267","228","246","36","0","540","540","4","19","30","17","34","117","144","90","79","6","0","611","611","7","12","8","21","21","84","123","138","167","30","0"
"경상남도 의령군 유곡면(4872042000)","1,176","1,176","18","26","45","43","80","193","291","220","221","37","2","560","560","7","14","23","31","50","117","155","89","62","11","1","616","616","11","12","22","12","30","76","136","131","159","26","1"
