"행정구역","2021년02월_계_총인구수","2021년02월_계_연령구간인구수","2021년02월_계_0~9세","2021년02월_계_10~19세","2021년02월_계_20~29세","2021년02월_계_30~39세","2021년02월_계_40~49세","2021년02월_계_50~59세","2021년02월_계_60~69세","2021년02월_계_70~79세","2021년02월_계_80~89세","2021년02월_계_90~99세","2021년02월_계_100세 이상","2021년02월_남_총인구수","2021년02월_남_연령구간인구수","2021년02월_남_0~9세","2021년02월_남_10~19세","2021년02월_남_20~29세","2021년02월_남_30~39세","2021년02월_남_40~49세","2021년02월_남_50~59세","2021년02월_남_60~69세","2021년02월_남_70~79세","2021년02월_남_80~89세","2021년02월_남_90~99세","2021년02월_남_100세 이상","2021년02월_여_총인구수","2021년02월_여_연령구간인구수","2021년02월_여_0~9세","2021년02월_여_10~19세","2021년02월_여_20~29세","2021년02월_여_30~39세","2021년02월_여_40~49세","2021년02월_여_50~59세","2021년02월_여_60~69세","2021년02월_여_70~79세","2021년02월_여_80~89세","2021년02월_여_90~99세","2021년02월_여_100세 이상"
"부산광역시 동구 (2617000000)","88,639","88,639","4,023","5,035","10,423","10,375","11,839","14,643","16,175","10,708","4,721","597","100","43,370","43,370","2,119","2,601","5,268","5,556","6,341","7,456","7,647","4,591","1,615","146","30","45,269","45,269","1,904","2,434","5,155","4,819","5,498","7,187","8,528","6,117","3,106","451","70"
"부산광역시 동구 초량제1동(2617051000)","4,830","4,830","166","272","676","503","698","781","876","594","231","28","5","2,428","2,428","72","144","351","266","395","434","409","273","75","7","2","2,402","2,402","94","128","325","237","303","347","467","321","156","21","3"
"부산광역시 동구 초량제2동(2617052000)","5,796","5,796","157","278","625","566","750","1,002","1,191","825","335","58","9","2,869","2,869","92","141","316","328","428","530","543","353","113","21","4","2,927","2,927","65","137","309","238","322","472","648","472","222","37","5"
"부산광역시 동구 초량제3동(2617053000)","11,505","11,505","987","728","1,750","2,323","1,763","1,617","1,296","688","288","57","8","5,628","5,628","520","381","739","1,202","905","814","634","317","99","12","5","5,877","5,877","467","347","1,011","1,121","858","803","662","371","189","45","3"
"부산광역시 동구 초량제6동(2617055000)","6,271","6,271","174","406","645","507","817","1,039","1,232","913","464","62","12","3,050","3,050","90","223","359","291","416","541","576","381","157","12","4","3,221","3,221","84","183","286","216","401","498","656","532","307","50","8"
"부산광역시 동구 수정제1동(2617056000)","4,235","4,235","188","307","501","406","575","705","754","550","221","23","5","2,050","2,050","99","154","270","219","298","354","326","234","91","5","0","2,185","2,185","89","153","231","187","277","351","428","316","130","18","5"
"부산광역시 동구 수정제2동(2617057000)","10,078","10,078","413","579","1,195","1,196","1,289","1,642","1,889","1,252","557","50","16","4,809","4,809","206","290","569","658","667","803","865","551","182","15","3","5,269","5,269","207","289","626","538","622","839","1,024","701","375","35","13"
"부산광역시 동구 수정제4동(2617059000)","4,097","4,097","107","232","355","306","475","708","821","725","331","35","2","2,032","2,032","61","134","204","176","267","392","405","285","96","12","0","2,065","2,065","46","98","151","130","208","316","416","440","235","23","2"
"부산광역시 동구 수정제5동(2617060000)","5,514","5,514","169","333","577","430","667","973","1,098","856","358","51","2","2,616","2,616","93","164","326","229","358","472","482","365","115","12","0","2,898","2,898","76","169","251","201","309","501","616","491","243","39","2"
"부산광역시 동구 좌천동(2617064500)","11,066","11,066","453","616","1,300","1,144","1,450","1,854","2,053","1,484","636","60","16","5,373","5,373","255","306","694","599","778","907","964","624","231","9","6","5,693","5,693","198","310","606","545","672","947","1,089","860","405","51","10"
"부산광역시 동구 범일제1동(2617065000)","11,954","11,954","368","611","1,290","1,136","1,397","2,123","2,584","1,585","761","86","13","5,885","5,885","193","297","696","624","776","1,100","1,241","680","254","21","3","6,069","6,069","175","314","594","512","621","1,023","1,343","905","507","65","10"
"부산광역시 동구 범일제2동(2617066000)","8,689","8,689","455","420","1,064","1,171","1,229","1,588","1,608","776","328","43","7","4,392","4,392","236","232","544","615","652","810","806","349","134","12","2","4,297","4,297","219","188","520","556","577","778","802","427","194","31","5"
"부산광역시 동구 범일제5동(2617068000)","4,604","4,604","386","253","445","687","729","611","773","460","211","44","5","2,238","2,238","202","135","200","349","401","299","396","179","68","8","1","2,366","2,366","184","118","245","338","328","312","377","281","143","36","4"
