"행정구역","2020년07월_계_총인구수","2020년07월_계_연령구간인구수","2020년07월_계_0~9세","2020년07월_계_10~19세","2020년07월_계_20~29세","2020년07월_계_30~39세","2020년07월_계_40~49세","2020년07월_계_50~59세","2020년07월_계_60~69세","2020년07월_계_70~79세","2020년07월_계_80~89세","2020년07월_계_90~99세","2020년07월_계_100세 이상","2020년07월_남_총인구수","2020년07월_남_연령구간인구수","2020년07월_남_0~9세","2020년07월_남_10~19세","2020년07월_남_20~29세","2020년07월_남_30~39세","2020년07월_남_40~49세","2020년07월_남_50~59세","2020년07월_남_60~69세","2020년07월_남_70~79세","2020년07월_남_80~89세","2020년07월_남_90~99세","2020년07월_남_100세 이상","2020년07월_여_총인구수","2020년07월_여_연령구간인구수","2020년07월_여_0~9세","2020년07월_여_10~19세","2020년07월_여_20~29세","2020년07월_여_30~39세","2020년07월_여_40~49세","2020년07월_여_50~59세","2020년07월_여_60~69세","2020년07월_여_70~79세","2020년07월_여_80~89세","2020년07월_여_90~99세","2020년07월_여_100세 이상"
"강원도  (4200000000)","1,540,094","1,540,094","107,373","139,436","179,168","167,981","225,730","268,643","234,183","135,817","70,024","10,908","831","774,913","774,913","54,950","72,656","100,583","88,011","116,234","137,952","116,369","60,735","24,683","2,484","256","765,181","765,181","52,423","66,780","78,585","79,970","109,496","130,691","117,814","75,082","45,341","8,424","575"
"강원도 춘천시 (4211000000)","281,516","281,516","21,879","27,200","36,991","34,419","42,543","47,025","37,045","21,056","11,379","1,870","109","138,901","138,901","11,211","14,155","19,715","17,469","21,103","23,553","17,928","9,174","4,098","449","46","142,615","142,615","10,668","13,045","17,276","16,950","21,440","23,472","19,117","11,882","7,281","1,421","63"
"강원도 원주시 (4213000000)","352,726","352,726","28,687","36,202","45,201","45,421","57,490","60,441","44,015","21,638","11,765","1,760","106","175,077","175,077","14,634","18,792","24,007","23,037","28,399","30,394","21,771","9,532","4,086","401","24","177,649","177,649","14,053","17,410","21,194","22,384","29,091","30,047","22,244","12,106","7,679","1,359","82"
"강원도 강릉시 (4215000000)","212,978","212,978","13,760","19,383","25,048","21,877","32,530","36,699","32,837","19,481","9,663","1,594","106","105,699","105,699","7,096","10,198","13,701","11,471","16,604","18,368","15,766","8,692","3,450","326","27","107,279","107,279","6,664","9,185","11,347","10,406","15,926","18,331","17,071","10,789","6,213","1,268","79"
"강원도 동해시 (4217000000)","90,481","90,481","6,758","8,864","9,326","9,427","14,712","15,617","13,505","8,065","3,670","507","30","45,847","45,847","3,488","4,634","5,466","4,967","7,676","8,064","6,499","3,633","1,306","105","9","44,634","44,634","3,270","4,230","3,860","4,460","7,036","7,553","7,006","4,432","2,364","402","21"
"강원도 태백시 (4219000000)","43,098","43,098","2,702","3,885","3,691","3,932","6,534","7,491","7,602","4,885","2,050","264","62","21,804","21,804","1,399","2,018","2,118","2,056","3,476","4,011","3,725","2,187","731","57","26","21,294","21,294","1,303","1,867","1,573","1,876","3,058","3,480","3,877","2,698","1,319","207","36"
"강원도 속초시 (4221000000)","82,211","82,211","5,905","7,562","8,946","9,261","12,529","15,156","12,321","6,761","3,139","597","34","40,668","40,668","2,985","3,907","5,033","4,952","6,236","7,468","5,959","2,931","1,058","126","13","41,543","41,543","2,920","3,655","3,913","4,309","6,293","7,688","6,362","3,830","2,081","471","21"
"강원도 삼척시 (4223000000)","65,698","65,698","3,956","5,214","7,390","5,968","9,062","11,474","10,870","7,245","3,899","570","50","33,287","33,287","2,009","2,724","4,165","3,222","5,025","6,094","5,428","3,185","1,315","108","12","32,411","32,411","1,947","2,490","3,225","2,746","4,037","5,380","5,442","4,060","2,584","462","38"
"강원도 홍천군 (4272000000)","69,232","69,232","3,866","5,292","6,973","6,199","8,348","12,912","13,361","7,328","4,300","611","42","35,669","35,669","1,944","2,745","4,235","3,375","4,493","6,808","6,919","3,463","1,507","171","9","33,563","33,563","1,922","2,547","2,738","2,824","3,855","6,104","6,442","3,865","2,793","440","33"
"강원도 횡성군 (4273000000)","46,402","46,402","2,223","3,642","3,863","3,513","5,133","8,837","9,878","5,637","3,134","510","32","23,779","23,779","1,165","1,903","2,189","1,856","2,854","4,681","5,141","2,715","1,144","120","11","22,623","22,623","1,058","1,739","1,674","1,657","2,279","4,156","4,737","2,922","1,990","390","21"
"강원도 영월군 (4275000000)","38,818","38,818","1,714","2,995","3,304","2,859","4,722","7,436","7,883","4,892","2,615","348","50","20,048","20,048","913","1,608","1,896","1,564","2,607","4,090","4,103","2,226","931","96","14","18,770","18,770","801","1,387","1,408","1,295","2,115","3,346","3,780","2,666","1,684","252","36"
"강원도 평창군 (4276000000)","41,709","41,709","1,945","2,956","3,385","3,217","5,396","8,150","8,622","5,046","2,601","349","42","21,331","21,331","963","1,564","1,957","1,744","2,952","4,343","4,463","2,335","923","75","12","20,378","20,378","982","1,392","1,428","1,473","2,444","3,807","4,159","2,711","1,678","274","30"
"강원도 정선군 (4277000000)","37,001","37,001","1,774","2,605","2,857","3,203","4,985","7,116","7,376","4,539","2,157","340","49","19,218","19,218","918","1,346","1,615","1,817","2,894","3,879","3,867","2,042","744","76","20","17,783","17,783","856","1,259","1,242","1,386","2,091","3,237","3,509","2,497","1,413","264","29"
