"행정구역","2021년09월_계_총인구수","2021년09월_계_연령구간인구수","2021년09월_계_0~9세","2021년09월_계_10~19세","2021년09월_계_20~29세","2021년09월_계_30~39세","2021년09월_계_40~49세","2021년09월_계_50~59세","2021년09월_계_60~69세","2021년09월_계_70~79세","2021년09월_계_80~89세","2021년09월_계_90~99세","2021년09월_계_100세 이상","2021년09월_남_총인구수","2021년09월_남_연령구간인구수","2021년09월_남_0~9세","2021년09월_남_10~19세","2021년09월_남_20~29세","2021년09월_남_30~39세","2021년09월_남_40~49세","2021년09월_남_50~59세","2021년09월_남_60~69세","2021년09월_남_70~79세","2021년09월_남_80~89세","2021년09월_남_90~99세","2021년09월_남_100세 이상","2021년09월_여_총인구수","2021년09월_여_연령구간인구수","2021년09월_여_0~9세","2021년09월_여_10~19세","2021년09월_여_20~29세","2021년09월_여_30~39세","2021년09월_여_40~49세","2021년09월_여_50~59세","2021년09월_여_60~69세","2021년09월_여_70~79세","2021년09월_여_80~89세","2021년09월_여_90~99세","2021년09월_여_100세 이상"
"충청북도 옥천군 (4373000000)","50,215","50,215","2,457","3,781","4,172","3,732","6,096","8,770","10,387","6,339","3,851","618","12","25,283","25,283","1,265","2,009","2,362","1,924","3,275","4,717","5,317","2,951","1,311","151","1","24,932","24,932","1,192","1,772","1,810","1,808","2,821","4,053","5,070","3,388","2,540","467","11"
"충청북도 옥천군 옥천읍(4373025000)","29,083","29,083","2,018","2,988","3,087","2,709","4,468","4,963","4,608","2,720","1,320","199","3","14,531","14,531","1,044","1,589","1,698","1,353","2,273","2,595","2,235","1,212","492","40","0","14,552","14,552","974","1,399","1,389","1,356","2,195","2,368","2,373","1,508","828","159","3"
"충청북도 옥천군 동이면(4373031000)","3,216","3,216","86","118","201","175","272","612","870","485","334","62","1","1,648","1,648","45","57","134","92","155","335","473","233","106","18","0","1,568","1,568","41","61","67","83","117","277","397","252","228","44","1"
"충청북도 옥천군 안남면(4373032000)","1,400","1,400","39","64","52","67","93","248","374","248","176","39","0","701","701","21","35","32","43","56","133","199","119","53","10","0","699","699","18","29","20","24","37","115","175","129","123","29","0"
"충청북도 옥천군 안내면(4373033000)","1,900","1,900","37","64","85","73","142","318","538","340","262","39","2","972","972","20","34","52","42","91","187","283","168","83","11","1","928","928","17","30","33","31","51","131","255","172","179","28","1"
"충청북도 옥천군 청성면(4373034000)","2,370","2,370","36","63","77","75","130","425","702","423","375","61","3","1,185","1,185","18","33","52","34","86","237","389","200","117","19","0","1,185","1,185","18","30","25","41","44","188","313","223","258","42","3"
"충청북도 옥천군 청산면(4373035000)","2,964","2,964","46","143","120","105","205","477","830","589","396","52","1","1,435","1,435","17","77","66","57","123","274","420","270","116","15","0","1,529","1,529","29","66","54","48","82","203","410","319","280","37","1"
"충청북도 옥천군 이원면(4373036000)","4,097","4,097","89","168","242","239","354","731","1,045","702","451","76","0","2,109","2,109","40","94","143","145","233","402","552","342","140","18","0","1,988","1,988","49","74","99","94","121","329","493","360","311","58","0"
"충청북도 옥천군 군서면(4373037000)","2,199","2,199","46","70","129","117","165","399","585","383","262","43","0","1,146","1,146","29","34","75","61","110","222","318","194","95","8","0","1,053","1,053","17","36","54","56","55","177","267","189","167","35","0"
"충청북도 옥천군 군북면(4373038000)","2,986","2,986","60","103","179","172","267","597","835","449","275","47","2","1,556","1,556","31","56","110","97","148","332","448","213","109","12","0","1,430","1,430","29","47","69","75","119","265","387","236","166","35","2"
