"행정구역","2021년08월_계_총인구수","2021년08월_계_연령구간인구수","2021년08월_계_0~9세","2021년08월_계_10~19세","2021년08월_계_20~29세","2021년08월_계_30~39세","2021년08월_계_40~49세","2021년08월_계_50~59세","2021년08월_계_60~69세","2021년08월_계_70~79세","2021년08월_계_80~89세","2021년08월_계_90~99세","2021년08월_계_100세 이상","2021년08월_남_총인구수","2021년08월_남_연령구간인구수","2021년08월_남_0~9세","2021년08월_남_10~19세","2021년08월_남_20~29세","2021년08월_남_30~39세","2021년08월_남_40~49세","2021년08월_남_50~59세","2021년08월_남_60~69세","2021년08월_남_70~79세","2021년08월_남_80~89세","2021년08월_남_90~99세","2021년08월_남_100세 이상","2021년08월_여_총인구수","2021년08월_여_연령구간인구수","2021년08월_여_0~9세","2021년08월_여_10~19세","2021년08월_여_20~29세","2021년08월_여_30~39세","2021년08월_여_40~49세","2021년08월_여_50~59세","2021년08월_여_60~69세","2021년08월_여_70~79세","2021년08월_여_80~89세","2021년08월_여_90~99세","2021년08월_여_100세 이상"
"경기도 광명시 (4121000000)","295,335","295,335","22,356","29,892","37,388","40,537","50,426","49,049","39,182","17,675","7,689","1,104","37","145,603","145,603","11,386","15,412","19,439","20,595","24,891","24,455","18,615","7,988","2,584","230","8","149,732","149,732","10,970","14,480","17,949","19,942","25,535","24,594","20,567","9,687","5,105","874","29"
"경기도 광명시 광명1동(4121051000)","180","180","0","4","10","20","24","53","48","16","2","3","0","100","100","0","3","5","12","14","34","22","8","1","1","0","80","80","0","1","5","8","10","19","26","8","1","2","0"
"경기도 광명시 광명2동(4121052000)","3,275","3,275","109","231","387","367","457","582","630","361","139","12","0","1,683","1,683","64","139","209","217","248","297","294","163","47","5","0","1,592","1,592","45","92","178","150","209","285","336","198","92","7","0"
"경기도 광명시 광명3동(4121054000)","9,772","9,772","337","614","1,237","1,178","1,339","1,847","1,825","969","383","40","3","4,733","4,733","165","326","647","662","686","877","807","419","138","4","2","5,039","5,039","172","288","590","516","653","970","1,018","550","245","36","1"
"경기도 광명시 광명4동(4121055000)","13,699","13,699","650","911","1,781","1,818","1,916","2,384","2,491","1,253","439","55","1","6,724","6,724","323","455","912","1,000","966","1,181","1,164","561","150","12","0","6,975","6,975","327","456","869","818","950","1,203","1,327","692","289","43","1"
"경기도 광명시 광명5동(4121056000)","14,221","14,221","812","1,229","1,783","1,702","2,287","2,415","2,306","1,149","475","63","0","7,018","7,018","429","630","980","866","1,160","1,174","1,079","522","164","14","0","7,203","7,203","383","599","803","836","1,127","1,241","1,227","627","311","49","0"
"경기도 광명시 광명6동(4121057000)","10,570","10,570","773","1,104","1,263","1,212","1,779","1,781","1,573","759","296","28","2","5,208","5,208","364","583","655","605","872","892","759","358","114","6","0","5,362","5,362","409","521","608","607","907","889","814","401","182","22","2"
"경기도 광명시 광명7동(4121058000)","21,256","21,256","1,580","1,829","2,722","3,161","3,318","3,490","3,146","1,395","532","82","1","10,507","10,507","770","917","1,460","1,627","1,686","1,680","1,492","665","191","19","0","10,749","10,749","810","912","1,262","1,534","1,632","1,810","1,654","730","341","63","1"
"경기도 광명시 철산1동(4121059000)","10,999","10,999","880","1,374","1,485","1,472","1,982","1,831","1,216","514","216","28","1","5,434","5,434","445","717","781","741","920","907","600","239","78","6","0","5,565","5,565","435","657","704","731","1,062","924","616","275","138","22","1"
"경기도 광명시 철산2동(4121060000)","6,287","6,287","202","407","914","817","875","1,333","1,037","454","212","35","1","3,317","3,317","97","210","478","469","466","746","557","207","80","7","0","2,970","2,970","105","197","436","348","409","587","480","247","132","28","1"
"경기도 광명시 철산3동(4121061000)","34,740","34,740","3,047","4,373","4,345","4,065","6,457","5,764","4,204","1,627","746","109","3","17,038","17,038","1,522","2,281","2,241","1,928","3,056","2,877","2,038","790","281","23","1","17,702","17,702","1,525","2,092","2,104","2,137","3,401","2,887","2,166","837","465","86","2"
"경기도 광명시 철산4동(4121062000)","13,169","13,169","990","1,155","1,659","2,289","2,254","2,137","1,644","766","245","27","3","6,609","6,609","526","597","889","1,154","1,132","1,092","778","358","78","3","2","6,560","6,560","464","558","770","1,135","1,122","1,045","866","408","167","24","1"
"경기도 광명시 하안1동(4121063100)","26,016","26,016","2,178","3,175","3,173","2,966","4,851","4,428","3,258","1,321","568","93","5","12,948","12,948","1,115","1,629","1,677","1,472","2,367","2,259","1,605","629","176","19","0","13,068","13,068","1,063","1,546","1,496","1,494","2,484","2,169","1,653","692","392","74","5"
"경기도 광명시 하안2동(4121063200)","13,868","13,868","938","1,012","1,748","2,500","2,323","2,173","1,746","822","519","85","2","6,531","6,531","463","514","870","1,313","1,148","1,022","723","324","137","17","0","7,337","7,337","475","498","878","1,187","1,175","1,151","1,023","498","382","68","2"
"경기도 광명시 하안3동(4121063300)","20,148","20,148","1,389","1,799","2,421","2,781","3,348","3,309","2,637","1,464","866","128","6","9,515","9,515","748","922","1,203","1,401","1,631","1,606","1,186","542","248","27","1","10,633","10,633","641","877","1,218","1,380","1,717","1,703","1,451","922","618","101","5"
"경기도 광명시 하안4동(4121063400)","12,399","12,399","925","1,370","1,651","1,976","2,254","2,067","1,304","545","271","35","1","6,022","6,022","490","696","838","1,032","1,055","1,000","593","222","90","6","0","6,377","6,377","435","674","813","944","1,199","1,067","711","323","181","29","1"
"경기도 광명시 소하1동(4121064000)","31,800","31,800","2,880","4,265","3,697","3,852","6,067","4,912","3,782","1,592","642","109","2","15,493","15,493","1,466","2,196","1,876","1,838","2,911","2,429","1,808","744","202","23","0","16,307","16,307","1,414","2,069","1,821","2,014","3,156","2,483","1,974","848","440","86","2"
"경기도 광명시 소하2동(4121065000)","50,794","50,794","4,607","4,955","6,915","8,156","8,681","8,123","5,801","2,433","972","146","5","25,505","25,505","2,367","2,542","3,606","4,136","4,435","4,131","2,806","1,114","333","33","2","25,289","25,289","2,240","2,413","3,309","4,020","4,246","3,992","2,995","1,319","639","113","3"
"경기도 광명시 학온동(4121066000)","2,142","2,142","59","85","197","205","214","420","534","235","166","26","1","1,218","1,218","32","55","112","122","138","251","304","123","76","5","0","924","924","27","30","85","83","76","169","230","112","90","21","1"
