"행정구역","2020년02월_계_총인구수","2020년02월_계_연령구간인구수","2020년02월_계_0~9세","2020년02월_계_10~19세","2020년02월_계_20~29세","2020년02월_계_30~39세","2020년02월_계_40~49세","2020년02월_계_50~59세","2020년02월_계_60~69세","2020년02월_계_70~79세","2020년02월_계_80~89세","2020년02월_계_90~99세","2020년02월_계_100세 이상","2020년02월_남_총인구수","2020년02월_남_연령구간인구수","2020년02월_남_0~9세","2020년02월_남_10~19세","2020년02월_남_20~29세","2020년02월_남_30~39세","2020년02월_남_40~49세","2020년02월_남_50~59세","2020년02월_남_60~69세","2020년02월_남_70~79세","2020년02월_남_80~89세","2020년02월_남_90~99세","2020년02월_남_100세 이상","2020년02월_여_총인구수","2020년02월_여_연령구간인구수","2020년02월_여_0~9세","2020년02월_여_10~19세","2020년02월_여_20~29세","2020년02월_여_30~39세","2020년02월_여_40~49세","2020년02월_여_50~59세","2020년02월_여_60~69세","2020년02월_여_70~79세","2020년02월_여_80~89세","2020년02월_여_90~99세","2020년02월_여_100세 이상"
"인천광역시 강화군 (2871000000)","69,154","69,154","3,329","4,785","5,547","5,476","7,952","12,254","13,535","9,999","5,455","783","39","34,663","34,663","1,721","2,469","3,205","2,896","4,323","6,260","6,738","4,707","2,143","190","11","34,491","34,491","1,608","2,316","2,342","2,580","3,629","5,994","6,797","5,292","3,312","593","28"
"인천광역시 강화군 강화읍(2871025000)","22,840","22,840","1,498","2,272","2,331","2,244","3,313","3,821","3,460","2,491","1,222","175","13","11,270","11,270","784","1,132","1,330","1,166","1,686","1,898","1,683","1,089","455","42","5","11,570","11,570","714","1,140","1,001","1,078","1,627","1,923","1,777","1,402","767","133","8"
"인천광역시 강화군 선원면(2871031000)","7,731","7,731","532","675","704","680","1,085","1,365","1,313","822","480","74","1","3,866","3,866","271","345","416","331","562","694","654","394","180","19","0","3,865","3,865","261","330","288","349","523","671","659","428","300","55","1"
"인천광역시 강화군 불은면(2871032000)","4,900","4,900","182","221","321","330","459","891","1,186","773","451","83","3","2,476","2,476","75","117","191","176","261","455","603","393","185","20","0","2,424","2,424","107","104","130","154","198","436","583","380","266","63","3"
"인천광역시 강화군 길상면(2871033000)","6,918","6,918","310","397","549","603","740","1,387","1,491","931","438","69","3","3,508","3,508","160","207","319","314","420","696","736","480","163","11","2","3,410","3,410","150","190","230","289","320","691","755","451","275","58","1"
"인천광역시 강화군 화도면(2871034000)","4,485","4,485","164","196","293","325","379","807","1,114","736","396","71","4","2,264","2,264","77","117","162","188","222","392","568","356","162","20","0","2,221","2,221","87","79","131","137","157","415","546","380","234","51","4"
"인천광역시 강화군 양도면(2871035000)","4,210","4,210","151","248","269","238","451","752","923","698","416","62","2","2,121","2,121","80","139","161","128","254","389","456","331","164","18","1","2,089","2,089","71","109","108","110","197","363","467","367","252","44","1"
"인천광역시 강화군 내가면(2871036000)","3,117","3,117","67","140","199","192","297","555","720","607","308","30","2","1,547","1,547","42","75","110","110","165","269","362","279","124","9","2","1,570","1,570","25","65","89","82","132","286","358","328","184","21","0"
"인천광역시 강화군 하점면(2871037000)","4,100","4,100","115","168","245","247","360","673","908","828","493","59","4","2,086","2,086","58","88","151","129","215","371","460","395","210","9","0","2,014","2,014","57","80","94","118","145","302","448","433","283","50","4"
"인천광역시 강화군 양사면(2871038000)","1,865","1,865","56","78","88","84","148","353","422","378","230","27","1","928","928","30","37","52","50","78","198","210","172","96","5","0","937","937","26","41","36","34","70","155","212","206","134","22","1"
"인천광역시 강화군 송해면(2871039000)","3,164","3,164","115","140","222","207","279","550","656","589","367","36","3","1,584","1,584","58","72","121","122","181","296","315","277","133","9","0","1,580","1,580","57","68","101","85","98","254","341","312","234","27","3"
"인천광역시 강화군 교동면(2871040000)","2,930","2,930","65","123","182","163","211","548","630","617","337","51","3","1,512","1,512","38","61","114","93","140","294","327","284","144","16","1","1,418","1,418","27","62","68","70","71","254","303","333","193","35","2"
"인천광역시 강화군 삼산면(2871041000)","2,257","2,257","63","112","120","137","195","419","538","401","235","37","0","1,173","1,173","40","72","65","76","114","233","279","191","95","8","0","1,084","1,084","23","40","55","61","81","186","259","210","140","29","0"
"인천광역시 강화군 서도면(2871042000)","377","377","5","12","17","17","23","77","104","65","53","4","0","190","190","4","6","9","8","17","43","47","37","17","2","0","187","187","1","6","8","9","6","34","57","28","36","2","0"
"인천광역시 강화군 서도면볼음출장소(2871042500)","260","260","6","3","7","9","12","56","70","63","29","5","0","138","138","4","1","4","5","8","32","38","29","15","2","0","122","122","2","2","3","4","4","24","32","34","14","3","0"
