"행정구역","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_0~9세","2020년03월_계_10~19세","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_계_80~89세","2020년03월_계_90~99세","2020년03월_계_100세 이상","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_0~9세","2020년03월_남_10~19세","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_남_80~89세","2020년03월_남_90~99세","2020년03월_남_100세 이상","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_0~9세","2020년03월_여_10~19세","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년03월_여_80~89세","2020년03월_여_90~99세","2020년03월_여_100세 이상"
"경기도 이천시 (4150000000)","216,404","216,404","19,688","22,289","29,129","30,760","34,958","34,999","24,263","12,837","6,503","913","65","111,554","111,554","10,165","11,595","16,383","16,397","18,057","18,088","12,354","5,920","2,356","220","19","104,850","104,850","9,523","10,694","12,746","14,363","16,901","16,911","11,909","6,917","4,147","693","46"
"경기도 이천시 장호원읍(4150025000)","14,826","14,826","1,029","1,415","1,581","1,566","2,083","2,575","2,287","1,399","788","93","10","7,535","7,535","530","747","947","824","1,095","1,304","1,135","646","277","26","4","7,291","7,291","499","668","634","742","988","1,271","1,152","753","511","67","6"
"경기도 이천시 부발읍(4150025300)","35,993","35,993","3,560","4,603","4,732","5,276","6,805","5,400","3,189","1,559","768","96","5","18,748","18,748","1,808","2,401","2,722","2,779","3,495","2,863","1,659","722","278","21","0","17,245","17,245","1,752","2,202","2,010","2,497","3,310","2,537","1,530","837","490","75","5"
"경기도 이천시 신둔면(4150031000)","13,274","13,274","1,045","982","1,615","1,751","1,958","2,503","1,914","980","439","80","7","6,943","6,943","537","516","873","943","1,075","1,318","1,024","467","169","19","2","6,331","6,331","508","466","742","808","883","1,185","890","513","270","61","5"
"경기도 이천시 백사면(4150032000)","11,078","11,078","825","849","1,302","1,243","1,621","2,146","1,613","917","474","84","4","5,633","5,633","425","450","703","638","862","1,088","821","434","188","24","0","5,445","5,445","400","399","599","605","759","1,058","792","483","286","60","4"
"경기도 이천시 호법면(4150033000)","5,709","5,709","333","302","642","664","737","1,109","991","571","309","50","1","3,008","3,008","179","157","346","392","442","599","512","259","112","10","0","2,701","2,701","154","145","296","272","295","510","479","312","197","40","1"
"경기도 이천시 마장면(4150034000)","12,948","12,948","1,388","954","1,914","2,213","1,842","1,887","1,458","813","407","66","6","7,009","7,009","697","494","1,165","1,255","1,062","1,021","761","385","147","20","2","5,939","5,939","691","460","749","958","780","866","697","428","260","46","4"
"경기도 이천시 대월면(4150035000)","14,472","14,472","1,294","1,265","2,426","2,564","2,114","2,007","1,465","876","385","71","5","7,397","7,397","676","631","1,250","1,358","1,134","1,060","741","392","138","15","2","7,075","7,075","618","634","1,176","1,206","980","947","724","484","247","56","3"
"경기도 이천시 모가면(4150036000)","4,441","4,441","157","264","408","366","497","893","921","543","351","39","2","2,382","2,382","89","144","258","231","287","489","483","261","128","12","0","2,059","2,059","68","120","150","135","210","404","438","282","223","27","2"
"경기도 이천시 설성면(4150037000)","4,837","4,837","198","235","426","398","514","939","978","675","404","63","7","2,547","2,547","92","130","242","245","312","520","518","325","149","11","3","2,290","2,290","106","105","184","153","202","419","460","350","255","52","4"
"경기도 이천시 율면(4150038000)","2,691","2,691","71","122","200","146","261","471","640","392","337","47","4","1,376","1,376","41","64","112","91","164","247","330","191","122","13","1","1,315","1,315","30","58","88","55","97","224","310","201","215","34","3"
"경기도 이천시 창전동(4150051000)","17,385","17,385","1,046","1,595","2,796","2,264","2,642","3,115","2,291","1,116","467","49","4","8,625","8,625","543","813","1,499","1,244","1,288","1,464","1,083","516","161","14","0","8,760","8,760","503","782","1,297","1,020","1,354","1,651","1,208","600","306","35","4"
"경기도 이천시 증포동(4150051500)","53,826","53,826","7,155","7,912","6,620","8,573","10,479","7,640","3,283","1,389","685","88","2","26,854","26,854","3,695","4,159","3,470","4,127","5,022","3,918","1,646","582","221","13","1","26,972","26,972","3,460","3,753","3,150","4,446","5,457","3,722","1,637","807","464","75","1"
"경기도 이천시 중리동(4150052000)","14,606","14,606","979","964","2,929","2,339","1,894","2,360","1,770","910","405","51","5","8,220","8,220","527","502","1,975","1,460","1,032","1,209","899","436","163","14","3","6,386","6,386","452","462","954","879","862","1,151","871","474","242","37","2"
"경기도 이천시 관고동(4150053000)","10,318","10,318","608","827","1,538","1,397","1,511","1,954","1,463","697","284","36","3","5,277","5,277","326","387","821","810","787","988","742","304","103","8","1","5,041","5,041","282","440","717","587","724","966","721","393","181","28","2"
