"행정구역","2020년02월_계_총인구수","2020년02월_계_연령구간인구수","2020년02월_계_0~9세","2020년02월_계_10~19세","2020년02월_계_20~29세","2020년02월_계_30~39세","2020년02월_계_40~49세","2020년02월_계_50~59세","2020년02월_계_60~69세","2020년02월_계_70~79세","2020년02월_계_80~89세","2020년02월_계_90~99세","2020년02월_계_100세 이상","2020년02월_남_총인구수","2020년02월_남_연령구간인구수","2020년02월_남_0~9세","2020년02월_남_10~19세","2020년02월_남_20~29세","2020년02월_남_30~39세","2020년02월_남_40~49세","2020년02월_남_50~59세","2020년02월_남_60~69세","2020년02월_남_70~79세","2020년02월_남_80~89세","2020년02월_남_90~99세","2020년02월_남_100세 이상","2020년02월_여_총인구수","2020년02월_여_연령구간인구수","2020년02월_여_0~9세","2020년02월_여_10~19세","2020년02월_여_20~29세","2020년02월_여_30~39세","2020년02월_여_40~49세","2020년02월_여_50~59세","2020년02월_여_60~69세","2020년02월_여_70~79세","2020년02월_여_80~89세","2020년02월_여_90~99세","2020년02월_여_100세 이상"
"부산광역시  (2600000000)","3,410,925","3,410,925","241,624","281,120","434,692","431,911","518,321","580,966","511,174","285,602","109,312","14,396","1,807","1,673,266","1,673,266","123,987","145,587","227,372","220,696","260,736","281,287","242,854","128,371","38,821","3,158","397","1,737,659","1,737,659","117,637","135,533","207,320","211,215","257,585","299,679","268,320","157,231","70,491","11,238","1,410"
"부산광역시 중구 (2611000000)","41,826","41,826","1,459","2,235","5,506","4,559","5,629","7,255","7,761","4,978","2,014","348","82","20,482","20,482","766","1,134","2,753","2,474","3,040","3,642","3,654","2,166","738","97","18","21,344","21,344","693","1,101","2,753","2,085","2,589","3,613","4,107","2,812","1,276","251","64"
"부산광역시 서구 (2614000000)","107,844","107,844","5,652","7,452","13,504","11,544","14,762","18,414","18,467","12,135","5,063","737","114","52,368","52,368","2,948","3,759","6,716","5,991","7,667","9,394","8,606","5,265","1,823","168","31","55,476","55,476","2,704","3,693","6,788","5,553","7,095","9,020","9,861","6,870","3,240","569","83"
"부산광역시 동구 (2617000000)","88,439","88,439","4,133","5,321","10,456","10,262","12,133","14,966","15,620","10,544","4,354","552","98","43,453","43,453","2,174","2,758","5,340","5,520","6,542","7,569","7,422","4,436","1,513","150","29","44,986","44,986","1,959","2,563","5,116","4,742","5,591","7,397","8,198","6,108","2,841","402","69"
"부산광역시 영도구 (2620000000)","116,155","116,155","5,673","7,864","12,388","11,428","15,915","20,462","21,589","14,427","5,553","728","128","57,304","57,304","2,858","4,087","6,740","6,163","8,376","10,369","10,329","6,242","1,969","137","34","58,851","58,851","2,815","3,777","5,648","5,265","7,539","10,093","11,260","8,185","3,584","591","94"
"부산광역시 부산진구 (2623000000)","356,811","356,811","21,969","25,883","51,271","47,532","52,061","59,319","53,776","31,099","12,190","1,489","222","172,815","172,815","11,158","13,244","25,401","24,207","26,347","28,614","25,425","13,652","4,368","354","45","183,996","183,996","10,811","12,639","25,870","23,325","25,714","30,705","28,351","17,447","7,822","1,135","177"
"부산광역시 동래구 (2626000000)","271,528","271,528","19,986","25,322","33,519","33,930","43,310","45,275","39,682","21,562","7,786","1,020","136","132,345","132,345","10,310","13,274","17,596","17,041","21,051","21,457","18,488","9,968","2,909","229","22","139,183","139,183","9,676","12,048","15,923","16,889","22,259","23,818","21,194","11,594","4,877","791","114"
"부산광역시 남구 (2629000000)","272,927","272,927","19,245","24,087","35,404","32,292","43,013","44,064","40,122","24,489","8,988","1,092","131","133,698","133,698","9,803","12,449","18,820","16,459","21,560","21,420","18,557","10,970","3,398","239","23","139,229","139,229","9,442","11,638","16,584","15,833","21,453","22,644","21,565","13,519","5,590","853","108"
"부산광역시 북구 (2632000000)","290,230","290,230","20,255","24,842","39,239","35,294","42,051","56,161","43,100","20,535","7,658","996","99","143,726","143,726","10,396","12,954","21,043","18,239","20,769","26,907","21,312","9,356","2,527","201","22","146,504","146,504","9,859","11,888","18,196","17,055","21,282","29,254","21,788","11,179","5,131","795","77"
"부산광역시 해운대구 (2635000000)","405,708","405,708","29,617","39,609","49,932","48,346","67,445","71,131","55,450","30,094","12,313","1,616","155","195,730","195,730","15,443","20,437","26,105","23,557","32,023","33,880","26,319","13,227","4,332","366","41","209,978","209,978","14,174","19,172","23,827","24,789","35,422","37,251","29,131","16,867","7,981","1,250","114"
"부산광역시 사하구 (2638000000)","319,542","319,542","21,639","26,812","41,297","39,672","47,756","56,924","49,305","25,441","9,263","1,272","161","159,437","159,437","11,078","14,000","22,236","20,982","24,363","27,784","23,874","11,687","3,144","256","33","160,105","160,105","10,561","12,812","19,061","18,690","23,393","29,140","25,431","13,754","6,119","1,016","128"
"부산광역시 금정구 (2641000000)","238,208","238,208","13,991","18,839","34,110","26,725","33,463","42,210","37,776","21,387","8,373","1,141","193","116,606","116,606","7,203","9,715","18,496","13,814","16,629","19,966","17,720","9,728","3,027","268","40","121,602","121,602","6,788","9,124","15,614","12,911","16,834","22,244","20,056","11,659","5,346","873","153"
"부산광역시 강서구 (2644000000)","130,748","130,748","19,436","10,622","11,846","26,603","21,540","16,482","14,716","6,531","2,506","425","41","67,557","67,557","9,962","5,426","6,308","13,620","12,099","8,453","7,547","3,217","837","77","11","63,191","63,191","9,474","5,196","5,538","12,983","9,441","8,029","7,169","3,314","1,669","348","30"
"부산광역시 연제구 (2647000000)","210,509","210,509","15,421","17,034","26,373","28,231","32,314","34,818","31,314","17,615","6,487","824","78","101,738","101,738","7,872","8,801","13,475","14,149","15,861","16,380","14,536","8,012","2,443","189","20","108,771","108,771","7,549","8,233","12,898","14,082","16,453","18,438","16,778","9,603","4,044","635","58"
"부산광역시 수영구 (2650000000)","176,879","176,879","10,616","12,348","24,217","24,185","25,781","27,967","27,763","16,703","6,394","840","65","83,801","83,801","5,448","6,366","11,929","12,119","12,630","12,703","12,414","7,576","2,396","207","13","93,078","93,078","5,168","5,982","12,288","12,066","13,151","15,264","15,349","9,127","3,998","633","52"
"부산광역시 사상구 (2653000000)","217,250","217,250","13,522","15,986","29,817","26,703","30,556","42,921","35,082","16,432","5,535","632","64","109,833","109,833","6,891","8,365","15,984","14,253","15,956","21,347","17,533","7,602","1,792","102","8","107,417","107,417","6,631","7,621","13,833","12,450","14,600","21,574","17,549","8,830","3,743","530","56"
"부산광역시 기장군 (2671000000)","166,321","166,321","19,010","16,864","15,813","24,605","30,592","22,597","19,651","11,630","4,835","684","40","82,373","82,373","9,677","8,818","8,430","12,108","15,823","11,402","9,118","5,267","1,605","118","7","83,948","83,948","9,333","8,046","7,383","12,497","14,769","11,195","10,533","6,363","3,230","566","33"
