"행정구역","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_0~9세","2020년03월_계_10~19세","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_계_80~89세","2020년03월_계_90~99세","2020년03월_계_100세 이상","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_0~9세","2020년03월_남_10~19세","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_남_80~89세","2020년03월_남_90~99세","2020년03월_남_100세 이상","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_0~9세","2020년03월_여_10~19세","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년03월_여_80~89세","2020년03월_여_90~99세","2020년03월_여_100세 이상"
"경기도 김포시 (4157000000)","443,071","443,071","52,248","45,404","48,060","71,019","82,072","63,562","45,041","24,397","9,798","1,403","67","222,353","222,353","26,741","23,163","25,009","34,809","42,710","32,533","21,955","11,405","3,679","332","17","220,718","220,718","25,507","22,241","23,051","36,210","39,362","31,029","23,086","12,992","6,119","1,071","50"
"경기도 김포시 통진읍(4157025000)","26,605","26,605","1,791","2,352","3,208","2,951","4,143","5,189","3,868","1,967","1,013","119","4","14,161","14,161","937","1,262","1,879","1,655","2,303","2,806","2,031","895","359","32","2","12,444","12,444","854","1,090","1,329","1,296","1,840","2,383","1,837","1,072","654","87","2"
"경기도 김포시 고촌읍(4157025300)","29,824","29,824","3,276","2,954","2,992","4,470","5,282","4,395","3,779","1,842","703","118","13","14,967","14,967","1,728","1,517","1,536","2,188","2,715","2,197","1,889","904","261","29","3","14,857","14,857","1,548","1,437","1,456","2,282","2,567","2,198","1,890","938","442","89","10"
"경기도 김포시 양촌읍(4157025600)","26,825","26,825","2,145","2,311","2,788","3,559","4,525","4,628","3,830","2,058","824","149","8","14,263","14,263","1,083","1,214","1,567","2,010","2,566","2,531","1,977","973","312","27","3","12,562","12,562","1,062","1,097","1,221","1,549","1,959","2,097","1,853","1,085","512","122","5"
"경기도 김포시 대곶면(4157034000)","9,769","9,769","332","570","916","876","1,313","2,251","1,900","1,045","489","75","2","5,696","5,696","173","315","579","543","852","1,414","1,090","515","196","19","0","4,073","4,073","159","255","337","333","461","837","810","530","293","56","2"
"경기도 김포시 월곶면(4157035000)","5,536","5,536","147","271","505","425","614","1,220","1,232","690","359","68","5","3,041","3,041","73","134","304","246","383","703","678","373","134","12","1","2,495","2,495","74","137","201","179","231","517","554","317","225","56","4"
"경기도 김포시 하성면(4157036000)","8,275","8,275","273","485","846","667","954","1,762","1,637","1,034","543","68","6","4,518","4,518","158","265","514","387","585","1,002","883","483","214","25","2","3,757","3,757","115","220","332","280","369","760","754","551","329","43","4"
"경기도 김포시 김포본동(4157051500)","50,789","50,789","3,928","5,864","6,959","5,606","8,708","9,456","5,532","3,128","1,399","194","15","25,154","25,154","1,957","3,043","3,745","2,726","4,195","4,765","2,787","1,352","524","56","4","25,635","25,635","1,971","2,821","3,214","2,880","4,513","4,691","2,745","1,776","875","138","11"
"경기도 김포시 장기본동(4157052500)","39,100","39,100","5,358","5,457","3,772","5,978","8,401","4,779","2,961","1,671","641","81","1","19,123","19,123","2,701","2,788","1,873","2,748","4,187","2,431","1,353","780","244","17","1","19,977","19,977","2,657","2,669","1,899","3,230","4,214","2,348","1,608","891","397","64","0"
"경기도 김포시 사우동(4157054000)","23,116","23,116","1,737","2,193","3,252","3,073","3,935","4,223","2,606","1,430","586","77","4","11,616","11,616","925","1,138","1,757","1,545","1,990","2,126","1,257","645","220","13","0","11,500","11,500","812","1,055","1,495","1,528","1,945","2,097","1,349","785","366","64","4"
"경기도 김포시 풍무동(4157055000)","61,935","61,935","7,312","7,097","7,261","9,470","11,732","8,848","5,680","3,191","1,193","145","6","30,412","30,412","3,754","3,628","3,631","4,501","5,805","4,409","2,679","1,510","459","36","0","31,523","31,523","3,558","3,469","3,630","4,969","5,927","4,439","3,001","1,681","734","109","6"
"경기도 김포시 장기동(4157056000)","41,443","41,443","6,266","4,969","3,781","7,093","8,984","4,751","3,192","1,732","597","77","1","20,335","20,335","3,223","2,408","1,965","3,272","4,640","2,388","1,429","795","201","14","0","21,108","21,108","3,043","2,561","1,816","3,821","4,344","2,363","1,763","937","396","63","1"
"경기도 김포시 구래동(4157057000)","39,909","39,909","6,642","3,410","4,616","9,822","7,434","3,624","2,637","1,257","410","57","0","19,690","19,690","3,362","1,664","2,172","4,873","4,003","1,695","1,173","578","159","11","0","20,219","20,219","3,280","1,746","2,444","4,949","3,431","1,929","1,464","679","251","46","0"
"경기도 김포시 마산동(4157057500)","30,519","30,519","5,053","2,434","2,653","7,280","5,563","2,943","2,563","1,526","434","68","2","15,133","15,133","2,598","1,218","1,281","3,640","3,019","1,379","1,091","731","155","20","1","15,386","15,386","2,455","1,216","1,372","3,640","2,544","1,564","1,472","795","279","48","1"
"경기도 김포시 운양동(4157058000)","49,426","49,426","7,988","5,037","4,511","9,749","10,484","5,493","3,624","1,826","607","107","0","24,244","24,244","4,069","2,569","2,206","4,475","5,467","2,687","1,638","871","241","21","0","25,182","25,182","3,919","2,468","2,305","5,274","5,017","2,806","1,986","955","366","86","0"
