"행정구역","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상","2021년04월_남_총인구수","2021년04월_남_연령구간인구수","2021년04월_남_0~9세","2021년04월_남_10~19세","2021년04월_남_20~29세","2021년04월_남_30~39세","2021년04월_남_40~49세","2021년04월_남_50~59세","2021년04월_남_60~69세","2021년04월_남_70~79세","2021년04월_남_80~89세","2021년04월_남_90~99세","2021년04월_남_100세 이상","2021년04월_여_총인구수","2021년04월_여_연령구간인구수","2021년04월_여_0~9세","2021년04월_여_10~19세","2021년04월_여_20~29세","2021년04월_여_30~39세","2021년04월_여_40~49세","2021년04월_여_50~59세","2021년04월_여_60~69세","2021년04월_여_70~79세","2021년04월_여_80~89세","2021년04월_여_90~99세","2021년04월_여_100세 이상"
"경기도 의정부시 (4115000000)","461,077","461,077","33,807","41,978","64,810","59,618","74,164","80,276","58,778","31,165","14,451","1,902","128","227,112","227,112","17,460","21,673","32,789","30,458","37,248","39,477","28,437","13,737","5,370","436","27","233,965","233,965","16,347","20,305","32,021","29,160","36,916","40,799","30,341","17,428","9,081","1,466","101"
"경기도 의정부시 의정부1동(4115051000)","32,291","32,291","1,111","1,645","6,586","4,881","4,421","5,500","4,585","2,290","1,056","154","62","16,424","16,424","588","831","3,055","2,685","2,475","2,989","2,342","1,008","402","37","12","15,867","15,867","523","814","3,531","2,196","1,946","2,511","2,243","1,282","654","117","50"
"경기도 의정부시 의정부2동(4115052000)","31,320","31,320","1,771","2,088","5,367","4,592","4,768","5,513","4,077","2,110","917","112","5","15,521","15,521","936","1,124","2,597","2,415","2,459","2,741","1,942","915","358","31","3","15,799","15,799","835","964","2,770","2,177","2,309","2,772","2,135","1,195","559","81","2"
"경기도 의정부시 호원1동(4115054500)","36,185","36,185","2,252","2,802","4,732","4,512","5,732","5,904","5,300","3,463","1,345","141","2","17,645","17,645","1,171","1,428","2,284","2,294","2,992","2,858","2,414","1,583","578","42","1","18,540","18,540","1,081","1,374","2,448","2,218","2,740","3,046","2,886","1,880","767","99","1"
"경기도 의정부시 호원2동(4115055500)","34,940","34,940","2,378","3,375","4,534","3,955","5,537","5,968","4,632","2,993","1,407","156","5","16,941","16,941","1,224","1,702","2,322","2,001","2,662","2,930","2,161","1,295","588","55","1","17,999","17,999","1,154","1,673","2,212","1,954","2,875","3,038","2,471","1,698","819","101","4"
"경기도 의정부시 장암동(4115056100)","20,507","20,507","1,456","2,043","2,419","2,234","3,413","3,421","2,880","1,708","806","118","9","9,797","9,797","730","1,047","1,211","1,117","1,688","1,620","1,376","715","274","18","1","10,710","10,710","726","996","1,208","1,117","1,725","1,801","1,504","993","532","100","8"
"경기도 의정부시 신곡1동(4115056700)","43,428","43,428","2,720","3,905","6,085","5,090","6,639","8,518","6,011","2,945","1,341","168","6","21,331","21,331","1,442","1,999","3,148","2,627","3,247","4,092","2,939","1,332","474","30","1","22,097","22,097","1,278","1,906","2,937","2,463","3,392","4,426","3,072","1,613","867","138","5"
"경기도 의정부시 신곡2동(4115056800)","48,026","48,026","3,429","5,072","6,929","5,466","7,624","8,907","6,132","2,872","1,376","215","4","23,335","23,335","1,794","2,652","3,516","2,768","3,673","4,188","2,956","1,253","488","47","0","24,691","24,691","1,635","2,420","3,413","2,698","3,951","4,719","3,176","1,619","888","168","4"
"경기도 의정부시 송산1동(4115057300)","40,368","40,368","3,419","3,569","5,533","5,717","6,513","6,986","4,985","2,257","1,216","166","7","20,043","20,043","1,732","1,854","2,859","2,958","3,263","3,407","2,499","1,039","404","26","2","20,325","20,325","1,687","1,715","2,674","2,759","3,250","3,579","2,486","1,218","812","140","5"
"경기도 의정부시 송산2동(4115057600)","33,660","33,660","2,764","4,209","4,587","3,776","6,230","6,014","3,103","1,894","943","137","3","16,682","16,682","1,431","2,155","2,432","1,871","3,003","3,090","1,503","806","363","27","1","16,978","16,978","1,333","2,054","2,155","1,905","3,227","2,924","1,600","1,088","580","110","2"
"경기도 의정부시 송산3동(4115057800)","46,832","46,832","6,565","5,189","5,208","8,159","9,171","6,121","3,869","1,721","724","102","3","22,763","22,763","3,362","2,589","2,589","3,859","4,603","2,946","1,798","770","220","26","1","24,069","24,069","3,203","2,600","2,619","4,300","4,568","3,175","2,071","951","504","76","2"
"경기도 의정부시 자금동(4115058000)","27,033","27,033","1,904","2,445","3,773","3,201","4,150","5,059","3,563","1,872","944","117","5","13,227","13,227","945","1,284","1,962","1,613","2,044","2,450","1,750","816","330","32","1","13,806","13,806","959","1,161","1,811","1,588","2,106","2,609","1,813","1,056","614","85","4"
