"행정구역","2020년01월_계_총인구수","2020년01월_계_연령구간인구수","2020년01월_계_0~9세","2020년01월_계_10~19세","2020년01월_계_20~29세","2020년01월_계_30~39세","2020년01월_계_40~49세","2020년01월_계_50~59세","2020년01월_계_60~69세","2020년01월_계_70~79세","2020년01월_계_80~89세","2020년01월_계_90~99세","2020년01월_계_100세 이상","2020년01월_남_총인구수","2020년01월_남_연령구간인구수","2020년01월_남_0~9세","2020년01월_남_10~19세","2020년01월_남_20~29세","2020년01월_남_30~39세","2020년01월_남_40~49세","2020년01월_남_50~59세","2020년01월_남_60~69세","2020년01월_남_70~79세","2020년01월_남_80~89세","2020년01월_남_90~99세","2020년01월_남_100세 이상","2020년01월_여_총인구수","2020년01월_여_연령구간인구수","2020년01월_여_0~9세","2020년01월_여_10~19세","2020년01월_여_20~29세","2020년01월_여_30~39세","2020년01월_여_40~49세","2020년01월_여_50~59세","2020년01월_여_60~69세","2020년01월_여_70~79세","2020년01월_여_80~89세","2020년01월_여_90~99세","2020년01월_여_100세 이상"
"경기도 안양시 (4117000000)","565,352","565,352","42,436","55,356","80,888","80,258","91,667","100,827","67,148","30,860","13,756","1,987","169","279,857","279,857","21,606","28,670","42,066","41,086","44,789","49,081","33,394","13,956","4,684","475","50","285,495","285,495","20,830","26,686","38,822","39,172","46,878","51,746","33,754","16,904","9,072","1,512","119"
"경기도 안양시 만안구 (4117100000)","243,176","243,176","16,629","19,897","35,340","34,305","36,302","44,647","32,501","15,894","6,675","906","80","121,839","121,839","8,431","10,340","18,493","18,032","18,514","21,988","16,105","7,323","2,374","215","24","121,337","121,337","8,198","9,557","16,847","16,273","17,788","22,659","16,396","8,571","4,301","691","56"
"경기도 안양시 만안구 안양1동(4117151000)","14,025","14,025","1,065","1,253","2,133","2,183","2,187","2,454","1,673","724","300","52","1","6,996","6,996","528","645","1,094","1,120","1,073","1,238","827","340","116","15","0","7,029","7,029","537","608","1,039","1,063","1,114","1,216","846","384","184","37","1"
"경기도 안양시 만안구 안양2동(4117152000)","21,669","21,669","1,256","1,594","3,377","3,128","3,069","4,006","3,017","1,546","586","80","10","10,873","10,873","619","841","1,709","1,675","1,562","2,001","1,510","714","223","15","4","10,796","10,796","637","753","1,668","1,453","1,507","2,005","1,507","832","363","65","6"
"경기도 안양시 만안구 안양3동(4117153000)","16,791","16,791","965","1,358","2,506","2,307","2,366","3,131","2,467","1,177","452","55","7","8,355","8,355","505","710","1,311","1,230","1,223","1,475","1,184","554","149","13","1","8,436","8,436","460","648","1,195","1,077","1,143","1,656","1,283","623","303","42","6"
"경기도 안양시 만안구 안양4동(4117154000)","7,274","7,274","314","508","1,081","936","1,089","1,326","1,026","637","312","45","0","3,640","3,640","156","261","535","522","572","686","507","263","121","17","0","3,634","3,634","158","247","546","414","517","640","519","374","191","28","0"
"경기도 안양시 만안구 안양5동(4117155000)","13,213","13,213","605","976","1,820","1,663","1,889","2,472","2,066","1,125","533","59","5","6,598","6,598","333","518","942","921","954","1,248","1,000","486","177","18","1","6,615","6,615","272","458","878","742","935","1,224","1,066","639","356","41","4"
"경기도 안양시 만안구 안양6동(4117156000)","19,644","19,644","1,100","1,252","2,924","3,223","2,931","3,460","2,773","1,333","580","54","14","10,145","10,145","571","627","1,574","1,799","1,562","1,754","1,369","641","223","20","5","9,499","9,499","529","625","1,350","1,424","1,369","1,706","1,404","692","357","34","9"
"경기도 안양시 만안구 안양7동(4117157000)","16,113","16,113","1,822","1,365","2,123","2,886","2,640","2,691","1,626","657","238","58","7","7,980","7,980","922","695","1,054","1,426","1,336","1,341","804","296","92","11","3","8,133","8,133","900","670","1,069","1,460","1,304","1,350","822","361","146","47","4"
"경기도 안양시 만안구 안양8동(4117158000)","11,159","11,159","542","751","1,726","1,587","1,557","2,074","1,744","816","308","50","4","5,727","5,727","275","379","926","926","842","1,021","847","388","117","6","0","5,432","5,432","267","372","800","661","715","1,053","897","428","191","44","4"
