"행정구역","2021년05월_계_총인구수","2021년05월_계_연령구간인구수","2021년05월_계_0~9세","2021년05월_계_10~19세","2021년05월_계_20~29세","2021년05월_계_30~39세","2021년05월_계_40~49세","2021년05월_계_50~59세","2021년05월_계_60~69세","2021년05월_계_70~79세","2021년05월_계_80~89세","2021년05월_계_90~99세","2021년05월_계_100세 이상","2021년05월_남_총인구수","2021년05월_남_연령구간인구수","2021년05월_남_0~9세","2021년05월_남_10~19세","2021년05월_남_20~29세","2021년05월_남_30~39세","2021년05월_남_40~49세","2021년05월_남_50~59세","2021년05월_남_60~69세","2021년05월_남_70~79세","2021년05월_남_80~89세","2021년05월_남_90~99세","2021년05월_남_100세 이상","2021년05월_여_총인구수","2021년05월_여_연령구간인구수","2021년05월_여_0~9세","2021년05월_여_10~19세","2021년05월_여_20~29세","2021년05월_여_30~39세","2021년05월_여_40~49세","2021년05월_여_50~59세","2021년05월_여_60~69세","2021년05월_여_70~79세","2021년05월_여_80~89세","2021년05월_여_90~99세","2021년05월_여_100세 이상"
"충청남도 홍성군 (4480000000)","99,757","99,757","7,578","9,542","9,439","10,249","14,341","15,806","15,303","10,092","6,477","905","25","49,634","49,634","3,954","4,885","5,203","5,290","7,491","8,280","7,530","4,502","2,272","224","3","50,123","50,123","3,624","4,657","4,236","4,959","6,850","7,526","7,773","5,590","4,205","681","22"
"충청남도 홍성군 홍성읍(4480025000)","38,007","38,007","2,414","4,255","4,776","3,517","5,969","6,765","5,360","3,127","1,601","215","8","18,829","18,829","1,239","2,185","2,626","1,832","2,916","3,478","2,550","1,395","552","54","2","19,178","19,178","1,175","2,070","2,150","1,685","3,053","3,287","2,810","1,732","1,049","161","6"
"충청남도 홍성군 광천읍(4480025300)","8,446","8,446","277","525","549","460","777","1,445","1,872","1,553","858","124","6","4,147","4,147","147","297","329","256","452","733","915","676","305","37","0","4,299","4,299","130","228","220","204","325","712","957","877","553","87","6"
"충청남도 홍성군 홍북읍(4480025600)","28,850","28,850","4,319","3,723","2,705","5,032","5,506","3,542","2,225","1,068","636","93","1","14,447","14,447","2,254","1,884","1,369","2,471","2,811","1,859","1,072","493","218","16","0","14,403","14,403","2,065","1,839","1,336","2,561","2,695","1,683","1,153","575","418","77","1"
"충청남도 홍성군 금마면(4480032000)","3,497","3,497","93","121","221","200","322","631","823","581","437","68","0","1,785","1,785","51","68","136","128","203","349","430","248","154","18","0","1,712","1,712","42","53","85","72","119","282","393","333","283","50","0"
"충청남도 홍성군 홍동면(4480033000)","3,431","3,431","120","225","223","185","356","565","735","526","442","52","2","1,722","1,722","72","109","150","98","198","310","386","244","142","13","0","1,709","1,709","48","116","73","87","158","255","349","282","300","39","2"
"충청남도 홍성군 장곡면(4480034000)","2,908","2,908","71","113","143","138","227","447","659","557","506","47","0","1,399","1,399","38","54","84","81","142","245","328","233","181","13","0","1,509","1,509","33","59","59","57","85","202","331","324","325","34","0"
"충청남도 홍성군 은하면(4480035000)","2,284","2,284","38","58","125","90","175","356","556","465","350","71","0","1,157","1,157","21","28","82","57","114","204","287","218","130","16","0","1,127","1,127","17","30","43","33","61","152","269","247","220","55","0"
"충청남도 홍성군 결성면(4480036000)","2,089","2,089","20","62","109","92","124","353","520","425","338","44","2","1,030","1,030","8","29","72","64","84","185","260","191","129","8","0","1,059","1,059","12","33","37","28","40","168","260","234","209","36","2"
"충청남도 홍성군 서부면(4480037000)","3,233","3,233","71","136","198","142","277","524","828","600","390","63","4","1,584","1,584","34","62","119","80","180","275","410","267","139","17","1","1,649","1,649","37","74","79","62","97","249","418","333","251","46","3"
"충청남도 홍성군 갈산면(4480038000)","3,534","3,534","74","152","198","195","277","551","871","626","514","75","1","1,775","1,775","45","82","120","120","188","296","439","274","188","23","0","1,759","1,759","29","70","78","75","89","255","432","352","326","52","1"
"충청남도 홍성군 구항면(4480039000)","3,478","3,478","81","172","192","198","331","627","854","564","405","53","1","1,759","1,759","45","87","116","103","203","346","453","263","134","9","0","1,719","1,719","36","85","76","95","128","281","401","301","271","44","1"
