"행정구역","2020년02월_계_총인구수","2020년02월_계_연령구간인구수","2020년02월_계_0~9세","2020년02월_계_10~19세","2020년02월_계_20~29세","2020년02월_계_30~39세","2020년02월_계_40~49세","2020년02월_계_50~59세","2020년02월_계_60~69세","2020년02월_계_70~79세","2020년02월_계_80~89세","2020년02월_계_90~99세","2020년02월_계_100세 이상","2020년02월_남_총인구수","2020년02월_남_연령구간인구수","2020년02월_남_0~9세","2020년02월_남_10~19세","2020년02월_남_20~29세","2020년02월_남_30~39세","2020년02월_남_40~49세","2020년02월_남_50~59세","2020년02월_남_60~69세","2020년02월_남_70~79세","2020년02월_남_80~89세","2020년02월_남_90~99세","2020년02월_남_100세 이상","2020년02월_여_총인구수","2020년02월_여_연령구간인구수","2020년02월_여_0~9세","2020년02월_여_10~19세","2020년02월_여_20~29세","2020년02월_여_30~39세","2020년02월_여_40~49세","2020년02월_여_50~59세","2020년02월_여_60~69세","2020년02월_여_70~79세","2020년02월_여_80~89세","2020년02월_여_90~99세","2020년02월_여_100세 이상"
"전라남도 강진군 (4681000000)","35,163","35,163","1,913","2,635","2,908","2,633","3,914","5,876","6,020","5,308","3,471","455","30","16,925","16,925","971","1,347","1,614","1,337","2,181","3,116","2,993","2,223","1,050","89","4","18,238","18,238","942","1,288","1,294","1,296","1,733","2,760","3,027","3,085","2,421","366","26"
"전라남도 강진군 강진읍(4681025000)","14,012","14,012","1,098","1,455","1,540","1,418","1,921","2,338","1,954","1,428","751","98","11","6,704","6,704","574","711","809","700","954","1,173","939","607","218","18","1","7,308","7,308","524","744","731","718","967","1,165","1,015","821","533","80","10"
"전라남도 강진군 군동면(4681031000)","4,118","4,118","202","323","324","278","446","700","692","611","476","64","2","1,997","1,997","102","180","200","146","245","376","369","233","131","15","0","2,121","2,121","100","143","124","132","201","324","323","378","345","49","2"
"전라남도 강진군 칠량면(4681032000)","2,406","2,406","82","133","166","120","213","401","467","466","317","39","2","1,169","1,169","44","62","98","66","125","228","239","198","103","6","0","1,237","1,237","38","71","68","54","88","173","228","268","214","33","2"
"전라남도 강진군 대구면(4681033000)","1,180","1,180","29","48","65","65","114","187","257","260","133","21","1","553","553","9","27","37","34","72","97","121","119","35","2","0","627","627","20","21","28","31","42","90","136","141","98","19","1"
"전라남도 강진군 도암면(4681034000)","2,581","2,581","73","135","136","132","213","400","541","529","370","46","6","1,238","1,238","35","68","81","74","130","228","280","217","112","12","1","1,343","1,343","38","67","55","58","83","172","261","312","258","34","5"
"전라남도 강진군 신전면(4681035000)","1,863","1,863","91","97","85","94","182","318","393","328","250","24","1","892","892","32","54","47","41","121","175","184","151","83","4","0","971","971","59","43","38","53","61","143","209","177","167","20","1"
"전라남도 강진군 성전면(4681036000)","2,877","2,877","126","137","194","183","266","459","580","522","361","46","3","1,404","1,404","68","72","116","91","160","247","300","217","122","10","1","1,473","1,473","58","65","78","92","106","212","280","305","239","36","2"
"전라남도 강진군 작천면(4681037000)","1,895","1,895","51","80","123","97","138","337","348","398","283","38","2","919","919","28","42","74","57","95","194","167","162","92","7","1","976","976","23","38","49","40","43","143","181","236","191","31","1"
"전라남도 강진군 병영면(4681038000)","1,692","1,692","52","92","97","84","164","273","321","320","245","42","2","793","793","23","56","52","47","106","143","161","119","77","9","0","899","899","29","36","45","37","58","130","160","201","168","33","2"
"전라남도 강진군 옴천면(4681039000)","679","679","25","45","34","31","66","107","115","130","107","19","0","334","334","14","25","21","12","49","64","59","61","24","5","0","345","345","11","20","13","19","17","43","56","69","83","14","0"
"전라남도 강진군 마량면(4681040000)","1,860","1,860","84","90","144","131","191","356","352","316","178","18","0","922","922","42","50","79","69","124","191","174","139","53","1","0","938","938","42","40","65","62","67","165","178","177","125","17","0"
