"행정구역","2020년08월_계_총인구수","2020년08월_계_연령구간인구수","2020년08월_계_0~9세","2020년08월_계_10~19세","2020년08월_계_20~29세","2020년08월_계_30~39세","2020년08월_계_40~49세","2020년08월_계_50~59세","2020년08월_계_60~69세","2020년08월_계_70~79세","2020년08월_계_80~89세","2020년08월_계_90~99세","2020년08월_계_100세 이상","2020년08월_남_총인구수","2020년08월_남_연령구간인구수","2020년08월_남_0~9세","2020년08월_남_10~19세","2020년08월_남_20~29세","2020년08월_남_30~39세","2020년08월_남_40~49세","2020년08월_남_50~59세","2020년08월_남_60~69세","2020년08월_남_70~79세","2020년08월_남_80~89세","2020년08월_남_90~99세","2020년08월_남_100세 이상","2020년08월_여_총인구수","2020년08월_여_연령구간인구수","2020년08월_여_0~9세","2020년08월_여_10~19세","2020년08월_여_20~29세","2020년08월_여_30~39세","2020년08월_여_40~49세","2020년08월_여_50~59세","2020년08월_여_60~69세","2020년08월_여_70~79세","2020년08월_여_80~89세","2020년08월_여_90~99세","2020년08월_여_100세 이상"
"전라남도 나주시 (4617000000)","114,392","114,392","10,084","9,351","12,141","14,495","16,263","17,201","15,782","11,518","6,514","985","58","57,546","57,546","5,153","4,822","6,400","7,542","9,109","9,384","8,008","4,986","1,926","207","9","56,846","56,846","4,931","4,529","5,741","6,953","7,154","7,817","7,774","6,532","4,588","778","49"
"전라남도 나주시 남평읍(4617025000)","12,200","12,200","1,167","800","1,218","1,697","1,723","1,982","1,857","1,114","558","81","3","6,113","6,113","600","410","644","865","974","986","946","511","155","22","0","6,087","6,087","567","390","574","832","749","996","911","603","403","59","3"
"전라남도 나주시 세지면(4617031000)","2,709","2,709","58","154","209","136","227","492","568","500","307","53","5","1,351","1,351","28","81","118","76","154","293","300","213","83","5","0","1,358","1,358","30","73","91","60","73","199","268","287","224","48","5"
"전라남도 나주시 왕곡면(4617032000)","3,010","3,010","82","147","266","180","266","562","617","507","338","43","2","1,563","1,563","38","82","150","119","177","348","328","222","95","4","0","1,447","1,447","44","65","116","61","89","214","289","285","243","39","2"
"전라남도 나주시 반남면(4617033000)","1,493","1,493","24","54","107","78","123","265","329","278","201","34","0","739","739","11","29","70","53","79","152","161","127","50","7","0","754","754","13","25","37","25","44","113","168","151","151","27","0"
"전라남도 나주시 공산면(4617034000)","2,373","2,373","87","128","151","134","237","386","507","421","289","29","4","1,182","1,182","41","67","86","76","148","231","269","172","85","7","0","1,191","1,191","46","61","65","58","89","155","238","249","204","22","4"
"전라남도 나주시 동강면(4617035000)","2,527","2,527","50","87","184","129","195","407","568","522","344","41","0","1,244","1,244","23","51","112","76","131","230","311","202","97","11","0","1,283","1,283","27","36","72","53","64","177","257","320","247","30","0"
"전라남도 나주시 다시면(4617036000)","3,636","3,636","67","164","252","219","308","634","803","661","452","73","3","1,822","1,822","36","101","145","146","201","353","415","280","133","11","1","1,814","1,814","31","63","107","73","107","281","388","381","319","62","2"
"전라남도 나주시 문평면(4617037000)","1,983","1,983","35","58","121","94","163","354","432","385","294","46","1","967","967","16","32","71","55","112","209","227","147","88","10","0","1,016","1,016","19","26","50","39","51","145","205","238","206","36","1"
"전라남도 나주시 노안면(4617038000)","4,734","4,734","104","174","352","274","427","899","1,069","802","531","97","5","2,432","2,432","64","82","194","172","289","524","570","353","166","18","0","2,302","2,302","40","92","158","102","138","375","499","449","365","79","5"
"전라남도 나주시 금천면(4617039000)","4,435","4,435","146","221","398","350","450","790","880","755","373","66","6","2,325","2,325","79","122","223","219","286","467","467","330","118","13","1","2,110","2,110","67","99","175","131","164","323","413","425","255","53","5"
"전라남도 나주시 산포면(4617040000)","3,478","3,478","94","148","325","250","382","697","703","516","310","53","0","1,806","1,806","45","76","191","148","244","415","362","224","87","14","0","1,672","1,672","49","72","134","102","138","282","341","292","223","39","0"
"전라남도 나주시 다도면(4617042000)","1,926","1,926","43","54","112","102","164","392","441","361","227","29","1","1,001","1,001","26","25","67","57","110","237","244","160","67","7","1","925","925","17","29","45","45","54","155","197","201","160","22","0"
"전라남도 나주시 봉황면(4617043000)","4,319","4,319","129","209","326","245","390","732","898","831","484","70","5","2,229","2,229","65","121","182","136","257","458","474","364","153","18","1","2,090","2,090","64","88","144","109","133","274","424","467","331","52","4"
"전라남도 나주시 송월동(4617051000)","7,805","7,805","675","871","1,170","987","1,265","1,278","803","460","262","33","1","3,881","3,881","344","445","634","523","643","653","382","177","70","10","0","3,924","3,924","331","426","536","464","622","625","421","283","192","23","1"
"전라남도 나주시 영강동(4617052000)","2,787","2,787","160","233","360","268","425","452","403","301","155","30","0","1,389","1,389","77","125","204","140","240","238","188","123","50","4","0","1,398","1,398","83","108","156","128","185","214","215","178","105","26","0"
"전라남도 나주시 금남동(4617054000)","5,119","5,119","252","376","553","425","620","896","859","751","335","49","3","2,578","2,578","146","223","304","230","336","468","420","321","118","12","0","2,541","2,541","106","153","249","195","284","428","439","430","217","37","3"
"전라남도 나주시 성북동(4617055000)","9,046","9,046","784","972","1,320","1,018","1,391","1,473","1,015","707","313","53","0","4,535","4,535","406","519","731","506","711","769","469","319","95","10","0","4,511","4,511","378","453","589","512","680","704","546","388","218","43","0"
"전라남도 나주시 영산동(4617058000)","3,428","3,428","121","283","289","241","335","649","638","531","295","42","4","1,744","1,744","71","126","157","139","208","387","333","218","92","13","0","1,684","1,684","50","157","132","102","127","262","305","313","203","29","4"
"전라남도 나주시 이창동(4617060000)","3,526","3,526","136","212","382","301","445","622","661","484","231","38","14","1,853","1,853","63","104","217","182","282","376","340","217","61","6","5","1,673","1,673","73","108","165","119","163","246","321","267","170","32","9"
"전라남도 나주시 빛가람동(4617062000)","33,858","33,858","5,870","4,006","4,046","7,367","6,727","3,239","1,731","631","215","25","1","16,792","16,792","2,974","2,001","1,900","3,624","3,527","1,590","802","306","63","5","0","17,066","17,066","2,896","2,005","2,146","3,743","3,200","1,649","929","325","152","20","1"
