기준날짜,누적확진자수,누적사망자수
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,0,0
2020-01-31,0,0
2020-02-01,0,0
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,0,0
2020-02-05,0,0
2020-02-06,0,0
2020-02-07,0,0
2020-02-08,0,0
2020-02-09,0,0
2020-02-10,0,0
2020-02-11,0,0
2020-02-12,0,0
2020-02-13,0,0
2020-02-14,0,0
2020-02-15,0,0
2020-02-16,0,0
2020-02-17,0,0
2020-02-18,1,0
2020-02-19,1,0
2020-02-20,2,0
2020-02-21,3,0
2020-02-22,8,0
2020-02-23,12,0
2020-02-24,18,0
2020-02-25,24,0
2020-02-26,31,0
2020-02-27,51,0
2020-02-28,75,0
2020-02-29,99,0
2020-03-01,141,0
2020-03-02,170,0
2020-03-03,207,0
2020-03-04,236,0
2020-03-05,261,0
2020-03-06,296,0
2020-03-07,330,0
2020-03-08,363,0
2020-03-09,381,0
2020-03-10,393,0
2020-03-11,405,0
2020-03-12,412,0
2020-03-13,421,0
2020-03-14,424,0
2020-03-15,427,0
2020-03-16,432,0
2020-03-17,436,0
2020-03-18,438,0
2020-03-19,443,0
2020-03-20,451,0
2020-03-21,457,0
2020-03-22,460,0
2020-03-23,460,0
2020-03-24,467,0
2020-03-25,474,0
2020-03-26,487,0
2020-03-27,495,0
2020-03-28,500,0
2020-03-29,507,0
2020-03-30,512,0
2020-03-31,515,0
2020-04-01,519,0
2020-04-02,522,0
2020-04-03,528,0
2020-04-04,530,0
2020-04-05,535,0
2020-04-06,542,0
2020-04-07,544,0
2020-04-08,548,0
2020-04-09,552,0
2020-04-10,553,0
2020-04-11,558,0
2020-04-12,561,0
2020-04-13,562,0
2020-04-14,565,0
2020-04-15,569,0
2020-04-16,572,0
2020-04-17,576,0
2020-04-18,576,0
2020-04-19,578,0
2020-04-20,581,0
2020-04-21,583,0
2020-04-22,584,0
2020-04-23,585,0
2020-04-24,586,0
2020-04-25,587,0
2020-04-26,587,0
2020-04-27,589,0
2020-04-28,591,0
2020-04-29,591,0
2020-04-30,591,0
2020-05-01,591,0
2020-05-02,591,0
2020-05-03,592,0
2020-05-04,592,0
2020-05-05,592,0
2020-05-06,592,0
2020-05-07,593,0
2020-05-08,593,0
2020-05-09,595,0
2020-05-10,598,0
2020-05-11,599,0
2020-05-12,603,0
2020-05-13,604,0
2020-05-14,615,0
2020-05-15,618,0
2020-05-16,620,0
2020-05-17,621,0
2020-05-18,622,0
2020-05-19,622,0
2020-05-20,629,0
2020-05-21,633,0
2020-05-22,635,0
2020-05-23,636,0
2020-05-24,638,0
2020-05-25,639,0
2020-05-26,640,0
2020-05-27,642,0
2020-05-28,646,0
2020-05-29,652,0
2020-05-30,657,0
2020-05-31,657,0
2020-06-01,659,0
2020-06-02,661,0
2020-06-03,663,0
2020-06-04,664,0
2020-06-05,665,0
2020-06-06,666,0
2020-06-07,672,0
2020-06-08,673,0
2020-06-09,673,0
2020-06-10,675,0
2020-06-11,678,0
2020-06-12,681,0
2020-06-13,683,0
2020-06-14,683,0
2020-06-15,683,0
2020-06-16,684,0
2020-06-17,685,0
2020-06-18,686,0
2020-06-19,688,0
2020-06-20,692,0
2020-06-21,693,0
2020-06-22,694,0
2020-06-23,694,0
2020-06-24,695,0
2020-06-25,697,0
2020-06-26,698,0
2020-06-27,700,0
2020-06-28,703,0
2020-06-29,704,0
2020-06-30,708,0
2020-07-01,710,0
2020-07-02,712,0
2020-07-03,722,0
2020-07-04,724,0
2020-07-05,727,0
2020-07-06,728,0
2020-07-07,730,0
2020-07-08,733,0
2020-07-09,737,0
2020-07-10,740,0
2020-07-11,740,0
2020-07-12,746,0
2020-07-13,750,0
2020-07-14,752,0
2020-07-15,753,0
2020-07-16,755,0
2020-07-17,756,0
2020-07-18,760,0
2020-07-19,762,0
2020-07-20,764,0
2020-07-21,765,0
2020-07-22,772,0
2020-07-23,776,0
2020-07-24,777,0
2020-07-25,778,0
2020-07-26,778,0
2020-07-27,779,0
2020-07-28,781,0
2020-07-29,782,0
2020-07-30,782,0
2020-07-31,782,0
2020-08-01,782,0
2020-08-02,782,0
2020-08-03,785,0
2020-08-04,790,0
2020-08-05,793,0
2020-08-06,797,0
2020-08-07,801,0
2020-08-08,802,0
2020-08-09,803,0
2020-08-10,803,0
2020-08-11,803,0
2020-08-12,810,0
2020-08-13,816,0
2020-08-14,826,0
2020-08-15,836,0
2020-08-16,859,0
2020-08-17,872,0
2020-08-18,890,0
2020-08-19,907,0
2020-08-20,942,0
2020-08-21,961,0
2020-08-22,980,0
2020-08-23,1015,0
2020-08-24,1028,0
2020-08-25,1046,0
2020-08-26,1059,0
2020-08-27,1086,0
2020-08-28,1104,0
2020-08-29,1122,0
2020-08-30,1134,0
2020-08-31,1145,0
2020-09-01,1162,0
2020-09-02,1174,0
2020-09-03,1181,0
2020-09-04,1188,0
2020-09-05,1194,0
2020-09-06,1197,0
2020-09-07,1202,0
2020-09-08,1210,0
2020-09-09,1218,0
2020-09-10,1222,0
2020-09-11,1225,0
2020-09-12,1230,0
2020-09-13,1233,0
2020-09-14,1236,0
2020-09-15,1244,0
2020-09-16,1247,0
2020-09-17,1255,0
2020-09-18,1259,0
2020-09-19,1264,0
2020-09-20,1268,0
2020-09-21,1272,0
2020-09-22,1274,0
2020-09-23,1278,0
2020-09-24,1282,0
2020-09-25,1285,0
2020-09-26,1291,0
2020-09-27,1295,0
2020-09-28,1299,0
2020-09-29,1301,0
2020-09-30,1306,0
2020-10-01,1310,0
2020-10-02,1316,0
2020-10-03,1317,0
2020-10-04,1321,0
2020-10-05,1324,0
2020-10-06,1332,0
2020-10-07,1334,0
2020-10-08,1339,0
2020-10-09,1350,0
2020-10-10,1353,0
2020-10-11,1353,0
2020-10-12,1355,0
2020-10-13,1362,0
2020-10-14,1369,0
2020-10-15,1372,0
2020-10-16,1374,0
2020-10-17,1376,0
2020-10-18,1380,0
2020-10-19,1383,0
2020-10-20,1386,0
2020-10-21,1390,0
2020-10-22,1392,0
2020-10-23,1403,0
2020-10-24,1410,0
2020-10-25,1417,0
2020-10-26,1422,0
2020-10-27,1429,0
2020-10-28,1435,0
2020-10-29,1443,0
2020-10-30,1452,0
2020-10-31,1457,0
2020-11-01,1471,0
2020-11-02,1480,0
2020-11-03,1485,0
2020-11-04,1488,0
2020-11-05,1496,0
2020-11-06,1503,0
2020-11-07,1508,0
2020-11-08,1512,0
2020-11-09,1518,0
2020-11-10,1527,0
2020-11-11,1532,0
2020-11-12,1545,0
2020-11-13,1554,0
2020-11-14,1568,0
2020-11-15,1581,0
2020-11-16,1593,0
2020-11-17,1605,0
2020-11-18,1621,0
2020-11-19,1664,0
2020-11-20,1699,0
2020-11-21,1735,0
2020-11-22,1755,0
2020-11-23,1776,0
2020-11-24,1793,0
2020-11-25,1824,0
2020-11-26,1881,0
2020-11-27,1921,0
2020-11-28,1959,0
2020-11-29,1995,0
2020-11-30,2049,0
2020-12-01,2096,0
2020-12-02,2139,0
2020-12-03,2180,0
2020-12-04,2226,0
2020-12-05,2278,0
2020-12-06,2308,0
2020-12-07,2339,0
2020-12-08,2374,0
2020-12-09,2413,0
2020-12-10,2466,0
2020-12-11,2510,0
2020-12-12,2596,0
2020-12-13,2670,0
2020-12-14,2724,0
2020-12-15,2778,0
2020-12-16,2847,0
2020-12-17,2902,0
2020-12-18,2968,0
2020-12-19,3033,0
2020-12-20,3104,0
2020-12-21,3149,0
2020-12-22,3205,0
2020-12-23,3267,0
2020-12-24,3336,0
2020-12-25,3402,0
2020-12-26,3482,0
2020-12-27,3543,0
2020-12-28,3593,0
2020-12-29,3645,0
2020-12-30,3702,0
2020-12-31,3769,0
2021-01-01,3843,0
2021-01-02,3909,0
2021-01-03,3955,0
2021-01-04,4026,0
2021-01-05,4068,0
2021-01-06,4128,0
2021-01-07,4183,0
2021-01-08,4226,0
2021-01-09,4276,0
2021-01-10,4332,0
2021-01-11,4368,0
2021-01-12,4402,0
2021-01-13,4430,0
2021-01-14,4475,0
2021-01-15,4512,0
2021-01-16,4572,0
2021-01-17,4602,0
2021-01-18,4633,0
2021-01-19,4660,0
2021-01-20,4687,0
2021-01-21,4714,0
2021-01-22,4735,0
2021-01-23,4765,0
2021-01-24,4783,0
2021-01-25,4921,0
2021-01-26,4951,0
2021-01-27,5048,0
2021-01-28,5095,0
2021-01-29,5134,0
2021-01-30,5182,0
2021-01-31,5202,0
2021-02-01,5232,0
2021-02-02,5262,0
2021-02-03,5303,0
2021-02-04,5330,0
2021-02-05,5358,0
2021-02-06,5389,0
2021-02-07,5415,0
2021-02-08,5424,0
2021-02-09,5450,0
2021-02-10,5503,0
2021-02-11,5531,0
2021-02-12,5561,0
2021-02-13,5585,0
2021-02-14,5606,0
2021-02-15,5635,0
2021-02-16,5666,0
2021-02-17,5704,0
2021-02-18,5734,0
2021-02-19,5772,0
2021-02-20,5800,0
2021-02-21,5831,0
2021-02-22,5861,0
2021-02-23,5883,0
2021-02-24,5913,0
2021-02-25,5944,0
2021-02-26,5971,0
2021-02-27,6002,0
2021-02-28,6031,0
2021-03-01,6061,0
2021-03-02,6090,0
2021-03-03,6132,0
2021-03-04,6176,0
2021-03-05,6201,0
2021-03-06,6229,0
2021-03-07,6260,0
2021-03-08,6293,0
2021-03-09,6316,0
2021-03-10,6355,0
2021-03-11,6398,0
2021-03-12,6436,0
2021-03-13,6463,0
2021-03-14,6489,0
2021-03-15,6513,0
2021-03-16,6534,0
2021-03-17,6564,0
2021-03-18,6589,0
2021-03-19,6619,0
2021-03-20,6644,0
2021-03-21,6666,0
2021-03-22,6687,0
2021-03-23,6713,0
2021-03-24,6752,0
2021-03-25,6784,0
2021-03-26,6813,0
2021-03-27,6861,0
2021-03-28,6901,0
2021-03-29,6933,0
2021-03-30,6972,0
2021-03-31,7010,0
2021-04-01,7058,0
2021-04-02,7094,0
2021-04-03,7137,0
2021-04-04,7177,0
2021-04-05,7219,0
2021-04-06,7257,0
2021-04-07,7331,0
2021-04-08,7404,0
2021-04-09,7454,0
2021-04-10,7524,0
2021-04-11,7582,0
2021-04-12,7623,0
2021-04-13,7667,0
2021-04-14,7717,0
2021-04-15,7761,0
2021-04-16,7813,0
2021-04-17,7857,0
2021-04-18,7910,0
2021-04-19,7946,0
2021-04-20,8008,0
2021-04-21,8079,0
2021-04-22,8137,0
2021-04-23,8192,0
2021-04-24,8268,0
2021-04-25,8326,0
2021-04-26,8357,0
2021-04-27,8393,0
2021-04-28,8438,0
2021-04-29,8486,0
2021-04-30,8530,0
2021-05-01,8578,0
2021-05-02,8622,0
2021-05-03,8655,0
2021-05-04,8702,0
2021-05-05,8759,0
2021-05-06,8797,0
2021-05-07,8849,0
2021-05-08,8907,0
2021-05-09,8956,0
2021-05-10,9009,0
2021-05-11,9050,0
2021-05-12,9089,0
2021-05-13,9153,0
2021-05-14,9213,0
2021-05-15,9274,0
2021-05-16,9317,0
2021-05-17,9370,0
2021-05-18,9420,0
2021-05-19,9476,0
2021-05-20,9547,0
2021-05-21,9594,0
2021-05-22,9642,0
2021-05-23,9685,0
2021-05-24,9724,0
2021-05-25,9758,0
2021-05-26,9807,0
2021-05-27,9833,0
2021-05-28,9883,0
2021-05-29,9930,0
2021-05-30,9973,0
