"행정구역","2020년06월_계_총인구수","2020년06월_계_연령구간인구수","2020년06월_계_0~9세","2020년06월_계_10~19세","2020년06월_계_20~29세","2020년06월_계_30~39세","2020년06월_계_40~49세","2020년06월_계_50~59세","2020년06월_계_60~69세","2020년06월_계_70~79세","2020년06월_계_80~89세","2020년06월_계_90~99세","2020년06월_계_100세 이상","2020년06월_남_총인구수","2020년06월_남_연령구간인구수","2020년06월_남_0~9세","2020년06월_남_10~19세","2020년06월_남_20~29세","2020년06월_남_30~39세","2020년06월_남_40~49세","2020년06월_남_50~59세","2020년06월_남_60~69세","2020년06월_남_70~79세","2020년06월_남_80~89세","2020년06월_남_90~99세","2020년06월_남_100세 이상","2020년06월_여_총인구수","2020년06월_여_연령구간인구수","2020년06월_여_0~9세","2020년06월_여_10~19세","2020년06월_여_20~29세","2020년06월_여_30~39세","2020년06월_여_40~49세","2020년06월_여_50~59세","2020년06월_여_60~69세","2020년06월_여_70~79세","2020년06월_여_80~89세","2020년06월_여_90~99세","2020년06월_여_100세 이상"
"충청남도  (4400000000)","2,119,771","2,119,771","177,486","204,588","242,601","273,346","328,774","339,822","269,787","169,700","98,983","13,779","905","1,081,224","1,081,224","90,891","106,178","133,872","146,796","175,281","179,227","134,421","76,524","34,596","3,232","206","1,038,547","1,038,547","86,595","98,410","108,729","126,550","153,493","160,595","135,366","93,176","64,387","10,547","699"
"충청남도 천안시 (4413000000)","657,514","657,514","63,586","69,219","95,959","106,884","111,950","102,586","60,665","29,644","14,727","2,125","169","335,230","335,230","32,455","35,867","50,266","56,719","57,776","52,713","30,543","13,312","5,047","487","45","322,284","322,284","31,131","33,352","45,693","50,165","54,174","49,873","30,122","16,332","9,680","1,638","124"
"충청남도 천안시 동남구 (4413100000)","258,996","258,996","21,160","26,700","35,475","34,057","43,316","44,075","29,844","15,309","7,831","1,144","85","131,239","131,239","10,877","13,843","18,816","17,838","22,319","22,571","14,970","6,999","2,723","261","22","127,757","127,757","10,283","12,857","16,659","16,219","20,997","21,504","14,874","8,310","5,108","883","63"
"충청남도 천안시 서북구 (4413300000)","398,518","398,518","42,426","42,519","60,484","72,827","68,634","58,511","30,821","14,335","6,896","981","84","203,991","203,991","21,578","22,024","31,450","38,881","35,457","30,142","15,573","6,313","2,324","226","23","194,527","194,527","20,848","20,495","29,034","33,946","33,177","28,369","15,248","8,022","4,572","755","61"
"충청남도 공주시 (4415000000)","105,440","105,440","6,069","8,446","11,475","9,806","13,590","18,700","17,815","11,430","7,075","973","61","52,838","52,838","3,155","4,362","6,390","5,252","7,164","9,676","8,893","5,207","2,466","260","13","52,602","52,602","2,914","4,084","5,085","4,554","6,426","9,024","8,922","6,223","4,609","713","48"
"충청남도 보령시 (4418000000)","100,647","100,647","6,364","8,489","9,616","9,667","14,185","17,332","16,623","11,187","6,234","890","60","50,987","50,987","3,207","4,412","5,626","5,214","7,780","9,241","8,114","4,987","2,198","195","13","49,660","49,660","3,157","4,077","3,990","4,453","6,405","8,091","8,509","6,200","4,036","695","47"
"충청남도 아산시 (4420000000)","313,054","313,054","33,901","34,191","35,778","48,954","55,388","45,478","30,586","17,859","9,546","1,259","114","162,398","162,398","17,404","17,590","19,918","26,100","30,111","24,533","15,187","7,881","3,359","280","35","150,656","150,656","16,497","16,601","15,860","22,854","25,277","20,945","15,399","9,978","6,187","979","79"
"충청남도 서산시 (4421000000)","174,884","174,884","15,673","17,403","19,164","22,381","27,839","28,169","21,221","13,732","8,062","1,178","62","90,822","90,822","8,065","9,228","11,272","12,338","14,873","15,006","10,591","6,385","2,818","238","8","84,062","84,062","7,608","8,175","7,892","10,043","12,966","13,163","10,630","7,347","5,244","940","54"
"충청남도 논산시 (4423000000)","117,696","117,696","7,470","9,998","11,594","11,097","15,741","20,035","19,553","12,904","8,051","1,166","87","58,862","58,862","3,839","5,163","6,526","5,844","8,379","10,493","9,833","5,680","2,783","300","22","58,834","58,834","3,631","4,835","5,068","5,253","7,362","9,542","9,720","7,224","5,268","866","65"
"충청남도 계룡시 (4425000000)","42,803","42,803","4,033","6,443","4,852","4,724","8,446","6,871","4,206","1,983","1,070","165","10","21,319","21,319","2,051","3,375","2,708","2,330","4,096","3,466","2,030","885","341","37","0","21,484","21,484","1,982","3,068","2,144","2,394","4,350","3,405","2,176","1,098","729","128","10"
