기준날짜,누적확진자수,누적사망자수
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,0,0
2020-01-31,0,0
2020-02-01,0,0
2020-02-02,0,0
2020-02-03,0,0
2020-02-04,0,0
2020-02-05,0,0
2020-02-06,0,0
2020-02-07,0,0
2020-02-08,0,0
2020-02-09,0,0
2020-02-10,0,0
2020-02-11,0,0
2020-02-12,0,0
2020-02-13,0,0
2020-02-14,0,0
2020-02-15,0,0
2020-02-16,0,0
2020-02-17,0,0
2020-02-18,0,0
2020-02-19,0,0
2020-02-20,0,0
2020-02-21,0,0
2020-02-22,0,0
2020-02-23,1,0
2020-02-24,2,0
2020-02-25,2,0
2020-02-26,3,0
2020-02-27,9,0
2020-02-28,13,0
2020-02-29,19,0
2020-03-01,26,0
2020-03-02,31,0
2020-03-03,34,0
2020-03-04,34,0
2020-03-05,38,0
2020-03-06,45,0
2020-03-07,52,0
2020-03-08,58,0
2020-03-09,66,0
2020-03-10,67,0
2020-03-11,75,0
2020-03-12,76,0
2020-03-13,77,0
2020-03-14,81,0
2020-03-15,83,0
2020-03-16,85,0
2020-03-17,86,0
2020-03-18,87,0
2020-03-19,92,0
2020-03-20,98,0
2020-03-21,99,0
2020-03-22,101,0
2020-03-23,103,0
2020-03-24,106,0
2020-03-25,106,0
2020-03-26,107,0
2020-03-27,109,0
2020-03-28,110,0
2020-03-29,112,0
2020-03-30,113,0
2020-03-31,113,0
2020-04-01,116,0
2020-04-02,119,0
2020-04-03,121,0
2020-04-04,122,0
2020-04-05,124,0
2020-04-06,126,0
2020-04-07,126,0
2020-04-08,126,0
2020-04-09,128,0
2020-04-10,129,0
2020-04-11,130,0
2020-04-12,130,0
2020-04-13,132,0
2020-04-14,132,0
2020-04-15,132,0
2020-04-16,135,0
2020-04-17,136,0
2020-04-18,138,0
2020-04-19,138,0
2020-04-20,138,0
2020-04-21,138,0
2020-04-22,138,0
2020-04-23,138,0
2020-04-24,138,0
2020-04-25,139,0
2020-04-26,140,0
2020-04-27,140,0
2020-04-28,140,0
2020-04-29,140,0
2020-04-30,140,0
2020-05-01,140,0
2020-05-02,140,0
2020-05-03,140,0
2020-05-04,140,0
2020-05-05,140,0
2020-05-06,140,0
2020-05-07,140,0
2020-05-08,141,0
2020-05-09,141,0
2020-05-10,141,0
2020-05-11,141,0
2020-05-12,142,0
2020-05-13,143,0
2020-05-14,143,0
2020-05-15,145,0
2020-05-16,147,0
2020-05-17,147,0
2020-05-18,147,0
2020-05-19,148,0
2020-05-20,148,0
2020-05-21,148,0
2020-05-22,149,0
2020-05-23,149,0
2020-05-24,149,0
2020-05-25,149,0
2020-05-26,150,0
2020-05-27,153,0
2020-05-28,155,0
2020-05-29,156,0
2020-05-30,157,0
2020-05-31,157,0
2020-06-01,158,0
2020-06-02,158,0
2020-06-03,159,0
2020-06-04,160,0
2020-06-05,161,0
2020-06-06,164,0
2020-06-07,165,0
2020-06-08,166,0
2020-06-09,166,0
2020-06-10,167,0
2020-06-11,168,0
2020-06-12,168,0
2020-06-13,168,0
2020-06-14,168,0
2020-06-15,170,0
2020-06-16,172,0
2020-06-17,174,0
2020-06-18,175,0
2020-06-19,175,0
2020-06-20,177,0
2020-06-21,177,0
2020-06-22,177,0
2020-06-23,180,0
2020-06-24,182,0
2020-06-25,183,0
2020-06-26,184,0
2020-06-27,185,0
2020-06-28,187,0
2020-06-29,190,0
2020-06-30,192,0
2020-07-01,192,0
2020-07-02,194,0
2020-07-03,195,0
2020-07-04,198,0
2020-07-05,201,0
2020-07-06,206,0
2020-07-07,207,0
2020-07-08,208,0
2020-07-09,210,0
2020-07-10,213,0
2020-07-11,214,0
2020-07-12,216,0
2020-07-13,219,0
2020-07-14,221,0
2020-07-15,222,0
2020-07-16,228,0
2020-07-17,231,0
2020-07-18,234,0
2020-07-19,237,0
2020-07-20,239,0
2020-07-21,240,0
2020-07-22,240,0
2020-07-23,240,0
2020-07-24,241,0
2020-07-25,242,0
2020-07-26,242,0
2020-07-27,243,0
2020-07-28,245,0
2020-07-29,245,0
2020-07-30,245,0
2020-07-31,246,0
2020-08-01,247,0
2020-08-02,249,0
2020-08-03,251,0
2020-08-04,255,0
2020-08-05,256,0
2020-08-06,256,0
2020-08-07,256,0
2020-08-08,257,0
2020-08-09,261,0
2020-08-10,261,0
2020-08-11,261,0
2020-08-12,262,0
2020-08-13,264,0
2020-08-14,268,0
2020-08-15,272,0
2020-08-16,275,0
2020-08-17,280,0
2020-08-18,285,0
2020-08-19,299,0
2020-08-20,311,0
2020-08-21,317,0
2020-08-22,328,0
2020-08-23,344,0
2020-08-24,353,0
2020-08-25,368,0
2020-08-26,381,0
2020-08-27,390,0
2020-08-28,406,0
2020-08-29,422,0
2020-08-30,432,0
2020-08-31,442,0
2020-09-01,456,0
2020-09-02,466,0
2020-09-03,473,0
2020-09-04,482,0
2020-09-05,485,0
2020-09-06,493,0
2020-09-07,496,0
2020-09-08,501,0
2020-09-09,507,0
2020-09-10,519,0
2020-09-11,522,0
2020-09-12,526,0
2020-09-13,530,0
2020-09-14,532,0
2020-09-15,538,0
2020-09-16,539,0
2020-09-17,544,0
2020-09-18,547,0
2020-09-19,548,0
2020-09-20,549,0
2020-09-21,550,0
2020-09-22,551,0
2020-09-23,555,0
2020-09-24,561,0
2020-09-25,566,0
2020-09-26,567,0
2020-09-27,567,0
2020-09-28,571,0
2020-09-29,573,0
2020-09-30,578,0
2020-10-01,584,0
2020-10-02,587,0
2020-10-03,588,0
2020-10-04,588,0
2020-10-05,588,0
2020-10-06,593,0
2020-10-07,594,0
2020-10-08,600,0
2020-10-09,601,0
2020-10-10,602,0
2020-10-11,606,0
2020-10-12,614,0
2020-10-13,619,0
2020-10-14,623,0
2020-10-15,628,0
2020-10-16,628,0
2020-10-17,630,0
2020-10-18,632,0
2020-10-19,634,0
2020-10-20,637,0
2020-10-21,638,0
2020-10-22,640,0
2020-10-23,642,0
2020-10-24,649,0
2020-10-25,654,0
2020-10-26,660,0
2020-10-27,662,0
2020-10-28,666,0
2020-10-29,677,0
2020-10-30,685,0
2020-10-31,692,0
2020-11-01,697,0
2020-11-02,704,0
2020-11-03,707,0
2020-11-04,709,0
2020-11-05,710,0
2020-11-06,719,0
2020-11-07,720,0
2020-11-08,723,0
2020-11-09,726,0
2020-11-10,729,0
2020-11-11,735,0
2020-11-12,741,0
2020-11-13,748,0
2020-11-14,760,0
2020-11-15,768,0
2020-11-16,773,0
2020-11-17,784,0
2020-11-18,788,0
2020-11-19,811,0
2020-11-20,822,0
2020-11-21,837,0
2020-11-22,854,0
2020-11-23,877,0
2020-11-24,893,0
2020-11-25,904,0
2020-11-26,925,0
2020-11-27,946,0
2020-11-28,959,0
2020-11-29,977,0
2020-11-30,993,0
2020-12-01,1008,0
2020-12-02,1027,0
2020-12-03,1058,0
2020-12-04,1083,0
2020-12-05,1106,0
2020-12-06,1128,0
2020-12-07,1142,0
2020-12-08,1162,0
2020-12-09,1186,0
2020-12-10,1223,0
2020-12-11,1258,0
2020-12-12,1310,0
2020-12-13,1346,0
2020-12-14,1377,0
2020-12-15,1417,0
2020-12-16,1462,0
2020-12-17,1518,0
2020-12-18,1558,0
2020-12-19,1591,0
2020-12-20,1638,0
2020-12-21,1684,0
2020-12-22,1715,0
2020-12-23,1761,0
2020-12-24,1797,0
2020-12-25,1844,0
2020-12-26,1891,0
2020-12-27,1927,0
2020-12-28,1962,0
2020-12-29,2003,0
2020-12-30,2042,0
2020-12-31,2091,0
2021-01-01,2132,0
2021-01-02,2171,0
2021-01-03,2203,0
2021-01-04,2243,0
2021-01-05,2288,0
2021-01-06,2333,0
2021-01-07,2374,0
2021-01-08,2408,0
2021-01-09,2440,0
2021-01-10,2476,0
2021-01-11,2495,0
2021-01-12,2527,0
2021-01-13,2551,0
2021-01-14,2576,0
2021-01-15,2618,0
2021-01-16,2649,0
2021-01-17,2676,0
2021-01-18,2693,0
2021-01-19,2715,0
2021-01-20,2742,0
2021-01-21,2757,0
2021-01-22,2775,0
2021-01-23,2796,0
2021-01-24,2814,0
2021-01-25,2828,0
2021-01-26,2843,0
2021-01-27,2885,0
2021-01-28,2918,0
2021-01-29,2940,0
2021-01-30,2967,0
2021-01-31,2984,0
2021-02-01,3004,0
2021-02-02,3013,0
2021-02-03,3035,0
2021-02-04,3062,0
2021-02-05,3092,0
2021-02-06,3117,0
2021-02-07,3138,0
2021-02-08,3157,0
2021-02-09,3172,0
2021-02-10,3194,0
2021-02-11,3221,0
2021-02-12,3241,0
2021-02-13,3262,0
2021-02-14,3282,0
2021-02-15,3301,0
2021-02-16,3326,0
2021-02-17,3358,0
2021-02-18,3395,0
2021-02-19,3430,0
2021-02-20,3465,0
2021-02-21,3488,0
2021-02-22,3510,0
2021-02-23,3530,0
2021-02-24,3551,0
2021-02-25,3574,0
2021-02-26,3587,0
2021-02-27,3609,0
2021-02-28,3622,0
2021-03-01,3653,0
2021-03-02,3683,0
2021-03-03,3730,0
2021-03-04,3742,0
2021-03-05,3754,0
2021-03-06,3775,0
2021-03-07,3793,0
2021-03-08,3812,0
2021-03-09,3840,0
2021-03-10,3866,0
2021-03-11,3894,0
2021-03-12,3926,0
2021-03-13,3945,0
2021-03-14,3960,0
2021-03-15,3979,0
2021-03-16,3999,0
2021-03-17,4017,0
2021-03-18,4039,0
2021-03-19,4065,0
2021-03-20,4086,0
2021-03-21,4107,0
2021-03-22,4130,0
2021-03-23,4154,0
2021-03-24,4179,0
2021-03-25,4200,0
2021-03-26,4248,0
2021-03-27,4276,0
2021-03-28,4304,0
2021-03-29,4317,0
2021-03-30,4337,0
2021-03-31,4371,0
2021-04-01,4409,0
2021-04-02,4431,0
2021-04-03,4456,0
2021-04-04,4477,0
2021-04-05,4494,0
2021-04-06,4523,0
2021-04-07,4551,0
2021-04-08,4586,0
2021-04-09,4623,0
2021-04-10,4657,0
2021-04-11,4691,0
2021-04-12,4719,0
2021-04-13,4745,0
2021-04-14,4777,0
2021-04-15,4802,0
2021-04-16,4837,0
2021-04-17,4857,0
2021-04-18,4887,0
2021-04-19,4922,0
2021-04-20,4943,0
2021-04-21,4982,0
2021-04-22,5011,0
2021-04-23,5064,0
2021-04-24,5096,0
2021-04-25,5123,0
2021-04-26,5147,0
2021-04-27,5173,0
2021-04-28,5204,0
2021-04-29,5253,0
2021-04-30,5283,0
2021-05-01,5313,0
2021-05-02,5336,0
2021-05-03,5368,0
2021-05-04,5394,0
2021-05-05,5426,0
2021-05-06,5460,0
2021-05-07,5492,0
2021-05-08,5521,0
2021-05-09,5561,0
2021-05-10,5577,0
2021-05-11,5595,0
2021-05-12,5633,0
2021-05-13,5668,0
2021-05-14,5700,0
2021-05-15,5735,0
2021-05-16,5781,0
2021-05-17,5810,0
2021-05-18,5841,0
2021-05-19,5871,0
2021-05-20,5902,0
2021-05-21,5948,0
2021-05-22,5975,0
2021-05-23,5999,0
2021-05-24,6033,0
2021-05-25,6051,0
2021-05-26,6095,0
2021-05-27,6121,0
2021-05-28,6133,0
2021-05-29,6164,0
2021-05-30,6180,0
2021-05-31,6194,0
2021-06-01,6219,0
2021-06-02,6247,0
2021-06-03,6277,0
2021-06-04,6320,0
2021-06-05,6360,0
2021-06-06,6385,0
2021-06-07,6410,0
2021-06-08,6435,0
