"행정구역","2021년01월_계_총인구수","2021년01월_계_연령구간인구수","2021년01월_계_0~9세","2021년01월_계_10~19세","2021년01월_계_20~29세","2021년01월_계_30~39세","2021년01월_계_40~49세","2021년01월_계_50~59세","2021년01월_계_60~69세","2021년01월_계_70~79세","2021년01월_계_80~89세","2021년01월_계_90~99세","2021년01월_계_100세 이상","2021년01월_남_총인구수","2021년01월_남_연령구간인구수","2021년01월_남_0~9세","2021년01월_남_10~19세","2021년01월_남_20~29세","2021년01월_남_30~39세","2021년01월_남_40~49세","2021년01월_남_50~59세","2021년01월_남_60~69세","2021년01월_남_70~79세","2021년01월_남_80~89세","2021년01월_남_90~99세","2021년01월_남_100세 이상","2021년01월_여_총인구수","2021년01월_여_연령구간인구수","2021년01월_여_0~9세","2021년01월_여_10~19세","2021년01월_여_20~29세","2021년01월_여_30~39세","2021년01월_여_40~49세","2021년01월_여_50~59세","2021년01월_여_60~69세","2021년01월_여_70~79세","2021년01월_여_80~89세","2021년01월_여_90~99세","2021년01월_여_100세 이상"
"경기도 안양시 (4117000000)","549,730","549,730","38,980","52,278","77,416","76,355","87,497","97,454","71,437","31,772","14,164","2,193","184","271,760","271,760","19,829","27,137","40,130","39,257","42,846","47,299","35,260","14,568","4,860","520","54","277,970","277,970","19,151","25,141","37,286","37,098","44,651","50,155","36,177","17,204","9,304","1,673","130"
"경기도 안양시 만안구 (4117100000)","239,070","239,070","15,408","18,775","34,358","32,846","35,032","43,314","34,752","16,510","6,995","991","89","119,689","119,689","7,798","9,791","17,973","17,379","17,922","21,260","17,117","7,706","2,489","224","30","119,381","119,381","7,610","8,984","16,385","15,467","17,110","22,054","17,635","8,804","4,506","767","59"
"경기도 안양시 만안구 안양1동(4117151000)","12,681","12,681","920","1,091","1,957","1,865","2,002","2,209","1,562","741","283","50","1","6,308","6,308","449","557","986","965","1,000","1,118","762","346","113","12","0","6,373","6,373","471","534","971","900","1,002","1,091","800","395","170","38","1"
"경기도 안양시 만안구 안양2동(4117152000)","21,841","21,841","1,178","1,529","3,464","2,978","3,045","4,009","3,283","1,615","639","90","11","10,944","10,944","575","798","1,716","1,636","1,572","1,953","1,658","777","237","18","4","10,897","10,897","603","731","1,748","1,342","1,473","2,056","1,625","838","402","72","7"
"경기도 안양시 만안구 안양3동(4117153000)","16,775","16,775","834","1,323","2,476","2,183","2,352","3,065","2,725","1,271","480","59","7","8,378","8,378","440","691","1,329","1,175","1,221","1,464","1,299","575","168","14","2","8,397","8,397","394","632","1,147","1,008","1,131","1,601","1,426","696","312","45","5"
"경기도 안양시 만안구 안양4동(4117154000)","7,281","7,281","271","492","1,079","941","994","1,352","1,082","671","349","50","0","3,631","3,631","135","239","532","520","541","700","529","280","131","24","0","3,650","3,650","136","253","547","421","453","652","553","391","218","26","0"
"경기도 안양시 만안구 안양5동(4117155000)","10,663","10,663","487","735","1,425","1,364","1,479","1,942","1,799","918","456","53","5","5,324","5,324","254","392","758","732","754","987","867","409","158","11","2","5,339","5,339","233","343","667","632","725","955","932","509","298","42","3"
"경기도 안양시 만안구 안양6동(4117156000)","21,077","21,077","1,147","1,313","3,229","3,542","3,141","3,561","3,018","1,406","634","71","15","10,872","10,872","593","665","1,716","1,979","1,687","1,816","1,460","694","229","28","5","10,205","10,205","554","648","1,513","1,563","1,454","1,745","1,558","712","405","43","10"
"경기도 안양시 만안구 안양7동(4117157000)","15,847","15,847","1,757","1,298","2,014","2,746","2,610","2,620","1,740","737","262","54","9","7,780","7,780","863","659","1,017","1,323","1,325","1,303","838","344","93","12","3","8,067","8,067","894","639","997","1,423","1,285","1,317","902","393","169","42","6"
"경기도 안양시 만안구 안양8동(4117158000)","11,023","11,023","473","721","1,598","1,538","1,466","2,044","1,914","876","339","48","6","5,704","5,704","245","380","876","919","803","999","934","411","131","5","1","5,319","5,319","228","341","722","619","663","1,045","980","465","208","43","5"
"경기도 안양시 만안구 안양9동(4117158100)","17,640","17,640","998","1,266","2,504","2,141","2,307","3,335","2,937","1,448","616","77","11","8,722","8,722","515","649","1,314","1,177","1,164","1,570","1,430","659","226","14","4","8,918","8,918","483","617","1,190","964","1,143","1,765","1,507","789","390","63","7"
"경기도 안양시 만안구 석수1동(4117159000)","19,885","19,885","1,449","1,527","2,593","2,713","2,988","3,502","2,988","1,395","608","115","7","9,768","9,768","777","806","1,345","1,351","1,453","1,625","1,479","696","205","27","4","10,117","10,117","672","721","1,248","1,362","1,535","1,877","1,509","699","403","88","3"
