"행정구역","2020년10월_계_총인구수","2020년10월_계_연령구간인구수","2020년10월_계_0~9세","2020년10월_계_10~19세","2020년10월_계_20~29세","2020년10월_계_30~39세","2020년10월_계_40~49세","2020년10월_계_50~59세","2020년10월_계_60~69세","2020년10월_계_70~79세","2020년10월_계_80~89세","2020년10월_계_90~99세","2020년10월_계_100세 이상","2020년10월_남_총인구수","2020년10월_남_연령구간인구수","2020년10월_남_0~9세","2020년10월_남_10~19세","2020년10월_남_20~29세","2020년10월_남_30~39세","2020년10월_남_40~49세","2020년10월_남_50~59세","2020년10월_남_60~69세","2020년10월_남_70~79세","2020년10월_남_80~89세","2020년10월_남_90~99세","2020년10월_남_100세 이상","2020년10월_여_총인구수","2020년10월_여_연령구간인구수","2020년10월_여_0~9세","2020년10월_여_10~19세","2020년10월_여_20~29세","2020년10월_여_30~39세","2020년10월_여_40~49세","2020년10월_여_50~59세","2020년10월_여_60~69세","2020년10월_여_70~79세","2020년10월_여_80~89세","2020년10월_여_90~99세","2020년10월_여_100세 이상"
"대전광역시 유성구 (3020000000)","352,231","352,231","35,421","38,338","52,880","56,632","60,763","54,175","33,144","13,414","6,333","1,075","56","177,833","177,833","18,222","19,846","28,382","29,425","29,918","27,004","16,503","6,210","2,073","238","12","174,398","174,398","17,199","18,492","24,498","27,207","30,845","27,171","16,641","7,204","4,260","837","44"
"대전광역시 유성구 진잠동(3020052000)","35,306","35,306","3,307","3,426","4,478","4,507","6,001","6,318","4,300","1,918","911","130","10","17,931","17,931","1,673","1,835","2,450","2,324","3,097","3,166","2,157","914","288","24","3","17,375","17,375","1,634","1,591","2,028","2,183","2,904","3,152","2,143","1,004","623","106","7"
"대전광역시 유성구 온천1동(3020053000)","34,759","34,759","1,573","1,506","8,290","6,738","4,367","5,620","3,941","1,760","798","143","23","17,970","17,970","795","769","4,263","3,877","2,326","2,789","2,038","781","284","45","3","16,789","16,789","778","737","4,027","2,861","2,041","2,831","1,903","979","514","98","20"
"대전광역시 유성구 온천2동(3020054000)","40,241","40,241","3,538","3,230","8,404","6,516","5,585","5,943","4,466","1,672","758","123","6","20,923","20,923","1,767","1,691","4,916","3,555","2,799","2,855","2,233","805","266","35","1","19,318","19,318","1,771","1,539","3,488","2,961","2,786","3,088","2,233","867","492","88","5"
"대전광역시 유성구 노은1동(3020054600)","22,248","22,248","2,293","3,041","2,884","3,214","4,391","3,262","1,778","881","430","73","1","11,027","11,027","1,184","1,567","1,487","1,587","2,083","1,668","865","404","163","18","1","11,221","11,221","1,109","1,474","1,397","1,627","2,308","1,594","913","477","267","55","0"
"대전광역시 유성구 노은2동(3020054700)","24,994","24,994","2,517","3,471","3,199","3,161","4,878","4,016","2,061","1,094","510","86","1","12,306","12,306","1,279","1,792","1,641","1,577","2,287","2,040","1,011","475","185","18","1","12,688","12,688","1,238","1,679","1,558","1,584","2,591","1,976","1,050","619","325","68","0"
"대전광역시 유성구 노은3동(3020054800)","37,888","37,888","5,112","4,593","3,862","6,482","7,372","5,224","3,342","1,291","514","92","4","18,621","18,621","2,604","2,338","2,023","3,070","3,608","2,556","1,593","629","182","17","1","19,267","19,267","2,508","2,255","1,839","3,412","3,764","2,668","1,749","662","332","75","3"
"대전광역시 유성구 신성동(3020055000)","26,097","26,097","3,062","2,961","4,036","5,319","4,227","3,513","1,875","667","378","58","1","13,673","13,673","1,601","1,537","2,243","2,914","2,132","1,804","984","342","104","12","0","12,424","12,424","1,461","1,424","1,793","2,405","2,095","1,709","891","325","274","46","1"
"대전광역시 유성구 전민동(3020057000)","27,288","27,288","2,668","3,220","4,360","4,469","4,377","4,499","2,400","728","463","101","3","13,958","13,958","1,430","1,635","2,385","2,428","2,093","2,212","1,273","340","131","29","2","13,330","13,330","1,238","1,585","1,975","2,041","2,284","2,287","1,127","388","332","72","1"
"대전광역시 유성구 구즉동(3020058000)","27,911","27,911","2,613","3,108","4,236","4,194","4,777","4,629","2,445","1,161","648","97","3","14,292","14,292","1,357","1,603","2,356","2,247","2,424","2,391","1,238","459","198","19","0","13,619","13,619","1,256","1,505","1,880","1,947","2,353","2,238","1,207","702","450","78","3"
"대전광역시 유성구 관평동(3020060000)","29,081","29,081","3,195","4,577","3,740","4,038","6,103","4,364","2,082","654","278","49","1","14,861","14,861","1,678","2,375","1,984","2,056","2,907","2,385","1,077","318","71","10","0","14,220","14,220","1,517","2,202","1,756","1,982","3,196","1,979","1,005","336","207","39","1"
"대전광역시 유성구 원신흥동(3020061000)","46,418","46,418","5,543","5,205","5,391","7,994","8,685","6,787","4,454","1,588","645","123","3","22,271","22,271","2,854","2,704","2,634","3,790","4,162","3,138","2,034","743","201","11","0","24,147","24,147","2,689","2,501","2,757","4,204","4,523","3,649","2,420","845","444","112","3"
