"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상","2021년12월_남_총인구수","2021년12월_남_연령구간인구수","2021년12월_남_0~9세","2021년12월_남_10~19세","2021년12월_남_20~29세","2021년12월_남_30~39세","2021년12월_남_40~49세","2021년12월_남_50~59세","2021년12월_남_60~69세","2021년12월_남_70~79세","2021년12월_남_80~89세","2021년12월_남_90~99세","2021년12월_남_100세 이상","2021년12월_여_총인구수","2021년12월_여_연령구간인구수","2021년12월_여_0~9세","2021년12월_여_10~19세","2021년12월_여_20~29세","2021년12월_여_30~39세","2021년12월_여_40~49세","2021년12월_여_50~59세","2021년12월_여_60~69세","2021년12월_여_70~79세","2021년12월_여_80~89세","2021년12월_여_90~99세","2021년12월_여_100세 이상"
"경상남도 고성군 (4882000000)","50,478","50,478","2,277","4,058","3,688","3,408","6,031","8,946","10,190","6,763","4,398","704","15","25,297","25,297","1,148","2,206","2,181","1,885","3,323","4,918","5,094","3,054","1,364","122","2","25,181","25,181","1,129","1,852","1,507","1,523","2,708","4,028","5,096","3,709","3,034","582","13"
"경상남도 고성군 고성읍(4882025000)","23,986","23,986","1,631","2,634","2,186","2,114","3,603","4,310","3,919","2,261","1,150","174","4","12,022","12,022","838","1,444","1,273","1,102","1,869","2,272","1,853","984","358","28","1","11,964","11,964","793","1,190","913","1,012","1,734","2,038","2,066","1,277","792","146","3"
"경상남도 고성군 삼산면(4882031000)","1,769","1,769","40","79","76","89","170","286","464","325","210","29","1","911","911","19","47","53","61","103","165","244","153","61","5","0","858","858","21","32","23","28","67","121","220","172","149","24","1"
"경상남도 고성군 하일면(4882032000)","1,821","1,821","24","96","89","78","131","283","455","385","243","37","0","887","887","12","53","54","43","85","163","218","176","74","9","0","934","934","12","43","35","35","46","120","237","209","169","28","0"
"경상남도 고성군 하이면(4882033000)","2,671","2,671","98","172","212","163","289","473","598","378","244","43","1","1,367","1,367","49","89","131","97","171","244","308","183","87","8","0","1,304","1,304","49","83","81","66","118","229","290","195","157","35","1"
"경상남도 고성군 상리면(4882034000)","1,590","1,590","20","64","72","69","120","270","390","320","223","41","1","791","791","11","37","48","39","71","147","208","145","76","9","0","799","799","9","27","24","30","49","123","182","175","147","32","1"
"경상남도 고성군 대가면(4882035000)","1,638","1,638","32","56","67","61","119","283","435","288","245","52","0","834","834","17","29","36","45","70","169","242","135","75","16","0","804","804","15","27","31","16","49","114","193","153","170","36","0"
"경상남도 고성군 영현면(4882036000)","861","861","11","29","43","32","51","110","214","191","158","22","0","389","389","7","14","22","18","26","65","104","85","46","2","0","472","472","4","15","21","14","25","45","110","106","112","20","0"
"경상남도 고성군 영오면(4882037000)","1,411","1,411","37","57","84","67","113","245","344","219","203","41","1","691","691","12","30","57","39","70","139","181","98","59","6","0","720","720","25","27","27","28","43","106","163","121","144","35","1"
"경상남도 고성군 개천면(4882038000)","1,094","1,094","22","66","55","40","74","157","286","176","183","34","1","540","540","12","34","35","25","49","89","150","79","58","9","0","554","554","10","32","20","15","25","68","136","97","125","25","1"
"경상남도 고성군 구만면(4882039000)","1,022","1,022","26","31","46","40","66","169","264","193","153","32","2","516","516","10","17","28","26","40","104","155","79","50","6","1","506","506","16","14","18","14","26","65","109","114","103","26","1"
"경상남도 고성군 회화면(4882040000)","3,534","3,534","137","311","233","213","358","633","802","512","293","42","0","1,719","1,719","63","161","125","112","184","333","402","243","91","5","0","1,815","1,815","74","150","108","101","174","300","400","269","202","37","0"
"경상남도 고성군 마암면(4882041000)","1,723","1,723","17","47","73","56","159","342","409","335","244","39","2","857","857","8","21","45","36","91","201","222","152","76","5","0","866","866","9","26","28","20","68","141","187","183","168","34","2"
"경상남도 고성군 동해면(4882042000)","3,052","3,052","51","142","168","140","256","564","735","550","387","58","1","1,573","1,573","23","83","102","89","182","343","372","261","113","5","0","1,479","1,479","28","59","66","51","74","221","363","289","274","53","1"
"경상남도 고성군 거류면(4882043000)","4,306","4,306","131","274","284","246","522","821","875","630","462","60","1","2,200","2,200","67","147","172","153","312","484","435","281","140","9","0","2,106","2,106","64","127","112","93","210","337","440","349","322","51","1"
