"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상","2021년12월_남_총인구수","2021년12월_남_연령구간인구수","2021년12월_남_0~9세","2021년12월_남_10~19세","2021년12월_남_20~29세","2021년12월_남_30~39세","2021년12월_남_40~49세","2021년12월_남_50~59세","2021년12월_남_60~69세","2021년12월_남_70~79세","2021년12월_남_80~89세","2021년12월_남_90~99세","2021년12월_남_100세 이상","2021년12월_여_총인구수","2021년12월_여_연령구간인구수","2021년12월_여_0~9세","2021년12월_여_10~19세","2021년12월_여_20~29세","2021년12월_여_30~39세","2021년12월_여_40~49세","2021년12월_여_50~59세","2021년12월_여_60~69세","2021년12월_여_70~79세","2021년12월_여_80~89세","2021년12월_여_90~99세","2021년12월_여_100세 이상"
"경기도 연천군 (4180000000)","42,721","42,721","2,541","3,048","5,114","4,099","4,727","6,946","8,009","4,823","2,982","414","18","22,399","22,399","1,290","1,617","3,272","2,340","2,576","3,760","4,152","2,193","1,087","106","6","20,322","20,322","1,251","1,431","1,842","1,759","2,151","3,186","3,857","2,630","1,895","308","12"
"경기도 연천군 연천읍(4180025000)","7,670","7,670","678","394","1,176","1,025","755","1,028","1,171","825","533","82","3","4,154","4,154","329","227","815","613","424","586","600","348","188","23","1","3,516","3,516","349","167","361","412","331","442","571","477","345","59","2"
"경기도 연천군 전곡읍(4180025300)","19,124","19,124","1,445","1,935","2,331","2,110","2,594","3,171","2,956","1,516","902","157","7","9,747","9,747","741","992","1,335","1,140","1,319","1,666","1,502","700","307","42","3","9,377","9,377","704","943","996","970","1,275","1,505","1,454","816","595","115","4"
"경기도 연천군 군남면(4180031000)","3,116","3,116","84","154","329","171","270","538","734","474","329","30","3","1,657","1,657","45","82","225","107","161","299","393","221","115","7","2","1,459","1,459","39","72","104","64","109","239","341","253","214","23","1"
"경기도 연천군 청산면(4180032000)","3,895","3,895","119","172","464","259","379","680","925","531","323","41","2","2,086","2,086","53","98","340","163","226","377","472","230","116","11","0","1,809","1,809","66","74","124","96","153","303","453","301","207","30","2"
"경기도 연천군 백학면(4180033000)","2,567","2,567","69","136","212","156","229","495","591","409","251","18","1","1,370","1,370","37","80","133","95","127","274","313","193","111","7","0","1,197","1,197","32","56","79","61","102","221","278","216","140","11","1"
"경기도 연천군 미산면(4180034000)","1,741","1,741","43","65","122","124","132","323","501","237","164","29","1","932","932","24","37","74","72","84","172","285","105","71","8","0","809","809","19","28","48","52","48","151","216","132","93","21","1"
"경기도 연천군 왕징면(4180035000)","1,003","1,003","21","45","70","63","74","152","250","203","115","10","0","543","543","14","31","42","39","49","87","128","99","53","1","0","460","460","7","14","28","24","25","65","122","104","62","9","0"
"경기도 연천군 신서면(4180036000)","2,696","2,696","57","102","318","137","217","399","673","483","274","35","1","1,427","1,427","30","47","236","84","137","219","350","227","90","7","0","1,269","1,269","27","55","82","53","80","180","323","256","184","28","1"
"경기도 연천군 중면(4180037000)","191","191","4","10","42","13","16","25","40","24","15","2","0","116","116","2","6","37","8","9","12","24","13","5","0","0","75","75","2","4","5","5","7","13","16","11","10","2","0"
"경기도 연천군 장남면(4180038000)","718","718","21","35","50","41","61","135","168","121","76","10","0","367","367","15","17","35","19","40","68","85","57","31","0","0","351","351","6","18","15","22","21","67","83","64","45","10","0"
