"행정구역","2021년01월_계_총인구수","2021년01월_계_연령구간인구수","2021년01월_계_0~9세","2021년01월_계_10~19세","2021년01월_계_20~29세","2021년01월_계_30~39세","2021년01월_계_40~49세","2021년01월_계_50~59세","2021년01월_계_60~69세","2021년01월_계_70~79세","2021년01월_계_80~89세","2021년01월_계_90~99세","2021년01월_계_100세 이상","2021년01월_남_총인구수","2021년01월_남_연령구간인구수","2021년01월_남_0~9세","2021년01월_남_10~19세","2021년01월_남_20~29세","2021년01월_남_30~39세","2021년01월_남_40~49세","2021년01월_남_50~59세","2021년01월_남_60~69세","2021년01월_남_70~79세","2021년01월_남_80~89세","2021년01월_남_90~99세","2021년01월_남_100세 이상","2021년01월_여_총인구수","2021년01월_여_연령구간인구수","2021년01월_여_0~9세","2021년01월_여_10~19세","2021년01월_여_20~29세","2021년01월_여_30~39세","2021년01월_여_40~49세","2021년01월_여_50~59세","2021년01월_여_60~69세","2021년01월_여_70~79세","2021년01월_여_80~89세","2021년01월_여_90~99세","2021년01월_여_100세 이상"
"전라북도 완주군 (4571000000)","91,450","91,450","6,824","8,276","8,921","9,288","13,563","15,196","13,963","9,299","5,269","807","44","46,960","46,960","3,421","4,323","4,961","4,774","7,511","8,465","7,235","4,310","1,779","173","8","44,490","44,490","3,403","3,953","3,960","4,514","6,052","6,731","6,728","4,989","3,490","634","36"
"전라북도 완주군 삼례읍(4571025000)","14,327","14,327","708","1,182","1,742","1,209","2,083","2,461","2,330","1,530","946","133","3","7,354","7,354","342","591","957","692","1,154","1,417","1,167","687","318","28","1","6,973","6,973","366","591","785","517","929","1,044","1,163","843","628","105","2"
"전라북도 완주군 봉동읍(4571025300)","26,003","26,003","2,886","3,378","2,671","3,379","4,760","3,641","2,601","1,668","866","147","6","13,541","13,541","1,486","1,772","1,532","1,674","2,613","2,040","1,333","773","284","32","2","12,462","12,462","1,400","1,606","1,139","1,705","2,147","1,601","1,268","895","582","115","4"
"전라북도 완주군 용진읍(4571025600)","7,131","7,131","379","504","710","571","936","1,312","1,304","878","467","64","6","3,684","3,684","175","276","422","292","527","745","669","398","160","20","0","3,447","3,447","204","228","288","279","409","567","635","480","307","44","6"
"전라북도 완주군 상관면(4571032000)","4,386","4,386","282","382","386","330","640","802","751","515","245","47","6","2,252","2,252","147","194","224","171","330","460","380","249","90","7","0","2,134","2,134","135","188","162","159","310","342","371","266","155","40","6"
"전라북도 완주군 이서면(4571033000)","14,292","14,292","1,654","1,352","1,385","2,234","2,516","2,124","1,578","930","451","65","3","7,195","7,195","822","678","701","1,096","1,359","1,134","805","428","152","20","0","7,097","7,097","832","674","684","1,138","1,157","990","773","502","299","45","3"
"전라북도 완주군 소양면(4571034000)","6,183","6,183","232","346","534","427","621","1,224","1,356","871","497","68","7","3,194","3,194","112","193","298","247","365","656","713","423","175","10","2","2,989","2,989","120","153","236","180","256","568","643","448","322","58","5"
"전라북도 완주군 구이면(4571035000)","5,809","5,809","200","382","545","379","581","1,194","1,246","766","448","63","5","2,911","2,911","91","193","289","185","313","639","676","365","149","11","0","2,898","2,898","109","189","256","194","268","555","570","401","299","52","5"
"전라북도 완주군 고산면(4571036000)","4,691","4,691","234","281","384","342","554","855","862","691","410","77","1","2,400","2,400","119","173","220","188","324","471","449","305","132","18","1","2,291","2,291","115","108","164","154","230","384","413","386","278","59","0"
"전라북도 완주군 비봉면(4571037000)","1,899","1,899","63","103","133","100","198","330","399","322","203","45","3","964","964","34","55","72","48","114","189","215","157","70","8","2","935","935","29","48","61","52","84","141","184","165","133","37","1"
"전라북도 완주군 운주면(4571038000)","1,946","1,946","51","61","102","86","188","375","469","371","218","25","0","979","979","23","38","54","58","114","206","244","164","73","5","0","967","967","28","23","48","28","74","169","225","207","145","20","0"
"전라북도 완주군 화산면(4571039000)","2,735","2,735","78","219","207","130","315","461","547","427","298","50","3","1,436","1,436","40","119","115","73","188","284","299","207","102","9","0","1,299","1,299","38","100","92","57","127","177","248","220","196","41","3"
"전라북도 완주군 동상면(4571040000)","1,079","1,079","37","40","80","56","92","250","279","141","92","12","0","554","554","22","16","47","25","57","131","159","70","25","2","0","525","525","15","24","33","31","35","119","120","71","67","10","0"
"전라북도 완주군 경천면(4571041000)","969","969","20","46","42","45","79","167","241","189","128","11","1","496","496","8","25","30","25","53","93","126","84","49","3","0","473","473","12","21","12","20","26","74","115","105","79","8","1"
