"행정구역","2021년08월_계_총인구수","2021년08월_계_연령구간인구수","2021년08월_계_0~9세","2021년08월_계_10~19세","2021년08월_계_20~29세","2021년08월_계_30~39세","2021년08월_계_40~49세","2021년08월_계_50~59세","2021년08월_계_60~69세","2021년08월_계_70~79세","2021년08월_계_80~89세","2021년08월_계_90~99세","2021년08월_계_100세 이상","2021년08월_남_총인구수","2021년08월_남_연령구간인구수","2021년08월_남_0~9세","2021년08월_남_10~19세","2021년08월_남_20~29세","2021년08월_남_30~39세","2021년08월_남_40~49세","2021년08월_남_50~59세","2021년08월_남_60~69세","2021년08월_남_70~79세","2021년08월_남_80~89세","2021년08월_남_90~99세","2021년08월_남_100세 이상","2021년08월_여_총인구수","2021년08월_여_연령구간인구수","2021년08월_여_0~9세","2021년08월_여_10~19세","2021년08월_여_20~29세","2021년08월_여_30~39세","2021년08월_여_40~49세","2021년08월_여_50~59세","2021년08월_여_60~69세","2021년08월_여_70~79세","2021년08월_여_80~89세","2021년08월_여_90~99세","2021년08월_여_100세 이상"
"전라북도 익산시 (4514000000)","279,517","279,517","17,995","27,311","35,508","27,638","40,740","48,454","42,104","24,892","12,715","2,087","73","139,265","139,265","9,262","13,977","19,357","14,434","20,797","24,726","20,837","11,211","4,191","459","14","140,252","140,252","8,733","13,334","16,151","13,204","19,943","23,728","21,267","13,681","8,524","1,628","59"
"전라북도 익산시 함열읍(4514025000)","6,825","6,825","322","575","583","486","780","1,174","1,421","885","516","81","2","3,355","3,355","172","271","336","251","432","616","711","381","170","15","0","3,470","3,470","150","304","247","235","348","558","710","504","346","66","2"
"전라북도 익산시 오산면(4514031000)","7,735","7,735","481","610","664","716","1,004","1,308","1,488","874","503","85","2","3,831","3,831","240","301","363","390","535","676","734","395","177","18","2","3,904","3,904","241","309","301","326","469","632","754","479","326","67","0"
"전라북도 익산시 황등면(4514032000)","7,030","7,030","256","470","636","501","728","1,309","1,421","1,004","593","104","8","3,559","3,559","141","244","361","277","412","722","724","451","205","20","2","3,471","3,471","115","226","275","224","316","587","697","553","388","84","6"
"전라북도 익산시 함라면(4514033000)","2,271","2,271","62","124","163","114","213","412","478","406","243","53","3","1,128","1,128","28","59","94","68","123","232","264","174","74","12","0","1,143","1,143","34","65","69","46","90","180","214","232","169","41","3"
"전라북도 익산시 웅포면(4514034000)","1,536","1,536","23","55","92","64","123","245","388","288","214","43","1","780","780","8","38","48","40","82","148","192","137","78","9","0","756","756","15","17","44","24","41","97","196","151","136","34","1"
"전라북도 익산시 성당면(4514035000)","1,899","1,899","34","91","122","79","172","333","472","334","214","47","1","959","959","20","44","72","43","116","195","249","147","65","8","0","940","940","14","47","50","36","56","138","223","187","149","39","1"
"전라북도 익산시 용안면(4514036000)","2,626","2,626","66","135","176","138","215","368","614","528","324","62","0","1,312","1,312","34","62","107","89","138","209","315","235","107","16","0","1,314","1,314","32","73","69","49","77","159","299","293","217","46","0"
"전라북도 익산시 낭산면(4514037000)","3,058","3,058","108","136","206","200","302","534","673","533","321","44","1","1,614","1,614","47","85","125","112","184","325","371","242","115","8","0","1,444","1,444","61","51","81","88","118","209","302","291","206","36","1"
"전라북도 익산시 망성면(4514038000)","2,982","2,982","84","146","133","147","259","477","748","574","358","53","3","1,469","1,469","35","68","80","99","152","263","381","263","117","11","0","1,513","1,513","49","78","53","48","107","214","367","311","241","42","3"
"전라북도 익산시 여산면(4514039000)","3,313","3,313","168","163","309","257","324","537","657","514","336","48","0","1,682","1,682","76","87","180","157","199","307","317","256","94","9","0","1,631","1,631","92","76","129","100","125","230","340","258","242","39","0"
"전라북도 익산시 금마면(4514040000)","5,237","5,237","340","331","613","468","574","869","1,066","613","319","44","0","2,741","2,741","175","166","402","259","316","463","544","284","116","16","0","2,496","2,496","165","165","211","209","258","406","522","329","203","28","0"
"전라북도 익산시 왕궁면(4514041000)","4,326","4,326","82","179","265","199","389","728","1,019","829","525","107","4","2,224","2,224","53","102","152","125","264","399","544","375","170","39","1","2,102","2,102","29","77","113","74","125","329","475","454","355","68","3"
"전라북도 익산시 춘포면(4514042000)","4,479","4,479","163","263","398","325","472","820","943","590","421","83","1","2,320","2,320","87","151","243","170","290","471","487","279","120","22","0","2,159","2,159","76","112","155","155","182","349","456","311","301","61","1"
"전라북도 익산시 삼기면(4514043000)","2,581","2,581","62","91","224","151","236","530","557","397","270","59","4","1,343","1,343","37","49","138","97","156","302","291","174","87","11","1","1,238","1,238","25","42","86","54","80","228","266","223","183","48","3"
"전라북도 익산시 용동면(4514044000)","1,560","1,560","25","76","86","75","128","228","375","317","213","35","2","768","768","13","42","54","40","81","124","193","139","74","8","0","792","792","12","34","32","35","47","104","182","178","139","27","2"
"전라북도 익산시 중앙동(4514052000)","3,330","3,330","88","116","352","298","384","530","745","542","223","48","4","1,771","1,771","51","71","193","186","237","278","385","259","98","13","0","1,559","1,559","37","45","159","112","147","252","360","283","125","35","4"
