"행정구역","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_0~9세","2020년05월_계_10~19세","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_계_80~89세","2020년05월_계_90~99세","2020년05월_계_100세 이상","2020년05월_남_총인구수","2020년05월_남_연령구간인구수","2020년05월_남_0~9세","2020년05월_남_10~19세","2020년05월_남_20~29세","2020년05월_남_30~39세","2020년05월_남_40~49세","2020년05월_남_50~59세","2020년05월_남_60~69세","2020년05월_남_70~79세","2020년05월_남_80~89세","2020년05월_남_90~99세","2020년05월_남_100세 이상","2020년05월_여_총인구수","2020년05월_여_연령구간인구수","2020년05월_여_0~9세","2020년05월_여_10~19세","2020년05월_여_20~29세","2020년05월_여_30~39세","2020년05월_여_40~49세","2020년05월_여_50~59세","2020년05월_여_60~69세","2020년05월_여_70~79세","2020년05월_여_80~89세","2020년05월_여_90~99세","2020년05월_여_100세 이상"
"부산광역시 사상구 (2653000000)","216,083","216,083","13,258","15,735","29,555","26,270","30,192","42,442","35,558","16,672","5,687","647","67","109,279","109,279","6,729","8,237","15,886","14,084","15,756","21,167","17,714","7,738","1,857","103","8","106,804","106,804","6,529","7,498","13,669","12,186","14,436","21,275","17,844","8,934","3,830","544","59"
"부산광역시 사상구 삼락동(2653058000)","6,147","6,147","234","330","681","614","770","1,367","1,221","685","218","22","5","3,289","3,289","126","174","389","341","452","763","652","317","71","4","0","2,858","2,858","108","156","292","273","318","604","569","368","147","18","5"
"부산광역시 사상구 모라제1동(2653059100)","28,641","28,641","1,693","2,048","3,773","3,436","3,848","5,759","4,999","2,251","744","74","16","14,418","14,418","829","1,076","2,083","1,859","1,985","2,784","2,460","1,075","253","14","0","14,223","14,223","864","972","1,690","1,577","1,863","2,975","2,539","1,176","491","60","16"
"부산광역시 사상구 모라제3동(2653059300)","11,308","11,308","337","540","936","890","1,380","2,271","2,489","1,670","719","74","2","5,393","5,393","167","296","540","491","802","1,186","1,098","623","180","9","1","5,915","5,915","170","244","396","399","578","1,085","1,391","1,047","539","65","1"
"부산광역시 사상구 덕포제1동(2653060000)","9,119","9,119","548","681","1,104","1,057","1,280","1,890","1,450","796","276","33","4","4,676","4,676","275","359","642","564","679","1,015","690","357","89","5","1","4,443","4,443","273","322","462","493","601","875","760","439","187","28","3"
"부산광역시 사상구 덕포제2동(2653061000)","13,480","13,480","796","974","1,804","1,562","1,742","2,879","2,353","1,007","315","46","2","6,839","6,839","410","502","969","830","913","1,405","1,203","496","106","4","1","6,641","6,641","386","472","835","732","829","1,474","1,150","511","209","42","1"
"부산광역시 사상구 괘법동(2653062000)","21,856","21,856","1,139","1,095","3,923","3,155","2,753","4,343","3,479","1,484","422","49","14","11,310","11,310","572","589","1,943","1,732","1,496","2,267","1,824","725","156","5","1","10,546","10,546","567","506","1,980","1,423","1,257","2,076","1,655","759","266","44","13"
"부산광역시 사상구 감전동(2653064500)","14,051","14,051","571","767","1,771","1,656","1,861","2,964","2,653","1,330","419","51","8","7,449","7,449","299","411","964","967","1,064","1,586","1,376","620","152","8","2","6,602","6,602","272","356","807","689","797","1,378","1,277","710","267","43","6"
"부산광역시 사상구 주례제1동(2653065000)","15,872","15,872","979","1,199","2,242","1,893","2,088","3,281","2,631","1,133","377","47","2","8,130","8,130","496","625","1,237","1,023","1,054","1,617","1,375","567","130","5","1","7,742","7,742","483","574","1,005","870","1,034","1,664","1,256","566","247","42","1"
"부산광역시 사상구 주례제2동(2653066000)","23,683","23,683","1,596","1,909","4,070","3,128","3,495","4,027","3,223","1,604","562","63","6","11,878","11,878","794","979","2,102","1,656","1,830","1,927","1,614","775","190","11","0","11,805","11,805","802","930","1,968","1,472","1,665","2,100","1,609","829","372","52","6"
"부산광역시 사상구 주례제3동(2653066100)","13,578","13,578","800","1,082","1,873","1,572","1,845","2,533","2,314","1,088","428","43","0","6,677","6,677","412","561","981","864","911","1,169","1,108","509","155","7","0","6,901","6,901","388","521","892","708","934","1,364","1,206","579","273","36","0"
"부산광역시 사상구 학장동(2653067000)","29,699","29,699","2,093","2,375","3,615","3,686","4,421","5,602","4,952","2,147","716","86","6","14,852","14,852","1,078","1,254","1,979","1,916","2,256","2,723","2,430","963","232","20","1","14,847","14,847","1,015","1,121","1,636","1,770","2,165","2,879","2,522","1,184","484","66","5"
"부산광역시 사상구 엄궁동(2653068000)","28,649","28,649","2,472","2,735","3,763","3,621","4,709","5,526","3,794","1,477","491","59","2","14,368","14,368","1,271","1,411","2,057","1,841","2,314","2,725","1,884","711","143","11","0","14,281","14,281","1,201","1,324","1,706","1,780","2,395","2,801","1,910","766","348","48","2"
