"행정구역","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_0~9세","2020년05월_계_10~19세","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_계_80~89세","2020년05월_계_90~99세","2020년05월_계_100세 이상","2020년05월_남_총인구수","2020년05월_남_연령구간인구수","2020년05월_남_0~9세","2020년05월_남_10~19세","2020년05월_남_20~29세","2020년05월_남_30~39세","2020년05월_남_40~49세","2020년05월_남_50~59세","2020년05월_남_60~69세","2020년05월_남_70~79세","2020년05월_남_80~89세","2020년05월_남_90~99세","2020년05월_남_100세 이상","2020년05월_여_총인구수","2020년05월_여_연령구간인구수","2020년05월_여_0~9세","2020년05월_여_10~19세","2020년05월_여_20~29세","2020년05월_여_30~39세","2020년05월_여_40~49세","2020년05월_여_50~59세","2020년05월_여_60~69세","2020년05월_여_70~79세","2020년05월_여_80~89세","2020년05월_여_90~99세","2020년05월_여_100세 이상"
"서울특별시 은평구 (1138000000)","478,029","478,029","30,614","39,616","66,251","68,701","77,244","77,058","62,297","38,614","15,162","2,059","413","230,062","230,062","15,701","20,216","32,093","34,181","38,209","37,077","28,767","17,088","6,072","580","78","247,967","247,967","14,913","19,400","34,158","34,520","39,035","39,981","33,530","21,526","9,090","1,479","335"
"서울특별시 은평구 녹번동(1138051000)","37,885","37,885","2,631","2,478","5,071","6,240","5,850","6,049","4,968","3,188","1,208","179","23","18,123","18,123","1,325","1,250","2,405","3,135","2,940","2,898","2,231","1,399","490","45","5","19,762","19,762","1,306","1,228","2,666","3,105","2,910","3,151","2,737","1,789","718","134","18"
"서울특별시 은평구 불광제1동(1138052000)","40,188","40,188","2,530","2,801","5,473","5,599","6,233","6,808","5,464","3,520","1,534","193","33","19,039","19,039","1,296","1,460","2,701","2,730","3,027","3,168","2,476","1,506","604","60","11","21,149","21,149","1,234","1,341","2,772","2,869","3,206","3,640","2,988","2,014","930","133","22"
"서울특별시 은평구 불광제2동(1138053000)","28,859","28,859","1,245","1,944","4,341","3,994","4,130","5,031","4,266","2,745","1,023","128","12","14,072","14,072","625","999","2,189","2,134","2,128","2,335","1,981","1,228","415","34","4","14,787","14,787","620","945","2,152","1,860","2,002","2,696","2,285","1,517","608","94","8"
"서울특별시 은평구 갈현제1동(1138055100)","23,820","23,820","1,087","1,742","3,801","3,218","3,532","4,081","3,409","2,142","686","108","14","11,621","11,621","581","890","1,934","1,670","1,778","1,906","1,583","956","287","35","1","12,199","12,199","506","852","1,867","1,548","1,754","2,175","1,826","1,186","399","73","13"
"서울특별시 은평구 갈현제2동(1138055200)","29,456","29,456","1,732","2,537","4,434","4,111","4,831","4,872","3,656","2,264","888","112","19","14,025","14,025","894","1,265","2,133","2,051","2,333","2,278","1,671","983","380","29","8","15,431","15,431","838","1,272","2,301","2,060","2,498","2,594","1,985","1,281","508","83","11"
"서울특별시 은평구 구산동(1138056000)","33,268","33,268","1,991","2,916","4,491","4,259","5,290","5,720","4,567","2,762","1,093","159","20","16,568","16,568","1,006","1,386","2,239","2,180","2,648","2,894","2,310","1,373","482","41","9","16,700","16,700","985","1,530","2,252","2,079","2,642","2,826","2,257","1,389","611","118","11"
"서울특별시 은평구 대조동(1138057000)","27,431","27,431","1,263","1,790","4,705","4,279","4,243","4,213","3,485","2,371","950","110","22","12,838","12,838","654","842","2,095","2,138","2,075","2,035","1,547","1,014","401","30","7","14,593","14,593","609","948","2,610","2,141","2,168","2,178","1,938","1,357","549","80","15"
"서울특별시 은평구 응암제1동(1138058000)","25,528","25,528","1,628","2,391","3,468","3,806","4,420","3,907","3,032","1,977","769","121","9","12,150","12,150","862","1,261","1,562","1,896","2,171","1,894","1,322","853","290","39","0","13,378","13,378","766","1,130","1,906","1,910","2,249","2,013","1,710","1,124","479","82","9"
"서울특별시 은평구 응암제2동(1138059000)","27,267","27,267","3,239","2,275","2,761","5,109","5,114","3,540","2,783","1,676","662","88","20","13,272","13,272","1,676","1,180","1,379","2,442","2,619","1,725","1,265","709","243","27","7","13,995","13,995","1,563","1,095","1,382","2,667","2,495","1,815","1,518","967","419","61","13"
"서울특별시 은평구 응암제3동(1138060000)","25,557","25,557","1,057","1,725","3,633","3,445","3,749","4,332","3,742","2,624","1,098","133","19","12,522","12,522","553","896","1,871","1,815","1,922","2,165","1,729","1,106","423","37","5","13,035","13,035","504","829","1,762","1,630","1,827","2,167","2,013","1,518","675","96","14"
"서울특별시 은평구 역촌동(1138062500)","47,443","47,443","2,981","3,732","6,594","7,017","7,794","7,727","6,160","3,805","1,432","176","25","22,510","22,510","1,499","1,870","3,187","3,428","3,862","3,622","2,751","1,688","560","39","4","24,933","24,933","1,482","1,862","3,407","3,589","3,932","4,105","3,409","2,117","872","137","21"
"서울특별시 은평구 신사제1동(1138063100)","27,973","27,973","1,721","2,187","3,995","4,211","4,324","4,574","3,759","2,253","841","98","10","13,565","13,565","845","1,143","2,053","2,146","2,136","2,150","1,727","1,010","329","25","1","14,408","14,408","876","1,044","1,942","2,065","2,188","2,424","2,032","1,243","512","73","9"
"서울특별시 은평구 신사제2동(1138063200)","21,343","21,343","1,211","1,781","3,005","2,926","3,308","3,576","3,088","1,671","679","86","12","10,681","10,681","631","991","1,565","1,545","1,676","1,722","1,489","753","274","31","4","10,662","10,662","580","790","1,440","1,381","1,632","1,854","1,599","918","405","55","8"
"서울특별시 은평구 증산동(1138064000)","15,722","15,722","788","1,281","2,113","2,094","2,319","2,683","2,392","1,447","522","74","9","7,703","7,703","390","678","1,059","1,070","1,150","1,316","1,143","657","220","17","3","8,019","8,019","398","603","1,054","1,024","1,169","1,367","1,249","790","302","57","6"
"서울특별시 은평구 수색동(1138065000)","8,667","8,667","453","557","1,184","1,163","1,141","1,593","1,415","776","334","46","5","4,328","4,328","240","304","622","620","587","797","692","332","120","12","2","4,339","4,339","213","253","562","543","554","796","723","444","214","34","3"
"서울특별시 은평구 진관동(1138069000)","57,622","57,622","5,057","7,479","7,182","7,230","10,966","8,352","6,111","3,393","1,443","248","161","27,045","27,045","2,624","3,801","3,099","3,181","5,157","4,172","2,850","1,521","554","79","7","30,577","30,577","2,433","3,678","4,083","4,049","5,809","4,180","3,261","1,872","889","169","154"
