"행정구역","2021년05월_계_총인구수","2021년05월_계_연령구간인구수","2021년05월_계_0~9세","2021년05월_계_10~19세","2021년05월_계_20~29세","2021년05월_계_30~39세","2021년05월_계_40~49세","2021년05월_계_50~59세","2021년05월_계_60~69세","2021년05월_계_70~79세","2021년05월_계_80~89세","2021년05월_계_90~99세","2021년05월_계_100세 이상","2021년05월_남_총인구수","2021년05월_남_연령구간인구수","2021년05월_남_0~9세","2021년05월_남_10~19세","2021년05월_남_20~29세","2021년05월_남_30~39세","2021년05월_남_40~49세","2021년05월_남_50~59세","2021년05월_남_60~69세","2021년05월_남_70~79세","2021년05월_남_80~89세","2021년05월_남_90~99세","2021년05월_남_100세 이상","2021년05월_여_총인구수","2021년05월_여_연령구간인구수","2021년05월_여_0~9세","2021년05월_여_10~19세","2021년05월_여_20~29세","2021년05월_여_30~39세","2021년05월_여_40~49세","2021년05월_여_50~59세","2021년05월_여_60~69세","2021년05월_여_70~79세","2021년05월_여_80~89세","2021년05월_여_90~99세","2021년05월_여_100세 이상"
"서울특별시 관악구 (1162000000)","489,160","489,160","21,166","28,005","108,777","85,737","66,881","67,334","59,441","36,615","13,476","1,624","104","245,552","245,552","10,861","14,291","52,917","47,408","35,752","33,962","27,645","16,715","5,609","371","21","243,608","243,608","10,305","13,714","55,860","38,329","31,129","33,372","31,796","19,900","7,867","1,253","83"
"서울특별시 관악구 보라매동(1162052500)","24,346","24,346","1,145","1,460","4,730","4,034","3,331","3,367","3,317","2,109","744","103","6","11,948","11,948","582","768","2,253","2,191","1,729","1,591","1,545","963","302","24","0","12,398","12,398","563","692","2,477","1,843","1,602","1,776","1,772","1,146","442","79","6"
"서울특별시 관악구 청림동(1162054500)","15,250","15,250","1,226","1,135","1,831","2,534","2,454","2,298","1,944","1,200","558","67","3","7,450","7,450","645","585","946","1,266","1,258","1,126","873","523","209","18","1","7,800","7,800","581","550","885","1,268","1,196","1,172","1,071","677","349","49","2"
"서울특별시 관악구 성현동(1162056500)","29,683","29,683","1,962","2,848","3,898","3,859","4,914","4,772","3,898","2,448","960","118","6","14,336","14,336","1,022","1,481","1,948","1,933","2,421","2,331","1,756","1,059","352","32","1","15,347","15,347","940","1,367","1,950","1,926","2,493","2,441","2,142","1,389","608","86","5"
"서울특별시 관악구 행운동(1162057500)","29,077","29,077","1,119","1,372","7,528","5,939","3,632","3,435","3,194","2,058","709","85","6","14,103","14,103","572","672","3,407","3,158","1,895","1,672","1,484","906","315","20","2","14,974","14,974","547","700","4,121","2,781","1,737","1,763","1,710","1,152","394","65","4"
"서울특별시 관악구 낙성대동(1162058500)","16,851","16,851","641","858","5,495","3,511","1,993","1,649","1,355","948","363","34","4","8,496","8,496","326","421","2,622","1,960","1,057","867","645","439","146","11","2","8,355","8,355","315","437","2,873","1,551","936","782","710","509","217","23","2"
"서울특별시 관악구 청룡동(1162059500)","35,266","35,266","1,250","1,670","11,413","6,814","4,011","3,866","3,318","2,126","712","84","2","16,871","16,871","614","817","4,968","3,613","2,083","1,940","1,527","980","308","20","1","18,395","18,395","636","853","6,445","3,201","1,928","1,926","1,791","1,146","404","64","1"
"서울특별시 관악구 은천동(1162060500)","33,488","33,488","2,016","2,642","5,466","5,201","5,149","4,869","4,321","2,733","981","105","5","16,346","16,346","1,062","1,339","2,581","2,689","2,662","2,408","1,947","1,229","414","13","2","17,142","17,142","954","1,303","2,885","2,512","2,487","2,461","2,374","1,504","567","92","3"
"서울특별시 관악구 중앙동(1162061500)","15,192","15,192","398","558","4,468","2,994","1,702","1,807","1,679","1,107","436","39","4","7,268","7,268","224","267","1,864","1,630","918","907","776","488","184","9","1","7,924","7,924","174","291","2,604","1,364","784","900","903","619","252","30","3"
"서울특별시 관악구 인헌동(1162062500)","25,920","25,920","1,101","1,534","5,820","4,940","3,508","3,458","2,972","1,856","653","75","3","12,626","12,626","569","794","2,765","2,562","1,773","1,695","1,354","813","277","24","0","13,294","13,294","532","740","3,055","2,378","1,735","1,763","1,618","1,043","376","51","3"
"서울특별시 관악구 남현동(1162063000)","18,128","18,128","952","797","3,931","3,592","2,284","2,537","2,255","1,310","412","57","1","8,752","8,752","498","368","1,774","1,919","1,166","1,181","1,017","612","205","12","0","9,376","9,376","454","429","2,157","1,673","1,118","1,356","1,238","698","207","45","1"
"서울특별시 관악구 서원동(1162064500)","22,569","22,569","660","821","6,340","4,550","2,740","2,770","2,544","1,530","554","55","5","11,645","11,645","346","429","3,219","2,664","1,507","1,336","1,168","723","238","14","1","10,924","10,924","314","392","3,121","1,886","1,233","1,434","1,376","807","316","41","4"
"서울특별시 관악구 신원동(1162065500)","18,068","18,068","545","852","4,414","3,195","2,232","2,420","2,256","1,511","570","69","4","9,066","9,066","255","435","2,237","1,825","1,208","1,210","992","676","216","11","1","9,002","9,002","290","417","2,177","1,370","1,024","1,210","1,264","835","354","58","3"
"서울특별시 관악구 서림동(1162066500)","23,403","23,403","782","1,036","5,647","4,666","3,197","3,096","2,759","1,558","582","74","6","12,892","12,892","400","523","3,147","2,895","1,938","1,651","1,329","744","253","12","0","10,511","10,511","382","513","2,500","1,771","1,259","1,445","1,430","814","329","62","6"
"서울특별시 관악구 신사동(1162068500)","22,620","22,620","776","1,094","5,835","3,932","2,881","3,176","2,647","1,623","588","64","4","11,365","11,365","412","576","2,790","2,228","1,492","1,593","1,249","746","265","13","1","11,255","11,255","364","518","3,045","1,704","1,389","1,583","1,398","877","323","51","3"
"서울특별시 관악구 신림동(1162069500)","21,826","21,826","343","501","8,366","5,652","2,461","1,779","1,460","918","305","36","5","11,539","11,539","168","248","4,113","3,287","1,425","1,012","705","434","140","6","1","10,287","10,287","175","253","4,253","2,365","1,036","767","755","484","165","30","4"
"서울특별시 관악구 난향동(1162071500)","15,490","15,490","1,175","1,417","1,742","1,810","2,920","2,555","2,105","1,244","465","53","4","7,593","7,593","595","714","892","873","1,474","1,303","966","576","186","13","1","7,897","7,897","580","703","850","937","1,446","1,252","1,139","668","279","40","3"
"서울특별시 관악구 조원동(1162072500)","17,284","17,284","623","831","4,017","3,208","2,257","2,378","2,186","1,229","495","57","3","8,721","8,721","315","422","1,800","1,779","1,204","1,286","1,076","599","220","20","0","8,563","8,563","308","409","2,217","1,429","1,053","1,092","1,110","630","275","37","3"
"서울특별시 관악구 대학동(1162073500)","23,672","23,672","689","989","6,149","4,822","3,539","3,216","2,341","1,319","545","62","1","14,279","14,279","352","510","3,624","3,270","2,392","2,038","1,222","605","251","15","0","9,393","9,393","337","479","2,525","1,552","1,147","1,178","1,119","714","294","47","1"
"서울특별시 관악구 삼성동(1162074500)","22,952","22,952","854","1,485","2,763","2,591","3,199","4,129","4,111","2,597","1,051","165","7","11,506","11,506","454","794","1,477","1,465","1,721","2,082","1,910","1,152","410","40","1","11,446","11,446","400","691","1,286","1,126","1,478","2,047","2,201","1,445","641","125","6"
"서울특별시 관악구 미성동(1162076500)","30,869","30,869","1,694","2,246","4,804","4,258","4,609","4,940","4,650","2,658","879","114","17","15,099","15,099","848","1,130","2,355","2,212","2,384","2,392","2,126","1,269","351","27","5","15,770","15,770","846","1,116","2,449","2,046","2,225","2,548","2,524","1,389","528","87","12"
"서울특별시 관악구 난곡동(1162077500)","27,206","27,206","1,215","1,859","4,120","3,635","3,868","4,817","4,129","2,533","914","108","8","13,651","13,651","602","998","2,135","1,989","2,045","2,341","1,978","1,179","367","17","0","13,555","13,555","613","861","1,985","1,646","1,823","2,476","2,151","1,354","547","91","8"
