"행정구역","2021년03월_계_총인구수","2021년03월_계_연령구간인구수","2021년03월_계_0~9세","2021년03월_계_10~19세","2021년03월_계_20~29세","2021년03월_계_30~39세","2021년03월_계_40~49세","2021년03월_계_50~59세","2021년03월_계_60~69세","2021년03월_계_70~79세","2021년03월_계_80~89세","2021년03월_계_90~99세","2021년03월_계_100세 이상","2021년03월_남_총인구수","2021년03월_남_연령구간인구수","2021년03월_남_0~9세","2021년03월_남_10~19세","2021년03월_남_20~29세","2021년03월_남_30~39세","2021년03월_남_40~49세","2021년03월_남_50~59세","2021년03월_남_60~69세","2021년03월_남_70~79세","2021년03월_남_80~89세","2021년03월_남_90~99세","2021년03월_남_100세 이상","2021년03월_여_총인구수","2021년03월_여_연령구간인구수","2021년03월_여_0~9세","2021년03월_여_10~19세","2021년03월_여_20~29세","2021년03월_여_30~39세","2021년03월_여_40~49세","2021년03월_여_50~59세","2021년03월_여_60~69세","2021년03월_여_70~79세","2021년03월_여_80~89세","2021년03월_여_90~99세","2021년03월_여_100세 이상"
"부산광역시 서구 (2614000000)","106,451","106,451","5,534","7,233","13,417","10,904","14,448","17,517","19,053","12,212","5,441","663","29","51,583","51,583","2,898","3,644","6,587","5,630","7,491","8,959","8,905","5,330","1,994","139","6","54,868","54,868","2,636","3,589","6,830","5,274","6,957","8,558","10,148","6,882","3,447","524","23"
"부산광역시 서구 동대신제1동(2614051000)","4,488","4,488","214","277","567","474","569","752","796","521","281","34","3","2,150","2,150","111","128","290","256","305","383","350","222","97","8","0","2,338","2,338","103","149","277","218","264","369","446","299","184","26","3"
"부산광역시 서구 동대신제2동(2614052000)","7,475","7,475","325","497","752","623","980","1,283","1,440","1,023","492","59","1","3,650","3,650","175","237","402","330","514","635","686","452","209","10","0","3,825","3,825","150","260","350","293","466","648","754","571","283","49","1"
"부산광역시 서구 동대신제3동(2614053000)","7,688","7,688","425","528","1,194","860","1,050","1,112","1,300","788","372","56","3","3,622","3,622","221","255","544","454","523","549","590","340","131","15","0","4,066","4,066","204","273","650","406","527","563","710","448","241","41","3"
"부산광역시 서구 서대신제1동(2614054000)","13,749","13,749","1,122","1,103","1,718","1,846","2,155","2,097","1,854","1,234","545","75","0","6,487","6,487","576","562","821","878","1,061","1,023","832","530","188","16","0","7,262","7,262","546","541","897","968","1,094","1,074","1,022","704","357","59","0"
"부산광역시 서구 서대신제3동(2614056000)","8,627","8,627","599","830","1,016","898","1,333","1,416","1,352","763","369","49","2","3,973","3,973","318","388","474","427","619","654","625","334","122","12","0","4,654","4,654","281","442","542","471","714","762","727","429","247","37","2"
"부산광역시 서구 서대신제4동(2614057000)","7,862","7,862","624","775","919","848","1,232","1,282","1,167","655","313","42","5","3,802","3,802","342","394","482","399","587","623","558","286","122","8","1","4,060","4,060","282","381","437","449","645","659","609","369","191","34","4"
"부산광역시 서구 부민동(2614059000)","7,786","7,786","438","583","1,588","940","1,030","1,106","1,142","612","294","49","4","3,698","3,698","223","294","706","464","519","559","539","273","113","7","1","4,088","4,088","215","289","882","476","511","547","603","339","181","42","3"
"부산광역시 서구 아미동(2614061500)","6,852","6,852","96","295","774","512","791","1,184","1,531","1,073","535","57","4","3,486","3,486","49","159","403","289","462","672","770","472","195","12","3","3,366","3,366","47","136","371","223","329","512","761","601","340","45","1"
"부산광역시 서구 초장동(2614063000)","4,503","4,503","111","177","415","355","582","807","961","709","346","40","0","2,282","2,282","58","88","225","207","347","456","471","316","105","9","0","2,221","2,221","53","89","190","148","235","351","490","393","241","31","0"
"부산광역시 서구 충무동(2614064000)","9,953","9,953","489","522","1,406","1,168","1,306","1,708","1,728","1,129","453","43","1","4,759","4,759","254","266","617","603","666","890","799","473","179","12","0","5,194","5,194","235","256","789","565","640","818","929","656","274","31","1"
"부산광역시 서구 남부민제1동(2614065000)","4,958","4,958","133","191","459","442","586","906","1,120","774","308","39","0","2,526","2,526","70","99","253","255","354","498","526","343","120","8","0","2,432","2,432","63","92","206","187","232","408","594","431","188","31","0"
"부산광역시 서구 남부민제2동(2614066000)","9,408","9,408","329","498","873","742","1,184","1,638","2,067","1,463","552","59","3","4,715","4,715","173","272","479","412","652","908","986","632","191","10","0","4,693","4,693","156","226","394","330","532","730","1,081","831","361","49","3"
"부산광역시 서구 암남동(2614068000)","13,102","13,102","629","957","1,736","1,196","1,650","2,226","2,595","1,468","581","61","3","6,433","6,433","328","502","891","656","882","1,109","1,173","657","222","12","1","6,669","6,669","301","455","845","540","768","1,117","1,422","811","359","49","2"
