"행정구역","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_0~9세","2020년03월_계_10~19세","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_계_80~89세","2020년03월_계_90~99세","2020년03월_계_100세 이상","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_0~9세","2020년03월_남_10~19세","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_남_80~89세","2020년03월_남_90~99세","2020년03월_남_100세 이상","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_0~9세","2020년03월_여_10~19세","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년03월_여_80~89세","2020년03월_여_90~99세","2020년03월_여_100세 이상"
"전라북도 군산시 (4513000000)","268,766","268,766","22,010","27,417","29,611","31,913","44,204","44,109","36,059","22,020","9,856","1,454","113","135,745","135,745","11,204","14,228","16,119","16,677","23,175","23,034","17,817","9,834","3,330","293","34","133,021","133,021","10,806","13,189","13,492","15,236","21,029","21,075","18,242","12,186","6,526","1,161","79"
"전라북도 군산시 옥구읍(4513025000)","3,268","3,268","101","134","246","219","331","605","697","555","321","54","5","1,673","1,673","51","75","153","135","202","332","351","253","110","9","2","1,595","1,595","50","59","93","84","129","273","346","302","211","45","3"
"전라북도 군산시 옥산면(4513031000)","4,772","4,772","580","381","413","721","731","706","593","367","246","34","0","2,439","2,439","297","186","234","354","417","378","315","174","80","4","0","2,333","2,333","283","195","179","367","314","328","278","193","166","30","0"
"전라북도 군산시 회현면(4513032000)","3,509","3,509","187","363","256","230","509","569","589","450","306","50","0","1,800","1,800","96","198","141","119","298","334","316","183","107","8","0","1,709","1,709","91","165","115","111","211","235","273","267","199","42","0"
"전라북도 군산시 임피면(4513033000)","2,724","2,724","73","119","237","156","268","509","599","431","265","63","4","1,372","1,372","39","65","140","92","170","273","314","193","73","13","0","1,352","1,352","34","54","97","64","98","236","285","238","192","50","4"
"전라북도 군산시 서수면(4513034000)","2,627","2,627","80","111","181","170","247","474","575","414","310","59","6","1,325","1,325","44","54","112","107","159","264","303","175","91","14","2","1,302","1,302","36","57","69","63","88","210","272","239","219","45","4"
"전라북도 군산시 대야면(4513035000)","5,174","5,174","180","248","368","401","564","854","1,126","833","504","89","7","2,578","2,578","90","139","207","215","349","490","535","361","170","21","1","2,596","2,596","90","109","161","186","215","364","591","472","334","68","6"
"전라북도 군산시 개정면(4513036000)","3,094","3,094","84","166","282","192","326","632","655","456","263","34","4","1,564","1,564","42","90","168","104","183","337","341","215","83","1","0","1,530","1,530","42","76","114","88","143","295","314","241","180","33","4"
"전라북도 군산시 성산면(4513037000)","2,996","2,996","99","157","260","199","311","616","629","446","234","44","1","1,517","1,517","42","83","163","102","169","318","336","214","78","12","0","1,479","1,479","57","74","97","97","142","298","293","232","156","32","1"
"전라북도 군산시 나포면(4513038000)","2,275","2,275","57","110","147","126","247","413","498","380","253","41","3","1,180","1,180","36","60","83","72","151","247","260","181","80","9","1","1,095","1,095","21","50","64","54","96","166","238","199","173","32","2"
