"행정구역","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_0~9세","2020년05월_계_10~19세","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_계_80~89세","2020년05월_계_90~99세","2020년05월_계_100세 이상","2020년05월_남_총인구수","2020년05월_남_연령구간인구수","2020년05월_남_0~9세","2020년05월_남_10~19세","2020년05월_남_20~29세","2020년05월_남_30~39세","2020년05월_남_40~49세","2020년05월_남_50~59세","2020년05월_남_60~69세","2020년05월_남_70~79세","2020년05월_남_80~89세","2020년05월_남_90~99세","2020년05월_남_100세 이상","2020년05월_여_총인구수","2020년05월_여_연령구간인구수","2020년05월_여_0~9세","2020년05월_여_10~19세","2020년05월_여_20~29세","2020년05월_여_30~39세","2020년05월_여_40~49세","2020년05월_여_50~59세","2020년05월_여_60~69세","2020년05월_여_70~79세","2020년05월_여_80~89세","2020년05월_여_90~99세","2020년05월_여_100세 이상"
"경기도 파주시 (4148000000)","455,471","455,471","44,568","48,295","55,586","66,699","79,109","70,655","46,572","28,315","13,528","1,952","192","231,256","231,256","22,741","24,966","29,232","35,579","40,644","37,034","23,083","12,458","4,973","487","59","224,215","224,215","21,827","23,329","26,354","31,120","38,465","33,621","23,489","15,857","8,555","1,465","133"
"경기도 파주시 문산읍(4148025000)","48,523","48,523","5,190","4,750","5,736","7,939","7,444","6,920","5,015","3,495","1,757","250","27","24,739","24,739","2,597","2,478","3,072","4,424","3,952","3,568","2,406","1,503","646","80","13","23,784","23,784","2,593","2,272","2,664","3,515","3,492","3,352","2,609","1,992","1,111","170","14"
"경기도 파주시 파주읍(4148025300)","13,110","13,110","553","789","1,449","1,343","1,722","2,543","2,234","1,469","840","126","42","6,991","6,991","296","422","877","787","1,025","1,442","1,164","636","297","34","11","6,119","6,119","257","367","572","556","697","1,101","1,070","833","543","92","31"
"경기도 파주시 법원읍(4148025600)","10,956","10,956","370","800","1,338","926","1,316","2,250","1,921","1,285","644","93","13","5,818","5,818","190","447","802","534","745","1,238","1,019","593","220","26","4","5,138","5,138","180","353","536","392","571","1,012","902","692","424","67","9"
"경기도 파주시 조리읍(4148026200)","30,240","30,240","1,866","2,823","3,843","3,136","4,534","5,963","4,282","2,449","1,163","168","13","15,377","15,377","940","1,411","2,106","1,717","2,322","3,119","2,182","1,092","439","44","5","14,863","14,863","926","1,412","1,737","1,419","2,212","2,844","2,100","1,357","724","124","8"
"경기도 파주시 월롱면(4148031000)","9,264","9,264","197","294","2,222","2,239","935","1,337","1,109","544","340","44","3","5,888","5,888","92","165","1,314","1,841","655","817","608","278","111","7","0","3,376","3,376","105","129","908","398","280","520","501","266","229","37","3"
"경기도 파주시 탄현면(4148032000)","13,491","13,491","729","1,036","1,501","1,528","2,203","2,584","1,963","1,175","652","111","9","7,315","7,315","389","534","845","919","1,250","1,503","1,041","555","254","24","1","6,176","6,176","340","502","656","609","953","1,081","922","620","398","87","8"
"경기도 파주시 광탄면(4148035000)","11,559","11,559","521","679","1,284","1,080","1,375","2,381","2,161","1,251","681","132","14","6,276","6,276","267","370","783","654","799","1,329","1,194","628","217","31","4","5,283","5,283","254","309","501","426","576","1,052","967","623","464","101","10"
"경기도 파주시 파평면(4148036000)","3,933","3,933","111","197","425","266","378","780","760","592","358","56","10","2,049","2,049","66","101","274","146","224","430","382","274","136","10","6","1,884","1,884","45","96","151","120","154","350","378","318","222","46","4"
"경기도 파주시 적성면(4148037000)","7,608","7,608","590","544","954","879","863","1,243","1,186","915","368","64","2","4,064","4,064","299","308","592","495","497","668","632","416","142","15","0","3,544","3,544","291","236","362","384","366","575","554","499","226","49","2"
"경기도 파주시 군내면(4148038000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 파주시 장단출장소(4148038700)","577","577","21","39","61","50","76","102","95","91","40","2","0","295","295","10","14","34","26","53","53","49","39","16","1","0","282","282","11","25","27","24","23","49","46","52","24","1","0"
"경기도 파주시 장단면(4148039000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 파주시 진동면(4148040000)","157","157","5","12","3","9","16","27","32","35","16","2","0","85","85","1","4","3","5","5","19","16","22","8","2","0","72","72","4","8","0","4","11","8","16","13","8","0","0"
"경기도 파주시 진서면(4148041000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 파주시 금촌1동(4148051000)","22,622","22,622","1,247","1,550","3,496","2,943","3,398","4,257","2,987","1,803","812","113","16","11,933","11,933","649","831","1,924","1,728","1,832","2,383","1,473","800","282","25","6","10,689","10,689","598","719","1,572","1,215","1,566","1,874","1,514","1,003","530","88","10"
"경기도 파주시 금촌2동(4148052000)","33,702","33,702","3,632","4,311","4,303","4,792","6,243","5,119","2,650","1,732","801","108","11","16,539","16,539","1,871","2,224","2,161","2,432","3,010","2,603","1,220","703","287","26","2","17,163","17,163","1,761","2,087","2,142","2,360","3,233","2,516","1,430","1,029","514","82","9"
"경기도 파주시 금촌3동(4148053000)","27,473","27,473","2,454","2,798","3,822","3,819","4,384","4,587","2,977","1,712","815","101","4","14,125","14,125","1,222","1,476","2,067","2,084","2,271","2,392","1,491","775","316","29","2","13,348","13,348","1,232","1,322","1,755","1,735","2,113","2,195","1,486","937","499","72","2"
"경기도 파주시 교하동(4148054000)","41,003","41,003","4,066","5,518","4,441","5,217","8,349","6,427","3,719","2,100","998","157","11","20,862","20,862","2,067","2,898","2,440","2,597","4,180","3,467","1,897","929","356","30","1","20,141","20,141","1,999","2,620","2,001","2,620","4,169","2,960","1,822","1,171","642","127","10"
"경기도 파주시 운정1동(4148055000)","45,313","45,313","5,334","5,873","5,081","6,730","8,951","6,615","3,712","2,018","867","122","10","22,239","22,239","2,733","2,956","2,459","3,298","4,423","3,319","1,807","882","333","27","2","23,074","23,074","2,601","2,917","2,622","3,432","4,528","3,296","1,905","1,136","534","95","8"
"경기도 파주시 운정2동(4148056000)","62,420","62,420","9,236","7,475","6,699","12,191","12,224","7,124","4,002","2,365","967","135","2","30,532","30,532","4,680","3,771","3,093","6,170","6,130","3,522","1,817","943","370","35","1","31,888","31,888","4,556","3,704","3,606","6,021","6,094","3,602","2,185","1,422","597","100","1"
"경기도 파주시 운정3동(4148057000)","73,520","73,520","8,446","8,807","8,928","11,612","14,698","10,396","5,767","3,284","1,409","168","5","36,129","36,129","4,372","4,556","4,386","5,722","7,271","5,162","2,685","1,390","543","41","1","37,391","37,391","4,074","4,251","4,542","5,890","7,427","5,234","3,082","1,894","866","127","4"
