"행정구역","2021년09월_계_총인구수","2021년09월_계_연령구간인구수","2021년09월_계_0~9세","2021년09월_계_10~19세","2021년09월_계_20~29세","2021년09월_계_30~39세","2021년09월_계_40~49세","2021년09월_계_50~59세","2021년09월_계_60~69세","2021년09월_계_70~79세","2021년09월_계_80~89세","2021년09월_계_90~99세","2021년09월_계_100세 이상","2021년09월_남_총인구수","2021년09월_남_연령구간인구수","2021년09월_남_0~9세","2021년09월_남_10~19세","2021년09월_남_20~29세","2021년09월_남_30~39세","2021년09월_남_40~49세","2021년09월_남_50~59세","2021년09월_남_60~69세","2021년09월_남_70~79세","2021년09월_남_80~89세","2021년09월_남_90~99세","2021년09월_남_100세 이상","2021년09월_여_총인구수","2021년09월_여_연령구간인구수","2021년09월_여_0~9세","2021년09월_여_10~19세","2021년09월_여_20~29세","2021년09월_여_30~39세","2021년09월_여_40~49세","2021년09월_여_50~59세","2021년09월_여_60~69세","2021년09월_여_70~79세","2021년09월_여_80~89세","2021년09월_여_90~99세","2021년09월_여_100세 이상"
"서울특별시 영등포구 (1156000000)","377,536","377,536","25,154","23,744","59,122","69,313","55,684","56,220","48,050","26,912","11,744","1,526","67","186,414","186,414","12,870","12,347","27,418","35,409","28,719","28,675","23,367","12,389","4,785","418","17","191,122","191,122","12,284","11,397","31,704","33,904","26,965","27,545","24,683","14,523","6,959","1,108","50"
"서울특별시 영등포구 영등포본동(1156051500)","21,153","21,153","1,363","1,203","2,844","3,200","3,011","3,620","3,276","1,817","716","96","7","10,820","10,820","687","630","1,521","1,683","1,561","1,892","1,672","850","290","34","0","10,333","10,333","676","573","1,323","1,517","1,450","1,728","1,604","967","426","62","7"
"서울특별시 영등포구 영등포동(1156053500)","29,226","29,226","1,198","872","7,474","7,442","3,572","3,539","3,021","1,449","569","90","0","15,466","15,466","592","456","3,123","4,136","2,083","2,212","1,826","759","250","29","0","13,760","13,760","606","416","4,351","3,306","1,489","1,327","1,195","690","319","61","0"
"서울특별시 영등포구 여의동(1156054000)","33,186","33,186","2,745","2,891","3,699","4,917","5,361","5,144","4,174","2,565","1,484","201","5","15,613","15,613","1,366","1,452","1,693","2,224","2,501","2,511","1,985","1,161","642","78","0","17,573","17,573","1,379","1,439","2,006","2,693","2,860","2,633","2,189","1,404","842","123","5"
"서울특별시 영등포구 당산제1동(1156055000)","20,333","20,333","1,075","940","3,435","4,256","2,791","2,971","2,703","1,420","649","89","4","10,001","10,001","567","468","1,569","2,190","1,439","1,539","1,285","649","273","21","1","10,332","10,332","508","472","1,866","2,066","1,352","1,432","1,418","771","376","68","3"
"서울특별시 영등포구 당산제2동(1156056000)","37,468","37,468","2,763","2,247","7,309","8,243","5,248","4,792","3,852","1,986","891","131","6","17,532","17,532","1,435","1,110","2,935","3,935","2,613","2,298","1,874","935","357","36","4","19,936","19,936","1,328","1,137","4,374","4,308","2,635","2,494","1,978","1,051","534","95","2"
"서울특별시 영등포구 도림동(1156058500)","17,810","17,810","909","925","2,670","3,174","2,632","2,921","2,410","1,425","653","87","4","8,972","8,972","463","492","1,285","1,667","1,408","1,538","1,187","660","248","23","1","8,838","8,838","446","433","1,385","1,507","1,224","1,383","1,223","765","405","64","3"
"서울특별시 영등포구 문래동(1156060500)","32,800","32,800","3,292","2,965","3,653","6,042","5,994","4,245","3,584","2,034","864","117","10","16,065","16,065","1,690","1,548","1,754","2,861","3,031","2,132","1,663","996","352","35","3","16,735","16,735","1,602","1,417","1,899","3,181","2,963","2,113","1,921","1,038","512","82","7"
"서울특별시 영등포구 양평제1동(1156061000)","18,098","18,098","1,292","997","2,897","4,573","2,949","2,077","1,735","1,058","454","61","5","8,858","8,858","690","501","1,231","2,322","1,566","1,093","787","472","177","18","1","9,240","9,240","602","496","1,666","2,251","1,383","984","948","586","277","43","4"
"서울특별시 영등포구 양평제2동(1156062000)","22,371","22,371","1,578","1,490","3,815","5,305","3,261","3,030","2,264","1,070","486","70","2","11,035","11,035","797","784","1,712","2,730","1,637","1,565","1,119","485","185","21","0","11,336","11,336","781","706","2,103","2,575","1,624","1,465","1,145","585","301","49","2"
