"행정구역","2020년11월_계_총인구수","2020년11월_계_연령구간인구수","2020년11월_계_0~9세","2020년11월_계_10~19세","2020년11월_계_20~29세","2020년11월_계_30~39세","2020년11월_계_40~49세","2020년11월_계_50~59세","2020년11월_계_60~69세","2020년11월_계_70~79세","2020년11월_계_80~89세","2020년11월_계_90~99세","2020년11월_계_100세 이상","2020년11월_남_총인구수","2020년11월_남_연령구간인구수","2020년11월_남_0~9세","2020년11월_남_10~19세","2020년11월_남_20~29세","2020년11월_남_30~39세","2020년11월_남_40~49세","2020년11월_남_50~59세","2020년11월_남_60~69세","2020년11월_남_70~79세","2020년11월_남_80~89세","2020년11월_남_90~99세","2020년11월_남_100세 이상","2020년11월_여_총인구수","2020년11월_여_연령구간인구수","2020년11월_여_0~9세","2020년11월_여_10~19세","2020년11월_여_20~29세","2020년11월_여_30~39세","2020년11월_여_40~49세","2020년11월_여_50~59세","2020년11월_여_60~69세","2020년11월_여_70~79세","2020년11월_여_80~89세","2020년11월_여_90~99세","2020년11월_여_100세 이상"
"서울특별시 성동구 (1120000000)","294,272","294,272","20,585","19,970","45,145","49,138","45,229","47,347","36,393","20,587","8,450","1,181","247","143,745","143,745","10,529","9,958","22,328","24,168","22,680","23,642","17,727","9,151","3,170","322","70","150,527","150,527","10,056","10,012","22,817","24,970","22,549","23,705","18,666","11,436","5,280","859","177"
"서울특별시 성동구 왕십리제2동(1120052000)","17,112","17,112","1,228","1,214","2,498","2,956","2,659","2,758","2,080","1,196","439","64","20","8,323","8,323","639","622","1,196","1,479","1,322","1,338","1,010","523","171","16","7","8,789","8,789","589","592","1,302","1,477","1,337","1,420","1,070","673","268","48","13"
"서울특별시 성동구 왕십리도선동(1120053500)","27,148","27,148","2,392","1,587","4,414","4,781","4,045","4,428","3,039","1,626","701","112","23","12,940","12,940","1,218","815","2,032","2,237","2,030","2,098","1,512","718","246","28","6","14,208","14,208","1,174","772","2,382","2,544","2,015","2,330","1,527","908","455","84","17"
"서울특별시 성동구 마장동(1120054000)","22,848","22,848","1,204","1,641","4,403","3,266","3,045","3,720","3,013","1,740","704","94","18","11,277","11,277","606","828","2,196","1,685","1,548","1,818","1,488","795","282","27","4","11,571","11,571","598","813","2,207","1,581","1,497","1,902","1,525","945","422","67","14"
"서울특별시 성동구 사근동(1120055000)","11,934","11,934","427","808","4,589","1,617","1,147","1,291","952","752","302","38","11","6,102","6,102","229","347","2,493","906","599","634","437","325","116","10","6","5,832","5,832","198","461","2,096","711","548","657","515","427","186","28","5"
"서울특별시 성동구 행당제1동(1120056000)","14,114","14,114","1,003","1,011","2,229","2,298","2,180","2,281","1,671","976","386","70","9","6,810","6,810","512","475","1,082","1,137","1,054","1,110","833","432","151","22","2","7,304","7,304","491","536","1,147","1,161","1,126","1,171","838","544","235","48","7"
"서울특별시 성동구 행당제2동(1120057000)","24,120","24,120","1,829","2,132","3,034","3,738","4,105","3,922","2,782","1,736","721","99","22","11,314","11,314","900","975","1,435","1,774","1,980","1,926","1,267","755","270","24","8","12,806","12,806","929","1,157","1,599","1,964","2,125","1,996","1,515","981","451","75","14"
"서울특별시 성동구 응봉동(1120058000)","15,788","15,788","1,200","1,683","1,764","2,258","2,944","2,478","1,685","1,186","512","69","9","7,483","7,483","608","824","873","1,097","1,402","1,208","754","504","192","18","3","8,305","8,305","592","859","891","1,161","1,542","1,270","931","682","320","51","6"
"서울특별시 성동구 금호1가동(1120059000)","15,774","15,774","1,333","1,056","1,831","2,787","2,572","2,388","2,095","1,133","502","65","12","7,552","7,552","673","554","915","1,302","1,317","1,143","954","488","182","22","2","8,222","8,222","660","502","916","1,485","1,255","1,245","1,141","645","320","43","10"
"서울특별시 성동구 금호2.3가동(1120061500)","23,474","23,474","1,754","1,497","2,962","4,184","3,762","3,709","2,985","1,758","736","101","26","11,198","11,198","907","753","1,505","2,004","1,851","1,766","1,372","756","247","31","6","12,276","12,276","847","744","1,457","2,180","1,911","1,943","1,613","1,002","489","70","20"
