"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상","2021년12월_남_총인구수","2021년12월_남_연령구간인구수","2021년12월_남_0~9세","2021년12월_남_10~19세","2021년12월_남_20~29세","2021년12월_남_30~39세","2021년12월_남_40~49세","2021년12월_남_50~59세","2021년12월_남_60~69세","2021년12월_남_70~79세","2021년12월_남_80~89세","2021년12월_남_90~99세","2021년12월_남_100세 이상","2021년12월_여_총인구수","2021년12월_여_연령구간인구수","2021년12월_여_0~9세","2021년12월_여_10~19세","2021년12월_여_20~29세","2021년12월_여_30~39세","2021년12월_여_40~49세","2021년12월_여_50~59세","2021년12월_여_60~69세","2021년12월_여_70~79세","2021년12월_여_80~89세","2021년12월_여_90~99세","2021년12월_여_100세 이상"
"강원도 홍천군 (4272000000)","68,365","68,365","3,535","4,962","6,495","5,720","7,973","12,122","15,114","7,104","4,657","661","22","35,184","35,184","1,811","2,503","3,938","3,114","4,261","6,436","7,881","3,401","1,676","161","2","33,181","33,181","1,724","2,459","2,557","2,606","3,712","5,686","7,233","3,703","2,981","500","20"
"강원도 홍천군 홍천읍(4272025000)","34,186","34,186","2,423","3,423","3,989","3,658","5,138","5,884","5,457","2,479","1,510","219","6","17,266","17,266","1,233","1,751","2,296","1,940","2,586","3,059","2,736","1,075","537","53","0","16,920","16,920","1,190","1,672","1,693","1,718","2,552","2,825","2,721","1,404","973","166","6"
"강원도 홍천군 화촌면(4272031000)","4,528","4,528","96","153","353","269","358","737","1,347","677","460","76","2","2,414","2,414","54","86","245","154","234","416","697","354","154","20","0","2,114","2,114","42","67","108","115","124","321","650","323","306","56","2"
"강원도 홍천군 두촌면(4272032000)","2,434","2,434","43","98","136","95","157","422","769","390","274","48","2","1,212","1,212","26","47","80","51","91","222","405","177","102","11","0","1,222","1,222","17","51","56","44","66","200","364","213","172","37","2"
"강원도 홍천군 내촌면(4272033000)","2,384","2,384","41","78","109","96","168","460","777","355","268","30","2","1,244","1,244","27","41","68","52","111","239","418","180","97","11","0","1,140","1,140","14","37","41","44","57","221","359","175","171","19","2"
"강원도 홍천군 서석면(4272034000)","3,719","3,719","125","177","266","195","291","745","1,061","475","337","44","3","1,906","1,906","71","90","163","102","157","398","553","244","116","12","0","1,813","1,813","54","87","103","93","134","347","508","231","221","32","3"
"강원도 홍천군 영귀미면(4272035200)","4,075","4,075","111","176","218","223","346","753","1,192","626","378","49","3","2,114","2,114","53","103","131","128","207","409","618","314","138","12","1","1,961","1,961","58","73","87","95","139","344","574","312","240","37","2"
"강원도 홍천군 남면(4272036000)","6,197","6,197","373","411","764","585","528","939","1,379","661","486","71","0","3,312","3,312","183","160","558","335","304","505","746","330","177","14","0","2,885","2,885","190","251","206","250","224","434","633","331","309","57","0"
"강원도 홍천군 서면(4272037000)","3,776","3,776","93","116","224","205","352","709","1,143","542","335","55","2","1,976","1,976","46","58","136","135","204","363","631","257","130","16","0","1,800","1,800","47","58","88","70","148","346","512","285","205","39","2"
"강원도 홍천군 북방면(4272038000)","3,922","3,922","117","188","264","231","364","779","1,064","506","371","37","1","2,067","2,067","56","97","156","132","217","433","577","265","129","5","0","1,855","1,855","61","91","108","99","147","346","487","241","242","32","1"
"강원도 홍천군 내면(4272039000)","3,144","3,144","113","142","172","163","271","694","925","393","238","32","1","1,673","1,673","62","70","105","85","150","392","500","205","96","7","1","1,471","1,471","51","72","67","78","121","302","425","188","142","25","0"
