"행정구역","2020년04월_계_총인구수","2020년04월_계_연령구간인구수","2020년04월_계_0~9세","2020년04월_계_10~19세","2020년04월_계_20~29세","2020년04월_계_30~39세","2020년04월_계_40~49세","2020년04월_계_50~59세","2020년04월_계_60~69세","2020년04월_계_70~79세","2020년04월_계_80~89세","2020년04월_계_90~99세","2020년04월_계_100세 이상","2020년04월_남_총인구수","2020년04월_남_연령구간인구수","2020년04월_남_0~9세","2020년04월_남_10~19세","2020년04월_남_20~29세","2020년04월_남_30~39세","2020년04월_남_40~49세","2020년04월_남_50~59세","2020년04월_남_60~69세","2020년04월_남_70~79세","2020년04월_남_80~89세","2020년04월_남_90~99세","2020년04월_남_100세 이상","2020년04월_여_총인구수","2020년04월_여_연령구간인구수","2020년04월_여_0~9세","2020년04월_여_10~19세","2020년04월_여_20~29세","2020년04월_여_30~39세","2020년04월_여_40~49세","2020년04월_여_50~59세","2020년04월_여_60~69세","2020년04월_여_70~79세","2020년04월_여_80~89세","2020년04월_여_90~99세","2020년04월_여_100세 이상"
"경상남도 창원시 (4812000000)","1,041,553","1,041,553","86,425","101,793","132,311","137,962","169,453","188,058","134,979","61,660","25,494","3,243","175","527,820","527,820","44,728","53,440","73,448","72,733","85,910","93,506","66,932","28,185","8,265","633","40","513,733","513,733","41,697","48,353","58,863","65,229","83,543","94,552","68,047","33,475","17,229","2,610","135"
"경상남도 창원시 의창구 (4812100000)","262,241","262,241","22,018","24,139","36,408","35,759","41,347","50,770","32,478","12,952","5,593","743","34","133,498","133,498","11,374","12,725","20,204","18,803","20,832","25,077","16,521","6,118","1,712","126","6","128,743","128,743","10,644","11,414","16,204","16,956","20,515","25,693","15,957","6,834","3,881","617","28"
"경상남도 창원시 의창구 동읍(4812125000)","20,477","20,477","1,307","2,002","2,379","1,921","3,359","3,977","2,998","1,642","791","98","3","10,424","10,424","671","1,073","1,387","1,006","1,735","2,064","1,502","737","240","9","0","10,053","10,053","636","929","992","915","1,624","1,913","1,496","905","551","89","3"
"경상남도 창원시 의창구 북면(4812131000)","42,606","42,606","6,607","3,470","4,031","8,317","6,790","6,116","4,450","1,782","908","129","6","21,538","21,538","3,428","1,784","2,174","4,085","3,666","2,940","2,329","861","252","18","1","21,068","21,068","3,179","1,686","1,857","4,232","3,124","3,176","2,121","921","656","111","5"
"경상남도 창원시 의창구 대산면(4812132000)","7,372","7,372","278","440","703","672","861","1,406","1,530","913","494","73","2","3,760","3,760","161","244","397","416","502","726","774","391","133","15","1","3,612","3,612","117","196","306","256","359","680","756","522","361","58","1"
"경상남도 창원시 의창구 의창동(4812151000)","50,440","50,440","4,401","4,743","7,172","7,220","7,843","9,741","6,006","2,313","875","119","7","25,587","25,587","2,240","2,476","3,932","3,837","3,901","4,782","3,006","1,114","279","19","1","24,853","24,853","2,161","2,267","3,240","3,383","3,942","4,959","3,000","1,199","596","100","6"
"경상남도 창원시 의창구 팔룡동(4812152000)","36,323","36,323","2,956","3,895","5,447","5,030","6,157","7,309","3,811","1,175","479","61","3","18,612","18,612","1,492","2,069","3,027","2,653","2,996","3,638","2,008","567","150","12","0","17,711","17,711","1,464","1,826","2,420","2,377","3,161","3,671","1,803","608","329","49","3"
"경상남도 창원시 의창구 명곡동(4812153000)","43,511","43,511","2,588","4,328","6,939","4,482","6,963","9,518","5,629","2,132","829","96","7","22,123","22,123","1,351","2,282","3,807","2,365","3,406","4,735","2,863","1,008","282","23","1","21,388","21,388","1,237","2,046","3,132","2,117","3,557","4,783","2,766","1,124","547","73","6"
"경상남도 창원시 의창구 봉림동(4812154000)","30,864","30,864","1,646","2,357","4,876","3,929","4,507","6,408","4,609","1,740","701","86","5","16,072","16,072","830","1,242","2,804","2,263","2,338","3,199","2,319","843","219","14","1","14,792","14,792","816","1,115","2,072","1,666","2,169","3,209","2,290","897","482","72","4"
"경상남도 창원시 의창구 용지동(4812155000)","30,648","30,648","2,235","2,904","4,861","4,188","4,867","6,295","3,445","1,255","516","81","1","15,382","15,382","1,201","1,555","2,676","2,178","2,288","2,993","1,720","597","157","16","1","15,266","15,266","1,034","1,349","2,185","2,010","2,579","3,302","1,725","658","359","65","0"
"경상남도 창원시 성산구 (4812300000)","217,948","217,948","17,464","23,916","33,280","30,305","36,882","44,029","22,067","6,664","2,891","430","20","111,389","111,389","8,931","12,707","18,457","16,132","17,571","21,666","11,887","3,137","808","87","6","106,559","106,559","8,533","11,209","14,823","14,173","19,311","22,363","10,180","3,527","2,083","343","14"
"경상남도 창원시 성산구 반송동(4812351000)","42,589","42,589","3,388","5,477","5,955","4,752","7,699","8,500","4,616","1,520","588","87","7","21,552","21,552","1,739","2,902","3,356","2,379","3,594","4,204","2,455","722","189","11","1","21,037","21,037","1,649","2,575","2,599","2,373","4,105","4,296","2,161","798","399","76","6"
"경상남도 창원시 성산구 중앙동(4812352000)","23,174","23,174","1,324","1,509","4,470","4,355","3,684","4,269","2,445","767","289","58","4","12,643","12,643","716","806","2,474","2,554","2,055","2,264","1,266","393","97","15","3","10,531","10,531","608","703","1,996","1,801","1,629","2,005","1,179","374","192","43","1"
"경상남도 창원시 성산구 상남동(4812353000)","28,674","28,674","2,238","3,565","4,354","3,627","4,900","6,162","2,693","721","349","62","3","14,439","14,439","1,127","1,904","2,426","1,882","2,228","2,955","1,473","334","95","14","1","14,235","14,235","1,111","1,661","1,928","1,745","2,672","3,207","1,220","387","254","48","2"
"경상남도 창원시 성산구 사파동(4812354000)","46,518","46,518","3,777","5,019","6,773","6,733","7,989","9,253","4,774","1,440","660","95","5","23,184","23,184","1,908","2,638","3,683","3,504","3,724","4,325","2,605","616","162","19","0","23,334","23,334","1,869","2,381","3,090","3,229","4,265","4,928","2,169","824","498","76","5"
"경상남도 창원시 성산구 가음정동(4812355000)","41,907","41,907","3,921","4,268","6,397","6,304","6,820","8,486","3,977","1,141","519","73","1","21,281","21,281","1,992","2,241","3,512","3,344","3,226","4,152","2,153","514","134","12","1","20,626","20,626","1,929","2,027","2,885","2,960","3,594","4,334","1,824","627","385","61","0"
"경상남도 창원시 성산구 성주동(4812356000)","26,971","26,971","2,286","3,275","4,274","3,485","4,505","5,884","2,411","559","266","26","0","14,031","14,031","1,190","1,787","2,360","1,854","2,088","3,023","1,365","299","59","6","0","12,940","12,940","1,096","1,488","1,914","1,631","2,417","2,861","1,046","260","207","20","0"
"경상남도 창원시 성산구 웅남동(4812357000)","8,115","8,115","530","803","1,057","1,049","1,285","1,475","1,151","516","220","29","0","4,259","4,259","259","429","646","615","656","743","570","259","72","10","0","3,856","3,856","271","374","411","434","629","732","581","257","148","19","0"
"경상남도 창원시 마산합포구 (4812500000)","175,504","175,504","12,791","13,964","19,277","20,981","25,640","29,855","29,047","16,179","6,787","919","64","87,317","87,317","6,667","7,266","10,672","11,104","13,466","14,762","13,793","7,184","2,204","184","15","88,187","88,187","6,124","6,698","8,605","9,877","12,174","15,093","15,254","8,995","4,583","735","49"
"경상남도 창원시 마산합포구 구산면(4812531000)","4,392","4,392","123","169","321","343","406","826","1,125","694","326","59","0","2,269","2,269","69","93","200","220","264","439","561","321","93","9","0","2,123","2,123","54","76","121","123","142","387","564","373","233","50","0"
"경상남도 창원시 마산합포구 진동면(4812532000)","12,530","12,530","1,225","1,020","1,119","1,656","1,979","2,063","1,940","1,003","463","59","3","6,420","6,420","659","500","622","875","1,095","1,096","950","466","149","7","1","6,110","6,110","566","520","497","781","884","967","990","537","314","52","2"
"경상남도 창원시 마산합포구 진북면(4812533000)","3,670","3,670","81","177","314","224","354","773","858","522","308","57","2","1,958","1,958","45","95","187","137","213","458","462","257","96","8","0","1,712","1,712","36","82","127","87","141","315","396","265","212","49","2"
"경상남도 창원시 마산합포구 진전면(4812534000)","4,028","4,028","72","146","276","181","332","746","964","737","494","79","1","2,003","2,003","37","78","167","106","194","416","523","316","151","15","0","2,025","2,025","35","68","109","75","138","330","441","421","343","64","1"
"경상남도 창원시 마산합포구 현동(4812551000)","14,546","14,546","2,334","1,197","1,293","2,794","2,402","1,928","1,576","714","273","35","0","7,242","7,242","1,216","580","673","1,365","1,289","944","742","344","83","6","0","7,304","7,304","1,118","617","620","1,429","1,113","984","834","370","190","29","0"
"경상남도 창원시 마산합포구 가포동(4812552000)","672","672","31","32","73","67","75","119","158","71","38","6","2","345","345","13","16","47","39","35","65","80","38","9","3","0","327","327","18","16","26","28","40","54","78","33","29","3","2"
"경상남도 창원시 마산합포구 월영동(4812553000)","32,563","32,563","2,831","3,274","4,267","4,095","5,088","5,677","4,420","2,099","710","97","5","16,114","16,114","1,457","1,723","2,379","2,079","2,462","2,707","2,102","961","226","18","0","16,449","16,449","1,374","1,551","1,888","2,016","2,626","2,970","2,318","1,138","484","79","5"
"경상남도 창원시 마산합포구 문화동(4812554000)","11,618","11,618","571","845","1,657","1,270","1,491","1,971","2,025","1,192","520","71","5","5,760","5,760","286","433","932","719","760","964","942","544","165","14","1","5,858","5,858","285","412","725","551","731","1,007","1,083","648","355","57","4"
"경상남도 창원시 마산합포구 반월중앙동(4812556500)","15,415","15,415","1,039","1,419","1,712","1,673","2,358","2,595","2,380","1,497","656","78","8","7,531","7,531","563","737","953","861","1,215","1,263","1,060","638","222","19","0","7,884","7,884","476","682","759","812","1,143","1,332","1,320","859","434","59","8"
