"행정구역","2020년10월_계_총인구수","2020년10월_계_연령구간인구수","2020년10월_계_0~9세","2020년10월_계_10~19세","2020년10월_계_20~29세","2020년10월_계_30~39세","2020년10월_계_40~49세","2020년10월_계_50~59세","2020년10월_계_60~69세","2020년10월_계_70~79세","2020년10월_계_80~89세","2020년10월_계_90~99세","2020년10월_계_100세 이상","2020년10월_남_총인구수","2020년10월_남_연령구간인구수","2020년10월_남_0~9세","2020년10월_남_10~19세","2020년10월_남_20~29세","2020년10월_남_30~39세","2020년10월_남_40~49세","2020년10월_남_50~59세","2020년10월_남_60~69세","2020년10월_남_70~79세","2020년10월_남_80~89세","2020년10월_남_90~99세","2020년10월_남_100세 이상","2020년10월_여_총인구수","2020년10월_여_연령구간인구수","2020년10월_여_0~9세","2020년10월_여_10~19세","2020년10월_여_20~29세","2020년10월_여_30~39세","2020년10월_여_40~49세","2020년10월_여_50~59세","2020년10월_여_60~69세","2020년10월_여_70~79세","2020년10월_여_80~89세","2020년10월_여_90~99세","2020년10월_여_100세 이상"
"인천광역시  (2800000000)","2,942,233","2,942,233","230,733","275,120","401,806","407,042","484,692","513,053","362,963","176,800","76,819","12,256","949","1,473,834","1,473,834","118,446","141,458","209,569","210,479","247,655","256,576","179,874","80,533","26,344","2,650","250","1,468,399","1,468,399","112,287","133,662","192,237","196,563","237,037","256,477","183,089","96,267","50,475","9,606","699"
"인천광역시 중구 (2811000000)","139,391","139,391","12,017","12,573","19,198","21,276","24,483","20,353","15,803","9,298","3,710","602","78","72,267","72,267","6,192","6,514","9,751","11,519","13,394","11,170","7,897","4,327","1,327","150","26","67,124","67,124","5,825","6,059","9,447","9,757","11,089","9,183","7,906","4,971","2,383","452","52"
"인천광역시 동구 (2814000000)","62,802","62,802","3,859","5,107","6,646","6,988","10,094","10,154","9,955","6,675","2,809","442","73","31,701","31,701","2,049","2,638","3,612","3,701","5,444","5,397","4,793","2,954","980","110","23","31,101","31,101","1,810","2,469","3,034","3,287","4,650","4,757","5,162","3,721","1,829","332","50"
"인천광역시 미추홀구 (2817700000)","402,662","402,662","27,144","31,646","57,000","55,325","63,215","67,190","55,075","31,169","12,732","1,987","179","202,816","202,816","13,882","16,288","30,135","29,757","33,411","33,743","26,410","14,088","4,600","457","45","199,846","199,846","13,262","15,358","26,865","25,568","29,804","33,447","28,665","17,081","8,132","1,530","134"
"인천광역시 연수구 (2818500000)","383,529","383,529","38,043","42,469","52,034","57,128","67,841","64,138","37,867","15,458","7,206","1,286","59","190,662","190,662","19,361","21,821","26,945","28,170","33,438","31,714","19,473","7,110","2,320","294","16","192,867","192,867","18,682","20,648","25,089","28,958","34,403","32,424","18,394","8,348","4,886","992","43"
"인천광역시 남동구 (2820000000)","527,080","527,080","42,535","50,252","71,155","73,119","89,204","90,632","64,956","30,718","12,373","2,002","134","261,785","261,785","21,869","25,677","36,736","37,605","45,334","44,676","31,368","13,893","4,191","405","31","265,295","265,295","20,666","24,575","34,419","35,514","43,870","45,956","33,588","16,825","8,182","1,597","103"
"인천광역시 부평구 (2823700000)","496,958","496,958","33,479","43,608","70,500","67,988","77,875","90,627","65,382","31,381","13,815","2,101","202","245,756","245,756","17,151","22,591","36,270","35,112","39,156","44,405","31,827","14,125","4,651","424","44","251,202","251,202","16,328","21,017","34,230","32,876","38,719","46,222","33,555","17,256","9,164","1,677","158"
"인천광역시 계양구 (2824500000)","297,282","297,282","18,774","26,951","44,351","37,950","46,183","60,876","38,344","15,435","7,234","1,114","70","148,288","148,288","9,533","13,879","23,234","19,738","22,960","29,726","19,704","6,947","2,308","242","17","148,994","148,994","9,241","13,072","21,117","18,212","23,223","31,150","18,640","8,488","4,926","872","53"
"인천광역시 서구 (2826000000)","542,982","542,982","50,571","56,780","72,846","80,037","95,590","93,460","57,517","24,196","10,209","1,670","106","274,290","274,290","26,148","29,065","37,837","40,898","48,749","47,475","29,259","11,161","3,340","323","35","268,692","268,692","24,423","27,715","35,009","39,139","46,841","45,985","28,258","13,035","6,869","1,347","71"
"인천광역시 강화군 (2871000000)","69,069","69,069","3,350","4,613","5,367","5,327","7,763","12,005","14,107","10,091","5,602","809","35","34,603","34,603","1,759","2,382","3,067","2,795","4,229","6,186","7,014","4,753","2,213","196","9","34,466","34,466","1,591","2,231","2,300","2,532","3,534","5,819","7,093","5,338","3,389","613","26"
"인천광역시 옹진군 (2872000000)","20,478","20,478","961","1,121","2,709","1,904","2,444","3,618","3,957","2,379","1,129","243","13","11,666","11,666","502","603","1,982","1,184","1,540","2,084","2,129","1,175","414","49","4","8,812","8,812","459","518","727","720","904","1,534","1,828","1,204","715","194","9"
