"행정구역","2021년07월_계_총인구수","2021년07월_계_연령구간인구수","2021년07월_계_0~9세","2021년07월_계_10~19세","2021년07월_계_20~29세","2021년07월_계_30~39세","2021년07월_계_40~49세","2021년07월_계_50~59세","2021년07월_계_60~69세","2021년07월_계_70~79세","2021년07월_계_80~89세","2021년07월_계_90~99세","2021년07월_계_100세 이상","2021년07월_남_총인구수","2021년07월_남_연령구간인구수","2021년07월_남_0~9세","2021년07월_남_10~19세","2021년07월_남_20~29세","2021년07월_남_30~39세","2021년07월_남_40~49세","2021년07월_남_50~59세","2021년07월_남_60~69세","2021년07월_남_70~79세","2021년07월_남_80~89세","2021년07월_남_90~99세","2021년07월_남_100세 이상","2021년07월_여_총인구수","2021년07월_여_연령구간인구수","2021년07월_여_0~9세","2021년07월_여_10~19세","2021년07월_여_20~29세","2021년07월_여_30~39세","2021년07월_여_40~49세","2021년07월_여_50~59세","2021년07월_여_60~69세","2021년07월_여_70~79세","2021년07월_여_80~89세","2021년07월_여_90~99세","2021년07월_여_100세 이상"
"경상남도 고성군 (4882000000)","50,894","50,894","2,386","4,147","3,808","3,626","6,152","8,933","10,103","6,736","4,331","657","15","25,537","25,537","1,196","2,265","2,245","2,016","3,419","4,867","5,064","3,001","1,348","114","2","25,357","25,357","1,190","1,882","1,563","1,610","2,733","4,066","5,039","3,735","2,983","543","13"
"경상남도 고성군 고성읍(4882025000)","24,200","24,200","1,716","2,672","2,233","2,246","3,657","4,277","3,892","2,213","1,133","157","4","12,151","12,151","878","1,476","1,296","1,180","1,904","2,228","1,860","949","350","29","1","12,049","12,049","838","1,196","937","1,066","1,753","2,049","2,032","1,264","783","128","3"
"경상남도 고성군 삼산면(4882031000)","1,766","1,766","40","78","84","86","168","294","465","322","199","29","1","914","914","20","47","56","58","100","174","246","150","59","4","0","852","852","20","31","28","28","68","120","219","172","140","25","1"
"경상남도 고성군 하일면(4882032000)","1,855","1,855","25","108","86","90","139","290","454","390","237","36","0","910","910","11","61","56","51","95","165","211","178","73","9","0","945","945","14","47","30","39","44","125","243","212","164","27","0"
"경상남도 고성군 하이면(4882033000)","2,718","2,718","97","180","228","185","285","483","601","374","243","41","1","1,400","1,400","45","91","144","115","173","245","314","180","85","8","0","1,318","1,318","52","89","84","70","112","238","287","194","158","33","1"
"경상남도 고성군 상리면(4882034000)","1,592","1,592","22","70","67","67","134","273","374","317","229","38","1","785","785","11","40","44","34","83","143","204","140","78","8","0","807","807","11","30","23","33","51","130","170","177","151","30","1"
"경상남도 고성군 대가면(4882035000)","1,655","1,655","32","62","75","70","119","297","416","293","240","51","0","844","844","15","38","39","51","69","173","230","139","75","15","0","811","811","17","24","36","19","50","124","186","154","165","36","0"
"경상남도 고성군 영현면(4882036000)","857","857","13","28","45","33","49","110","210","192","156","21","0","385","385","8","13","25","16","27","62","101","86","45","2","0","472","472","5","15","20","17","22","48","109","106","111","19","0"
"경상남도 고성군 영오면(4882037000)","1,436","1,436","39","58","99","70","125","243","334","226","204","37","1","702","702","15","31","64","41","80","137","175","96","60","3","0","734","734","24","27","35","29","45","106","159","130","144","34","1"
"경상남도 고성군 개천면(4882038000)","1,108","1,108","22","71","55","41","72","165","285","180","181","35","1","542","542","11","36","33","25","48","93","147","82","59","8","0","566","566","11","35","22","16","24","72","138","98","122","27","1"
"경상남도 고성군 구만면(4882039000)","1,027","1,027","25","31","54","42","65","170","260","195","155","28","2","520","520","11","16","36","28","39","103","152","80","48","6","1","507","507","14","15","18","14","26","67","108","115","107","22","1"
"경상남도 고성군 회화면(4882040000)","3,579","3,579","143","313","249","216","386","630","803","508","290","41","0","1,738","1,738","66","157","130","111","201","333","406","235","93","6","0","1,841","1,841","77","156","119","105","185","297","397","273","197","35","0"
"경상남도 고성군 마암면(4882041000)","1,740","1,740","20","55","75","63","163","330","420","334","243","36","1","865","865","9","27","48","42","94","195","226","145","75","4","0","875","875","11","28","27","21","69","135","194","189","168","32","1"
"경상남도 고성군 동해면(4882042000)","3,058","3,058","62","139","174","147","268","560","732","559","363","53","1","1,580","1,580","31","78","101","98","190","335","374","265","104","4","0","1,478","1,478","31","61","73","49","78","225","358","294","259","49","1"
"경상남도 고성군 거류면(4882043000)","4,303","4,303","130","282","284","270","522","811","857","633","458","54","2","2,201","2,201","65","154","173","166","316","481","418","276","144","8","0","2,102","2,102","65","128","111","104","206","330","439","357","314","46","2"
