"행정구역","2020년11월_계_총인구수","2020년11월_계_연령구간인구수","2020년11월_계_0~9세","2020년11월_계_10~19세","2020년11월_계_20~29세","2020년11월_계_30~39세","2020년11월_계_40~49세","2020년11월_계_50~59세","2020년11월_계_60~69세","2020년11월_계_70~79세","2020년11월_계_80~89세","2020년11월_계_90~99세","2020년11월_계_100세 이상","2020년11월_남_총인구수","2020년11월_남_연령구간인구수","2020년11월_남_0~9세","2020년11월_남_10~19세","2020년11월_남_20~29세","2020년11월_남_30~39세","2020년11월_남_40~49세","2020년11월_남_50~59세","2020년11월_남_60~69세","2020년11월_남_70~79세","2020년11월_남_80~89세","2020년11월_남_90~99세","2020년11월_남_100세 이상","2020년11월_여_총인구수","2020년11월_여_연령구간인구수","2020년11월_여_0~9세","2020년11월_여_10~19세","2020년11월_여_20~29세","2020년11월_여_30~39세","2020년11월_여_40~49세","2020년11월_여_50~59세","2020년11월_여_60~69세","2020년11월_여_70~79세","2020년11월_여_80~89세","2020년11월_여_90~99세","2020년11월_여_100세 이상"
"서울특별시 마포구 (1144000000)","372,320","372,320","25,086","28,419","61,920","64,657","61,088","54,265","39,448","24,336","11,085","1,674","342","175,423","175,423","12,720","14,371","27,992","30,602","29,708","26,661","18,259","10,262","4,290","478","80","196,897","196,897","12,366","14,048","33,928","34,055","31,380","27,604","21,189","14,074","6,795","1,196","262"
"서울특별시 마포구 아현동(1144055500)","25,628","25,628","2,796","1,640","3,172","5,165","4,220","3,856","2,731","1,224","653","118","53","11,990","11,990","1,345","776","1,399","2,392","2,124","1,856","1,296","498","260","30","14","13,638","13,638","1,451","864","1,773","2,773","2,096","2,000","1,435","726","393","88","39"
"서울특별시 마포구 공덕동(1144056500)","38,256","38,256","2,276","2,344","6,464","6,567","5,598","6,466","4,437","2,625","1,274","166","39","18,064","18,064","1,193","1,168","2,840","3,198","2,758","3,178","2,128","1,100","446","46","9","20,192","20,192","1,083","1,176","3,624","3,369","2,840","3,288","2,309","1,525","828","120","30"
"서울특별시 마포구 도화동(1144058500)","21,794","21,794","1,501","1,625","3,016","3,655","3,219","3,502","2,681","1,571","850","146","28","10,450","10,450","813","860","1,447","1,759","1,546","1,688","1,271","710","315","36","5","11,344","11,344","688","765","1,569","1,896","1,673","1,814","1,410","861","535","110","23"
"서울특별시 마포구 용강동(1144059000)","21,776","21,776","2,256","2,021","2,236","3,745","4,412","2,934","2,163","1,282","631","85","11","10,260","10,260","1,076","996","1,039","1,713","2,136","1,457","1,035","542","240","23","3","11,516","11,516","1,180","1,025","1,197","2,032","2,276","1,477","1,128","740","391","62","8"
"서울특별시 마포구 대흥동(1144060000)","14,400","14,400","680","888","3,370","2,368","2,097","2,044","1,488","910","447","83","25","6,947","6,947","358","474","1,516","1,197","1,052","1,072","698","377","177","22","4","7,453","7,453","322","414","1,854","1,171","1,045","972","790","533","270","61","21"
"서울특별시 마포구 염리동(1144061000)","12,081","12,081","920","1,162","1,784","1,868","2,163","1,770","1,150","807","396","49","12","5,822","5,822","461","582","866","900","1,091","888","545","310","162","15","2","6,259","6,259","459","580","918","968","1,072","882","605","497","234","34","10"
"서울특별시 마포구 신수동(1144063000)","23,250","23,250","1,703","1,918","3,518","3,792","3,910","3,572","2,477","1,562","666","113","19","11,331","11,331","882","1,039","1,775","1,844","1,833","1,798","1,204","641","272","38","5","11,919","11,919","821","879","1,743","1,948","2,077","1,774","1,273","921","394","75","14"
"서울특별시 마포구 서강동(1144065500)","24,753","24,753","1,886","1,741","4,662","4,166","4,009","3,654","2,448","1,405","669","97","16","11,791","11,791","962","880","2,238","1,960","1,927","1,748","1,180","595","274","26","1","12,962","12,962","924","861","2,424","2,206","2,082","1,906","1,268","810","395","71","15"
"서울특별시 마포구 서교동(1144066000)","25,237","25,237","846","1,223","6,219","5,355","3,735","3,109","2,280","1,556","748","139","27","11,529","11,529","423","587","2,636","2,492","1,817","1,514","1,010","675","324","41","10","13,708","13,708","423","636","3,583","2,863","1,918","1,595","1,270","881","424","98","17"
"서울특별시 마포구 합정동(1144068000)","18,237","18,237","1,148","953","3,571","3,757","2,652","2,372","1,926","1,216","538","85","19","8,496","8,496","609","456","1,586","1,802","1,283","1,123","870","536","203","25","3","9,741","9,741","539","497","1,985","1,955","1,369","1,249","1,056","680","335","60","16"
"서울특별시 마포구 망원제1동(1144069000)","20,817","20,817","1,062","1,326","3,511","3,917","3,283","2,972","2,397","1,615","641","86","7","9,785","9,785","543","646","1,634","1,868","1,593","1,472","1,077","691","232","29","0","11,032","11,032","519","680","1,877","2,049","1,690","1,500","1,320","924","409","57","7"
"서울특별시 마포구 망원제2동(1144070000)","19,073","19,073","1,215","1,572","2,930","2,970","3,290","2,812","2,178","1,464","553","70","19","8,992","8,992","622","764","1,363","1,402","1,618","1,383","956","632","222","24","6","10,081","10,081","593","808","1,567","1,568","1,672","1,429","1,222","832","331","46","13"
"서울특별시 마포구 연남동(1144071000)","15,637","15,637","638","824","3,208","3,124","2,361","2,028","1,719","1,109","520","86","20","7,372","7,372","308","447","1,484","1,511","1,183","957","778","461","203","34","6","8,265","8,265","330","377","1,724","1,613","1,178","1,071","941","648","317","52","14"
