"행정구역","2021년12월_계_총인구수","2021년12월_계_연령구간인구수","2021년12월_계_0~9세","2021년12월_계_10~19세","2021년12월_계_20~29세","2021년12월_계_30~39세","2021년12월_계_40~49세","2021년12월_계_50~59세","2021년12월_계_60~69세","2021년12월_계_70~79세","2021년12월_계_80~89세","2021년12월_계_90~99세","2021년12월_계_100세 이상","2021년12월_남_총인구수","2021년12월_남_연령구간인구수","2021년12월_남_0~9세","2021년12월_남_10~19세","2021년12월_남_20~29세","2021년12월_남_30~39세","2021년12월_남_40~49세","2021년12월_남_50~59세","2021년12월_남_60~69세","2021년12월_남_70~79세","2021년12월_남_80~89세","2021년12월_남_90~99세","2021년12월_남_100세 이상","2021년12월_여_총인구수","2021년12월_여_연령구간인구수","2021년12월_여_0~9세","2021년12월_여_10~19세","2021년12월_여_20~29세","2021년12월_여_30~39세","2021년12월_여_40~49세","2021년12월_여_50~59세","2021년12월_여_60~69세","2021년12월_여_70~79세","2021년12월_여_80~89세","2021년12월_여_90~99세","2021년12월_여_100세 이상"
"충청북도 영동군 (4374000000)","45,773","45,773","2,087","3,195","3,814","2,963","4,956","8,088","9,767","6,365","3,995","528","15","22,810","22,810","1,068","1,668","2,139","1,572","2,671","4,326","5,045","2,812","1,394","113","2","22,963","22,963","1,019","1,527","1,675","1,391","2,285","3,762","4,722","3,553","2,601","415","13"
"충청북도 영동군 영동읍(4374025000)","20,163","20,163","1,441","1,948","2,296","1,835","2,886","3,474","3,199","1,936","1,035","110","3","9,954","9,954","732","1,014","1,230","935","1,456","1,788","1,595","829","360","15","0","10,209","10,209","709","934","1,066","900","1,430","1,686","1,604","1,107","675","95","3"
"충청북도 영동군 용산면(4374031000)","3,228","3,228","71","147","230","157","271","611","859","488","348","44","2","1,647","1,647","38","69","130","92","153","348","454","242","112","9","0","1,581","1,581","33","78","100","65","118","263","405","246","236","35","2"
"충청북도 영동군 황간면(4374032000)","4,208","4,208","143","301","259","233","390","752","1,029","652","401","47","1","2,121","2,121","78","166","146","127","220","413","535","284","143","9","0","2,087","2,087","65","135","113","106","170","339","494","368","258","38","1"
"충청북도 영동군 추풍령면(4374033500)","2,227","2,227","41","101","126","90","197","422","566","393","251","37","3","1,113","1,113","20","53","74","51","114","234","283","185","89","9","1","1,114","1,114","21","48","52","39","83","188","283","208","162","28","2"
"충청북도 영동군 매곡면(4374034000)","1,893","1,893","44","88","105","71","146","337","483","320","265","33","1","950","950","24","47","68","42","93","189","247","141","89","10","0","943","943","20","41","37","29","53","148","236","179","176","23","1"
"충청북도 영동군 상촌면(4374035000)","2,289","2,289","57","98","96","87","159","364","629","455","289","53","2","1,117","1,117","25","57","56","48","96","206","323","204","92","9","1","1,172","1,172","32","41","40","39","63","158","306","251","197","44","1"
"충청북도 영동군 양강면(4374036000)","3,119","3,119","83","163","273","141","250","607","743","500","324","34","1","1,578","1,578","34","94","175","79","144","326","393","214","111","8","0","1,541","1,541","49","69","98","62","106","281","350","286","213","26","1"
"충청북도 영동군 용화면(4374037000)","973","973","27","48","39","31","61","192","248","173","137","16","1","481","481","16","26","20","17","34","113","138","66","47","4","0","492","492","11","22","19","14","27","79","110","107","90","12","1"
"충청북도 영동군 학산면(4374038000)","2,739","2,739","68","96","139","108","191","455","757","510","357","57","1","1,373","1,373","39","41","91","59","124","247","392","230","137","13","0","1,366","1,366","29","55","48","49","67","208","365","280","220","44","1"
"충청북도 영동군 양산면(4374039000)","1,799","1,799","32","76","89","60","155","332","421","358","228","48","0","896","896","22","37","51","42","93","170","239","149","81","12","0","903","903","10","39","38","18","62","162","182","209","147","36","0"
"충청북도 영동군 심천면(4374040000)","3,135","3,135","80","129","162","150","250","542","833","580","360","49","0","1,580","1,580","40","64","98","80","144","292","446","268","133","15","0","1,555","1,555","40","65","64","70","106","250","387","312","227","34","0"
