"행정구역","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상","2021년04월_남_총인구수","2021년04월_남_연령구간인구수","2021년04월_남_0~9세","2021년04월_남_10~19세","2021년04월_남_20~29세","2021년04월_남_30~39세","2021년04월_남_40~49세","2021년04월_남_50~59세","2021년04월_남_60~69세","2021년04월_남_70~79세","2021년04월_남_80~89세","2021년04월_남_90~99세","2021년04월_남_100세 이상","2021년04월_여_총인구수","2021년04월_여_연령구간인구수","2021년04월_여_0~9세","2021년04월_여_10~19세","2021년04월_여_20~29세","2021년04월_여_30~39세","2021년04월_여_40~49세","2021년04월_여_50~59세","2021년04월_여_60~69세","2021년04월_여_70~79세","2021년04월_여_80~89세","2021년04월_여_90~99세","2021년04월_여_100세 이상"
"부산광역시 중구 (2611000000)","41,311","41,311","1,259","1,978","5,708","4,472","5,347","6,947","7,946","5,109","2,164","361","20","20,122","20,122","652","981","2,809","2,409","2,933","3,499","3,733","2,210","796","96","4","21,189","21,189","607","997","2,899","2,063","2,414","3,448","4,213","2,899","1,368","265","16"
"부산광역시 중구 중앙동(2611051000)","2,524","2,524","34","67","696","439","295","343","365","190","79","15","1","1,197","1,197","18","37","270","215","161","183","186","99","28","0","0","1,327","1,327","16","30","426","224","134","160","179","91","51","15","1"
"부산광역시 중구 동광동(2611052000)","2,830","2,830","71","103","294","232","343","525","579","446","191","45","1","1,438","1,438","33","47","160","134","201","272","287","211","79","14","0","1,392","1,392","38","56","134","98","142","253","292","235","112","31","1"
"부산광역시 중구 대청동(2611053000)","6,451","6,451","189","375","932","668","913","1,056","1,170","782","292","71","3","3,022","3,022","99","175","454","336","484","494","549","310","108","12","1","3,429","3,429","90","200","478","332","429","562","621","472","184","59","2"
"부산광역시 중구 보수동(2611054500)","10,737","10,737","372","559","1,518","1,129","1,432","1,822","2,019","1,257","555","71","3","5,207","5,207","184","278","756","592","784","914","928","531","217","22","1","5,530","5,530","188","281","762","537","648","908","1,091","726","338","49","2"
"부산광역시 중구 부평동(2611056000)","4,711","4,711","104","202","553","486","551","803","1,028","643","283","53","5","2,214","2,214","61","104","264","271","287","389","448","285","92","13","0","2,497","2,497","43","98","289","215","264","414","580","358","191","40","5"
"부산광역시 중구 광복동(2611057000)","1,049","1,049","20","35","113","106","115","190","251","136","65","14","4","531","531","12","17","63","59","57","102","132","59","23","5","2","518","518","8","18","50","47","58","88","119","77","42","9","2"
"부산광역시 중구 남포동(2611058000)","992","992","15","30","63","87","102","207","280","154","46","7","1","560","560","9","14","36","51","64","137","157","76","12","4","0","432","432","6","16","27","36","38","70","123","78","34","3","1"
"부산광역시 중구 영주제1동(2611059000)","4,770","4,770","179","200","781","672","673","706","790","500","234","34","1","2,445","2,445","97","103","395","394","395","373","375","226","77","10","0","2,325","2,325","82","97","386","278","278","333","415","274","157","24","1"
"부산광역시 중구 영주제2동(2611060000)","7,247","7,247","275","407","758","653","923","1,295","1,464","1,001","419","51","1","3,508","3,508","139","206","411","357","500","635","671","413","160","16","0","3,739","3,739","136","201","347","296","423","660","793","588","259","35","1"
