"행정구역","2020년07월_계_총인구수","2020년07월_계_연령구간인구수","2020년07월_계_0~9세","2020년07월_계_10~19세","2020년07월_계_20~29세","2020년07월_계_30~39세","2020년07월_계_40~49세","2020년07월_계_50~59세","2020년07월_계_60~69세","2020년07월_계_70~79세","2020년07월_계_80~89세","2020년07월_계_90~99세","2020년07월_계_100세 이상","2020년07월_남_총인구수","2020년07월_남_연령구간인구수","2020년07월_남_0~9세","2020년07월_남_10~19세","2020년07월_남_20~29세","2020년07월_남_30~39세","2020년07월_남_40~49세","2020년07월_남_50~59세","2020년07월_남_60~69세","2020년07월_남_70~79세","2020년07월_남_80~89세","2020년07월_남_90~99세","2020년07월_남_100세 이상","2020년07월_여_총인구수","2020년07월_여_연령구간인구수","2020년07월_여_0~9세","2020년07월_여_10~19세","2020년07월_여_20~29세","2020년07월_여_30~39세","2020년07월_여_40~49세","2020년07월_여_50~59세","2020년07월_여_60~69세","2020년07월_여_70~79세","2020년07월_여_80~89세","2020년07월_여_90~99세","2020년07월_여_100세 이상"
"경기도 성남시 (4113000000)","938,982","938,982","70,069","88,789","132,166","137,389","158,362","155,708","110,213","57,368","24,349","4,087","482","465,033","465,033","35,925","45,567","67,802","69,668","78,254","77,673","54,059","25,998","8,948","1,007","132","473,949","473,949","34,144","43,222","64,364","67,721","80,108","78,035","56,154","31,370","15,401","3,080","350"
"경기도 성남시 수정구 (4113100000)","234,993","234,993","15,469","17,482","34,133","34,736","36,872","40,452","31,885","16,735","6,102","923","204","118,933","118,933","7,846","9,001","17,958","18,605","19,516","20,559","15,459","7,529","2,176","222","62","116,060","116,060","7,623","8,481","16,175","16,131","17,356","19,893","16,426","9,206","3,926","701","142"
"경기도 성남시 수정구 신흥1동(4113151000)","13,514","13,514","538","728","2,010","1,822","2,035","2,580","2,167","1,141","416","55","22","7,069","7,069","272","381","1,098","1,065","1,160","1,407","1,040","496","131","13","6","6,445","6,445","266","347","912","757","875","1,173","1,127","645","285","42","16"
"경기도 성남시 수정구 신흥2동(4113152000)","10,008","10,008","743","922","1,274","1,327","1,586","1,780","1,425","664","234","36","17","4,935","4,935","381","462","661","660","785","876","680","333","82","10","5","5,073","5,073","362","460","613","667","801","904","745","331","152","26","12"
"경기도 성남시 수정구 신흥3동(4113153000)","11,249","11,249","430","665","1,737","1,548","1,743","2,164","1,672","936","303","42","9","5,848","5,848","214","356","912","877","970","1,168","806","419","113","11","2","5,401","5,401","216","309","825","671","773","996","866","517","190","31","7"
"경기도 성남시 수정구 태평1동(4113154000)","15,669","15,669","551","831","2,788","2,226","2,156","2,746","2,384","1,407","504","63","13","7,966","7,966","284","424","1,409","1,255","1,196","1,404","1,164","625","188","16","1","7,703","7,703","267","407","1,379","971","960","1,342","1,220","782","316","47","12"
"경기도 성남시 수정구 태평2동(4113155000)","15,971","15,971","797","1,191","2,504","2,210","2,358","2,862","2,263","1,222","472","74","18","8,028","8,028","409","632","1,299","1,221","1,233","1,446","1,065","545","156","15","7","7,943","7,943","388","559","1,205","989","1,125","1,416","1,198","677","316","59","11"
"경기도 성남시 수정구 태평3동(4113156000)","13,710","13,710","675","949","1,962","1,810","2,055","2,607","2,060","1,099","413","63","17","7,002","7,002","336","486","1,105","977","1,088","1,348","1,043","456","136","21","6","6,708","6,708","339","463","857","833","967","1,259","1,017","643","277","42","11"
"경기도 성남시 수정구 태평4동(4113156100)","13,739","13,739","748","1,267","2,031","1,672","2,227","2,414","1,801","1,064","443","54","18","6,927","6,927","364","652","1,096","919","1,133","1,247","876","460","168","8","4","6,812","6,812","384","615","935","753","1,094","1,167","925","604","275","46","14"
"경기도 성남시 수정구 수진1동(4113157000)","12,664","12,664","411","716","1,777","1,497","1,795","2,534","2,174","1,219","449","73","19","6,553","6,553","205","397","963","881","994","1,360","1,044","523","156","23","7","6,111","6,111","206","319","814","616","801","1,174","1,130","696","293","50","12"
