"행정구역","2021년08월_계_총인구수","2021년08월_계_연령구간인구수","2021년08월_계_0~9세","2021년08월_계_10~19세","2021년08월_계_20~29세","2021년08월_계_30~39세","2021년08월_계_40~49세","2021년08월_계_50~59세","2021년08월_계_60~69세","2021년08월_계_70~79세","2021년08월_계_80~89세","2021년08월_계_90~99세","2021년08월_계_100세 이상","2021년08월_남_총인구수","2021년08월_남_연령구간인구수","2021년08월_남_0~9세","2021년08월_남_10~19세","2021년08월_남_20~29세","2021년08월_남_30~39세","2021년08월_남_40~49세","2021년08월_남_50~59세","2021년08월_남_60~69세","2021년08월_남_70~79세","2021년08월_남_80~89세","2021년08월_남_90~99세","2021년08월_남_100세 이상","2021년08월_여_총인구수","2021년08월_여_연령구간인구수","2021년08월_여_0~9세","2021년08월_여_10~19세","2021년08월_여_20~29세","2021년08월_여_30~39세","2021년08월_여_40~49세","2021년08월_여_50~59세","2021년08월_여_60~69세","2021년08월_여_70~79세","2021년08월_여_80~89세","2021년08월_여_90~99세","2021년08월_여_100세 이상"
"전라남도 장흥군 (4680000000)","36,876","36,876","1,885","2,644","2,945","2,591","3,890","6,164","6,723","5,352","3,988","669","25","17,931","17,931","939","1,403","1,663","1,372","2,143","3,389","3,345","2,293","1,254","125","5","18,945","18,945","946","1,241","1,282","1,219","1,747","2,775","3,378","3,059","2,734","544","20"
"전라남도 장흥군 장흥읍(4680025000)","15,061","15,061","1,236","1,533","1,559","1,473","2,043","2,442","2,208","1,477","913","165","12","7,345","7,345","604","804","858","729","1,028","1,292","1,061","644","295","28","2","7,716","7,716","632","729","701","744","1,015","1,150","1,147","833","618","137","10"
"전라남도 장흥군 관산읍(4680025300)","4,859","4,859","149","280","318","266","395","820","1,007","873","645","102","4","2,361","2,361","83","158","183","146","227","447","517","362","214","23","1","2,498","2,498","66","122","135","120","168","373","490","511","431","79","3"
"전라남도 장흥군 대덕읍(4680025600)","3,324","3,324","129","199","204","175","308","563","684","560","431","70","1","1,598","1,598","49","102","115","95","193","321","342","234","132","15","0","1,726","1,726","80","97","89","80","115","242","342","326","299","55","1"
"전라남도 장흥군 용산면(4680031000)","2,307","2,307","76","111","126","130","192","342","518","400","338","71","3","1,118","1,118","42","61","81","80","118","190","273","167","94","12","0","1,189","1,189","34","50","45","50","74","152","245","233","244","59","3"
"전라남도 장흥군 안양면(4680032000)","2,813","2,813","78","124","194","155","250","485","581","477","379","89","1","1,368","1,368","49","72","110","95","144","276","293","208","107","14","0","1,445","1,445","29","52","84","60","106","209","288","269","272","75","1"
"전라남도 장흥군 장동면(4680033000)","1,226","1,226","31","46","63","62","87","207","272","205","226","25","2","591","591","12","24","32","36","57","126","139","93","66","5","1","635","635","19","22","31","26","30","81","133","112","160","20","1"
"전라남도 장흥군 장평면(4680034000)","2,071","2,071","35","94","136","86","147","369","393","396","371","43","1","983","983","18","43","80","51","99","209","203","161","110","9","0","1,088","1,088","17","51","56","35","48","160","190","235","261","34","1"
"전라남도 장흥군 유치면(4680035000)","1,054","1,054","13","30","60","47","90","236","256","175","124","23","0","532","532","3","18","35","30","54","141","131","78","36","6","0","522","522","10","12","25","17","36","95","125","97","88","17","0"
"전라남도 장흥군 부산면(4680036000)","1,416","1,416","35","67","87","51","125","251","246","257","244","52","1","698","698","22","32","48","27","73","156","131","109","90","9","1","718","718","13","35","39","24","52","95","115","148","154","43","0"
"전라남도 장흥군 회진면(4680037000)","2,745","2,745","103","160","198","146","253","449","558","532","317","29","0","1,337","1,337","57","89","121","83","150","231","255","237","110","4","0","1,408","1,408","46","71","77","63","103","218","303","295","207","25","0"
