"행정구역","2021년05월_계_총인구수","2021년05월_계_연령구간인구수","2021년05월_계_0~9세","2021년05월_계_10~19세","2021년05월_계_20~29세","2021년05월_계_30~39세","2021년05월_계_40~49세","2021년05월_계_50~59세","2021년05월_계_60~69세","2021년05월_계_70~79세","2021년05월_계_80~89세","2021년05월_계_90~99세","2021년05월_계_100세 이상","2021년05월_남_총인구수","2021년05월_남_연령구간인구수","2021년05월_남_0~9세","2021년05월_남_10~19세","2021년05월_남_20~29세","2021년05월_남_30~39세","2021년05월_남_40~49세","2021년05월_남_50~59세","2021년05월_남_60~69세","2021년05월_남_70~79세","2021년05월_남_80~89세","2021년05월_남_90~99세","2021년05월_남_100세 이상","2021년05월_여_총인구수","2021년05월_여_연령구간인구수","2021년05월_여_0~9세","2021년05월_여_10~19세","2021년05월_여_20~29세","2021년05월_여_30~39세","2021년05월_여_40~49세","2021년05월_여_50~59세","2021년05월_여_60~69세","2021년05월_여_70~79세","2021년05월_여_80~89세","2021년05월_여_90~99세","2021년05월_여_100세 이상"
"경상북도 영덕군 (4777000000)","35,912","35,912","1,566","2,053","2,344","2,315","3,775","6,053","7,545","5,795","3,900","545","21","17,021","17,021","780","1,043","1,365","1,212","2,071","3,264","3,621","2,347","1,218","97","3","18,891","18,891","786","1,010","979","1,103","1,704","2,789","3,924","3,448","2,682","448","18"
"경상북도 영덕군 영덕읍(4777025000)","10,923","10,923","752","920","940","992","1,554","1,833","1,859","1,215","731","119","8","5,236","5,236","367","444","552","485","791","997","864","481","233","21","1","5,687","5,687","385","476","388","507","763","836","995","734","498","98","7"
"경상북도 영덕군 강구면(4777031000)","6,155","6,155","220","295","409","377","645","1,123","1,400","1,058","559","68","1","2,881","2,881","110","166","235","212","357","584","639","409","160","9","0","3,274","3,274","110","129","174","165","288","539","761","649","399","59","1"
"경상북도 영덕군 남정면(4777032000)","2,343","2,343","43","62","124","108","174","405","554","478","339","55","1","1,140","1,140","23","41","75","60","111","235","292","190","103","10","0","1,203","1,203","20","21","49","48","63","170","262","288","236","45","1"
"경상북도 영덕군 달산면(4777033000)","1,124","1,124","12","37","45","47","62","185","287","226","192","30","1","509","509","8","19","25","29","30","103","152","84","54","5","0","615","615","4","18","20","18","32","82","135","142","138","25","1"
"경상북도 영덕군 지품면(4777034000)","1,479","1,479","35","35","67","56","99","256","390","291","221","28","1","734","734","19","22","40","29","67","150","199","127","72","9","0","745","745","16","13","27","27","32","106","191","164","149","19","1"
"경상북도 영덕군 지품면원전출장소(4777034500)","537","537","9","15","16","12","26","87","142","137","84","9","0","251","251","4","7","10","8","21","48","67","56","29","1","0","286","286","5","8","6","4","5","39","75","81","55","8","0"
"경상북도 영덕군 축산면(4777035000)","912","912","26","30","44","32","75","143","194","198","154","16","0","429","429","16","15","27","14","45","84","91","87","48","2","0","483","483","10","15","17","18","30","59","103","111","106","14","0"
"경상북도 영덕군 축산면축산출장소(4777035500)","1,711","1,711","43","70","80","73","160","301","414","353","202","15","0","803","803","23","39","47","42","89","159","191","145","62","6","0","908","908","20","31","33","31","71","142","223","208","140","9","0"
"경상북도 영덕군 영해면(4777036000)","6,295","6,295","333","417","464","436","683","1,053","1,234","911","654","108","2","2,918","2,918","156","212","265","224","362","537","577","374","196","15","0","3,377","3,377","177","205","199","212","321","516","657","537","458","93","2"
"경상북도 영덕군 병곡면(4777037000)","2,759","2,759","68","128","106","121","202","421","641","551","460","61","0","1,295","1,295","40","58","58","71","132","236","323","223","145","9","0","1,464","1,464","28","70","48","50","70","185","318","328","315","52","0"
"경상북도 영덕군 창수면(4777038000)","1,674","1,674","25","44","49","61","95","246","430","377","304","36","7","825","825","14","20","31","38","66","131","226","171","116","10","2","849","849","11","24","18","23","29","115","204","206","188","26","5"
