"행정구역","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_0~9세","2020년03월_계_10~19세","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_계_80~89세","2020년03월_계_90~99세","2020년03월_계_100세 이상","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_0~9세","2020년03월_남_10~19세","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_남_80~89세","2020년03월_남_90~99세","2020년03월_남_100세 이상","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_0~9세","2020년03월_여_10~19세","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년03월_여_80~89세","2020년03월_여_90~99세","2020년03월_여_100세 이상"
"충청남도 청양군 (4479000000)","31,245","31,245","1,343","2,098","2,767","2,164","3,280","5,406","5,937","4,534","3,272","426","18","15,804","15,804","692","1,101","1,589","1,238","1,915","2,936","3,036","2,011","1,174","109","3","15,441","15,441","651","997","1,178","926","1,365","2,470","2,901","2,523","2,098","317","15"
"충청남도 청양군 청양읍(4479025000)","10,108","10,108","690","987","1,312","934","1,300","1,689","1,508","954","630","97","7","5,071","5,071","359","500","740","484","691","884","734","431","224","21","3","5,037","5,037","331","487","572","450","609","805","774","523","406","76","4"
"충청남도 청양군 운곡면(4479031000)","2,188","2,188","54","95","167","110","191","381","443","393","321","33","0","1,091","1,091","29","57","91","69","107","203","245","175","107","8","0","1,097","1,097","25","38","76","41","84","178","198","218","214","25","0"
"충청남도 청양군 대치면(4479032000)","2,279","2,279","82","94","157","117","222","437","502","350","286","32","0","1,192","1,192","40","57","89","73","140","254","271","154","104","10","0","1,087","1,087","42","37","68","44","82","183","231","196","182","22","0"
"충청남도 청양군 정산면(4479033000)","3,583","3,583","155","275","332","281","421","615","636","499","326","41","2","1,855","1,855","84","146","212","162","235","339","327","215","116","19","0","1,728","1,728","71","129","120","119","186","276","309","284","210","22","2"
"충청남도 청양군 목면(4479034000)","1,559","1,559","30","85","107","81","140","308","325","248","208","27","0","804","804","20","46","61","47","89","169","179","113","75","5","0","755","755","10","39","46","34","51","139","146","135","133","22","0"
"충청남도 청양군 청남면(4479035000)","1,955","1,955","50","116","118","104","190","321","425","351","239","39","2","1,000","1,000","18","61","74","66","123","184","221","160","82","11","0","955","955","32","55","44","38","67","137","204","191","157","28","2"
"충청남도 청양군 장평면(4479036000)","2,389","2,389","81","126","131","127","224","378","528","462","292","37","3","1,199","1,199","41","64","62","83","151","208","265","198","119","8","0","1,190","1,190","40","62","69","44","73","170","263","264","173","29","3"
"충청남도 청양군 남양면(4479037000)","2,782","2,782","85","104","186","148","233","498","573","511","396","48","0","1,389","1,389","41","58","107","92","149","277","294","225","138","8","0","1,393","1,393","44","46","79","56","84","221","279","286","258","40","0"
"충청남도 청양군 화성면(4479038000)","2,225","2,225","64","112","121","124","178","382","504","397","305","37","1","1,123","1,123","35","51","76","75","117","203","247","187","120","12","0","1,102","1,102","29","61","45","49","61","179","257","210","185","25","1"
"충청남도 청양군 비봉면(4479039000)","2,177","2,177","52","104","136","138","181","397","493","369","269","35","3","1,080","1,080","25","61","77","87","113","215","253","153","89","7","0","1,097","1,097","27","43","59","51","68","182","240","216","180","28","3"
