기준날짜,누적확진자수,누적사망자수
2020-01-20,0,0
2020-01-21,0,0
2020-01-22,0,0
2020-01-23,0,0
2020-01-24,0,0
2020-01-25,0,0
2020-01-26,0,0
2020-01-27,0,0
2020-01-28,0,0
2020-01-29,0,0
2020-01-30,1,0
2020-01-31,3,0
2020-02-01,3,0
2020-02-02,4,0
2020-02-03,4,0
2020-02-04,4,0
2020-02-05,5,0
2020-02-06,6,0
2020-02-07,6,0
2020-02-08,6,0
2020-02-09,6,0
2020-02-10,6,0
2020-02-11,6,0
2020-02-12,6,0
2020-02-13,6,0
2020-02-14,6,0
2020-02-15,6,0
2020-02-16,6,0
2020-02-17,6,0
2020-02-18,6,0
2020-02-19,14,0
2020-02-20,18,0
2020-02-21,34,0
2020-02-22,58,0
2020-02-23,111,0
2020-02-24,157,0
2020-02-25,195,0
2020-02-26,273,0
2020-02-27,440,0
2020-02-28,554,0
2020-02-29,856,0
2020-03-01,1056,0
2020-03-02,1237,0
2020-03-03,1416,0
2020-03-04,1574,0
2020-03-05,1728,0
2020-03-06,1876,0
2020-03-07,2030,0
2020-03-08,2133,0
2020-03-09,2193,0
2020-03-10,2214,0
2020-03-11,2239,0
2020-03-12,2260,0
2020-03-13,2273,0
2020-03-14,2288,0
2020-03-15,2300,0
2020-03-16,2313,0
2020-03-17,2330,0
2020-03-18,2342,0
2020-03-19,2358,0
2020-03-20,2365,0
2020-03-21,2380,0
2020-03-22,2396,0
2020-03-23,2417,0
2020-03-24,2439,0
2020-03-25,2473,0
2020-03-26,2508,0
2020-03-27,2532,0
2020-03-28,2566,0
2020-03-29,2601,0
2020-03-30,2629,0
2020-03-31,2654,0
2020-04-01,2682,0
2020-04-02,2704,0
2020-04-03,2734,0
2020-04-04,2761,0
2020-04-05,2789,0
2020-04-06,2804,0
2020-04-07,2819,0
2020-04-08,2832,0
2020-04-09,2844,0
2020-04-10,2851,0
2020-04-11,2857,0
2020-04-12,2869,0
2020-04-13,2878,0
2020-04-14,2885,0
2020-04-15,2895,0
2020-04-16,2900,0
2020-04-17,2909,0
2020-04-18,2918,0
2020-04-19,2921,0
2020-04-20,2926,0
2020-04-21,2927,0
2020-04-22,2930,0
2020-04-23,2932,0
2020-04-24,2933,0
2020-04-25,2936,0
2020-04-26,2939,0
2020-04-27,2942,0
2020-04-28,2947,0
2020-04-29,2950,0
2020-04-30,2951,0
2020-05-01,2956,0
2020-05-02,2959,0
2020-05-03,2961,0
2020-05-04,2963,0
2020-05-05,2963,0
2020-05-06,2963,0
2020-05-07,2965,0
2020-05-08,2966,0
2020-05-09,2978,0
2020-05-10,2997,0
2020-05-11,3018,0
2020-05-12,3028,0
2020-05-13,3041,0
2020-05-14,3055,0
2020-05-15,3066,0
2020-05-16,3073,0
2020-05-17,3078,0
2020-05-18,3081,0
2020-05-19,3086,0
2020-05-20,3098,0
2020-05-21,3101,0
2020-05-22,3109,0
2020-05-23,3111,0
2020-05-24,3115,0
2020-05-25,3118,0
2020-05-26,3121,0
2020-05-27,3129,0
2020-05-28,3144,0
2020-05-29,3156,0
2020-05-30,3165,0
2020-05-31,3174,0
2020-06-01,3176,0
2020-06-02,3181,0
2020-06-03,3186,0
2020-06-04,3191,0
2020-06-05,3196,0
2020-06-06,3198,0
2020-06-07,3201,0
2020-06-08,3206,0
2020-06-09,3209,0
2020-06-10,3215,0
2020-06-11,3221,0
2020-06-12,3232,0
2020-06-13,3241,0
2020-06-14,3249,0
2020-06-15,3254,0
2020-06-16,3257,0
2020-06-17,3265,0
2020-06-18,3275,0
2020-06-19,3283,0
2020-06-20,3292,0
2020-06-21,3297,0
2020-06-22,3300,0
2020-06-23,3305,0
2020-06-24,3308,0
2020-06-25,3309,0
2020-06-26,3317,0
2020-06-27,3331,0
2020-06-28,3343,0
2020-06-29,3352,0
2020-06-30,3362,0
2020-07-01,3366,0
2020-07-02,3374,0
2020-07-03,3384,0
2020-07-04,3396,0
2020-07-05,3404,0
2020-07-06,3412,0
2020-07-07,3423,0
2020-07-08,3434,0
2020-07-09,3445,0
2020-07-10,3455,0
2020-07-11,3463,0
2020-07-12,3467,0
2020-07-13,3485,0
2020-07-14,3491,0
2020-07-15,3495,0
2020-07-16,3508,0
2020-07-17,3517,0
2020-07-18,3527,0
2020-07-19,3531,0
2020-07-20,3539,0
2020-07-21,3551,0
2020-07-22,3559,0
2020-07-23,3578,0
2020-07-24,3581,0
2020-07-25,3594,0
2020-07-26,3598,0
2020-07-27,3603,0
2020-07-28,3607,0
2020-07-29,3613,0
2020-07-30,3615,0
2020-07-31,3620,0
2020-08-01,3620,0
2020-08-02,3625,0
2020-08-03,3629,0
2020-08-04,3635,0
2020-08-05,3641,0
2020-08-06,3654,0
2020-08-07,3657,0
2020-08-08,3664,0
2020-08-09,3671,0
2020-08-10,3675,0
2020-08-11,3681,0
2020-08-12,3685,0
2020-08-13,3696,0
2020-08-14,3710,0
2020-08-15,3742,0
2020-08-16,3781,0
2020-08-17,3803,0
2020-08-18,3820,0
2020-08-19,3848,0
2020-08-20,3879,0
2020-08-21,3921,0
2020-08-22,3976,0
2020-08-23,4010,0
2020-08-24,4040,0
2020-08-25,4082,0
2020-08-26,4119,0
2020-08-27,4170,0
2020-08-28,4202,0
2020-08-29,4233,0
2020-08-30,4277,0
2020-08-31,4320,0
2020-09-01,4345,0
2020-09-02,4388,0
2020-09-03,4410,0
2020-09-04,4427,0
2020-09-05,4441,0
2020-09-06,4460,0
2020-09-07,4473,0
2020-09-08,4485,0
2020-09-09,4493,0
2020-09-10,4505,0
2020-09-11,4527,0
2020-09-12,4543,0
2020-09-13,4567,0
2020-09-14,4584,0
2020-09-15,4592,0
2020-09-16,4606,0
2020-09-17,4631,0
2020-09-18,4647,0
2020-09-19,4653,0
2020-09-20,4660,0
2020-09-21,4678,0
2020-09-22,4684,0
2020-09-23,4693,0
2020-09-24,4708,0
2020-09-25,4720,0
2020-09-26,4727,0
2020-09-27,4741,0
2020-09-28,4746,0
2020-09-29,4754,0
2020-09-30,4762,0
2020-10-01,4769,0
2020-10-02,4775,0
2020-10-03,4781,0
2020-10-04,4785,0
2020-10-05,4802,0
2020-10-06,4828,0
2020-10-07,4836,0
2020-10-08,4842,0
2020-10-09,4850,0
2020-10-10,4861,0
2020-10-11,4872,0
2020-10-12,4891,0
2020-10-13,4909,0
2020-10-14,4939,0
2020-10-15,4955,0
2020-10-16,4962,0
2020-10-17,4968,0
2020-10-18,4980,0
2020-10-19,4993,0
2020-10-20,5004,0
2020-10-21,5016,0
2020-10-22,5034,0
2020-10-23,5044,0
2020-10-24,5056,0
2020-10-25,5066,0
2020-10-26,5087,0
2020-10-27,5099,0
2020-10-28,5119,0
2020-10-29,5132,0
2020-10-30,5148,0
2020-10-31,5169,0
2020-11-01,5193,0
2020-11-02,5202,0
2020-11-03,5219,0
2020-11-04,5237,0
2020-11-05,5258,0
2020-11-06,5282,0
2020-11-07,5292,0
2020-11-08,5301,0
2020-11-09,5316,0
2020-11-10,5337,0
2020-11-11,5357,0
2020-11-12,5383,0
2020-11-13,5411,0
2020-11-14,5447,0
2020-11-15,5473,0
2020-11-16,5510,0
2020-11-17,5547,0
2020-11-18,5591,0
2020-11-19,5637,0
2020-11-20,5700,0
2020-11-21,5808,0
2020-11-22,5873,0
2020-11-23,5914,0
2020-11-24,5980,0
2020-11-25,6032,0
2020-11-26,6157,0
2020-11-27,6238,0
2020-11-28,6312,0
2020-11-29,6405,0
2020-11-30,6465,0
2020-12-01,6546,0
2020-12-02,6631,0
2020-12-03,6735,0
2020-12-04,6836,0
2020-12-05,6934,0
2020-12-06,7006,0
2020-12-07,7090,0
2020-12-08,7162,0
2020-12-09,7229,0
2020-12-10,7309,0
2020-12-11,7392,0
2020-12-12,7489,0
2020-12-13,7599,0
2020-12-14,7698,0
2020-12-15,7798,0
2020-12-16,7951,0
2020-12-17,8058,0
2020-12-18,8181,0
2020-12-19,8313,0
2020-12-20,8450,0
2020-12-21,8547,0
2020-12-22,8651,0
2020-12-23,8753,0
2020-12-24,8881,0
2020-12-25,9039,0
2020-12-26,9167,0
2020-12-27,9278,0
2020-12-28,9354,0
2020-12-29,9499,0
2020-12-30,9615,0
2020-12-31,9708,0
2021-01-01,9837,0
2021-01-02,9948,0
2021-01-03,10029,0
2021-01-04,10149,0
2021-01-05,10250,0
2021-01-06,10357,0
2021-01-07,10479,0
2021-01-08,10571,0
2021-01-09,10671,0
2021-01-10,10757,0
2021-01-11,10804,0
2021-01-12,10875,0
2021-01-13,10941,0
2021-01-14,11002,0
2021-01-15,11064,0
2021-01-16,11118,0
2021-01-17,11192,0
2021-01-18,11240,0
2021-01-19,11292,0
2021-01-20,11348,0
2021-01-21,11394,0
2021-01-22,11447,0
2021-01-23,11496,0
2021-01-24,11564,0
2021-01-25,11608,0
2021-01-26,11672,0
2021-01-27,11739,0
2021-01-28,11803,0
2021-01-29,11850,0
2021-01-30,11897,0
2021-01-31,11943,0
2021-02-01,11979,0
2021-02-02,12029,0
2021-02-03,12104,0
2021-02-04,12154,0
2021-02-05,12184,0
2021-02-06,12235,0
2021-02-07,12286,0
2021-02-08,12319,0
2021-02-09,12353,0
2021-02-10,12406,0
2021-02-11,12478,0
2021-02-12,12522,0
2021-02-13,12578,1
2021-02-14,12627,1
2021-02-15,12669,1
2021-02-16,12734,1
2021-02-17,12827,1
2021-02-18,12909,1
2021-02-19,13000,1
2021-02-20,13059,1
2021-02-21,13122,1
2021-02-22,13179,1
2021-02-23,13236,1
2021-02-24,13307,1
2021-02-25,13369,1
2021-02-26,13424,1
2021-02-27,13492,1
2021-02-28,13540,1
2021-03-01,13583,1
2021-03-02,13632,1
2021-03-03,13689,1
2021-03-04,13755,1
2021-03-05,13816,1
2021-03-06,13901,1
2021-03-07,13978,1
2021-03-08,14029,1
2021-03-09,14084,1
2021-03-10,14141,1
2021-03-11,14194,1
2021-03-12,14263,1
2021-03-13,14312,1
2021-03-14,14382,2
2021-03-15,14439,2
2021-03-16,14474,2
2021-03-17,14542,2
2021-03-18,14610,2
2021-03-19,14656,3
2021-03-20,14739,3
2021-03-21,14810,3
2021-03-22,14869,3
2021-03-23,14920,3
2021-03-24,14988,3
2021-03-25,15058,3
2021-03-26,15131,3
2021-03-27,15193,3
2021-03-28,15274,3
2021-03-29,15327,3
2021-03-30,15394,3
2021-03-31,15462,3
2021-04-01,15553,3
2021-04-02,15644,3
2021-04-03,15722,3
2021-04-04,15803,3
2021-04-05,15864,3
2021-04-06,15921,3
2021-04-07,16011,3
2021-04-08,16105,3
2021-04-09,16200,3
2021-04-10,16288,3
2021-04-11,16374,3
2021-04-12,16445,3
2021-04-13,16510,3
2021-04-14,16620,3
2021-04-15,16728,3
2021-04-16,16815,3
2021-04-17,16909,3
2021-04-18,17012,3
2021-04-19,17073,3
2021-04-20,17132,3
2021-04-21,17246,3
2021-04-22,17342,3
2021-04-23,17454,3
2021-04-24,17609,3
2021-04-25,17719,3
2021-04-26,17810,3
2021-04-27,17892,3
2021-04-28,17998,3
2021-04-29,18092,3
2021-04-30,18196,3
2021-05-01,18271,3
2021-05-02,18345,3
2021-05-03,18405,3
2021-05-04,18487,3
2021-05-05,18585,3
2021-05-06,18671,3
2021-05-07,18747,3
2021-05-08,18860,3
2021-05-09,18938,3
2021-05-10,19009,3
2021-05-11,19100,3
2021-05-12,19190,3
2021-05-13,19284,3
2021-05-14,19385,3
2021-05-15,19481,3
2021-05-16,19571,3
