"행정구역","2021년08월_계_총인구수","2021년08월_계_연령구간인구수","2021년08월_계_0~9세","2021년08월_계_10~19세","2021년08월_계_20~29세","2021년08월_계_30~39세","2021년08월_계_40~49세","2021년08월_계_50~59세","2021년08월_계_60~69세","2021년08월_계_70~79세","2021년08월_계_80~89세","2021년08월_계_90~99세","2021년08월_계_100세 이상","2021년08월_남_총인구수","2021년08월_남_연령구간인구수","2021년08월_남_0~9세","2021년08월_남_10~19세","2021년08월_남_20~29세","2021년08월_남_30~39세","2021년08월_남_40~49세","2021년08월_남_50~59세","2021년08월_남_60~69세","2021년08월_남_70~79세","2021년08월_남_80~89세","2021년08월_남_90~99세","2021년08월_남_100세 이상","2021년08월_여_총인구수","2021년08월_여_연령구간인구수","2021년08월_여_0~9세","2021년08월_여_10~19세","2021년08월_여_20~29세","2021년08월_여_30~39세","2021년08월_여_40~49세","2021년08월_여_50~59세","2021년08월_여_60~69세","2021년08월_여_70~79세","2021년08월_여_80~89세","2021년08월_여_90~99세","2021년08월_여_100세 이상"
"경상북도 문경시 (4728000000)","71,045","71,045","3,871","5,484","6,173","5,492","8,541","11,786","13,935","9,140","5,730","855","38","34,883","34,883","1,991","2,976","3,496","2,905","4,575","6,129","6,802","3,977","1,855","169","8","36,162","36,162","1,880","2,508","2,677","2,587","3,966","5,657","7,133","5,163","3,875","686","30"
"경상북도 문경시 문경읍(4728025000)","5,817","5,817","202","362","367","354","592","991","1,335","953","566","84","11","2,813","2,813","98","185","218","205","320","518","653","397","199","16","4","3,004","3,004","104","177","149","149","272","473","682","556","367","68","7"
"경상북도 문경시 문경읍갈평출장소(4728025100)","1,105","1,105","34","60","68","47","93","222","275","170","118","18","0","565","565","17","33","45","26","55","128","144","75","39","3","0","540","540","17","27","23","21","38","94","131","95","79","15","0"
"경상북도 문경시 가은읍(4728025300)","3,197","3,197","105","148","162","152","253","514","752","568","465","76","2","1,551","1,551","53","88","99","85","140","274","395","246","153","18","0","1,646","1,646","52","60","63","67","113","240","357","322","312","58","2"
"경상북도 문경시 가은읍북부출장소(4728025400)","849","849","12","40","32","44","72","186","218","139","92","13","1","445","445","4","23","18","18","40","112","135","61","34","0","0","404","404","8","17","14","26","32","74","83","78","58","13","1"
"경상북도 문경시 영순면(4728031000)","2,452","2,452","57","271","142","88","177","327","589","383","356","62","0","1,285","1,285","25","178","85","53","111","192","307","190","129","15","0","1,167","1,167","32","93","57","35","66","135","282","193","227","47","0"
"경상북도 문경시 산양면(4728032000)","3,082","3,082","92","127","185","160","255","475","751","536","417","83","1","1,555","1,555","50","63","124","86","172","272","374","250","149","15","0","1,527","1,527","42","64","61","74","83","203","377","286","268","68","1"
"경상북도 문경시 호계면(4728033000)","2,393","2,393","39","150","336","101","165","379","547","352","283","41","0","1,145","1,145","19","84","136","58","93","215","285","156","92","7","0","1,248","1,248","20","66","200","43","72","164","262","196","191","34","0"
"경상북도 문경시 산북면(4728034000)","2,763","2,763","58","102","148","117","210","463","671","509","418","62","5","1,369","1,369","34","56","93","71","131","264","362","223","119","14","2","1,394","1,394","24","46","55","46","79","199","309","286","299","48","3"
"경상북도 문경시 동로면(4728035000)","1,962","1,962","82","80","89","94","173","340","532","316","221","35","0","1,010","1,010","42","44","54","54","107","176","311","140","75","7","0","952","952","40","36","35","40","66","164","221","176","146","28","0"
"경상북도 문경시 마성면(4728036000)","3,580","3,580","94","120","219","205","280","621","788","686","498","65","4","1,699","1,699","42","68","128","115","178","352","395","277","131","13","0","1,881","1,881","52","52","91","90","102","269","393","409","367","52","4"
"경상북도 문경시 농암면(4728037000)","2,659","2,659","76","92","127","127","185","506","681","458","334","68","5","1,227","1,227","41","48","75","70","115","253","331","190","91","12","1","1,432","1,432","35","44","52","57","70","253","350","268","243","56","4"
"경상북도 문경시 점촌1동(4728057000)","5,785","5,785","353","392","522","543","701","975","1,167","735","363","33","1","2,821","2,821","200","219","303","287","388","454","515","311","135","9","0","2,964","2,964","153","173","219","256","313","521","652","424","228","24","1"
"경상북도 문경시 점촌2동(4728058000)","7,074","7,074","435","572","604","638","862","1,097","1,417","956","438","53","2","3,434","3,434","219","303","357","340","465","553","626","421","143","7","0","3,640","3,640","216","269","247","298","397","544","791","535","295","46","2"
"경상북도 문경시 점촌3동(4728059000)","8,946","8,946","609","842","848","758","1,311","1,509","1,588","941","472","65","3","4,452","4,452","328","484","516","383","689","744","734","394","161","19","0","4,494","4,494","281","358","332","375","622","765","854","547","311","46","3"
"경상북도 문경시 점촌4동(4728060000)","3,132","3,132","121","151","201","246","315","513","706","515","328","35","1","1,576","1,576","50","86","123","141","194","300","347","235","96","4","0","1,556","1,556","71","65","78","105","121","213","359","280","232","31","1"
"경상북도 문경시 점촌5동(4728061000)","16,249","16,249","1,502","1,975","2,123","1,818","2,897","2,668","1,918","923","361","62","2","7,936","7,936","769","1,014","1,122","913","1,377","1,322","888","411","109","10","1","8,313","8,313","733","961","1,001","905","1,520","1,346","1,030","512","252","52","1"
