"행정구역","2020년12월_계_총인구수","2020년12월_계_연령구간인구수","2020년12월_계_0~9세","2020년12월_계_10~19세","2020년12월_계_20~29세","2020년12월_계_30~39세","2020년12월_계_40~49세","2020년12월_계_50~59세","2020년12월_계_60~69세","2020년12월_계_70~79세","2020년12월_계_80~89세","2020년12월_계_90~99세","2020년12월_계_100세 이상","2020년12월_남_총인구수","2020년12월_남_연령구간인구수","2020년12월_남_0~9세","2020년12월_남_10~19세","2020년12월_남_20~29세","2020년12월_남_30~39세","2020년12월_남_40~49세","2020년12월_남_50~59세","2020년12월_남_60~69세","2020년12월_남_70~79세","2020년12월_남_80~89세","2020년12월_남_90~99세","2020년12월_남_100세 이상","2020년12월_여_총인구수","2020년12월_여_연령구간인구수","2020년12월_여_0~9세","2020년12월_여_10~19세","2020년12월_여_20~29세","2020년12월_여_30~39세","2020년12월_여_40~49세","2020년12월_여_50~59세","2020년12월_여_60~69세","2020년12월_여_70~79세","2020년12월_여_80~89세","2020년12월_여_90~99세","2020년12월_여_100세 이상"
"인천광역시  (2800000000)","2,942,828","2,942,828","228,634","274,162","401,546","406,146","483,977","512,167","367,879","177,503","77,504","12,341","969","1,473,943","1,473,943","117,356","141,025","209,363","210,025","247,402","256,037","182,261","80,868","26,682","2,665","259","1,468,885","1,468,885","111,278","133,137","192,183","196,121","236,575","256,130","185,618","96,635","50,822","9,676","710"
"인천광역시 중구 (2811000000)","139,729","139,729","11,895","12,649","19,133","21,309","24,596","20,446","15,926","9,320","3,762","612","81","72,485","72,485","6,128","6,562","9,704","11,572","13,444","11,261","7,955","4,333","1,348","152","26","67,244","67,244","5,767","6,087","9,429","9,737","11,152","9,185","7,971","4,987","2,414","460","55"
"인천광역시 동구 (2814000000)","62,542","62,542","3,742","5,029","6,640","6,863","9,993","10,171","10,028","6,710","2,846","447","73","31,575","31,575","1,964","2,608","3,616","3,655","5,394","5,415","4,823","2,964","1,003","110","23","30,967","30,967","1,778","2,421","3,024","3,208","4,599","4,756","5,205","3,746","1,843","337","50"
"인천광역시 미추홀구 (2817700000)","404,343","404,343","27,193","31,658","57,331","55,697","63,407","67,187","55,629","31,257","12,826","1,981","177","203,638","203,638","13,912","16,284","30,262","29,925","33,593","33,718","26,658","14,151","4,625","463","47","200,705","200,705","13,281","15,374","27,069","25,772","29,814","33,469","28,971","17,106","8,201","1,518","130"
"인천광역시 연수구 (2818500000)","387,450","387,450","38,415","42,712","52,362","57,935","68,485","64,469","38,775","15,644","7,272","1,317","64","192,570","192,570","19,554","21,943","27,124","28,546","33,779","31,829","19,913","7,210","2,356","299","17","194,880","194,880","18,861","20,769","25,238","29,389","34,706","32,640","18,862","8,434","4,916","1,018","47"
"인천광역시 남동구 (2820000000)","525,354","525,354","41,814","49,852","71,020","72,394","88,772","90,151","65,811","30,829","12,542","2,028","141","260,923","260,923","21,501","25,520","36,637","37,262","45,108","44,486","31,751","13,951","4,266","408","33","264,431","264,431","20,313","24,332","34,383","35,132","43,664","45,665","34,060","16,878","8,276","1,620","108"
"인천광역시 부평구 (2823700000)","494,962","494,962","32,905","43,210","70,185","67,436","77,416","90,154","66,008","31,387","13,940","2,118","203","244,713","244,713","16,846","22,391","36,146","34,803","38,950","44,153","32,108","14,136","4,716","419","45","250,249","250,249","16,059","20,819","34,039","32,633","38,466","46,001","33,900","17,251","9,224","1,699","158"
"인천광역시 계양구 (2824500000)","296,750","296,750","18,490","26,706","44,194","37,858","45,784","60,609","39,089","15,551","7,277","1,121","71","147,976","147,976","9,385","13,733","23,157","19,725","22,761","29,541","20,087","6,988","2,338","243","18","148,774","148,774","9,105","12,973","21,037","18,133","23,023","31,068","19,002","8,563","4,939","878","53"
"인천광역시 서구 (2826000000)","542,040","542,040","49,907","56,627","72,603","79,439","95,351","93,412","58,312","24,355","10,255","1,669","110","273,778","273,778","25,830","29,021","37,666","40,572","48,637","47,408","29,678","11,225","3,379","325","37","268,262","268,262","24,077","27,606","34,937","38,867","46,714","46,004","28,634","13,130","6,876","1,344","73"
"인천광역시 강화군 (2871000000)","69,203","69,203","3,334","4,617","5,356","5,326","7,764","11,963","14,277","10,079","5,643","809","35","34,644","34,644","1,754","2,370","3,060","2,798","4,221","6,154","7,114","4,737","2,231","196","9","34,559","34,559","1,580","2,247","2,296","2,528","3,543","5,809","7,163","5,342","3,412","613","26"
"인천광역시 옹진군 (2872000000)","20,455","20,455","939","1,102","2,722","1,889","2,409","3,605","4,024","2,371","1,141","239","14","11,641","11,641","482","593","1,991","1,167","1,515","2,072","2,174","1,173","420","50","4","8,814","8,814","457","509","731","722","894","1,533","1,850","1,198","721","189","10"
