"행정구역","2020년07월_계_총인구수","2020년07월_계_연령구간인구수","2020년07월_계_0~9세","2020년07월_계_10~19세","2020년07월_계_20~29세","2020년07월_계_30~39세","2020년07월_계_40~49세","2020년07월_계_50~59세","2020년07월_계_60~69세","2020년07월_계_70~79세","2020년07월_계_80~89세","2020년07월_계_90~99세","2020년07월_계_100세 이상","2020년07월_남_총인구수","2020년07월_남_연령구간인구수","2020년07월_남_0~9세","2020년07월_남_10~19세","2020년07월_남_20~29세","2020년07월_남_30~39세","2020년07월_남_40~49세","2020년07월_남_50~59세","2020년07월_남_60~69세","2020년07월_남_70~79세","2020년07월_남_80~89세","2020년07월_남_90~99세","2020년07월_남_100세 이상","2020년07월_여_총인구수","2020년07월_여_연령구간인구수","2020년07월_여_0~9세","2020년07월_여_10~19세","2020년07월_여_20~29세","2020년07월_여_30~39세","2020년07월_여_40~49세","2020년07월_여_50~59세","2020년07월_여_60~69세","2020년07월_여_70~79세","2020년07월_여_80~89세","2020년07월_여_90~99세","2020년07월_여_100세 이상"
"충청남도 부여군 (4476000000)","65,844","65,844","3,035","4,787","5,480","4,533","7,358","11,069","12,768","9,516","6,270","972","56","32,604","32,604","1,631","2,516","3,172","2,465","4,009","5,772","6,357","4,244","2,191","240","7","33,240","33,240","1,404","2,271","2,308","2,068","3,349","5,297","6,411","5,272","4,079","732","49"
"충청남도 부여군 부여읍(4476025000)","20,542","20,542","1,107","1,969","2,230","1,641","2,767","3,718","3,490","2,247","1,162","195","16","10,200","10,200","606","1,032","1,316","847","1,408","1,879","1,658","1,015","396","41","2","10,342","10,342","501","937","914","794","1,359","1,839","1,832","1,232","766","154","14"
"충청남도 부여군 규암면(4476031000)","12,027","12,027","971","1,189","1,318","1,236","1,732","1,943","1,680","1,119","729","104","6","5,926","5,926","515","606","694","609","906","1,018","833","475","244","25","1","6,101","6,101","456","583","624","627","826","925","847","644","485","79","5"
"충청남도 부여군 은산면(4476032000)","3,803","3,803","109","208","231","199","355","657","912","603","457","61","11","1,909","1,909","57","98","154","121","205","354","459","283","158","18","2","1,894","1,894","52","110","77","78","150","303","453","320","299","43","9"
"충청남도 부여군 외산면(4476033000)","2,365","2,365","48","122","113","97","206","395","567","482","287","44","4","1,156","1,156","25","81","73","55","124","202","266","216","106","8","0","1,209","1,209","23","41","40","42","82","193","301","266","181","36","4"
"충청남도 부여군 내산면(4476034000)","1,563","1,563","51","55","60","86","110","263","368","313","224","33","0","784","784","29","33","39","55","63","131","201","147","76","10","0","779","779","22","22","21","31","47","132","167","166","148","23","0"
"충청남도 부여군 구룡면(4476035000)","2,393","2,393","64","140","142","117","226","399","460","465","332","45","3","1,159","1,159","37","68","81","71","136","197","237","209","112","11","0","1,234","1,234","27","72","61","46","90","202","223","256","220","34","3"
"충청남도 부여군 홍산면(4476036000)","2,892","2,892","86","173","192","139","253","453","634","569","333","54","6","1,399","1,399","47","94","108","81","135","243","298","252","125","15","1","1,493","1,493","39","79","84","58","118","210","336","317","208","39","5"
"충청남도 부여군 옥산면(4476037000)","1,439","1,439","27","57","72","54","108","213","356","291","217","43","1","682","682","15","26","48","35","61","106","180","124","75","12","0","757","757","12","31","24","19","47","107","176","167","142","31","1"
"충청남도 부여군 남면(4476038000)","1,888","1,888","50","79","109","83","139","262","421","402","297","44","2","914","914","28","42","68","55","84","138","213","167","106","12","1","974","974","22","37","41","28","55","124","208","235","191","32","1"
"충청남도 부여군 충화면(4476039000)","1,155","1,155","24","33","52","56","65","181","295","236","192","21","0","579","579","14","22","33","34","42","100","140","118","74","2","0","576","576","10","11","19","22","23","81","155","118","118","19","0"
"충청남도 부여군 양화면(4476040000)","1,743","1,743","29","49","80","76","113","250","429","368","290","58","1","828","828","15","27","45","48","58","132","214","169","107","13","0","915","915","14","22","35","28","55","118","215","199","183","45","1"
"충청남도 부여군 임천면(4476041000)","2,932","2,932","103","146","163","139","261","415","651","589","387","77","1","1,442","1,442","46","82","96","82","155","235","337","254","140","15","0","1,490","1,490","57","64","67","57","106","180","314","335","247","62","1"
"충청남도 부여군 장암면(4476042000)","2,767","2,767","81","121","159","143","231","431","599","515","419","67","1","1,374","1,374","46","70","86","84","155","218","328","221","145","21","0","1,393","1,393","35","51","73","59","76","213","271","294","274","46","1"
"충청남도 부여군 세도면(4476043000)","3,204","3,204","108","132","192","186","279","566","734","574","386","46","1","1,622","1,622","51","74","109","112","177","302","369","268","144","16","0","1,582","1,582","57","58","83","74","102","264","365","306","242","30","1"
"충청남도 부여군 석성면(4476044000)","2,967","2,967","116","230","235","153","333","566","619","388","287","38","2","1,542","1,542","64","119","140","97","188","326","326","179","92","11","0","1,425","1,425","52","111","95","56","145","240","293","209","195","27","2"
"충청남도 부여군 초촌면(4476045000)","2,164","2,164","61","84","132","128","180","357","553","355","271","42","1","1,088","1,088","36","42","82","79","112","191","298","147","91","10","0","1,076","1,076","25","42","50","49","68","166","255","208","180","32","1"
