"행정구역","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_0~9세","2020년05월_계_10~19세","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_계_80~89세","2020년05월_계_90~99세","2020년05월_계_100세 이상","2020년05월_남_총인구수","2020년05월_남_연령구간인구수","2020년05월_남_0~9세","2020년05월_남_10~19세","2020년05월_남_20~29세","2020년05월_남_30~39세","2020년05월_남_40~49세","2020년05월_남_50~59세","2020년05월_남_60~69세","2020년05월_남_70~79세","2020년05월_남_80~89세","2020년05월_남_90~99세","2020년05월_남_100세 이상","2020년05월_여_총인구수","2020년05월_여_연령구간인구수","2020년05월_여_0~9세","2020년05월_여_10~19세","2020년05월_여_20~29세","2020년05월_여_30~39세","2020년05월_여_40~49세","2020년05월_여_50~59세","2020년05월_여_60~69세","2020년05월_여_70~79세","2020년05월_여_80~89세","2020년05월_여_90~99세","2020년05월_여_100세 이상"
"경상남도 산청군 (4886000000)","35,152","35,152","1,464","2,152","2,528","2,276","3,604","6,658","6,981","5,323","3,618","531","17","17,246","17,246","776","1,142","1,444","1,235","2,009","3,579","3,602","2,285","1,063","109","2","17,906","17,906","688","1,010","1,084","1,041","1,595","3,079","3,379","3,038","2,555","422","15"
"경상남도 산청군 산청읍(4886025000)","6,908","6,908","433","519","641","661","835","1,201","1,120","855","540","99","4","3,334","3,334","223","266","369","336","432","631","545","366","145","21","0","3,574","3,574","210","253","272","325","403","570","575","489","395","78","4"
"경상남도 산청군 차황면(4886031000)","1,441","1,441","48","46","83","61","112","237","332","260","230","32","0","704","704","27","28","47","38","64","144","170","113","61","12","0","737","737","21","18","36","23","48","93","162","147","169","20","0"
"경상남도 산청군 오부면(4886032000)","1,061","1,061","38","49","41","47","90","171","199","210","190","26","0","510","510","20","31","16","27","58","105","104","83","63","3","0","551","551","18","18","25","20","32","66","95","127","127","23","0"
"경상남도 산청군 생초면(4886033000)","2,054","2,054","54","98","101","98","137","333","423","450","313","44","3","985","985","38","55","64","59","94","182","217","175","93","7","1","1,069","1,069","16","43","37","39","43","151","206","275","220","37","2"
"경상남도 산청군 금서면(4886034000)","2,932","2,932","94","163","173","197","283","559","551","511","341","58","2","1,446","1,446","49","89","92","116","162","304","294","214","111","15","0","1,486","1,486","45","74","81","81","121","255","257","297","230","43","2"
"경상남도 산청군 삼장면(4886035000)","1,863","1,863","42","88","109","75","161","417","409","348","186","28","0","925","925","26","52","65","50","84","223","212","148","60","5","0","938","938","16","36","44","25","77","194","197","200","126","23","0"
"경상남도 산청군 시천면(4886036000)","4,193","4,193","145","294","323","232","480","891","863","581","334","48","2","2,082","2,082","72","159","171","118","253","485","427","265","120","11","1","2,111","2,111","73","135","152","114","227","406","436","316","214","37","1"
"경상남도 산청군 단성면(4886037000)","5,631","5,631","177","220","373","323","536","1,176","1,289","899","566","69","3","2,818","2,818","109","116","216","180","321","617","675","421","154","9","0","2,813","2,813","68","104","157","143","215","559","614","478","412","60","3"
"경상남도 산청군 신안면(4886038000)","5,786","5,786","343","522","531","448","682","1,116","1,044","580","460","58","2","2,849","2,849","171","266","306","239","356","560","565","240","136","10","0","2,937","2,937","172","256","225","209","326","556","479","340","324","48","2"
"경상남도 산청군 생비량면(4886039000)","1,201","1,201","44","41","59","59","102","181","299","234","147","35","0","574","574","22","19","39","31","65","111","154","89","37","7","0","627","627","22","22","20","28","37","70","145","145","110","28","0"
"경상남도 산청군 신등면(4886040000)","2,082","2,082","46","112","94","75","186","376","452","395","311","34","1","1,019","1,019","19","61","59","41","120","217","239","171","83","9","0","1,063","1,063","27","51","35","34","66","159","213","224","228","25","1"
