"행정구역","2020년06월_계_총인구수","2020년06월_계_연령구간인구수","2020년06월_계_0~9세","2020년06월_계_10~19세","2020년06월_계_20~29세","2020년06월_계_30~39세","2020년06월_계_40~49세","2020년06월_계_50~59세","2020년06월_계_60~69세","2020년06월_계_70~79세","2020년06월_계_80~89세","2020년06월_계_90~99세","2020년06월_계_100세 이상","2020년06월_남_총인구수","2020년06월_남_연령구간인구수","2020년06월_남_0~9세","2020년06월_남_10~19세","2020년06월_남_20~29세","2020년06월_남_30~39세","2020년06월_남_40~49세","2020년06월_남_50~59세","2020년06월_남_60~69세","2020년06월_남_70~79세","2020년06월_남_80~89세","2020년06월_남_90~99세","2020년06월_남_100세 이상","2020년06월_여_총인구수","2020년06월_여_연령구간인구수","2020년06월_여_0~9세","2020년06월_여_10~19세","2020년06월_여_20~29세","2020년06월_여_30~39세","2020년06월_여_40~49세","2020년06월_여_50~59세","2020년06월_여_60~69세","2020년06월_여_70~79세","2020년06월_여_80~89세","2020년06월_여_90~99세","2020년06월_여_100세 이상"
"경기도 안산시 (4127000000)","654,450","654,450","45,844","65,927","106,107","86,300","110,061","127,063","67,751","29,232","14,005","2,039","121","335,477","335,477","23,322","33,977","56,397","46,915","55,953","65,347","35,461","13,007","4,639","431","28","318,973","318,973","22,522","31,950","49,710","39,385","54,108","61,716","32,290","16,225","9,366","1,608","93"
"경기도 안산시 상록구 (4127100000)","349,514","349,514","24,106","35,061","57,608","44,267","58,666","68,125","35,874","16,547","8,004","1,192","64","178,205","178,205","12,259","17,955","30,636","23,946","29,693","34,940","18,612","7,229","2,666","255","14","171,309","171,309","11,847","17,106","26,972","20,321","28,973","33,185","17,262","9,318","5,338","937","50"
"경기도 안산시 상록구 일동(4127151000)","25,536","25,536","1,877","2,594","3,912","3,269","4,637","4,646","2,482","1,429","596","90","4","12,978","12,978","922","1,275","2,026","1,769","2,457","2,448","1,262","606","195","18","0","12,558","12,558","955","1,319","1,886","1,500","2,180","2,198","1,220","823","401","72","4"
"경기도 안산시 상록구 이동(4127151500)","24,494","24,494","1,221","1,703","4,470","3,880","4,086","4,591","2,587","1,298","563","88","7","13,087","13,087","607","885","2,346","2,293","2,276","2,511","1,344","599","209","16","1","11,407","11,407","614","818","2,124","1,587","1,810","2,080","1,243","699","354","72","6"
"경기도 안산시 상록구 사동(4127152500)","33,632","33,632","1,965","3,071","6,105","4,737","5,828","6,292","2,815","1,533","1,083","188","15","17,534","17,534","996","1,589","3,337","2,747","3,057","3,334","1,482","609","328","51","4","16,098","16,098","969","1,482","2,768","1,990","2,771","2,958","1,333","924","755","137","11"
"경기도 안산시 상록구 사이동(4127153200)","33,385","33,385","2,716","3,745","5,418","4,271","5,674","6,374","3,244","1,237","619","83","4","16,900","16,900","1,394","1,901","2,884","2,265","2,823","3,222","1,654","541","197","19","0","16,485","16,485","1,322","1,844","2,534","2,006","2,851","3,152","1,590","696","422","64","4"
"경기도 안산시 상록구 해양동(4127153700)","29,619","29,619","3,229","3,617","4,865","4,112","5,274","5,151","2,364","679","274","53","1","15,021","15,021","1,589","1,850","2,675","2,012","2,544","2,609","1,287","355","92","8","0","14,598","14,598","1,640","1,767","2,190","2,100","2,730","2,542","1,077","324","182","45","1"
"경기도 안산시 상록구 본오1동(4127154000)","38,656","38,656","2,858","4,217","5,983","4,858","7,086","7,347","3,574","1,803","834","95","1","19,944","19,944","1,496","2,170","3,215","2,610","3,641","3,875","1,867","778","275","17","0","18,712","18,712","1,362","2,047","2,768","2,248","3,445","3,472","1,707","1,025","559","78","1"
"경기도 안산시 상록구 본오2동(4127155000)","27,171","27,171","1,649","3,026","4,389","3,066","4,677","5,420","2,753","1,418","681","88","4","13,422","13,422","844","1,487","2,206","1,641","2,247","2,708","1,451","589","231","17","1","13,749","13,749","805","1,539","2,183","1,425","2,430","2,712","1,302","829","450","71","3"
"경기도 안산시 상록구 본오3동(4127156000)","20,542","20,542","1,072","1,865","3,560","2,537","3,320","4,271","2,191","1,098","560","68","0","10,221","10,221","560","943","1,831","1,337","1,636","2,102","1,127","450","217","18","0","10,321","10,321","512","922","1,729","1,200","1,684","2,169","1,064","648","343","50","0"
