"행정구역","2020년08월_계_총인구수","2020년08월_계_연령구간인구수","2020년08월_계_0~9세","2020년08월_계_10~19세","2020년08월_계_20~29세","2020년08월_계_30~39세","2020년08월_계_40~49세","2020년08월_계_50~59세","2020년08월_계_60~69세","2020년08월_계_70~79세","2020년08월_계_80~89세","2020년08월_계_90~99세","2020년08월_계_100세 이상","2020년08월_남_총인구수","2020년08월_남_연령구간인구수","2020년08월_남_0~9세","2020년08월_남_10~19세","2020년08월_남_20~29세","2020년08월_남_30~39세","2020년08월_남_40~49세","2020년08월_남_50~59세","2020년08월_남_60~69세","2020년08월_남_70~79세","2020년08월_남_80~89세","2020년08월_남_90~99세","2020년08월_남_100세 이상","2020년08월_여_총인구수","2020년08월_여_연령구간인구수","2020년08월_여_0~9세","2020년08월_여_10~19세","2020년08월_여_20~29세","2020년08월_여_30~39세","2020년08월_여_40~49세","2020년08월_여_50~59세","2020년08월_여_60~69세","2020년08월_여_70~79세","2020년08월_여_80~89세","2020년08월_여_90~99세","2020년08월_여_100세 이상"
"서울특별시 강서구 (1150000000)","584,920","584,920","41,165","45,640","87,398","100,237","91,876","87,275","75,453","38,725","14,466","2,456","229","282,647","282,647","21,046","23,281","40,703","50,905","46,045","41,716","35,013","18,171","5,132","563","72","302,273","302,273","20,119","22,359","46,695","49,332","45,831","45,559","40,440","20,554","9,334","1,893","157"
"서울특별시 강서구 염창동(1150051000)","42,061","42,061","4,243","4,598","5,538","7,353","7,718","6,016","4,094","1,725","673","92","11","20,474","20,474","2,189","2,357","2,570","3,499","3,789","2,939","2,058","814","234","25","0","21,587","21,587","2,054","2,241","2,968","3,854","3,929","3,077","2,036","911","439","67","11"
"서울특별시 강서구 등촌제1동(1150052000)","23,829","23,829","1,360","1,375","4,813","5,810","3,296","3,021","2,236","1,133","644","136","5","11,193","11,193","709","782","1,935","2,813","1,629","1,466","1,064","512","233","48","2","12,636","12,636","651","593","2,878","2,997","1,667","1,555","1,172","621","411","88","3"
"서울특별시 강서구 등촌제2동(1150053000)","21,425","21,425","1,398","1,673","3,369","3,610","3,112","3,531","2,859","1,351","441","77","4","10,499","10,499","720","926","1,690","1,813","1,523","1,652","1,330","673","157","15","0","10,926","10,926","678","747","1,679","1,797","1,589","1,879","1,529","678","284","62","4"
"서울특별시 강서구 등촌제3동(1150053500)","31,834","31,834","1,782","2,174","4,272","4,681","4,013","5,489","5,139","2,546","1,425","302","11","15,199","15,199","922","1,135","2,213","2,420","1,905","2,525","2,404","1,140","451","79","5","16,635","16,635","860","1,039","2,059","2,261","2,108","2,964","2,735","1,406","974","223","6"
"서울특별시 강서구 화곡제1동(1150054000)","52,857","52,857","2,947","2,602","9,269","10,800","7,618","7,560","6,947","3,769","1,170","155","20","25,742","25,742","1,501","1,301","4,245","5,724","3,969","3,573","3,089","1,849","442","40","9","27,115","27,115","1,446","1,301","5,024","5,076","3,649","3,987","3,858","1,920","728","115","11"
"서울특별시 강서구 화곡제2동(1150055000)","18,642","18,642","1,306","1,494","2,602","2,982","3,189","2,863","2,425","1,335","378","62","6","9,075","9,075","668","752","1,318","1,555","1,601","1,328","1,064","626","149","13","1","9,567","9,567","638","742","1,284","1,427","1,588","1,535","1,361","709","229","49","5"
"서울특별시 강서구 화곡제3동(1150056000)","22,060","22,060","1,352","1,651","3,214","3,272","3,274","3,430","3,413","1,786","556","90","22","10,602","10,602","716","827","1,525","1,642","1,568","1,628","1,583","896","190","24","3","11,458","11,458","636","824","1,689","1,630","1,706","1,802","1,830","890","366","66","19"
"서울특별시 강서구 화곡제4동(1150057000)","21,305","21,305","1,211","1,414","2,983","3,452","3,298","3,469","3,146","1,667","570","89","6","10,422","10,422","633","723","1,559","1,789","1,692","1,643","1,387","760","214","20","2","10,883","10,883","578","691","1,424","1,663","1,606","1,826","1,759","907","356","69","4"
"서울특별시 강서구 화곡본동(1150059000)","34,948","34,948","2,411","2,506","5,861","6,487","5,668","4,954","4,159","2,111","655","127","9","17,092","17,092","1,223","1,352","2,775","3,472","2,878","2,328","1,825","963","247","26","3","17,856","17,856","1,188","1,154","3,086","3,015","2,790","2,626","2,334","1,148","408","101","6"
"서울특별시 강서구 화곡제6동(1150059100)","25,141","25,141","1,364","1,702","4,261","4,221","3,678","4,045","3,596","1,625","551","92","6","12,319","12,319","690","947","2,043","2,178","1,872","1,901","1,689","792","188","18","1","12,822","12,822","674","755","2,218","2,043","1,806","2,144","1,907","833","363","74","5"
"서울특별시 강서구 화곡제8동(1150059300)","25,528","25,528","1,454","1,694","3,852","4,390","4,048","3,865","3,530","2,034","579","75","7","12,266","12,266","724","860","1,889","2,267","2,056","1,732","1,513","979","225","19","2","13,262","13,262","730","834","1,963","2,123","1,992","2,133","2,017","1,055","354","56","5"
