"행정구역","2020년06월_계_총인구수","2020년06월_계_연령구간인구수","2020년06월_계_0~9세","2020년06월_계_10~19세","2020년06월_계_20~29세","2020년06월_계_30~39세","2020년06월_계_40~49세","2020년06월_계_50~59세","2020년06월_계_60~69세","2020년06월_계_70~79세","2020년06월_계_80~89세","2020년06월_계_90~99세","2020년06월_계_100세 이상","2020년06월_남_총인구수","2020년06월_남_연령구간인구수","2020년06월_남_0~9세","2020년06월_남_10~19세","2020년06월_남_20~29세","2020년06월_남_30~39세","2020년06월_남_40~49세","2020년06월_남_50~59세","2020년06월_남_60~69세","2020년06월_남_70~79세","2020년06월_남_80~89세","2020년06월_남_90~99세","2020년06월_남_100세 이상","2020년06월_여_총인구수","2020년06월_여_연령구간인구수","2020년06월_여_0~9세","2020년06월_여_10~19세","2020년06월_여_20~29세","2020년06월_여_30~39세","2020년06월_여_40~49세","2020년06월_여_50~59세","2020년06월_여_60~69세","2020년06월_여_70~79세","2020년06월_여_80~89세","2020년06월_여_90~99세","2020년06월_여_100세 이상"
"경상북도 상주시 (4725000000)","98,201","98,201","5,357","7,769","8,374","7,672","11,775","17,111","17,858","12,752","8,245","1,229","59","48,175","48,175","2,777","4,110","4,851","4,164","6,260","8,972","8,717","5,464","2,610","240","10","50,026","50,026","2,580","3,659","3,523","3,508","5,515","8,139","9,141","7,288","5,635","989","49"
"경상북도 상주시 함창읍(4725025000)","6,660","6,660","302","490","440","473","767","1,132","1,295","989","669","95","8","3,236","3,236","165","236","248","262","426","604","648","414","214","17","2","3,424","3,424","137","254","192","211","341","528","647","575","455","78","6"
"경상북도 상주시 중동면(4725031000)","1,433","1,433","40","65","75","78","104","242","312","311","179","26","1","694","694","26","30","49","45","69","146","141","130","53","5","0","739","739","14","35","26","33","35","96","171","181","126","21","1"
"경상북도 상주시 사벌국면(4725032500)","3,872","3,872","107","171","201","217","335","668","844","704","543","79","3","1,882","1,882","50","103","137","124","221","372","434","283","150","8","0","1,990","1,990","57","68","64","93","114","296","410","421","393","71","3"
"경상북도 상주시 낙동면(4725033000)","3,098","3,098","109","149","172","140","276","541","639","565","426","75","6","1,498","1,498","61","72","103","85","158","304","327","248","125","13","2","1,600","1,600","48","77","69","55","118","237","312","317","301","62","4"
"경상북도 상주시 낙동면동부출장소(4725033500)","997","997","29","41","53","35","72","208","215","161","165","16","2","487","487","14","22","33","19","44","123","105","67","56","4","0","510","510","15","19","20","16","28","85","110","94","109","12","2"
"경상북도 상주시 청리면(4725034000)","2,716","2,716","91","120","158","160","222","432","620","486","363","61","3","1,329","1,329","54","78","100","92","140","223","315","197","119","11","0","1,387","1,387","37","42","58","68","82","209","305","289","244","50","3"
"경상북도 상주시 공성면(4725035000)","4,024","4,024","85","228","214","207","316","657","980","767","494","74","2","1,993","1,993","39","153","128","123","202","351","474","342","164","16","1","2,031","2,031","46","75","86","84","114","306","506","425","330","58","1"
"경상북도 상주시 외남면(4725036000)","1,692","1,692","59","74","89","84","125","315","365","310","230","41","0","844","844","28","46","50","44","89","185","185","136","71","10","0","848","848","31","28","39","40","36","130","180","174","159","31","0"
"경상북도 상주시 내서면(4725037000)","1,993","1,993","62","76","114","114","146","416","469","329","235","32","0","1,024","1,024","28","47","72","69","85","232","254","151","80","6","0","969","969","34","29","42","45","61","184","215","178","155","26","0"
"경상북도 상주시 모동면(4725038000)","2,605","2,605","99","158","174","119","259","522","627","382","232","30","3","1,304","1,304","46","82","108","64","149","279","317","171","79","8","1","1,301","1,301","53","76","66","55","110","243","310","211","153","22","2"
"경상북도 상주시 모서면(4725039000)","1,747","1,747","58","77","98","81","171","339","421","275","204","22","1","882","882","29","41","62","49","104","188","221","112","67","8","1","865","865","29","36","36","32","67","151","200","163","137","14","0"
"경상북도 상주시 모서면서부출장소(4725039500)","757","757","23","40","39","43","62","161","180","113","85","11","0","359","359","12","19","21","19","43","73","103","46","23","0","0","398","398","11","21","18","24","19","88","77","67","62","11","0"
"경상북도 상주시 화동면(4725040000)","2,037","2,037","68","109","122","112","180","384","446","353","217","46","0","1,016","1,016","35","54","70","67","109","220","220","159","72","10","0","1,021","1,021","33","55","52","45","71","164","226","194","145","36","0"
"경상북도 상주시 화서면(4725041000)","2,808","2,808","130","151","185","180","275","537","581","421","307","40","1","1,357","1,357","69","72","103","99","145","272","297","175","111","14","0","1,451","1,451","61","79","82","81","130","265","284","246","196","26","1"
"경상북도 상주시 화북면(4725042000)","1,256","1,256","35","66","81","72","117","271","274","190","127","21","2","636","636","18","38","39","50","61","150","141","85","50","4","0","620","620","17","28","42","22","56","121","133","105","77","17","2"
"경상북도 상주시 화북면서부출장소(4725042600)","338","338","8","11","12","12","29","68","96","61","36","5","0","175","175","4","5","9","6","18","41","52","28","12","0","0","163","163","4","6","3","6","11","27","44","33","24","5","0"
"경상북도 상주시 외서면(4725043000)","2,810","2,810","102","160","121","159","315","507","584","469","337","52","4","1,321","1,321","45","80","74","88","172","270","282","198","99","12","1","1,489","1,489","57","80","47","71","143","237","302","271","238","40","3"
"경상북도 상주시 은척면(4725044000)","1,165","1,165","21","47","46","36","93","178","287","271","161","23","2","542","542","8","28","26","20","58","94","143","108","55","2","0","623","623","13","19","20","16","35","84","144","163","106","21","2"
"경상북도 상주시 은척면북부출장소(4725044500)","383","383","7","18","14","10","28","70","70","79","77","10","0","199","199","2","13","10","6","16","44","38","35","32","3","0","184","184","5","5","4","4","12","26","32","44","45","7","0"
"경상북도 상주시 공검면(4725045000)","2,171","2,171","33","98","114","107","176","323","498","446","321","54","1","1,022","1,022","14","48","75","67","114","165","244","193","94","8","0","1,149","1,149","19","50","39","40","62","158","254","253","227","46","1"
"경상북도 상주시 이안면(4725046000)","2,092","2,092","55","107","100","70","191","327","426","437","316","62","1","995","995","35","46","59","43","111","181","218","188","99","15","0","1,097","1,097","20","61","41","27","80","146","208","249","217","47","1"
"경상북도 상주시 화남면(4725047000)","844","844","31","40","49","36","70","163","187","140","103","24","1","409","409","15","20","19","16","48","92","99","65","30","5","0","435","435","16","20","30","20","22","71","88","75","73","19","1"
"경상북도 상주시 남원동(4725052000)","12,494","12,494","970","1,360","1,357","1,324","1,838","2,114","1,827","1,114","504","80","6","6,110","6,110","501","750","762","711","878","1,034","829","473","159","13","0","6,384","6,384","469","610","595","613","960","1,080","998","641","345","67","6"
"경상북도 상주시 북문동(4725053000)","9,299","9,299","764","879","1,020","1,130","1,393","1,580","1,388","709","384","52","0","4,661","4,661","391","468","571","594","708","809","682","304","127","7","0","4,638","4,638","373","411","449","536","685","771","706","405","257","45","0"
"경상북도 상주시 계림동(4725054000)","7,866","7,866","562","814","765","743","1,156","1,380","1,170","751","463","60","2","3,726","3,726","293","386","426","395","571","681","529","304","130","11","0","4,140","4,140","269","428","339","348","585","699","641","447","333","49","2"
"경상북도 상주시 동문동(4725055000)","8,152","8,152","526","805","847","738","1,165","1,519","1,241","816","440","50","5","3,994","3,994","278","421","461","391","555","823","562","349","142","11","1","4,158","4,158","248","384","386","347","610","696","679","467","298","39","4"
"경상북도 상주시 동성동(4725056000)","3,731","3,731","204","360","324","300","519","625","635","469","257","35","3","1,853","1,853","114","200","196","156","292","323","271","213","82","6","0","1,878","1,878","90","160","128","144","227","302","364","256","175","29","3"
"경상북도 상주시 신흥동(4725057000)","9,161","9,161","777","1,055","1,390","892","1,375","1,432","1,181","634","370","53","2","4,627","4,627","403","552","840","460","674","693","586","290","115","13","1","4,534","4,534","374","503","550","432","701","739","595","344","255","40","1"
