"행정구역","2021년08월_계_총인구수","2021년08월_계_연령구간인구수","2021년08월_계_0~9세","2021년08월_계_10~19세","2021년08월_계_20~29세","2021년08월_계_30~39세","2021년08월_계_40~49세","2021년08월_계_50~59세","2021년08월_계_60~69세","2021년08월_계_70~79세","2021년08월_계_80~89세","2021년08월_계_90~99세","2021년08월_계_100세 이상","2021년08월_남_총인구수","2021년08월_남_연령구간인구수","2021년08월_남_0~9세","2021년08월_남_10~19세","2021년08월_남_20~29세","2021년08월_남_30~39세","2021년08월_남_40~49세","2021년08월_남_50~59세","2021년08월_남_60~69세","2021년08월_남_70~79세","2021년08월_남_80~89세","2021년08월_남_90~99세","2021년08월_남_100세 이상","2021년08월_여_총인구수","2021년08월_여_연령구간인구수","2021년08월_여_0~9세","2021년08월_여_10~19세","2021년08월_여_20~29세","2021년08월_여_30~39세","2021년08월_여_40~49세","2021년08월_여_50~59세","2021년08월_여_60~69세","2021년08월_여_70~79세","2021년08월_여_80~89세","2021년08월_여_90~99세","2021년08월_여_100세 이상"
"서울특별시 중구 (1114000000)","122,852","122,852","6,419","6,602","18,344","19,915","17,569","20,153","17,851","10,300","4,832","807","60","59,868","59,868","3,324","3,272","8,554","9,945","8,973","10,204","8,920","4,654","1,787","219","16","62,984","62,984","3,095","3,330","9,790","9,970","8,596","9,949","8,931","5,646","3,045","588","44"
"서울특별시 중구 소공동(1114052000)","2,223","2,223","160","120","258","491","497","307","242","99","40","8","1","1,063","1,063","82","38","96","224","262","151","141","52","14","3","0","1,160","1,160","78","82","162","267","235","156","101","47","26","5","1"
"서울특별시 중구 회현동(1114054000)","4,848","4,848","189","209","494","537","656","925","1,036","524","224","53","1","2,530","2,530","101","90","230","242","352","531","606","269","96","13","0","2,318","2,318","88","119","264","295","304","394","430","255","128","40","1"
"서울특별시 중구 명동(1114055000)","2,854","2,854","81","130","374","399","418","478","502","307","137","24","4","1,246","1,246","48","59","167","216","185","201","216","110","39","4","1","1,608","1,608","33","71","207","183","233","277","286","197","98","20","3"
"서울특별시 중구 필동(1114057000)","4,043","4,043","176","185","742","665","460","592","617","356","189","52","9","2,057","2,057","95","94","355","353","251","344","308","171","68","16","2","1,986","1,986","81","91","387","312","209","248","309","185","121","36","7"
"서울특별시 중구 장충동(1114058000)","4,588","4,588","177","264","1,199","672","571","589","534","362","192","27","1","2,336","2,336","91","132","639","357","302","298","268","166","75","8","0","2,252","2,252","86","132","560","315","269","291","266","196","117","19","1"
"서울특별시 중구 광희동(1114059000)","5,219","5,219","127","184","1,038","862","639","810","834","504","191","28","2","2,671","2,671","66","85","435","489","345","454","455","256","74","11","1","2,548","2,548","61","99","603","373","294","356","379","248","117","17","1"
"서울특별시 중구 을지로동(1114060500)","1,714","1,714","37","38","220","305","183","284","381","175","74","17","0","1,044","1,044","17","17","101","176","117","209","260","105","35","7","0","670","670","20","21","119","129","66","75","121","70","39","10","0"
"서울특별시 중구 신당동(1114061500)","7,579","7,579","248","280","1,343","1,326","1,043","1,319","1,079","635","254","50","2","3,774","3,774","105","124","612","672","576","712","562","295","102","12","2","3,805","3,805","143","156","731","654","467","607","517","340","152","38","0"
"서울특별시 중구 다산동(1114062500)","13,957","13,957","535","789","2,311","2,202","1,966","2,275","2,000","1,235","552","82","10","6,772","6,772","284","427","1,114","1,151","995","1,082","934","562","202","20","1","7,185","7,185","251","362","1,197","1,051","971","1,193","1,066","673","350","62","9"
"서울특별시 중구 약수동(1114063500)","16,796","16,796","1,016","934","2,037","2,374","2,386","2,779","2,705","1,587","824","150","4","7,846","7,846","502","470","965","1,131","1,179","1,312","1,253","696","297","39","2","8,950","8,950","514","464","1,072","1,243","1,207","1,467","1,452","891","527","111","2"
"서울특별시 중구 청구동(1114064500)","13,648","13,648","714","846","1,901","2,126","1,867","2,305","2,028","1,151","623","85","2","6,461","6,461","372","417","917","1,060","912","1,111","970","449","230","22","1","7,187","7,187","342","429","984","1,066","955","1,194","1,058","702","393","63","1"
"서울특별시 중구 신당제5동(1114065000)","10,364","10,364","550","540","1,644","1,682","1,532","1,858","1,341","816","354","44","3","5,050","5,050","282","264","743","843","786","978","657","355","127","15","0","5,314","5,314","268","276","901","839","746","880","684","461","227","29","3"
"서울특별시 중구 동화동(1114066500)","10,402","10,402","690","841","1,357","1,324","1,523","1,929","1,486","748","433","62","9","5,034","5,034","385","418","672","629","743","938","745","333","150","18","3","5,368","5,368","305","423","685","695","780","991","741","415","283","44","6"
"서울특별시 중구 황학동(1114067000)","12,510","12,510","731","497","2,062","2,793","1,805","1,792","1,550","883","334","62","1","5,975","5,975","383","247","846","1,391","904","902","750","414","123","15","0","6,535","6,535","348","250","1,216","1,402","901","890","800","469","211","47","1"
"서울특별시 중구 중림동(1114068000)","12,107","12,107","988","745","1,364","2,157","2,023","1,911","1,516","918","411","63","11","6,009","6,009","511","390","662","1,011","1,064","981","795","421","155","16","3","6,098","6,098","477","355","702","1,146","959","930","721","497","256","47","8"
