"행정구역","2020년09월_계_총인구수","2020년09월_계_연령구간인구수","2020년09월_계_0~9세","2020년09월_계_10~19세","2020년09월_계_20~29세","2020년09월_계_30~39세","2020년09월_계_40~49세","2020년09월_계_50~59세","2020년09월_계_60~69세","2020년09월_계_70~79세","2020년09월_계_80~89세","2020년09월_계_90~99세","2020년09월_계_100세 이상","2020년09월_남_총인구수","2020년09월_남_연령구간인구수","2020년09월_남_0~9세","2020년09월_남_10~19세","2020년09월_남_20~29세","2020년09월_남_30~39세","2020년09월_남_40~49세","2020년09월_남_50~59세","2020년09월_남_60~69세","2020년09월_남_70~79세","2020년09월_남_80~89세","2020년09월_남_90~99세","2020년09월_남_100세 이상","2020년09월_여_총인구수","2020년09월_여_연령구간인구수","2020년09월_여_0~9세","2020년09월_여_10~19세","2020년09월_여_20~29세","2020년09월_여_30~39세","2020년09월_여_40~49세","2020년09월_여_50~59세","2020년09월_여_60~69세","2020년09월_여_70~79세","2020년09월_여_80~89세","2020년09월_여_90~99세","2020년09월_여_100세 이상"
"인천광역시  (2800000000)","2,942,553","2,942,553","232,208","275,316","401,966","408,436","485,291","512,938","360,499","176,377","76,383","12,195","944","1,474,105","1,474,105","119,162","141,587","209,648","211,222","247,944","256,495","178,704","80,288","26,167","2,640","248","1,468,448","1,468,448","113,046","133,729","192,318","197,214","237,347","256,443","181,795","96,089","50,216","9,555","696"
"인천광역시 중구 (2811000000)","139,299","139,299","12,062","12,566","19,240","21,313","24,483","20,291","15,703","9,274","3,673","617","77","72,174","72,174","6,210","6,504","9,765","11,524","13,410","11,117","7,830","4,318","1,318","153","25","67,125","67,125","5,852","6,062","9,475","9,789","11,073","9,174","7,873","4,956","2,355","464","52"
"인천광역시 동구 (2814000000)","62,957","62,957","3,907","5,104","6,667","7,056","10,146","10,174","9,930","6,655","2,806","439","73","31,767","31,767","2,067","2,632","3,608","3,755","5,462","5,407","4,785","2,943","977","108","23","31,190","31,190","1,840","2,472","3,059","3,301","4,684","4,767","5,145","3,712","1,829","331","50"
"인천광역시 미추홀구 (2817700000)","403,500","403,500","27,444","31,802","57,118","55,567","63,384","67,363","54,888","31,126","12,647","1,982","179","203,233","203,233","14,041","16,370","30,223","29,853","33,466","33,813","26,337","14,072","4,557","456","45","200,267","200,267","13,403","15,432","26,895","25,714","29,918","33,550","28,551","17,054","8,090","1,526","134"
"인천광역시 연수구 (2818500000)","380,980","380,980","37,905","42,122","51,533","56,861","67,475","63,796","37,421","15,393","7,150","1,266","58","189,440","189,440","19,324","21,635","26,689","28,052","33,266","31,550","19,256","7,065","2,300","288","15","191,540","191,540","18,581","20,487","24,844","28,809","34,209","32,246","18,165","8,328","4,850","978","43"
"인천광역시 남동구 (2820000000)","527,515","527,515","42,895","50,323","71,242","73,501","89,369","90,608","64,534","30,618","12,310","1,983","132","262,068","262,068","22,040","25,737","36,795","37,798","45,419","44,670","31,180","13,838","4,163","398","30","265,447","265,447","20,855","24,586","34,447","35,703","43,950","45,938","33,354","16,780","8,147","1,585","102"
"인천광역시 부평구 (2823700000)","497,902","497,902","33,772","43,741","70,724","68,440","78,108","90,789","64,970","31,329","13,728","2,101","200","246,296","246,296","17,282","22,652","36,385","35,377","39,270","44,532","31,609","14,092","4,622","431","44","251,606","251,606","16,490","21,089","34,339","33,063","38,838","46,257","33,361","17,237","9,106","1,670","156"
"인천광역시 계양구 (2824500000)","297,540","297,540","18,944","27,063","44,484","38,058","46,319","60,919","37,996","15,394","7,197","1,097","69","148,443","148,443","9,602","13,969","23,273","19,769","23,057","29,766","19,528","6,925","2,295","242","17","149,097","149,097","9,342","13,094","21,211","18,289","23,262","31,153","18,468","8,469","4,902","855","52"
"인천광역시 서구 (2826000000)","543,365","543,365","50,967","56,865","72,893","80,373","95,796","93,342","57,086","24,113","10,158","1,666","106","274,441","274,441","26,335","29,112","37,852","41,099","48,827","47,362","29,083","11,093","3,323","320","35","268,924","268,924","24,632","27,753","35,041","39,274","46,969","45,980","28,003","13,020","6,835","1,346","71"
"인천광역시 강화군 (2871000000)","69,070","69,070","3,348","4,609","5,399","5,353","7,767","12,032","14,033","10,106","5,587","799","37","34,613","34,613","1,762","2,374","3,095","2,807","4,225","6,190","6,974","4,777","2,203","196","10","34,457","34,457","1,586","2,235","2,304","2,546","3,542","5,842","7,059","5,329","3,384","603","27"
"인천광역시 옹진군 (2872000000)","20,425","20,425","964","1,121","2,666","1,914","2,444","3,624","3,938","2,369","1,127","245","13","11,630","11,630","499","602","1,963","1,188","1,542","2,088","2,122","1,165","409","48","4","8,795","8,795","465","519","703","726","902","1,536","1,816","1,204","718","197","9"
