"행정구역","2021년11월_계_총인구수","2021년11월_계_연령구간인구수","2021년11월_계_0~9세","2021년11월_계_10~19세","2021년11월_계_20~29세","2021년11월_계_30~39세","2021년11월_계_40~49세","2021년11월_계_50~59세","2021년11월_계_60~69세","2021년11월_계_70~79세","2021년11월_계_80~89세","2021년11월_계_90~99세","2021년11월_계_100세 이상","2021년11월_남_총인구수","2021년11월_남_연령구간인구수","2021년11월_남_0~9세","2021년11월_남_10~19세","2021년11월_남_20~29세","2021년11월_남_30~39세","2021년11월_남_40~49세","2021년11월_남_50~59세","2021년11월_남_60~69세","2021년11월_남_70~79세","2021년11월_남_80~89세","2021년11월_남_90~99세","2021년11월_남_100세 이상","2021년11월_여_총인구수","2021년11월_여_연령구간인구수","2021년11월_여_0~9세","2021년11월_여_10~19세","2021년11월_여_20~29세","2021년11월_여_30~39세","2021년11월_여_40~49세","2021년11월_여_50~59세","2021년11월_여_60~69세","2021년11월_여_70~79세","2021년11월_여_80~89세","2021년11월_여_90~99세","2021년11월_여_100세 이상"
"경기도 양주시 (4163000000)","236,302","236,302","19,736","24,283","27,738","28,193","39,862","39,489","31,459","16,549","7,838","1,119","36","119,796","119,796","10,064","12,362","14,901","14,553","20,525","20,685","15,773","7,725","2,964","235","9","116,506","116,506","9,672","11,921","12,837","13,640","19,337","18,804","15,686","8,824","4,874","884","27"
"경기도 양주시 백석읍(4163025000)","26,328","26,328","1,256","2,426","3,228","2,280","3,781","5,176","4,564","2,273","1,173","167","4","13,319","13,319","604","1,262","1,759","1,234","1,927","2,704","2,320","1,066","416","27","0","13,009","13,009","652","1,164","1,469","1,046","1,854","2,472","2,244","1,207","757","140","4"
"경기도 양주시 은현면(4163031000)","5,826","5,826","143","292","644","448","631","1,213","1,407","660","334","54","0","3,312","3,312","70","160","384","294","396","737","794","345","121","11","0","2,514","2,514","73","132","260","154","235","476","613","315","213","43","0"
"경기도 양주시 남면(4163032000)","6,989","6,989","388","405","795","780","811","1,198","1,466","690","378","77","1","3,894","3,894","190","192","525","469","497","695","828","340","140","18","0","3,095","3,095","198","213","270","311","314","503","638","350","238","59","1"
"경기도 양주시 광적면(4163033000)","11,885","11,885","599","836","1,248","1,129","1,606","2,466","2,312","1,046","561","81","1","6,433","6,433","303","458","737","638","925","1,368","1,261","511","214","18","0","5,452","5,452","296","378","511","491","681","1,098","1,051","535","347","63","1"
"경기도 양주시 장흥면(4163034000)","10,837","10,837","498","491","1,146","1,096","1,181","1,865","2,337","1,341","710","169","3","5,562","5,562","270","270","701","598","646","950","1,138","673","282","32","2","5,275","5,275","228","221","445","498","535","915","1,199","668","428","137","1"
"경기도 양주시 양주1동(4163051000)","5,252","5,252","206","261","538","435","594","1,006","1,128","675","361","47","1","2,763","2,763","105","145","307","244","332","533","641","306","142","8","0","2,489","2,489","101","116","231","191","262","473","487","369","219","39","1"
"경기도 양주시 양주2동(4163052000)","50,061","50,061","4,423","6,939","5,501","5,008","9,976","7,777","5,483","3,368","1,404","175","7","24,511","24,511","2,220","3,532","2,779","2,457","4,907","4,037","2,461","1,524","548","46","0","25,550","25,550","2,203","3,407","2,722","2,551","5,069","3,740","3,022","1,844","856","129","7"
"경기도 양주시 회천1동(4163053000)","9,740","9,740","662","703","1,502","1,234","1,297","1,770","1,446","732","345","43","6","5,133","5,133","338","377","848","691","690","952","749","342","138","6","2","4,607","4,607","324","326","654","543","607","818","697","390","207","37","4"
"경기도 양주시 회천2동(4163054000)","27,292","27,292","1,862","2,617","3,396","2,909","4,223","5,434","4,013","1,905","838","95","0","13,817","13,817","967","1,346","1,804","1,540","2,161","2,793","2,034","845","308","19","0","13,475","13,475","895","1,271","1,592","1,369","2,062","2,641","1,979","1,060","530","76","0"
"경기도 양주시 회천3동(4163055000)","27,354","27,354","2,160","3,323","3,893","2,982","4,822","4,791","2,689","1,619","959","109","7","13,566","13,566","1,119","1,695","2,043","1,506","2,367","2,456","1,316","650","378","31","5","13,788","13,788","1,041","1,628","1,850","1,476","2,455","2,335","1,373","969","581","78","2"
"경기도 양주시 회천4동(4163056000)","54,738","54,738","7,539","5,990","5,847","9,892","10,940","6,793","4,614","2,240","775","102","6","27,486","27,486","3,878","2,925","3,014","4,882","5,677","3,460","2,231","1,123","277","19","0","27,252","27,252","3,661","3,065","2,833","5,010","5,263","3,333","2,383","1,117","498","83","6"
