"행정구역","2020년10월_계_총인구수","2020년10월_계_연령구간인구수","2020년10월_계_0~9세","2020년10월_계_10~19세","2020년10월_계_20~29세","2020년10월_계_30~39세","2020년10월_계_40~49세","2020년10월_계_50~59세","2020년10월_계_60~69세","2020년10월_계_70~79세","2020년10월_계_80~89세","2020년10월_계_90~99세","2020년10월_계_100세 이상","2020년10월_남_총인구수","2020년10월_남_연령구간인구수","2020년10월_남_0~9세","2020년10월_남_10~19세","2020년10월_남_20~29세","2020년10월_남_30~39세","2020년10월_남_40~49세","2020년10월_남_50~59세","2020년10월_남_60~69세","2020년10월_남_70~79세","2020년10월_남_80~89세","2020년10월_남_90~99세","2020년10월_남_100세 이상","2020년10월_여_총인구수","2020년10월_여_연령구간인구수","2020년10월_여_0~9세","2020년10월_여_10~19세","2020년10월_여_20~29세","2020년10월_여_30~39세","2020년10월_여_40~49세","2020년10월_여_50~59세","2020년10월_여_60~69세","2020년10월_여_70~79세","2020년10월_여_80~89세","2020년10월_여_90~99세","2020년10월_여_100세 이상"
"서울특별시 송파구 (1171000000)","668,920","668,920","51,124","59,293","94,358","111,302","109,438","102,983","83,538","40,104","13,993","2,496","291","322,942","322,942","26,455","30,332","45,004","53,387","52,756","49,880","39,432","19,579","5,461","584","72","345,978","345,978","24,669","28,961","49,354","57,915","56,682","53,103","44,106","20,525","8,532","1,912","219"
"서울특별시 송파구 풍납1동(1171051000)","14,069","14,069","713","918","1,755","1,991","2,009","2,494","2,425","1,259","435","62","8","6,934","6,934","404","482","929","1,033","1,005","1,199","1,114","577","172","16","3","7,135","7,135","309","436","826","958","1,004","1,295","1,311","682","263","46","5"
"서울특별시 송파구 풍납2동(1171052000)","25,622","25,622","2,014","2,063","3,858","4,380","4,057","3,711","3,261","1,608","569","92","9","12,188","12,188","1,056","1,036","1,695","2,068","1,963","1,802","1,549","776","218","23","2","13,434","13,434","958","1,027","2,163","2,312","2,094","1,909","1,712","832","351","69","7"
"서울특별시 송파구 거여1동(1171053100)","12,986","12,986","679","1,038","1,831","1,753","1,987","2,326","1,911","1,060","348","51","2","6,623","6,623","355","557","976","937","992","1,180","936","536","138","15","1","6,363","6,363","324","481","855","816","995","1,146","975","524","210","36","1"
"서울특별시 송파구 거여2동(1171053200)","19,222","19,222","1,364","1,588","2,226","2,674","3,056","3,324","2,730","1,568","577","101","14","9,449","9,449","711","856","1,146","1,361","1,493","1,625","1,300","729","206","15","7","9,773","9,773","653","732","1,080","1,313","1,563","1,699","1,430","839","371","86","7"
"서울특별시 송파구 마천1동(1171054000)","19,912","19,912","1,018","1,673","2,407","2,240","2,939","3,649","3,263","1,878","722","106","17","10,164","10,164","535","852","1,250","1,241","1,513","1,949","1,633","896","263","28","4","9,748","9,748","483","821","1,157","999","1,426","1,700","1,630","982","459","78","13"
"서울특별시 송파구 마천2동(1171055000)","19,684","19,684","941","1,421","2,474","2,321","2,794","3,790","3,323","1,776","690","120","34","9,981","9,981","458","735","1,331","1,287","1,472","1,919","1,663","811","285","14","6","9,703","9,703","483","686","1,143","1,034","1,322","1,871","1,660","965","405","106","28"
"서울특별시 송파구 방이1동(1171056100)","16,224","16,224","1,112","1,711","2,474","2,304","2,719","2,705","1,926","850","360","56","7","7,812","7,812","551","880","1,258","1,111","1,238","1,271","914","445","127","17","0","8,412","8,412","561","831","1,216","1,193","1,481","1,434","1,012","405","233","39","7"
"서울특별시 송파구 방이2동(1171056200)","26,060","26,060","1,226","1,280","5,065","5,939","3,668","3,671","3,157","1,505","475","71","3","12,298","12,298","660","678","2,174","2,897","1,794","1,716","1,435","731","195","16","2","13,762","13,762","566","602","2,891","3,042","1,874","1,955","1,722","774","280","55","1"
"서울특별시 송파구 오륜동(1171056600)","18,580","18,580","1,353","2,810","2,207","1,759","3,428","3,128","2,434","1,009","356","96","0","9,142","9,142","743","1,542","1,173","728","1,527","1,553","1,159","558","133","26","0","9,438","9,438","610","1,268","1,034","1,031","1,901","1,575","1,275","451","223","70","0"
