"행정구역","2021년01월_계_총인구수","2021년01월_계_연령구간인구수","2021년01월_계_0~9세","2021년01월_계_10~19세","2021년01월_계_20~29세","2021년01월_계_30~39세","2021년01월_계_40~49세","2021년01월_계_50~59세","2021년01월_계_60~69세","2021년01월_계_70~79세","2021년01월_계_80~89세","2021년01월_계_90~99세","2021년01월_계_100세 이상","2021년01월_남_총인구수","2021년01월_남_연령구간인구수","2021년01월_남_0~9세","2021년01월_남_10~19세","2021년01월_남_20~29세","2021년01월_남_30~39세","2021년01월_남_40~49세","2021년01월_남_50~59세","2021년01월_남_60~69세","2021년01월_남_70~79세","2021년01월_남_80~89세","2021년01월_남_90~99세","2021년01월_남_100세 이상","2021년01월_여_총인구수","2021년01월_여_연령구간인구수","2021년01월_여_0~9세","2021년01월_여_10~19세","2021년01월_여_20~29세","2021년01월_여_30~39세","2021년01월_여_40~49세","2021년01월_여_50~59세","2021년01월_여_60~69세","2021년01월_여_70~79세","2021년01월_여_80~89세","2021년01월_여_90~99세","2021년01월_여_100세 이상"
"경기도 하남시 (4145000000)","295,122","295,122","30,164","25,378","36,632","50,171","51,912","42,254","35,407","16,319","5,753","1,009","123","148,229","148,229","15,437","12,933","18,633","25,437","27,217","21,024","17,114","8,128","2,048","224","34","146,893","146,893","14,727","12,445","17,999","24,734","24,695","21,230","18,293","8,191","3,705","785","89"
"경기도 하남시 천현동(4145051000)","7,813","7,813","352","428","988","1,023","1,047","1,498","1,540","618","261","50","8","4,308","4,308","180","236","568","604","639","849","815","302","100","13","2","3,505","3,505","172","192","420","419","408","649","725","316","161","37","6"
"경기도 하남시 신장1동(4145052000)","6,737","6,737","308","413","1,004","1,037","939","1,256","1,022","520","200","32","6","3,481","3,481","154","218","547","603","517","649","487","228","72","4","2","3,256","3,256","154","195","457","434","422","607","535","292","128","28","4"
"경기도 하남시 신장2동(4145053000)","45,461","45,461","3,798","3,901","5,185","6,656","7,254","7,113","6,752","3,446","1,155","185","16","22,503","22,503","1,923","2,035","2,690","3,409","3,676","3,382","3,191","1,696","449","46","6","22,958","22,958","1,875","1,866","2,495","3,247","3,578","3,731","3,561","1,750","706","139","10"
"경기도 하남시 덕풍1동(4145054000)","16,280","16,280","995","1,124","2,189","2,326","2,259","2,900","2,725","1,254","437","58","13","8,230","8,230","508","604","1,194","1,242","1,175","1,371","1,314","627","180","12","3","8,050","8,050","487","520","995","1,084","1,084","1,529","1,411","627","257","46","10"
"경기도 하남시 덕풍2동(4145055000)","19,459","19,459","1,106","1,199","2,552","2,961","2,593","3,475","3,386","1,519","557","102","9","9,828","9,828","578","610","1,411","1,624","1,351","1,710","1,626","723","178","14","3","9,631","9,631","528","589","1,141","1,337","1,242","1,765","1,760","796","379","88","6"
"경기도 하남시 덕풍3동(4145056000)","25,745","25,745","2,149","2,558","3,099","3,395","4,435","4,157","3,462","1,734","642","105","9","12,819","12,819","1,142","1,306","1,663","1,739","2,209","2,021","1,639","830","243","26","1","12,926","12,926","1,007","1,252","1,436","1,656","2,226","2,136","1,823","904","399","79","8"
"경기도 하남시 풍산동(4145057000)","30,305","30,305","4,566","2,940","3,315","5,562","5,971","3,861","2,570","988","396","105","31","15,060","15,060","2,281","1,501","1,677","2,606","3,137","1,901","1,258","531","136","20","12","15,245","15,245","2,285","1,439","1,638","2,956","2,834","1,960","1,312","457","260","85","19"
"경기도 하남시 감북동(4145058000)","2,856","2,856","84","151","348","381","385","585","523","264","109","20","6","1,578","1,578","46","77","202","239","228","317","286","132","40","9","2","1,278","1,278","38","74","146","142","157","268","237","132","69","11","4"
"경기도 하남시 감일동(4145058200)","15,295","15,295","2,165","1,283","1,776","3,121","2,560","1,958","1,493","646","247","39","7","7,715","7,715","1,132","652","893","1,540","1,338","977","759","338","71","14","1","7,580","7,580","1,033","631","883","1,581","1,222","981","734","308","176","25","6"
"경기도 하남시 위례동(4145058500)","19,227","19,227","2,557","1,942","2,131","3,243","3,786","2,841","1,911","608","174","32","2","9,376","9,376","1,266","944","1,044","1,456","1,923","1,366","980","334","53","10","0","9,851","9,851","1,291","998","1,087","1,787","1,863","1,475","931","274","121","22","2"
"경기도 하남시 춘궁동(4145059000)","4,055","4,055","127","200","494","441","548","807","789","401","209","32","7","2,275","2,275","65","113","276","271","336","491","433","194","91","3","2","1,780","1,780","62","87","218","170","212","316","356","207","118","29","5"
"경기도 하남시 초이동(4145060000)","3,705","3,705","172","170","483","486","468","747","731","296","136","14","2","2,117","2,117","88","89","278","302","296","437","415","154","54","4","0","1,588","1,588","84","81","205","184","172","310","316","142","82","10","2"
"경기도 하남시 미사1동(4145061000)","49,927","49,927","4,985","3,881","8,981","11,674","9,162","5,222","3,688","1,708","519","105","2","25,170","25,170","2,593","1,921","4,131","6,216","4,898","2,674","1,663","882","172","20","0","24,757","24,757","2,392","1,960","4,850","5,458","4,264","2,548","2,025","826","347","85","2"
"경기도 하남시 미사2동(4145062000)","48,257","48,257","6,800","5,188","4,087","7,865","10,505","5,834","4,815","2,317","711","130","5","23,769","23,769","3,481","2,627","2,059","3,586","5,494","2,879","2,248","1,157","209","29","0","24,488","24,488","3,319","2,561","2,028","4,279","5,011","2,955","2,567","1,160","502","101","5"
