"행정구역","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상","2021년04월_남_총인구수","2021년04월_남_연령구간인구수","2021년04월_남_0~9세","2021년04월_남_10~19세","2021년04월_남_20~29세","2021년04월_남_30~39세","2021년04월_남_40~49세","2021년04월_남_50~59세","2021년04월_남_60~69세","2021년04월_남_70~79세","2021년04월_남_80~89세","2021년04월_남_90~99세","2021년04월_남_100세 이상","2021년04월_여_총인구수","2021년04월_여_연령구간인구수","2021년04월_여_0~9세","2021년04월_여_10~19세","2021년04월_여_20~29세","2021년04월_여_30~39세","2021년04월_여_40~49세","2021년04월_여_50~59세","2021년04월_여_60~69세","2021년04월_여_70~79세","2021년04월_여_80~89세","2021년04월_여_90~99세","2021년04월_여_100세 이상"
"서울특별시 강서구 (1150000000)","577,580","577,580","38,575","44,196","86,839","98,566","90,391","85,053","77,586","38,784","15,043","2,457","90","278,466","278,466","19,675","22,546","40,065","49,848","45,418","40,800","35,953","18,163","5,422","548","28","299,114","299,114","18,900","21,650","46,774","48,718","44,973","44,253","41,633","20,621","9,621","1,909","62"
"서울특별시 강서구 염창동(1150051000)","41,997","41,997","4,058","4,527","5,660","7,361","7,617","5,955","4,291","1,737","696","92","3","20,344","20,344","2,093","2,312","2,610","3,457","3,736","2,924","2,116","818","256","22","0","21,653","21,653","1,965","2,215","3,050","3,904","3,881","3,031","2,175","919","440","70","3"
"서울특별시 강서구 등촌제1동(1150052000)","24,205","24,205","1,283","1,311","5,040","6,073","3,240","3,042","2,290","1,125","664","130","7","11,325","11,325","664","759","1,996","2,953","1,612","1,458","1,086","504","246","43","4","12,880","12,880","619","552","3,044","3,120","1,628","1,584","1,204","621","418","87","3"
"서울특별시 강서구 등촌제2동(1150053000)","20,575","20,575","1,258","1,576","3,180","3,469","3,031","3,324","2,856","1,338","458","85","0","10,064","10,064","659","877","1,581","1,763","1,481","1,525","1,330","661","170","17","0","10,511","10,511","599","699","1,599","1,706","1,550","1,799","1,526","677","288","68","0"
"서울특별시 강서구 등촌제3동(1150053500)","31,083","31,083","1,664","1,984","4,023","4,647","3,868","5,226","5,356","2,546","1,460","298","11","14,754","14,754","853","1,025","2,034","2,401","1,858","2,390","2,499","1,146","459","85","4","16,329","16,329","811","959","1,989","2,246","2,010","2,836","2,857","1,400","1,001","213","7"
"서울특별시 강서구 화곡제1동(1150054000)","52,045","52,045","2,624","2,442","9,512","10,450","7,472","7,363","7,050","3,762","1,201","159","10","25,312","25,312","1,320","1,244","4,300","5,564","3,898","3,479","3,165","1,839","465","34","4","26,733","26,733","1,304","1,198","5,212","4,886","3,574","3,884","3,885","1,923","736","125","6"
"서울특별시 강서구 화곡제2동(1150055000)","18,176","18,176","1,167","1,403","2,601","2,878","3,046","2,837","2,469","1,330","385","60","0","8,866","8,866","593","698","1,308","1,511","1,551","1,351","1,062","628","154","10","0","9,310","9,310","574","705","1,293","1,367","1,495","1,486","1,407","702","231","50","0"
"서울특별시 강서구 화곡제3동(1150056000)","21,492","21,492","1,243","1,642","3,082","3,097","3,250","3,252","3,462","1,767","596","94","7","10,338","10,338","677","828","1,462","1,555","1,566","1,541","1,602","873","211","21","2","11,154","11,154","566","814","1,620","1,542","1,684","1,711","1,860","894","385","73","5"
"서울특별시 강서구 화곡제4동(1150057000)","20,921","20,921","1,127","1,366","2,969","3,300","3,247","3,341","3,219","1,665","600","86","1","10,239","10,239","571","713","1,513","1,734","1,683","1,590","1,429","757","230","19","0","10,682","10,682","556","653","1,456","1,566","1,564","1,751","1,790","908","370","67","1"
"서울특별시 강서구 화곡본동(1150059000)","34,508","34,508","2,148","2,385","6,011","6,374","5,503","4,867","4,315","2,084","696","124","1","16,798","16,798","1,108","1,286","2,765","3,398","2,832","2,291","1,879","942","272","25","0","17,710","17,710","1,040","1,099","3,246","2,976","2,671","2,576","2,436","1,142","424","99","1"
"서울특별시 강서구 화곡제6동(1150059100)","24,824","24,824","1,213","1,631","4,332","4,191","3,610","3,895","3,666","1,631","564","89","2","12,092","12,092","621","911","2,031","2,122","1,835","1,829","1,730","804","192","17","0","12,732","12,732","592","720","2,301","2,069","1,775","2,066","1,936","827","372","72","2"
"서울특별시 강서구 화곡제8동(1150059300)","24,799","24,799","1,266","1,584","3,877","4,075","3,961","3,679","3,594","2,067","613","80","3","11,907","11,907","634","799","1,876","2,127","2,015","1,673","1,544","978","242","18","1","12,892","12,892","632","785","2,001","1,948","1,946","2,006","2,050","1,089","371","62","2"
"서울특별시 강서구 가양제1동(1150060300)","34,065","34,065","1,663","1,876","8,296","8,426","4,590","4,170","3,275","1,177","503","85","4","15,654","15,654","874","944","2,809","4,181","2,404","2,005","1,650","577","185","24","1","18,411","18,411","789","932","5,487","4,245","2,186","2,165","1,625","600","318","61","3"
"서울특별시 강서구 가양제2동(1150060400)","14,199","14,199","485","463","1,634","2,351","1,476","2,098","3,243","1,543","768","133","5","6,687","6,687","241","244","734","1,188","747","972","1,606","701","224","27","3","7,512","7,512","244","219","900","1,163","729","1,126","1,637","842","544","106","2"
"서울특별시 강서구 가양제3동(1150060500)","15,278","15,278","685","557","1,775","3,050","1,908","2,226","2,728","1,562","668","117","2","7,109","7,109","350","277","859","1,512","1,004","1,043","1,202","637","204","20","1","8,169","8,169","335","280","916","1,538","904","1,183","1,526","925","464","97","1"
"서울특별시 강서구 발산제1동(1150061100)","36,644","36,644","3,238","4,874","4,603","4,202","7,133","5,675","3,892","2,120","771","130","6","17,362","17,362","1,674","2,332","2,275","1,977","3,379","2,733","1,729","957","285","21","0","19,282","19,282","1,564","2,542","2,328","2,225","3,754","2,942","2,163","1,163","486","109","6"
"서울특별시 강서구 우장산동(1150061500)","43,243","43,243","3,637","5,461","5,274","5,383","8,465","6,546","5,024","2,566","759","123","5","20,643","20,643","1,784","2,657","2,492","2,562","3,954","3,279","2,329","1,253","305","27","1","22,600","22,600","1,853","2,804","2,782","2,821","4,511","3,267","2,695","1,313","454","96","4"
