"행정구역","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_0~9세","2020년03월_계_10~19세","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_계_80~89세","2020년03월_계_90~99세","2020년03월_계_100세 이상","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_0~9세","2020년03월_남_10~19세","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_남_80~89세","2020년03월_남_90~99세","2020년03월_남_100세 이상","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_0~9세","2020년03월_여_10~19세","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년03월_여_80~89세","2020년03월_여_90~99세","2020년03월_여_100세 이상"
"인천광역시 남동구 (2820000000)","531,960","531,960","44,774","51,189","72,221","76,076","90,244","91,050","62,459","29,909","11,979","1,936","123","264,508","264,508","23,036","26,169","37,338","39,047","45,918","44,858","30,215","13,475","4,024","399","29","267,452","267,452","21,738","25,020","34,883","37,029","44,326","46,192","32,244","16,434","7,955","1,537","94"
"인천광역시 남동구 구월1동(2820051000)","32,432","32,432","3,466","3,041","4,271","5,135","5,613","5,202","3,483","1,499","608","110","4","15,818","15,818","1,759","1,479","2,126","2,470","2,897","2,526","1,654","692","195","20","0","16,614","16,614","1,707","1,562","2,145","2,665","2,716","2,676","1,829","807","413","90","4"
"인천광역시 남동구 구월2동(2820052000)","36,579","36,579","3,797","4,563","4,396","4,790","6,854","5,874","3,852","1,762","563","117","11","18,043","18,043","1,974","2,374","2,298","2,248","3,308","2,943","1,824","830","210","30","4","18,536","18,536","1,823","2,189","2,098","2,542","3,546","2,931","2,028","932","353","87","7"
"인천광역시 남동구 구월3동(2820052100)","28,804","28,804","1,652","1,759","6,385","5,507","4,510","4,349","2,772","1,311","488","70","1","14,391","14,391","890","873","2,922","3,018","2,427","2,133","1,331","589","185","23","0","14,413","14,413","762","886","3,463","2,489","2,083","2,216","1,441","722","303","47","1"
"인천광역시 남동구 구월4동(2820052200)","15,687","15,687","770","1,185","2,194","1,839","2,438","3,199","2,212","1,255","518","67","10","7,953","7,953","415","637","1,156","1,025","1,299","1,623","1,063","544","177","13","1","7,734","7,734","355","548","1,038","814","1,139","1,576","1,149","711","341","54","9"
"인천광역시 남동구 간석1동(2820053000)","23,574","23,574","1,428","1,722","3,336","3,427","3,623","4,174","3,163","1,825","753","114","9","11,658","11,658","761","900","1,706","1,840","1,883","2,022","1,478","802","253","12","1","11,916","11,916","667","822","1,630","1,587","1,740","2,152","1,685","1,023","500","102","8"
"인천광역시 남동구 간석2동(2820054000)","22,524","22,524","1,771","2,158","2,959","2,937","3,952","3,803","2,856","1,455","527","103","3","11,335","11,335","922","1,139","1,563","1,501","2,040","1,898","1,376","676","185","34","1","11,189","11,189","849","1,019","1,396","1,436","1,912","1,905","1,480","779","342","69","2"
"인천광역시 남동구 간석3동(2820055000)","29,031","29,031","1,783","2,237","4,214","4,038","4,476","5,508","3,900","1,995","758","108","14","14,533","14,533","903","1,098","2,162","2,132","2,367","2,758","1,912","899","272","24","6","14,498","14,498","880","1,139","2,052","1,906","2,109","2,750","1,988","1,096","486","84","8"
"인천광역시 남동구 간석4동(2820055100)","29,267","29,267","1,919","2,427","4,357","4,256","4,589","5,318","3,792","1,754","722","122","11","14,620","14,620","986","1,218","2,221","2,264","2,314","2,608","1,908","828","246","25","2","14,647","14,647","933","1,209","2,136","1,992","2,275","2,710","1,884","926","476","97","9"
"인천광역시 남동구 만수1동(2820056000)","16,111","16,111","790","1,131","2,026","1,982","2,354","3,123","2,450","1,440","721","92","2","7,790","7,790","412","585","1,026","1,048","1,237","1,538","1,163","565","199","17","0","8,321","8,321","378","546","1,000","934","1,117","1,585","1,287","875","522","75","2"
"인천광역시 남동구 만수2동(2820057000)","25,268","25,268","1,943","2,531","3,383","3,270","4,291","4,442","3,280","1,506","518","89","15","12,415","12,415","975","1,259","1,777","1,691","2,143","2,120","1,538","707","182","19","4","12,853","12,853","968","1,272","1,606","1,579","2,148","2,322","1,742","799","336","70","11"
"인천광역시 남동구 만수3동(2820058000)","18,355","18,355","1,432","1,733","2,551","2,412","2,915","3,365","2,355","1,136","383","64","9","9,230","9,230","739","886","1,325","1,295","1,493","1,670","1,165","516","125","12","4","9,125","9,125","693","847","1,226","1,117","1,422","1,695","1,190","620","258","52","5"
