"행정구역","2021년07월_계_총인구수","2021년07월_계_연령구간인구수","2021년07월_계_0~9세","2021년07월_계_10~19세","2021년07월_계_20~29세","2021년07월_계_30~39세","2021년07월_계_40~49세","2021년07월_계_50~59세","2021년07월_계_60~69세","2021년07월_계_70~79세","2021년07월_계_80~89세","2021년07월_계_90~99세","2021년07월_계_100세 이상","2021년07월_남_총인구수","2021년07월_남_연령구간인구수","2021년07월_남_0~9세","2021년07월_남_10~19세","2021년07월_남_20~29세","2021년07월_남_30~39세","2021년07월_남_40~49세","2021년07월_남_50~59세","2021년07월_남_60~69세","2021년07월_남_70~79세","2021년07월_남_80~89세","2021년07월_남_90~99세","2021년07월_남_100세 이상","2021년07월_여_총인구수","2021년07월_여_연령구간인구수","2021년07월_여_0~9세","2021년07월_여_10~19세","2021년07월_여_20~29세","2021년07월_여_30~39세","2021년07월_여_40~49세","2021년07월_여_50~59세","2021년07월_여_60~69세","2021년07월_여_70~79세","2021년07월_여_80~89세","2021년07월_여_90~99세","2021년07월_여_100세 이상"
"경기도 안양시 (4117000000)","548,960","548,960","38,570","51,366","76,439","77,094","86,491","96,229","74,263","31,803","14,421","2,191","93","271,356","271,356","19,625","26,634","39,558","39,636","42,476","46,704","36,560","14,671","4,959","510","23","277,604","277,604","18,945","24,732","36,881","37,458","44,015","49,525","37,703","17,132","9,462","1,681","70"
"경기도 안양시 만안구 (4117100000)","238,639","238,639","15,042","18,391","34,109","33,020","34,505","42,825","36,037","16,526","7,161","980","43","119,435","119,435","7,624","9,604","17,801","17,432","17,730","20,978","17,746","7,740","2,555","214","11","119,204","119,204","7,418","8,787","16,308","15,588","16,775","21,847","18,291","8,786","4,606","766","32"
"경기도 안양시 만안구 안양1동(4117151000)","12,493","12,493","870","1,057","1,915","1,856","1,925","2,182","1,620","737","278","52","1","6,217","6,217","437","542","948","961","960","1,095","795","355","110","14","0","6,276","6,276","433","515","967","895","965","1,087","825","382","168","38","1"
"경기도 안양시 만안구 안양2동(4117152000)","21,345","21,345","1,100","1,440","3,421","2,872","2,893","3,903","3,339","1,635","647","89","6","10,699","10,699","542","745","1,670","1,587","1,517","1,904","1,698","776","240","18","2","10,646","10,646","558","695","1,751","1,285","1,376","1,999","1,641","859","407","71","4"
"경기도 안양시 만안구 안양3동(4117153000)","16,548","16,548","791","1,268","2,445","2,125","2,277","2,988","2,809","1,290","497","57","1","8,243","8,243","419","658","1,306","1,156","1,165","1,427","1,343","582","174","12","1","8,305","8,305","372","610","1,139","969","1,112","1,561","1,466","708","323","45","0"
"경기도 안양시 만안구 안양4동(4117154000)","7,028","7,028","246","456","1,035","902","947","1,273","1,098","668","354","49","0","3,513","3,513","125","231","507","494","528","653","540","281","132","22","0","3,515","3,515","121","225","528","408","419","620","558","387","222","27","0"
"경기도 안양시 만안구 안양5동(4117155000)","10,320","10,320","449","697","1,380","1,295","1,435","1,839","1,812","905","449","56","3","5,123","5,123","232","374","723","682","744","935","869","398","152","13","1","5,197","5,197","217","323","657","613","691","904","943","507","297","43","2"
"경기도 안양시 만안구 안양6동(4117156000)","25,095","25,095","1,636","1,526","3,842","4,629","3,684","4,097","3,450","1,474","680","74","3","12,855","12,855","812","791","2,003","2,544","1,973","2,059","1,694","711","242","26","0","12,240","12,240","824","735","1,839","2,085","1,711","2,038","1,756","763","438","48","3"
"경기도 안양시 만안구 안양7동(4117157000)","15,559","15,559","1,711","1,297","1,930","2,640","2,583","2,539","1,791","745","266","54","3","7,627","7,627","841","650","966","1,265","1,320","1,264","849","355","105","11","1","7,932","7,932","870","647","964","1,375","1,263","1,275","942","390","161","43","2"
"경기도 안양시 만안구 안양8동(4117158000)","10,797","10,797","438","680","1,571","1,484","1,417","1,990","1,939","873","356","45","4","5,604","5,604","227","351","868","894","784","985","947","406","138","4","0","5,193","5,193","211","329","703","590","633","1,005","992","467","218","41","4"
"경기도 안양시 만안구 안양9동(4117158100)","17,442","17,442","947","1,237","2,375","2,141","2,242","3,259","3,057","1,442","650","79","13","8,615","8,615","476","630","1,275","1,161","1,151","1,514","1,490","657","240","16","5","8,827","8,827","471","607","1,100","980","1,091","1,745","1,567","785","410","63","8"
"경기도 안양시 만안구 석수1동(4117159000)","19,544","19,544","1,357","1,468","2,523","2,641","2,877","3,483","3,075","1,381","623","116","0","9,614","9,614","733","781","1,330","1,306","1,399","1,620","1,513","700","207","25","0","9,930","9,930","624","687","1,193","1,335","1,478","1,863","1,562","681","416","91","0"
"경기도 안양시 만안구 석수2동(4117160000)","31,756","31,756","2,069","2,546","4,539","4,020","4,692","5,992","4,577","2,209","978","130","4","15,908","15,908","1,058","1,372","2,376","2,032","2,405","2,960","2,288","1,030","364","23","0","15,848","15,848","1,011","1,174","2,163","1,988","2,287","3,032","2,289","1,179","614","107","4"
"경기도 안양시 만안구 석수3동(4117161000)","13,330","13,330","860","1,284","1,914","1,472","2,022","2,511","1,995","827","395","50","0","6,717","6,717","418","689","1,068","755","1,015","1,243","1,017","384","120","8","0","6,613","6,613","442","595","846","717","1,007","1,268","978","443","275","42","0"
"경기도 안양시 만안구 박달1동(4117162100)","14,968","14,968","612","1,132","2,082","1,637","2,077","3,046","2,488","1,290","543","58","3","7,502","7,502","289","588","1,073","910","1,075","1,576","1,211","595","174","10","1","7,466","7,466","323","544","1,009","727","1,002","1,470","1,277","695","369","48","2"
"경기도 안양시 만안구 박달2동(4117163000)","22,414","22,414","1,956","2,303","3,137","3,306","3,434","3,723","2,987","1,050","445","71","2","11,198","11,198","1,015","1,202","1,688","1,685","1,694","1,743","1,492","510","157","12","0","11,216","11,216","941","1,101","1,449","1,621","1,740","1,980","1,495","540","288","59","2"
"경기도 안양시 동안구 (4117300000)","310,321","310,321","23,528","32,975","42,330","44,074","51,986","53,404","38,226","15,277","7,260","1,211","50","151,921","151,921","12,001","17,030","21,757","22,204","24,746","25,726","18,814","6,931","2,404","296","12","158,400","158,400","11,527","15,945","20,573","21,870","27,240","27,678","19,412","8,346","4,856","915","38"
"경기도 안양시 동안구 비산1동(4117351000)","21,191","21,191","1,682","2,150","2,865","2,681","3,368","3,835","2,965","1,099","465","78","3","10,334","10,334","875","1,135","1,427","1,299","1,602","1,819","1,461","522","175","19","0","10,857","10,857","807","1,015","1,438","1,382","1,766","2,016","1,504","577","290","59","3"
"경기도 안양시 동안구 비산2동(4117352000)","10,955","10,955","777","1,047","1,589","1,383","1,625","2,058","1,567","640","225","43","1","5,302","5,302","396","522","818","675","764","973","767","307","72","8","0","5,653","5,653","381","525","771","708","861","1,085","800","333","153","35","1"
"경기도 안양시 동안구 비산3동(4117353000)","14,900","14,900","720","1,090","2,197","1,931","1,912","2,912","2,517","1,033","500","86","2","7,403","7,403","363","591","1,177","1,028","958","1,369","1,262","481","150","24","0","7,497","7,497","357","499","1,020","903","954","1,543","1,255","552","350","62","2"
"경기도 안양시 동안구 부흥동(4117354000)","17,251","17,251","1,343","2,198","2,078","2,128","3,194","2,747","2,109","927","452","72","3","8,261","8,261","713","1,144","1,072","1,009","1,466","1,328","980","403","128","17","1","8,990","8,990","630","1,054","1,006","1,119","1,728","1,419","1,129","524","324","55","2"
"경기도 안양시 동안구 달안동(4117354600)","10,849","10,849","663","700","1,466","2,241","1,760","1,661","1,340","594","358","64","2","4,942","4,942","334","362","681","1,139","808","730","576","206","94","12","0","5,907","5,907","329","338","785","1,102","952","931","764","388","264","52","2"
"경기도 안양시 동안구 관양1동(4117355000)","36,152","36,152","1,927","2,834","5,719","4,712","4,789","6,915","5,564","2,424","1,085","171","12","17,645","17,645","997","1,505","3,017","2,491","2,290","3,226","2,647","1,064","360","45","3","18,507","18,507","930","1,329","2,702","2,221","2,499","3,689","2,917","1,360","725","126","9"
