"행정구역","2021년04월_계_총인구수","2021년04월_계_연령구간인구수","2021년04월_계_0~9세","2021년04월_계_10~19세","2021년04월_계_20~29세","2021년04월_계_30~39세","2021년04월_계_40~49세","2021년04월_계_50~59세","2021년04월_계_60~69세","2021년04월_계_70~79세","2021년04월_계_80~89세","2021년04월_계_90~99세","2021년04월_계_100세 이상","2021년04월_남_총인구수","2021년04월_남_연령구간인구수","2021년04월_남_0~9세","2021년04월_남_10~19세","2021년04월_남_20~29세","2021년04월_남_30~39세","2021년04월_남_40~49세","2021년04월_남_50~59세","2021년04월_남_60~69세","2021년04월_남_70~79세","2021년04월_남_80~89세","2021년04월_남_90~99세","2021년04월_남_100세 이상","2021년04월_여_총인구수","2021년04월_여_연령구간인구수","2021년04월_여_0~9세","2021년04월_여_10~19세","2021년04월_여_20~29세","2021년04월_여_30~39세","2021년04월_여_40~49세","2021년04월_여_50~59세","2021년04월_여_60~69세","2021년04월_여_70~79세","2021년04월_여_80~89세","2021년04월_여_90~99세","2021년04월_여_100세 이상"
"인천광역시 중구 (2811000000)","139,548","139,548","11,686","12,721","18,816","21,210","24,555","20,525","16,323","9,244","3,822","624","22","72,529","72,529","6,033","6,595","9,580","11,539","13,413","11,359","8,168","4,289","1,402","144","7","67,019","67,019","5,653","6,126","9,236","9,671","11,142","9,166","8,155","4,955","2,420","480","15"
"인천광역시 중구 연안동(2811052000)","6,196","6,196","233","338","627","604","812","1,295","1,298","632","302","54","1","3,353","3,353","125","163","363","356","496","752","679","296","109","14","0","2,843","2,843","108","175","264","248","316","543","619","336","193","40","1"
"인천광역시 중구 신포동(2811053000)","5,142","5,142","244","354","530","527","811","864","819","635","305","52","1","2,631","2,631","141","180","295","288","447","471","405","274","119","11","0","2,511","2,511","103","174","235","239","364","393","414","361","186","41","1"
"인천광역시 중구 신흥동(2811054000)","13,252","13,252","816","1,119","1,617","1,584","2,016","2,288","2,041","1,179","509","83","0","6,737","6,737","405","581","863","847","1,073","1,224","1,011","526","189","18","0","6,515","6,515","411","538","754","737","943","1,064","1,030","653","320","65","0"
"인천광역시 중구 도원동(2811056000)","3,947","3,947","136","262","422","370","534","730","737","520","205","30","1","2,019","2,019","62","147","245","204","297","388","355","239","74","8","0","1,928","1,928","74","115","177","166","237","342","382","281","131","22","1"
"인천광역시 중구 율목동(2811057000)","3,280","3,280","94","191","357","278","489","621","614","443","162","31","0","1,695","1,695","59","91","199","164","272","351","300","203","51","5","0","1,585","1,585","35","100","158","114","217","270","314","240","111","26","0"
"인천광역시 중구 동인천동(2811058500)","5,843","5,843","202","296","621","654","751","1,097","1,095","702","348","72","5","3,085","3,085","99","154","337","376","445","647","572","318","119","17","1","2,758","2,758","103","142","284","278","306","450","523","384","229","55","4"
"인천광역시 중구 북성동(2811060000)","2,747","2,747","79","136","289","241","378","496","551","394","158","24","1","1,426","1,426","50","67","162","151","207","280","272","163","62","12","0","1,321","1,321","29","69","127","90","171","216","279","231","96","12","1"
"인천광역시 중구 송월동(2811061000)","4,403","4,403","184","321","478","453","598","788","812","517","223","28","1","2,174","2,174","90","159","253","256","335","413","368","225","67","8","0","2,229","2,229","94","162","225","197","263","375","444","292","156","20","1"
"인천광역시 중구 영종동(2811062000)","15,916","15,916","924","1,248","2,053","2,363","2,556","2,816","2,417","1,002","440","92","5","8,850","8,850","478","652","1,175","1,449","1,493","1,599","1,320","506","157","18","3","7,066","7,066","446","596","878","914","1,063","1,217","1,097","496","283","74","2"
"인천광역시 중구 영종1동(2811062200)","43,350","43,350","6,967","4,935","3,841","8,716","9,474","4,596","2,907","1,392","450","70","2","21,801","21,801","3,584","2,540","1,894","4,207","5,005","2,387","1,314","691","164","14","1","21,549","21,549","3,383","2,395","1,947","4,509","4,469","2,209","1,593","701","286","56","1"
"인천광역시 중구 운서동(2811062800)","31,439","31,439","1,726","3,403","7,706","5,148","5,662","4,046","1,971","1,226","503","46","2","16,505","16,505","904","1,804","3,611","3,069","3,032","2,318","1,009","535","209","13","1","14,934","14,934","822","1,599","4,095","2,079","2,630","1,728","962","691","294","33","1"
"인천광역시 중구 용유동(2811063000)","4,033","4,033","81","118","275","272","474","888","1,061","602","217","42","3","2,253","2,253","36","57","183","172","311","529","563","313","82","6","1","1,780","1,780","45","61","92","100","163","359","498","289","135","36","2"
