카테고리,서울특별시,서울특별시 종로구,서울특별시 중구,서울특별시 용산구,서울특별시 성동구,서울특별시 광진구,서울특별시 동대문구,서울특별시 중랑구,서울특별시 성북구,서울특별시 강북구,서울특별시 도봉구,서울특별시 노원구,서울특별시 은평구,서울특별시 서대문구,서울특별시 마포구,서울특별시 양천구,서울특별시 강서구,서울특별시 구로구,서울특별시 금천구,서울특별시 영등포구,서울특별시 동작구,서울특별시 관악구,서울특별시 서초구,서울특별시 강남구,서울특별시 송파구,서울특별시 강동구
2021년07월_여_70~79세,"379,281","6,562","5,668","9,177","11,204","11,948","15,036","16,958","18,440","16,708","14,835","21,083","21,753","13,479","13,700","15,257","20,797","16,750","9,482","14,507","16,425","19,918","14,452","18,045","20,912","16,185"
2021년07월_여_80~89세,"174,101","3,571","3,024","5,317","5,505","5,535","7,127","7,406","8,946","7,253","7,408","11,057","9,868","7,036","6,902","7,074","9,687","7,112","4,026","6,913","7,326","7,945","5,592","6,985","8,768","6,718"
2021년07월_여_90~99세,"30,595",651,584,966,847,877,"1,048","1,247","1,508","1,041","1,210","1,875","1,476","1,124","1,142","1,275","1,938","1,131",657,"1,088","1,306","1,245","1,280","1,705","1,901","1,473"
2021년07월_여_100세 이상,"1,861",37,43,62,51,54,59,59,81,31,87,104,242,80,72,54,66,36,32,52,113,88,82,101,85,90
2021년08월_계_총인구수,"9,550,227","145,551","122,852","224,977","288,214","341,505","337,857","388,911","432,815","301,430","319,211","514,050","474,414","306,472","370,053","449,603","576,361","397,887","230,759","377,655","387,558","488,304","417,568","532,818","658,991","464,411"
2021년08월_계_연령구간인구수,"9,550,227","145,551","122,852","224,977","288,214","341,505","337,857","388,911","432,815","301,430","319,211","514,050","474,414","306,472","370,053","449,603","576,361","397,887","230,759","377,655","387,558","488,304","417,568","532,818","658,991","464,411"
2021년08월_계_0~9세,"596,448","7,155","6,419","12,951","19,613","18,280","19,830","21,784","28,048","14,585","17,579","31,284","28,284","19,285","24,017","30,291","37,746","26,485","11,954","25,248","23,581","20,551","32,470","35,302","48,652","35,054"
2021년08월_계_10~19세,"763,356","10,587","6,602","14,952","19,235","25,130","23,074","25,740","36,466","21,170","24,652","51,121","37,531","22,868","27,982","49,696","43,820","29,348","14,187","23,808","27,264","27,657","44,778","59,016","57,704","38,968"
2021년08월_계_20~29세,"1,439,293","23,034","18,344","33,358","44,172","62,215","56,421","55,124","66,073","41,696","42,271","71,052","66,090","49,429","62,040","58,322","86,518","54,380","37,213","59,179","65,474","108,940","53,378","71,527","91,838","61,205"
2021년08월_계_30~39세,"1,446,242","19,549","19,915","37,874","47,374","54,857","49,029","56,925","58,980","37,470","39,469","63,385","66,964","44,423","63,774","56,196","98,020","61,217","36,049","69,331","61,278","85,658","60,785","78,399","107,322","71,999"
2021년08월_계_40~49세,"1,493,290","21,228","17,569","34,343","43,707","50,940","49,230","56,115","68,197","44,716","46,759","82,946","74,640","45,791","60,257","77,280","89,876","61,679","31,996","55,745","57,727","66,379","75,997","97,915","107,349","74,909"
2021년08월_계_50~59세,"1,505,336","24,917","20,153","36,306","46,409","53,734","52,196","67,915","69,039","51,628","55,997","87,006","76,856","48,561","54,664","76,067","84,364","62,188","39,413","56,192","57,908","67,039","62,894","80,870","101,165","71,855"
2021년08월_계_60~69세,"1,277,991","20,258","17,851","29,023","37,442","43,829","47,271","60,159","56,540","47,091","51,019","70,189","66,424","39,454","40,713","59,928","78,972","57,227","34,357","47,970","50,360","59,890","48,304","60,855","86,724","66,141"
2021년08월_계_70~79세,"696,313","11,789","10,300","16,211","20,190","21,994","27,446","31,143","32,655","29,411","27,475","37,310","38,670","23,463","23,603","28,907","39,126","31,855","17,924","26,882","29,680","36,688","27,045","34,301","40,953","31,292"
2021년08월_계_80~89세,"288,376","6,028","4,832","8,485","8,852","9,244","11,843","12,329","14,721","12,179","12,214","17,129","16,622","11,545","11,319","11,161","15,313","11,953","6,751","11,720","12,359","13,756","10,059","12,278","14,668","11,016"
2021년08월_계_90~99세,"41,066",952,807,"1,379","1,138","1,207","1,434","1,598","1,988","1,436","1,654","2,499","2,045","1,537","1,577","1,685","2,513","1,506",869,"1,513","1,775","1,636","1,746","2,223","2,501","1,848"
2021년08월_계_100세 이상,"2,516",54,60,95,82,75,83,79,108,48,122,129,288,116,107,70,93,49,46,67,152,110,112,132,115,124
2021년08월_남_총인구수,"4,640,740","70,715","59,868","108,220","140,517","164,748","167,140","192,060","208,711","146,919","155,523","247,676","226,964","146,553","174,204","220,421","277,705","196,249","116,714","186,526","187,510","245,308","199,722","254,936","317,635","228,196"
2021년08월_남_연령구간인구수,"4,640,740","70,715","59,868","108,220","140,517","164,748","167,140","192,060","208,711","146,919","155,523","247,676","226,964","146,553","174,204","220,421","277,705","196,249","116,714","186,526","187,510","245,308","199,722","254,936","317,635","228,196"
2021년08월_남_0~9세,"306,199","3,617","3,324","6,661","10,009","9,372","10,184","11,243","14,313","7,522","9,132","16,127","14,525","9,781","12,264","15,568","19,225","13,503","6,163","12,903","12,065","10,555","16,704","18,209","25,023","18,207"
2021년08월_남_10~19세,"391,081","5,256","3,272","7,557","9,581","12,726","11,680","13,064","18,505","10,844","12,677","26,555","19,210","11,425","14,080","25,890","22,396","15,081","7,176","12,395","13,990","14,084","22,787","30,765","29,510","20,575"
2021년08월_남_20~29세,"694,343","11,140","8,554","15,701","21,794","29,117","27,713","27,233","31,683","20,540","21,487","36,253","31,592","23,587","27,844","29,672","39,798","26,657","18,540","27,448","31,569","53,062","25,670","34,086","43,644","29,959"
2021년08월_남_30~39세,"722,592","9,748","9,945","18,791","23,232","27,217","25,301","29,293","29,482","19,586","20,186","31,554","32,852","21,933","30,158","27,732","49,508","31,279","19,931","35,478","30,995","47,443","27,948","35,978","51,294","35,728"
2021년08월_남_40~49세,"739,942","10,325","8,973","16,910","21,928","25,083","25,367","29,015","33,591","22,955","23,226","39,460","36,918","22,598","29,227","36,952","45,218","31,591","16,890","28,731","29,005","35,534","35,657","45,356","51,881","37,551"
2021년08월_남_50~59세,"741,473","12,552","10,204","17,927","23,038","26,289","26,483","33,593","34,037","25,506","26,740","42,193","37,045","23,692","26,864","37,815","40,505","30,793","19,826","28,655","27,890","33,876","31,042","40,606","49,056","35,246"
2021년08월_남_60~69세,"603,802","10,095","8,920","13,972","18,304","20,868","22,924","29,190","26,618","21,979","24,202","32,652","30,607","18,619","18,983","28,692","36,564","27,062","16,859","23,339","23,271","27,874","22,304","27,924","40,809","31,171"
2021년08월_남_70~79세,"316,988","5,229","4,654","7,094","8,979","10,067","12,424","14,191","14,242","12,704","12,633","16,225","16,925","10,015","9,941","13,632","18,318","15,080","8,415","12,371","13,218","16,721","12,652","16,208","19,952","15,098"
2021년08월_남_80~89세,"113,314","2,443","1,787","3,165","3,334","3,663","4,657","4,872","5,723","4,883","4,755","6,021","6,692","4,456","4,374","4,051","5,586","4,824","2,693","4,775","5,006","5,748","4,451","5,262","5,840","4,253"
2021년08월_남_90~99세,"10,383",293,219,415,289,327,386,345,491,385,449,614,555,412,435,401,561,366,208,414,461,389,477,513,602,376
2021년08월_남_100세 이상,623,17,16,27,29,19,21,21,26,15,36,22,43,35,34,16,26,13,13,17,40,22,30,29,24,32
2021년08월_여_총인구수,"4,909,487","74,836","62,984","116,757","147,697","176,757","170,717","196,851","224,104","154,511","163,688","266,374","247,450","159,919","195,849","229,182","298,656","201,638","114,045","191,129","200,048","242,996","217,846","277,882","341,356","236,215"
2021년08월_여_연령구간인구수,"4,909,487","74,836","62,984","116,757","147,697","176,757","170,717","196,851","224,104","154,511","163,688","266,374","247,450","159,919","195,849","229,182","298,656","201,638","114,045","191,129","200,048","242,996","217,846","277,882","341,356","236,215"
2021년08월_여_0~9세,"290,249","3,538","3,095","6,290","9,604","8,908","9,646","10,541","13,735","7,063","8,447","15,157","13,759","9,504","11,753","14,723","18,521","12,982","5,791","12,345","11,516","9,996","15,766","17,093","23,629","16,847"
2021년08월_여_10~19세,"372,275","5,331","3,330","7,395","9,654","12,404","11,394","12,676","17,961","10,326","11,975","24,566","18,321","11,443","13,902","23,806","21,424","14,267","7,011","11,413","13,274","13,573","21,991","28,251","28,194","18,393"
2021년08월_여_20~29세,"744,950","11,894","9,790","17,657","22,378","33,098","28,708","27,891","34,390","21,156","20,784","34,799","34,498","25,842","34,196","28,650","46,720","27,723","18,673","31,731","33,905","55,878","27,708","37,441","48,194","31,246"
2021년08월_여_30~39세,"723,650","9,801","9,970","19,083","24,142","27,640","23,728","27,632","29,498","17,884","19,283","31,831","34,112","22,490","33,616","28,464","48,512","29,938","16,118","33,853","30,283","38,215","32,837","42,421","56,028","36,271"
2021년08월_여_40~49세,"753,348","10,903","8,596","17,433","21,779","25,857","23,863","27,100","34,606","21,761","23,533","43,486","37,722","23,193","31,030","40,328","44,658","30,088","15,106","27,014","28,722","30,845","40,340","52,559","55,468","37,358"
2021년08월_여_50~59세,"763,863","12,365","9,949","18,379","23,371","27,445","25,713","34,322","35,002","26,122","29,257","44,813","39,811","24,869","27,800","38,252","43,859","31,395","19,587","27,537","30,018","33,163","31,852","40,264","52,109","36,609"
2021년08월_여_60~69세,"674,189","10,163","8,931","15,051","19,138","22,961","24,347","30,969","29,922","25,112","26,817","37,537","35,817","20,835","21,730","31,236","42,408","30,165","17,498","24,631","27,089","32,016","26,000","32,931","45,915","34,970"
2021년08월_여_70~79세,"379,325","6,560","5,646","9,117","11,211","11,927","15,022","16,952","18,413","16,707","14,842","21,085","21,745","13,448","13,662","15,275","20,808","16,775","9,509","14,511","16,462","19,967","14,393","18,093","21,001","16,194"
2021년08월_여_80~89세,"175,062","3,585","3,045","5,320","5,518","5,581","7,186","7,457","8,998","7,296","7,459","11,108","9,930","7,089","6,945","7,110","9,727","7,129","4,058","6,945","7,353","8,008","5,608","7,016","8,828","6,763"
2021년08월_여_90~99세,"30,683",659,588,964,849,880,"1,048","1,253","1,497","1,051","1,205","1,885","1,490","1,125","1,142","1,284","1,952","1,140",661,"1,099","1,314","1,247","1,269","1,710","1,899","1,472"
2021년08월_여_100세 이상,"1,893",37,44,68,53,56,62,58,82,33,86,107,245,81,73,54,67,36,33,50,112,88,82,103,91,92
2021년09월_계_총인구수,"9,542,256","145,512","122,858","224,145","287,820","341,112","337,846","388,554","432,628","300,887","318,718","513,053","474,062","306,249","369,903","449,010","575,875","397,506","230,644","377,536","387,117","488,029","416,285","533,359","659,385","464,163"
2021년09월_계_연령구간인구수,"9,542,256","145,512","122,858","224,145","287,820","341,112","337,846","388,554","432,628","300,887","318,718","513,053","474,062","306,249","369,903","449,010","575,875","397,506","230,644","377,536","387,117","488,029","416,285","533,359","659,385","464,163"
2021년09월_계_0~9세,"593,167","7,148","6,396","12,878","19,515","18,137","19,747","21,669","27,872","14,469","17,452","31,040","28,087","19,150","23,941","30,051","37,413","26,324","11,869","25,154","23,342","20,403","32,335","35,118","48,818","34,839"
2021년09월_계_10~19세,"761,868","10,565","6,592","14,874","19,166","25,071","22,979","25,714","36,397","21,063","24,574","50,924","37,450","22,808","27,896","49,608","43,695","29,325","14,115","23,744","27,222","27,551","44,741","59,153","57,666","38,975"
2021년09월_계_20~29세,"1,436,423","23,036","18,318","33,143","44,063","62,072","56,597","54,857","66,125","41,570","42,083","70,821","65,977","49,440","61,867","58,116","86,432","54,112","37,183","59,122","65,487","108,865","53,017","71,499","91,477","61,144"
2021년09월_계_30~39세,"1,444,106","19,517","19,943","37,774","47,234","54,791","48,994","56,905","58,861","37,401","39,409","63,273","66,957","44,304","63,757","56,059","97,941","61,057","36,090","69,313","61,102","85,613","60,534","78,233","107,301","71,743"
2021년09월_계_40~49세,"1,490,032","21,226","17,522","34,099","43,631","50,806","49,160","55,995","67,997","44,474","46,579","82,512","74,310","45,693","60,166","77,057","89,669","61,595","31,940","55,684","57,629","66,229","75,792","97,931","107,383","74,953"
2021년09월_계_50~59세,"1,506,315","24,921","20,161","36,268","46,340","53,759","52,220","67,843","69,157","51,619","56,024","87,054","77,026","48,569","54,820","76,111","84,429","62,301","39,312","56,220","57,906","67,066","62,769","81,230","101,328","71,862"
2021년09월_계_60~69세,"1,280,475","20,291","17,908","29,002","37,589","43,901","47,309","60,365","56,666","47,153","51,077","70,330","66,559","39,561","40,864","60,052","79,087","57,306","34,440","48,050","50,408","59,963","48,240","61,076","87,034","66,244"
2021년09월_계_70~79세,"696,015","11,727","10,273","16,139","20,171","21,998","27,409","31,107","32,634","29,390","27,469","37,224","38,628","23,429","23,535","28,978","39,192","31,865","17,932","26,912","29,652","36,726","26,907","34,379","40,995","31,344"
2021년09월_계_80~89세,"290,067","6,081","4,872","8,491","8,884","9,278","11,927","12,411","14,808","12,257","12,258","17,214","16,718","11,632","11,367","11,216","15,405","12,048","6,851","11,744","12,437","13,861","10,096","12,386","14,743","11,082"
2021년09월_계_90~99세,"41,236",943,812,"1,382","1,146","1,226","1,419","1,606","2,001","1,439","1,670","2,532","2,063","1,544","1,583","1,685","2,517","1,522",865,"1,526","1,776","1,644","1,738","2,221","2,522","1,854"
2021년09월_계_100세 이상,"2,552",57,61,95,81,73,85,82,110,52,123,129,287,119,107,77,95,51,47,67,156,108,116,133,118,123
2021년09월_남_총인구수,"4,636,069","70,666","59,853","107,801","140,290","164,553","167,083","191,832","208,592","146,613","155,212","247,118","226,833","146,388","174,119","220,075","277,388","196,027","116,588","186,414","187,286","245,220","199,068","255,264","317,784","228,002"
2021년09월_남_연령구간인구수,"4,636,069","70,666","59,853","107,801","140,290","164,553","167,083","191,832","208,592","146,613","155,212","247,118","226,833","146,388","174,119","220,075","277,388","196,027","116,588","186,414","187,286","245,220","199,068","255,264","317,784","228,002"
2021년09월_남_0~9세,"304,536","3,615","3,320","6,649","9,961","9,314","10,152","11,161","14,232","7,480","9,083","15,975","14,427","9,732","12,240","15,454","19,028","13,442","6,105","12,870","11,931","10,474","16,622","18,093","25,072","18,104"
2021년09월_남_10~19세,"390,354","5,251","3,255","7,505","9,549","12,695","11,620","13,059","18,475","10,802","12,619","26,449","19,169","11,381","14,042","25,828","22,355","15,055","7,144","12,347","13,973","14,060","22,775","30,853","29,508","20,585"
2021년09월_남_20~29세,"692,283","11,117","8,519","15,624","21,737","29,035","27,733","27,053","31,673","20,431","21,381","36,134","31,521","23,553","27,744","29,528","39,743","26,478","18,473","27,418","31,589","52,970","25,449","34,061","43,441","29,878"
2021년09월_남_30~39세,"721,531","9,717","9,955","18,724","23,177","27,172","25,287","29,283","29,407","19,537","20,137","31,528","32,893","21,854","30,138","27,682","49,396","31,197","19,959","35,409","30,907","47,502","27,842","35,963","51,275","35,590"
2021년09월_남_40~49세,"738,346","10,319","8,959","16,767","21,871","25,036","25,336","28,971","33,504","22,868","23,129","39,227","36,752","22,569","29,181","36,845","45,128","31,566","16,856","28,719","28,965","35,427","35,539","45,324","51,928","37,560"
2021년09월_남_50~59세,"742,021","12,540","10,219","17,916","22,969","26,303","26,497","33,586","34,082","25,475","26,765","42,206","37,132","23,674","26,934","37,850","40,577","30,847","19,761","28,675","27,870","33,913","31,024","40,804","49,127","35,275"
2021년09월_남_60~69세,"604,869","10,122","8,941","13,951","18,377","20,894","22,945","29,269","26,696","22,023","24,205","32,722","30,678","18,672","19,060","28,716","36,589","27,100","16,903","23,367","23,313","27,918","22,256","28,037","40,933","31,182"
2021년09월_남_70~79세,"316,961","5,209","4,649","7,059","8,976","10,073","12,420","14,175","14,221","12,686","12,618","16,190","16,906","10,024","9,915","13,675","18,362","15,079","8,427","12,389","13,197","16,736","12,590","16,255","19,994","15,136"
2021년09월_남_80~89세,"114,123","2,471","1,800","3,161","3,356","3,681","4,692","4,905","5,775","4,916","4,787","6,042","6,755","4,484","4,394","4,078","5,628","4,878","2,736","4,785","5,039","5,808","4,465","5,328","5,879","4,280"
2021년09월_남_90~99세,"10,415",287,219,417,288,331,380,349,501,380,451,623,556,410,437,402,556,371,211,418,462,391,476,517,603,379
2021년09월_남_100세 이상,630,18,17,28,29,19,21,21,26,15,37,22,44,35,34,17,26,14,13,17,40,21,30,29,24,33
2021년09월_여_총인구수,"4,906,187","74,846","63,005","116,344","147,530","176,559","170,763","196,722","224,036","154,274","163,506","265,935","247,229","159,861","195,784","228,935","298,487","201,479","114,056","191,122","199,831","242,809","217,217","278,095","341,601","236,161"
2021년09월_여_연령구간인구수,"4,906,187","74,846","63,005","116,344","147,530","176,559","170,763","196,722","224,036","154,274","163,506","265,935","247,229","159,861","195,784","228,935","298,487","201,479","114,056","191,122","199,831","242,809","217,217","278,095","341,601","236,161"
2021년09월_여_0~9세,"288,631","3,533","3,076","6,229","9,554","8,823","9,595","10,508","13,640","6,989","8,369","15,065","13,660","9,418","11,701","14,597","18,385","12,882","5,764","12,284","11,411","9,929","15,713","17,025","23,746","16,735"
2021년09월_여_10~19세,"371,514","5,314","3,337","7,369","9,617","12,376","11,359","12,655","17,922","10,261","11,955","24,475","18,281","11,427","13,854","23,780","21,340","14,270","6,971","11,397","13,249","13,491","21,966","28,300","28,158","18,390"
2021년09월_여_20~29세,"744,140","11,919","9,799","17,519","22,326","33,037","28,864","27,804","34,452","21,139","20,702","34,687","34,456","25,887","34,123","28,588","46,689","27,634","18,710","31,704","33,898","55,895","27,568","37,438","48,036","31,266"
2021년09월_여_30~39세,"722,575","9,800","9,988","19,050","24,057","27,619","23,707","27,622","29,454","17,864","19,272","31,745","34,064","22,450","33,619","28,377","48,545","29,860","16,131","33,904","30,195","38,111","32,692","42,270","56,026","36,153"
2021년09월_여_40~49세,"751,686","10,907","8,563","17,332","21,760","25,770","23,824","27,024","34,493","21,606","23,450","43,285","37,558","23,124","30,985","40,212","44,541","30,029","15,084","26,965","28,664","30,802","40,253","52,607","55,455","37,393"
2021년09월_여_50~59세,"764,294","12,381","9,942","18,352","23,371","27,456","25,723","34,257","35,075","26,144","29,259","44,848","39,894","24,895","27,886","38,261","43,852","31,454","19,551","27,545","30,036","33,153","31,745","40,426","52,201","36,587"
2021년09월_여_60~69세,"675,606","10,169","8,967","15,051","19,212","23,007","24,364","31,096","29,970","25,130","26,872","37,608","35,881","20,889","21,804","31,336","42,498","30,206","17,537","24,683","27,095","32,045","25,984","33,039","46,101","35,062"
2021년09월_여_70~79세,"379,054","6,518","5,624","9,080","11,195","11,925","14,989","16,932","18,413","16,704","14,851","21,034","21,722","13,405","13,620","15,303","20,830","16,786","9,505","14,523","16,455","19,990","14,317","18,124","21,001","16,208"
2021년09월_여_80~89세,"175,944","3,610","3,072","5,330","5,528","5,597","7,235","7,506","9,033","7,341","7,471","11,172","9,963","7,148","6,973","7,138","9,777","7,170","4,115","6,959","7,398","8,053","5,631","7,058","8,864","6,802"
2021년09월_여_90~99세,"30,821",656,593,965,858,895,"1,039","1,257","1,500","1,059","1,219","1,909","1,507","1,134","1,146","1,283","1,961","1,151",654,"1,108","1,314","1,253","1,262","1,704","1,919","1,475"
2021년09월_여_100세 이상,"1,922",39,44,67,52,54,64,61,84,37,86,107,243,84,73,60,69,37,34,50,116,87,86,104,94,90
2021년10월_계_총인구수,"9,532,428","145,346","122,781","223,713","287,174","340,814","337,538","388,218","432,081","300,278","318,299","512,129","473,369","305,840","369,695","448,634","575,370","397,330","230,740","377,524","386,246","487,357","415,083","533,878","659,239","463,752"
2021년10월_계_연령구간인구수,"9,532,428","145,346","122,781","223,713","287,174","340,814","337,538","388,218","432,081","300,278","318,299","512,129","473,369","305,840","369,695","448,634","575,370","397,330","230,740","377,524","386,246","487,357","415,083","533,878","659,239","463,752"
2021년10월_계_0~9세,"590,061","7,095","6,370","12,800","19,409","18,036","19,667","21,552","27,677","14,359","17,314","30,882","27,862","19,059","23,889","29,869","37,142","26,201","11,814","25,068","23,226","20,229","32,177","34,921","48,769","34,674"
2021년10월_계_10~19세,"760,182","10,543","6,556","14,803","19,042","24,995","22,890","25,678","36,249","20,960","24,457","50,703","37,334","22,695","27,880","49,621","43,617","29,274","14,036","23,711","27,055","27,419","44,701","59,323","57,667","38,973"
2021년10월_계_20~29세,"1,430,877","22,957","18,289","32,985","43,902","61,881","56,418","54,531","65,978","41,376","41,841","70,528","65,639","49,234","61,607","57,821","86,103","53,997","37,158","58,952","65,208","108,486","52,702","71,334","91,040","60,910"
2021년10월_계_30~39세,"1,442,893","19,475","19,963","37,773","47,088","54,759","48,929","56,970","58,729","37,326","39,379","63,227","66,958","44,311","63,696","56,022","97,968","61,042","36,302","69,391","61,008","85,657","60,157","78,117","107,123","71,523"
2021년10월_계_40~49세,"1,486,100","21,176","17,474","33,935","43,487","50,620","49,068","55,899","67,840","44,259","46,407","82,087","74,154","45,500","60,023","76,775","89,476","61,442","31,827","55,582","57,327","66,015","75,528","97,979","107,274","74,946"
2021년10월_계_50~59세,"1,507,444","24,947","20,105","36,239","46,315","53,863","52,222","67,728","69,248","51,586","56,091","87,050","77,007","48,622","54,937","76,264","84,460","62,366","39,310","56,285","57,961","67,047","62,800","81,615","101,527","71,849"
2021년10월_계_60~69세,"1,283,216","20,331","17,978","29,101","37,664","44,019","47,408","60,530","56,748","47,218","51,186","70,484","66,739","39,656","41,020","60,138","79,216","57,400","34,523","48,205","50,439","60,066","48,183","61,343","87,273","66,348"
2021년10월_계_70~79세,"696,346","11,712","10,273","16,078","20,145","22,011","27,421","31,148","32,589","29,381","27,480","37,250","38,637","23,383","23,519","29,095","39,328","31,895","17,956","26,907","29,617","36,697","26,852","34,449","41,100","31,423"
2021년10월_계_80~89세,"291,651","6,115","4,905","8,511","8,914","9,336","11,999","12,488","14,929","12,323","12,341","17,259","16,825","11,709","11,415","11,248","15,451","12,132","6,886","11,830","12,492","13,986","10,137","12,463","14,820","11,137"
2021년10월_계_90~99세,"41,430",941,813,"1,399","1,146","1,229","1,434","1,612","2,017","1,439","1,684","2,556","2,082","1,550","1,604","1,710","2,514","1,529",881,"1,526","1,777","1,657","1,737","2,210","2,534","1,849"
2021년10월_계_100세 이상,"2,228",54,55,89,62,65,82,82,77,51,119,103,132,121,105,71,95,52,47,67,136,98,109,124,112,120
2021년10월_남_총인구수,"4,630,630","70,552","59,802","107,607","139,958","164,425","166,842","191,601","208,308","146,240","154,970","246,650","226,514","146,208","173,985","219,862","277,041","195,909","116,588","186,390","186,863","244,844","198,470","255,473","317,773","227,755"
2021년10월_남_연령구간인구수,"4,630,630","70,552","59,802","107,607","139,958","164,425","166,842","191,601","208,308","146,240","154,970","246,650","226,514","146,208","173,985","219,862","277,041","195,909","116,588","186,390","186,863","244,844","198,470","255,473","317,773","227,755"
2021년10월_남_0~9세,"303,009","3,589","3,310","6,612","9,910","9,258","10,091","11,098","14,134","7,408","9,024","15,919","14,295","9,703","12,222","15,346","18,877","13,403","6,087","12,829","11,895","10,374","16,532","17,983","25,065","18,045"
2021년10월_남_10~19세,"389,543","5,243","3,239","7,490","9,480","12,664","11,581","13,039","18,406","10,743","12,558","26,304","19,103","11,330","14,050","25,867","22,309","15,001","7,104","12,350","13,878","14,004","22,745","30,950","29,510","20,595"
2021년10월_남_20~29세,"689,280","11,074","8,498","15,529","21,609","28,942","27,589","26,873","31,567","20,318","21,231","36,039","31,358","23,448","27,620","29,349","39,565","26,435","18,397","27,324","31,477","52,739","25,316","33,978","43,239","29,766"
2021년10월_남_30~39세,"720,614","9,696","9,958","18,711","23,162","27,151","25,195","29,285","29,334","19,495","20,116","31,480","32,900","21,868","30,097","27,645","49,392","31,134","20,065","35,417","30,837","47,509","27,648","35,940","51,151","35,428"
2021년10월_남_40~49세,"736,322","10,264","8,924","16,713","21,791","24,967","25,324","28,917","33,464","22,756","23,059","39,035","36,654","22,461","29,110","36,699","44,985","31,496","16,819","28,664","28,793","35,291","35,377","45,279","51,948","37,532"
2021년10월_남_50~59세,"742,615","12,548","10,191","17,887","22,970","26,366","26,492","33,517","34,106","25,436","26,822","42,183","37,104","23,703","26,972","37,941","40,612","30,903","19,754","28,721","27,927","33,938","31,095","40,959","49,196","35,272"
2021년10월_남_60~69세,"606,204","10,150","8,978","14,013","18,385","20,936","23,016","29,367","26,720","22,083","24,225","32,789","30,794","18,723","19,127","28,766","36,627","27,135","16,942","23,433","23,320","27,991","22,228","28,166","41,067","31,223"
2021년10월_남_70~79세,"317,028","5,207","4,656","7,032","8,967","10,088","12,404","14,185","14,209","12,670","12,610","16,201","16,891","10,018","9,896","13,709","18,441","15,082","8,435","12,391","13,158","16,711","12,564","16,292","20,046","15,165"
2021년10월_남_80~89세,"114,953","2,480","1,808","3,170","3,374","3,702","4,744","4,950","5,847","4,935","4,828","6,062","6,814","4,508","4,417","4,118","5,646","4,933","2,754","4,831","5,079","5,872","4,466","5,380","5,919","4,316"
2021년10월_남_90~99세,"10,482",283,223,424,287,334,385,348,504,382,460,624,563,411,443,407,561,373,218,414,464,395,469,520,610,380
2021년10월_남_100세 이상,580,18,17,26,23,17,21,22,17,14,37,14,38,35,31,15,26,14,13,16,35,20,30,26,22,33
2021년10월_여_총인구수,"4,901,798","74,794","62,979","116,106","147,216","176,389","170,696","196,617","223,773","154,038","163,329","265,479","246,855","159,632","195,710","228,772","298,329","201,421","114,152","191,134","199,383","242,513","216,613","278,405","341,466","235,997"
2021년10월_여_연령구간인구수,"4,901,798","74,794","62,979","116,106","147,216","176,389","170,696","196,617","223,773","154,038","163,329","265,479","246,855","159,632","195,710","228,772","298,329","201,421","114,152","191,134","199,383","242,513","216,613","278,405","341,466","235,997"
2021년10월_여_0~9세,"287,052","3,506","3,060","6,188","9,499","8,778","9,576","10,454","13,543","6,951","8,290","14,963","13,567","9,356","11,667","14,523","18,265","12,798","5,727","12,239","11,331","9,855","15,645","16,938","23,704","16,629"
2021년10월_여_10~19세,"370,639","5,300","3,317","7,313","9,562","12,331","11,309","12,639","17,843","10,217","11,899","24,399","18,231","11,365","13,830","23,754","21,308","14,273","6,932","11,361","13,177","13,415","21,956","28,373","28,157","18,378"
2021년10월_여_20~29세,"741,597","11,883","9,791","17,456","22,293","32,939","28,829","27,658","34,411","21,058","20,610","34,489","34,281","25,786","33,987","28,472","46,538","27,562","18,761","31,628","33,731","55,747","27,386","37,356","47,801","31,144"
2021년10월_여_30~39세,"722,279","9,779","10,005","19,062","23,926","27,608","23,734","27,685","29,395","17,831","19,263","31,747","34,058","22,443","33,599","28,377","48,576","29,908","16,237","33,974","30,171","38,148","32,509","42,177","55,972","36,095"
2021년10월_여_40~49세,"749,778","10,912","8,550","17,222","21,696","25,653","23,744","26,982","34,376","21,503","23,348","43,052","37,500","23,039","30,913","40,076","44,491","29,946","15,008","26,918","28,534","30,724","40,151","52,700","55,326","37,414"
2021년10월_여_50~59세,"764,829","12,399","9,914","18,352","23,345","27,497","25,730","34,211","35,142","26,150","29,269","44,867","39,903","24,919","27,965","38,323","43,848","31,463","19,556","27,564","30,034","33,109","31,705","40,656","52,331","36,577"
2021년10월_여_60~69세,"677,012","10,181","9,000","15,088","19,279","23,083","24,392","31,163","30,028","25,135","26,961","37,695","35,945","20,933","21,893","31,372","42,589","30,265","17,581","24,772","27,119","32,075","25,955","33,177","46,206","35,125"
2021년10월_여_70~79세,"379,318","6,505","5,617","9,046","11,178","11,923","15,017","16,963","18,380","16,711","14,870","21,049","21,746","13,365","13,623","15,386","20,887","16,813","9,521","14,516","16,459","19,986","14,288","18,157","21,054","16,258"
2021년10월_여_80~89세,"176,698","3,635","3,097","5,341","5,540","5,634","7,255","7,538","9,082","7,388","7,513","11,197","10,011","7,201","6,998","7,130","9,805","7,199","4,132","6,999","7,413","8,114","5,671","7,083","8,901","6,821"
2021년10월_여_90~99세,"30,948",658,590,975,859,895,"1,049","1,264","1,513","1,057","1,224","1,932","1,519","1,139","1,161","1,303","1,953","1,156",663,"1,112","1,313","1,262","1,268","1,690","1,924","1,469"
