년도,월,강원,춘천시,원주시,강릉시,동해시,태백시,속초시,삼척시,283106,경부1권,과천시,안양시,만안구,동안구,성남시,수정구,중원구,분당구,군포시,의왕시,경부2권,안성시,용인시,처인구,기흥구,수지구,수원시,장안구,권선구,팔달구,영통구,서해안권,부천시,(구)원미구,(구)소사구,(구)오정구,안산시,상록구,단원구,시흥시,광명시,화성시,오산시,평택시,동부1권,남양주시,구리시,하남시,광주시,동부2권,이천시,여주시,경의권,김포시,고양시,덕양구,일산동구,일산서구,파주시,경원권,포천시,동두천시,양주시,의정부시,경남,창원시,의창구,성산구,마산합포구,마산회원구,진해구,진주시,통영시,사천시,김해시,밀양시,거제시,양산시,경북,포항시,남구_x,북구_x,경주시,김천시,안동시,구미시,영주시,영천시,상주시,문경시,경산시,칠곡군,광주,동구_x,서구_x,남구_y,북구_y,광산구,전국,수도권,지방권,6대광역시,5대광역시,9개도,8개도,세종,대구,중구_x,동구_y,서구_y,남구_x,북구_x,수성구,달서구,달성군,대전,동구_x,중구_y,서구_x,유성구,대덕구,부산,중부산권,중구_x,서구_y,동구_y,영도구,부산진구,남구_y,연제구,수영구,동부산권,해운대구,금정구,동래구,기장군,서부산권,북구_y,강서구_x,사상구,사하구,서울,강북지역,도심권,종로구,중구_y,용산구,동북권,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,서북권,은평구,서대문구,마포구,강남지역,서남권,양천구,강서구_y,구로구,금천구,영등포구,동작구,관악구,동남권,서초구,강남구,송파구,강동구,울산,중구_x,남구_x,동구_x,북구,울주군,인천,중구_y,동구_y,남구_y,미추홀구,연수구,남동구,부평구,계양구,서구,전남,목포시,여수시,순천시,나주시,광양시,무안군,전북,전주시,완산구,덕진구,군산시,익산시,정읍시,남원시,김제시,제주,제주시,서귀포시,충남,천안시,동남구,서북구,공주시,보령시,아산시,서산시,논산시,계룡시,연기군,홍성군,예산군,당진시,충북,(구)청주시,(구)상당구,(구)흥덕구,청주시,상당구,서원구,흥덕구,청원구,충주시,제천시,(구)청원군,음성군
2020,1,141939.0,171776.0,141710.0,148257.0,107726.0,77938.0,142196.0,99806.0,383242.0,623460.0,1277104.0,501499.0,437979.0,534326.0,835824.0,868940.0,418147.0,921324.0,347884.0,461138.0,388389.0,150091.0,419406.0,198051.0,390082.0,533655.0,391685.0,328885.0,318653.0,360986.0,499845.0,311517.0,343335.0,,,,269946.0,254477.0,281796.0,252934.0,562816.0,353651.0,205779.0,193599.0,399022.0,321247.0,461719.0,651784.0,286983.0,187204.0,196751.0,133273.0,332714.0,339200.0,354826.0,360868.0,402569.0,318040.0,263913.0,212726.0,137357.0,142435.0,193942.0,246397.0,175444.0,203255.0,227594.0,239928.0,167402.0,172701.0,183604.0,182016.0,148500.0,127880.0,160399.0,127966.0,154366.0,173243.0,138694.0,139797.0,137229.0,141483.0,128450.0,132732.0,132290.0,131873.0,117239.0,102679.0,135809.0,142183.0,191804.0,107000.0,234795.0,246615.0,251500.0,320864.0,186939.0,228283.0,366793.0,526563.0,216470.0,282145.0,279447.0,267026.0,159128.0,373034.0,311440.0,405783.0,268653.0,241967.0,281552.0,246891.0,511412.0,280770.0,226594.0,283351.0,232728.0,222082.0,291976.0,379396.0,180651.0,293320.0,305323.0,148438.0,273204.0,206903.0,196767.0,255561.0,352167.0,351964.0,416855.0,336401.0,388523.0,296927.0,344484.0,223220.0,231459.0,256598.0,349581.0,193994.0,191566.0,877128.0,675350.0,1138146.0,1022319.0,795743.0,1389939.0,585414.0,899118.0,1014402.0,652774.0,451372.0,589518.0,495000.0,420883.0,467222.0,764497.0,601337.0,643739.0,986221.0,1048388.0,691581.0,876286.0,615250.0,553669.0,514411.0,811102.0,835058.0,510957.0,1443392.0,1775269.0,1758527.0,1256877.0,787716.0,232432.0,270145.0,271802.0,202241.0,200330.0,194612.0,292262.0,255071.0,164102.0,,233234.0,407351.0,298569.0,259789.0,229883.0,314358.0,157783.0,148847.0,176056.0,173514.0,169433.0,114751.0,201850.0,144495.0,169591.0,161019.0,179203.0,113453.0,143380.0,106570.0,141088.0,89350.0,287394.0,306071.0,229000.0,166483.0,200450.0,144453.0,230121.0,118886.0,135900.0,148763.0,148739.0,110000.0,143591.0,,144541.0,121722.0,165851.0,146888.0,,,,165093.0,154992.0,156526.0,183859.0,158444.0,131877.0,119528.0,,112161.0
2020,2,141897.0,171171.0,142108.0,148235.0,107583.0,78021.0,141946.0,99917.0,391027.0,627362.0,1274688.0,509480.0,446260.0,542152.0,836599.0,872690.0,419985.0,921196.0,351670.0,466150.0,403666.0,149759.0,431323.0,198398.0,398466.0,553627.0,412633.0,338394.0,339907.0,380649.0,528211.0,315183.0,345676.0,,,,271960.0,256727.0,283630.0,256125.0,569877.0,361382.0,206328.0,193582.0,402234.0,324274.0,468479.0,654845.0,287483.0,186961.0,196696.0,132692.0,333356.0,339438.0,355842.0,362029.0,403775.0,318770.0,264049.0,212887.0,137179.0,142056.0,194269.0,246630.0,176087.0,204877.0,230594.0,242370.0,167554.0,173370.0,184813.0,182099.0,149053.0,127694.0,161145.0,127398.0,154134.0,172993.0,138599.0,139860.0,137493.0,141415.0,128619.0,132531.0,132333.0,131436.0,117295.0,102488.0,135838.0,142100.0,191786.0,106690.0,234962.0,246858.0,251699.0,320891.0,187271.0,228300.0,368783.0,529737.0,217346.0,283622.0,280685.0,269711.0,159420.0,382547.0,312203.0,407633.0,269000.0,243583.0,283293.0,246846.0,512514.0,282138.0,226594.0,288119.0,235870.0,225541.0,297695.0,386134.0,181625.0,293719.0,305960.0,148563.0,273017.0,206736.0,196692.0,255947.0,352740.0,353250.0,418474.0,336823.0,389000.0,297902.0,345130.0,222439.0,231541.0,256802.0,350203.0,194041.0,191369.0,877185.0,676819.0,1139670.0,1023083.0,796557.0,1392207.0,586815.0,900431.0,1014671.0,654802.0,452181.0,590634.0,496847.0,422419.0,468846.0,766171.0,602496.0,644826.0,988750.0,1047246.0,691297.0,876079.0,615932.0,555398.0,514666.0,805448.0,836250.0,511435.0,1441301.0,1776966.0,1755204.0,1251701.0,787881.0,234163.0,271605.0,274160.0,203118.0,201996.0,196290.0,294635.0,255548.0,163694.0,,235531.0,413045.0,299050.0,261151.0,230275.0,318549.0,157887.0,148667.0,176368.0,174020.0,169152.0,115006.0,200925.0,144712.0,170061.0,160798.0,180448.0,113615.0,143196.0,106610.0,140794.0,89325.0,286937.0,305771.0,228054.0,167143.0,201987.0,144651.0,232367.0,118932.0,135675.0,148941.0,148672.0,109891.0,144068.0,,144761.0,121862.0,165417.0,147137.0,,,,165724.0,155225.0,156936.0,185135.0,158813.0,131311.0,119454.0,,111196.0
2020,3,142162.0,171316.0,142977.0,148228.0,107262.0,78063.0,141913.0,99833.0,395275.0,635544.0,1273625.0,521684.0,455604.0,555833.0,836927.0,876167.0,423015.0,920216.0,372098.0,473900.0,419481.0,149792.0,444189.0,199510.0,410507.0,571796.0,433729.0,356135.0,363305.0,400824.0,549901.0,323696.0,351371.0,,,,278477.0,263534.0,289926.0,264336.0,580044.0,376292.0,214180.0,196679.0,408973.0,328538.0,487781.0,663241.0,287975.0,186861.0,196810.0,132260.0,334468.0,339944.0,357674.0,364603.0,406451.0,319230.0,263966.0,213188.0,137179.0,142169.0,194721.0,246938.0,176599.0,205834.0,232689.0,243326.0,167728.0,174582.0,185094.0,182286.0,149118.0,127519.0,162268.0,127250.0,154067.0,172711.0,138515.0,140006.0,137896.0,141392.0,129006.0,132337.0,132297.0,131164.0,117193.0,102250.0,135441.0,141750.0,191560.0,105970.0,235014.0,246953.0,251801.0,320909.0,187402.0,228233.0,372016.0,535290.0,218396.0,286740.0,281802.0,273689.0,159699.0,405333.0,312176.0,408917.0,268984.0,244467.0,282759.0,246692.0,512331.0,282356.0,226047.0,294267.0,240609.0,229612.0,305325.0,394104.0,183458.0,293869.0,306133.0,148708.0,272767.0,206486.0,196583.0,255965.0,352740.0,353702.0,419447.0,337095.0,389188.0,298317.0,345964.0,221890.0,231528.0,256915.0,350500.0,193878.0,191228.0,876857.0,678287.0,1140734.0,1023917.0,797357.0,1393524.0,588416.0,901725.0,1014598.0,656208.0,453085.0,592536.0,498750.0,424285.0,470932.0,767381.0,603490.0,645804.0,990308.0,1045394.0,692219.0,876279.0,616598.0,557297.0,515526.0,806083.0,837442.0,512663.0,1436376.0,1770507.0,1749409.0,1245727.0,788179.0,235633.0,273026.0,276340.0,203800.0,203415.0,197304.0,305255.0,258714.0,163519.0,,240641.0,433617.0,306484.0,268000.0,231242.0,339043.0,157985.0,148458.0,176875.0,174297.0,168673.0,115438.0,199613.0,145098.0,170811.0,160745.0,182099.0,113771.0,143196.0,106630.0,140691.0,89350.0,286456.0,305400.0,227228.0,167491.0,202936.0,144651.0,233820.0,119045.0,135525.0,148797.0,148394.0,110016.0,145182.0,,145152.0,121534.0,165021.0,147539.0,,,,166328.0,155467.0,157615.0,186000.0,159313.0,131462.0,119454.0,,110857.0
2020,4,142106.0,171500.0,142750.0,148324.0,107119.0,78271.0,141652.0,99694.0,397329.0,640710.0,1271167.0,529028.0,462646.0,563333.0,836267.0,879821.0,425574.0,917872.0,386643.0,481513.0,423864.0,149821.0,449132.0,200102.0,414630.0,579239.0,438176.0,361615.0,367229.0,406351.0,553754.0,329693.0,355994.0,,,,287180.0,270580.0,299898.0,273184.0,585289.0,383264.0,219320.0,198551.0,414439.0,333349.0,504438.0,664871.0,289208.0,186517.0,196530.0,131837.0,335999.0,340300.0,360326.0,369088.0,409451.0,319579.0,263928.0,213391.0,136795.0,142024.0,194798.0,247356.0,176833.0,206074.0,233515.0,243377.0,167696.0,174777.0,185333.0,182859.0,149289.0,127407.0,162913.0,127091.0,153902.0,172633.0,138384.0,140203.0,138340.0,141426.0,129225.0,131773.0,132183.0,130773.0,117125.0,101905.0,135324.0,141550.0,191321.0,105550.0,234976.0,246966.0,251890.0,320704.0,187479.0,228040.0,373252.0,537404.0,218805.0,288289.0,282207.0,275851.0,159834.0,414208.0,311639.0,408050.0,268605.0,244117.0,282707.0,246064.0,511419.0,282276.0,225023.0,297965.0,248022.0,231546.0,308949.0,397791.0,185464.0,293628.0,305887.0,148208.0,272260.0,206264.0,196408.0,255702.0,352490.0,353560.0,419211.0,336889.0,389000.0,298159.0,345818.0,221476.0,231256.0,256726.0,350257.0,193564.0,190891.0,873791.0,678617.0,1139946.0,1023250.0,796986.0,1392439.0,589155.0,901549.0,1013671.0,656472.0,453660.0,592268.0,500042.0,425803.0,472685.0,766847.0,603612.0,645533.0,989048.0,1039446.0,692695.0,875343.0,617386.0,559042.0,516397.0,806032.0,837192.0,514283.0,1423316.0,1750110.0,1732086.0,1235416.0,787343.0,236337.0,273316.0,276972.0,204300.0,204268.0,198482.0,311097.0,262012.0,163741.0,,244336.0,443526.0,315359.0,273007.0,232775.0,344469.0,157976.0,148222.0,177181.0,174601.0,167688.0,115665.0,198563.0,145441.0,171551.0,160774.0,183637.0,113859.0,143065.0,106650.0,140941.0,89350.0,285805.0,304886.0,226152.0,167768.0,203836.0,145000.0,235012.0,118977.0,134875.0,148559.0,148272.0,110234.0,145500.0,,145848.0,120991.0,164667.0,147860.0,,,,167040.0,155867.0,158096.0,187224.0,159875.0,131075.0,119194.0,,110250.0
2020,5,141913.0,171711.0,142903.0,148669.0,106988.0,78333.0,137261.0,99792.0,400898.0,643165.0,1259229.0,533489.0,467646.0,567515.0,836216.0,884798.0,426574.0,916459.0,391866.0,486500.0,425788.0,149726.0,451502.0,200653.0,416514.0,582803.0,439945.0,362500.0,367805.0,413189.0,555338.0,332472.0,358671.0,,,,292709.0,274830.0,306407.0,275283.0,587667.0,386066.0,222197.0,200011.0,416960.0,335597.0,512604.0,663819.0,291400.0,186409.0,196625.0,131538.0,337195.0,340188.0,362545.0,373059.0,411667.0,319810.0,263996.0,213766.0,136571.0,141694.0,195346.0,247870.0,176734.0,205779.0,233117.0,242830.0,167728.0,174652.0,185083.0,183193.0,149303.0,127278.0,163007.0,126784.0,153518.0,172617.0,138306.0,140360.0,138632.0,141494.0,129988.0,131192.0,132136.0,130500.0,117057.0,101476.0,135221.0,141267.0,191173.0,104470.0,234781.0,246993.0,251875.0,319835.0,187424.0,227847.0,373608.0,537976.0,218958.0,289127.0,282411.0,276896.0,159900.0,415734.0,311506.0,407867.0,268306.0,244100.0,282759.0,245968.0,511520.0,282316.0,224234.0,299216.0,250473.0,232321.0,310733.0,398022.0,186604.0,293705.0,305755.0,148125.0,271552.0,206097.0,196308.0,255298.0,352771.0,353464.0,419197.0,337440.0,390375.0,298256.0,345922.0,220927.0,231072.0,256566.0,350095.0,193297.0,190732.0,870742.0,677858.0,1138092.0,1021861.0,796157.0,1389780.0,588821.0,900892.0,1012195.0,655708.0,453798.0,591607.0,499917.0,425829.0,472710.0,765161.0,603653.0,644891.0,985192.0,1034452.0,692475.0,873414.0,617000.0,560483.0,516756.0,805485.0,836577.0,515196.0,1413039.0,1731616.0,1714102.0,1234545.0,785164.0,236837.0,273671.0,277509.0,204482.0,205138.0,198869.0,314314.0,263470.0,164185.0,,245781.0,448071.0,321072.0,276158.0,234742.0,346846.0,157982.0,148035.0,177493.0,174953.0,167010.0,115784.0,196988.0,145706.0,172122.0,160769.0,184854.0,113901.0,143043.0,106630.0,140853.0,89350.0,284935.0,304057.0,225152.0,167973.0,204307.0,145174.0,235641.0,118955.0,134550.0,148686.0,148228.0,110125.0,146068.0,,146424.0,120250.0,164660.0,148547.0,,,,168161.0,156367.0,158833.0,189013.0,161076.0,131302.0,118824.0,,109732.0
2020,6,142279.0,172447.0,143335.0,149118.0,106738.0,78396.0,137326.0,100097.0,406661.0,645239.0,1252208.0,537566.0,471521.0,571697.0,836785.0,888488.0,428824.0,915953.0,394009.0,490375.0,430873.0,149915.0,457285.0,202051.0,422842.0,589676.0,445036.0,366644.0,370805.0,418838.0,562507.0,336545.0,362547.0,,,,300144.0,280693.0,315046.0,277678.0,589947.0,391241.0,225770.0,202699.0,422455.0,339038.0,520500.0,670922.0,299375.0,186358.0,196643.0,131538.0,339307.0,340744.0,366084.0,377684.0,415706.0,321802.0,264186.0,215368.0,136661.0,141331.0,198644.0,249243.0,177332.0,206894.0,236107.0,244188.0,168065.0,175065.0,185354.0,184016.0,149526.0,126972.0,163775.0,126648.0,153506.0,172508.0,138523.0,140842.0,139028.0,142034.0,130350.0,130821.0,132200.0,130964.0,117080.0,101250.0,135103.0,141250.0,191077.0,104070.0,234692.0,246818.0,251956.0,319246.0,187534.0,227670.0,375821.0,540878.0,220524.0,291510.0,284258.0,279176.0,160928.0,426547.0,312112.0,408633.0,268548.0,244783.0,282931.0,246032.0,513101.0,282966.0,224555.0,308667.0,259940.0,237949.0,320699.0,411216.0,191115.0,294232.0,306464.0,147583.0,271427.0,205819.0,196067.0,254956.0,354104.0,353679.0,423461.0,338173.0,391352.0,298305.0,347630.0,220293.0,231150.0,256755.0,350230.0,193523.0,190582.0,871897.0,678430.0,1138299.0,1022514.0,796086.0,1389963.0,589687.0,902245.0,1013329.0,657179.0,454000.0,591839.0,500583.0,426723.0,473617.0,764905.0,603929.0,644891.0,984317.0,1036102.0,693670.0,875407.0,617136.0,562559.0,517782.0,806553.0,837298.0,516554.0,1415192.0,1732849.0,1714914.0,1240305.0,784776.0,238281.0,274724.0,280236.0,204923.0,206415.0,199524.0,318708.0,265732.0,164694.0,,246797.0,455325.0,326413.0,280836.0,236367.0,352309.0,158385.0,147715.0,178340.0,176189.0,166635.0,116341.0,195913.0,146170.0,173067.0,161010.0,186590.0,113984.0,143120.0,106510.0,140735.0,89363.0,284557.0,303871.0,224174.0,168627.0,205610.0,145884.0,237258.0,119159.0,133638.0,149021.0,147911.0,110203.0,148864.0,,147946.0,119547.0,164667.0,154150.0,,,,176612.0,160100.0,163494.0,201186.0,172847.0,133425.0,118639.0,,109375.0
2020,7,143119.0,174230.0,144591.0,149338.0,106714.0,78375.0,137283.0,100167.0,411193.0,651671.0,1260208.0,541945.0,474844.0,576621.0,846778.0,899095.0,434588.0,926750.0,396438.0,495438.0,436308.0,150906.0,463198.0,202847.0,429130.0,597134.0,450633.0,369981.0,374390.0,424743.0,571035.0,340904.0,366676.0,,,,304197.0,284489.0,319296.0,280605.0,598246.0,396245.0,228205.0,206500.0,431730.0,345522.0,529281.0,690698.0,305600.0,186620.0,197077.0,131625.0,347356.0,352906.0,372958.0,385507.0,422480.0,327659.0,270201.0,216920.0,136866.0,141153.0,199202.0,251805.0,179220.0,211491.0,247622.0,250804.0,168815.0,176587.0,186417.0,184703.0,149395.0,126620.0,164210.0,126455.0,155274.0,172574.0,139389.0,142185.0,139854.0,143716.0,130769.0,131611.0,132114.0,132636.0,117261.0,101226.0,134897.0,141250.0,191583.0,104090.0,234753.0,246932.0,252191.0,319022.0,187649.0,227663.0,380260.0,547544.0,222866.0,293779.0,286501.0,282802.0,162478.0,455479.0,313048.0,409867.0,268968.0,245467.0,283586.0,246109.0,515851.0,283948.0,224633.0,312194.0,261946.0,240071.0,325267.0,415709.0,192885.0,297860.0,309909.0,147333.0,271740.0,205847.0,196117.0,258553.0,358583.0,355917.0,431289.0,344769.0,402664.0,299037.0,354536.0,220207.0,231756.0,257500.0,351581.0,194337.0,190664.0,881834.0,685811.0,1146247.0,1029542.0,802257.0,1399354.0,596352.0,910716.0,1021037.0,665679.0,458202.0,597393.0,508569.0,432455.0,480086.0,774441.0,610286.0,651022.0,998962.0,1048209.0,701177.0,884850.0,623697.0,570017.0,521923.0,815280.0,844644.0,523196.0,1432391.0,1751014.0,1731527.0,1260838.0,796149.0,240574.0,277461.0,284396.0,206136.0,207728.0,200327.0,321070.0,267161.0,164870.0,,247859.0,458805.0,328638.0,283895.0,237133.0,355457.0,158896.0,147535.0,179104.0,177568.0,166240.0,117295.0,195113.0,147300.0,175121.0,162111.0,189712.0,114161.0,143750.0,106750.0,140735.0,89438.0,284294.0,303871.0,223087.0,171998.0,212029.0,148198.0,245852.0,121466.0,133713.0,151030.0,147078.0,110672.0,156727.0,,148859.0,120500.0,164868.0,155730.0,,,,178807.0,161567.0,164487.0,203712.0,176535.0,134877.0,118472.0,,109339.0
2020,8,143807.0,175368.0,145580.0,149853.0,106714.0,78375.0,137326.0,100347.0,415139.0,657948.0,1270396.0,545383.0,478177.0,580114.0,857494.0,909167.0,441515.0,938453.0,398045.0,499913.0,440747.0,151000.0,469893.0,204235.0,433849.0,607894.0,453423.0,370923.0,376483.0,426919.0,575754.0,344304.0,370076.0,,,,305620.0,285545.0,321000.0,281941.0,609632.0,400401.0,230311.0,208267.0,440449.0,353065.0,540885.0,706103.0,307217.0,186935.0,197512.0,131798.0,351028.0,355925.0,377327.0,390507.0,426941.0,331254.0,272799.0,218787.0,136955.0,141403.0,200202.0,254664.0,180272.0,214038.0,252648.0,255134.0,169109.0,177685.0,187161.0,185438.0,150461.0,126213.0,164196.0,126261.0,155921.0,172582.0,140410.0,143926.0,141556.0,145483.0,131769.0,131887.0,132057.0,134382.0,117580.0,101131.0,134779.0,141233.0,192113.0,104100.0,234590.0,247095.0,252353.0,316960.0,187966.0,227613.0,383529.0,551580.0,225414.0,295977.0,289025.0,285607.0,163605.0,501789.0,315333.0,412067.0,269621.0,246500.0,284414.0,246494.0,524139.0,285580.0,224664.0,315099.0,263870.0,241490.0,327452.0,421172.0,195427.0,301641.0,312853.0,146708.0,272510.0,206764.0,196050.0,260184.0,362781.0,359286.0,438605.0,352457.0,416750.0,299585.0,361693.0,219293.0,232298.0,258047.0,353635.0,194767.0,190764.0,886216.0,689877.0,1151761.0,1033625.0,806143.0,1406439.0,600137.0,916402.0,1025866.0,669858.0,461213.0,601402.0,512236.0,435491.0,483210.0,778785.0,613449.0,655065.0,1004481.0,1052860.0,705187.0,889929.0,627288.0,573797.0,524231.0,820331.0,847923.0,526967.0,1437751.0,1757795.0,1738333.0,1265377.0,798575.0,243182.0,281645.0,289047.0,204909.0,209625.0,201952.0,322046.0,267458.0,164907.0,,249383.0,459403.0,328638.0,286487.0,237542.0,356562.0,159525.0,147076.0,180319.0,179493.0,165479.0,118210.0,193738.0,147922.0,176116.0,162620.0,191250.0,114484.0,144245.0,106910.0,140809.0,89550.0,284113.0,303757.0,222696.0,174913.0,217153.0,149767.0,252859.0,126614.0,134125.0,152572.0,147789.0,111313.0,161375.0,,149793.0,120957.0,164951.0,156354.0,,,,179583.0,162733.0,164872.0,204603.0,177229.0,135708.0,118583.0,,109429.0
2020,9,144491.0,176401.0,146358.0,150963.0,106643.0,78188.0,137478.0,100403.0,,663007.0,1276354.0,549345.0,481406.0,584455.0,864928.0,917083.0,447926.0,946007.0,398652.0,506688.0,447001.0,151226.0,481089.0,206133.0,446096.0,621514.0,455554.0,371760.0,378025.0,427919.0,579549.0,346603.0,372088.0,,,,305309.0,285420.0,320546.0,282125.0,618509.0,404604.0,231984.0,208574.0,446967.0,358398.0,549813.0,717353.0,309517.0,187360.0,198214.0,131625.0,353318.0,357219.0,380387.0,395507.0,429451.0,332452.0,274254.0,221029.0,137188.0,141532.0,201096.0,258260.0,180955.0,215747.0,256464.0,257714.0,169337.0,178391.0,187729.0,185938.0,151086.0,125639.0,163971.0,125989.0,156366.0,172828.0,141135.0,145012.0,142097.0,146926.0,132725.0,131508.0,132014.0,135718.0,117557.0,100976.0,134735.0,141167.0,192756.0,104210.0,234530.0,247473.0,252375.0,315638.0,188216.0,227707.0,386235.0,554605.0,227820.0,298907.0,292516.0,287988.0,164465.0,523888.0,318697.0,413383.0,270484.0,249850.0,285500.0,246603.0,535841.0,288454.0,225258.0,320793.0,266304.0,242837.0,332363.0,433444.0,198396.0,305813.0,316515.0,146042.0,273688.0,208222.0,196033.0,261535.0,368583.0,363571.0,448000.0,360371.0,430352.0,301293.0,369568.0,218707.0,233005.0,258726.0,355149.0,195256.0,191373.0,888511.0,692167.0,1155219.0,1036486.0,807771.0,1411232.0,602112.0,918667.0,1029256.0,673406.0,463415.0,603741.0,513611.0,436295.0,484531.0,781597.0,616367.0,657641.0,1007385.0,1055158.0,707843.0,893000.0,629871.0,576415.0,525885.0,823466.0,849327.0,530511.0,1439654.0,1759164.0,1741538.0,1266416.0,800418.0,247128.0,286678.0,297038.0,203582.0,212103.0,204060.0,322873.0,268375.0,164917.0,,250055.0,460747.0,328225.0,288697.0,238158.0,357198.0,159936.0,146660.0,181458.0,180750.0,164583.0,118864.0,192375.0,148707.0,177487.0,163313.0,193382.0,114891.0,144690.0,107070.0,140441.0,89675.0,283991.0,303757.0,222196.0,177257.0,221327.0,151570.0,258289.0,129636.0,135200.0,153873.0,148567.0,112969.0,163466.0,,151772.0,121647.0,164090.0,156588.0,,,,179741.0,162650.0,164955.0,204929.0,177458.0,136547.0,118676.0,,109643.0
2020,10,145128.0,177447.0,146841.0,152110.0,106583.0,78208.0,137891.0,100403.0,417481.0,666871.0,1277958.0,553694.0,484042.0,589689.0,869838.0,921774.0,451191.0,951331.0,399116.0,511213.0,450365.0,151533.0,485807.0,207816.0,448459.0,629831.0,457992.0,373058.0,378958.0,428351.0,584577.0,347579.0,374047.0,,,,305350.0,285466.0,320583.0,282375.0,611851.0,408788.0,233434.0,208903.0,450075.0,361081.0,552844.0,723112.0,310883.0,187532.0,198589.0,131260.0,355472.0,358644.0,383593.0,399772.0,432284.0,334690.0,274458.0,222556.0,137491.0,141516.0,201962.0,260582.0,181422.0,216662.0,259735.0,258598.0,169402.0,178576.0,187844.0,186750.0,151875.0,125269.0,163703.0,125727.0,156543.0,173383.0,141543.0,145896.0,142771.0,147949.0,133244.0,131524.0,132000.0,135718.0,117784.0,100893.0,134456.0,141033.0,193774.0,104200.0,234806.0,247905.0,252537.0,316478.0,188491.0,227763.0,387973.0,556292.0,229605.0,301505.0,295565.0,289446.0,165065.0,529898.0,322476.0,418033.0,271113.0,252367.0,287052.0,246949.0,548632.0,291678.0,226008.0,324401.0,267598.0,244429.0,335911.0,440310.0,200260.0,309186.0,319783.0,145708.0,276104.0,209250.0,196017.0,261754.0,374750.0,368798.0,454697.0,366313.0,441008.0,302561.0,374318.0,218829.0,233696.0,259406.0,356770.0,195570.0,192009.0,889368.0,693234.0,1156252.0,1036681.0,808743.0,1412659.0,603028.0,920020.0,1030878.0,674415.0,464234.0,604429.0,514361.0,436875.0,485395.0,783191.0,617337.0,658402.0,1010106.0,1055837.0,708683.0,893800.0,630788.0,577288.0,526526.0,824356.0,849827.0,531663.0,1440154.0,1759747.0,1742161.0,1266792.0,800806.0,250905.0,290974.0,305000.0,204141.0,213848.0,205345.0,323781.0,269173.0,165213.0,,251336.0,461636.0,328363.0,290454.0,238758.0,358167.0,160638.0,146306.0,182833.0,182473.0,163406.0,120239.0,191950.0,149288.0,178491.0,163841.0,194920.0,115193.0,144929.0,107310.0,140118.0,89875.0,283900.0,303800.0,221685.0,178649.0,223682.0,153128.0,261066.0,131773.0,135575.0,154903.0,148844.0,113656.0,164534.0,,153467.0,121922.0,163701.0,156766.0,,,,179851.0,162650.0,164865.0,205410.0,177389.0,137255.0,118741.0,,109821.0
