년도,월,나이,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2020,8,60,"748,114","59,255","15,231","19,628","11,295","13,101","56,669","16,761","15,150","24,758","28,615","35,026","17,063","17,963","54,577","19,896","26,780","6,607","32,740","17,533","15,207","58,364","27,742","15,624","14,998","3,698","11,877","41,441","9,782","20,883","16,326","10,384","17,409","54,582","15,117","21,638","17,827","23,991","12,323","12,141","24,245","32,886","23,269","14,024","10,910","8,885","3,586","5,737","11,206"
2020,8,70,"415,057","31,130","8,754","9,412","6,595","6,369","31,458","9,289","8,185","13,984","17,348","17,109","8,744","8,365","24,849","10,099","15,926","5,098","16,317","9,359","6,958","35,363","17,181","8,869","9,313","2,057","6,429","24,024","5,364","10,383","8,288","4,792","7,866","35,487","8,555","14,302","12,630","16,020","7,022","7,349","13,449","16,861","11,175","8,708","6,740","5,379","2,763","3,627","6,577"
2020,8,80,"217,539","15,993","4,729","4,844","3,085","3,335","15,452","3,968","3,616","7,868","8,645","9,190","4,428","4,762","13,023","5,126","8,922","2,658","9,485","5,416","4,069","20,632","9,287","5,526","5,819","1,176","3,018","11,362","2,479","5,845","4,804","2,711","3,602","15,809","4,633","6,220","4,956","8,729","4,207","4,807","6,328","9,132","5,030","4,281","4,027","3,274","1,768","2,214","3,810"
2020,8,90,"38,688","2,985",924,885,544,632,"3,121",719,706,"1,696","1,394","1,611",739,872,"2,338",864,"1,434",425,"1,625",940,685,"3,435","1,513",985,937,291,499,"1,975",390,"1,005",842,550,751,"2,987",882,"1,153",952,"1,499",711,802,"1,088","1,576",956,756,758,623,289,380,728
2020,8,100,"3,093",225,65,64,66,30,352,142,135,75,168,122,54,68,184,106,163,63,97,53,44,241,152,42,47,42,54,150,32,69,53,37,91,160,58,52,50,137,45,44,54,75,77,61,46,33,31,28,53
2020,9,총,"6,652,408","590,377","136,436","183,109","86,785","184,047","475,551","119,549","106,804","249,198","232,558","279,609","120,104","159,505","414,119","154,842","256,063","47,038","318,518","170,868","147,650","548,913","239,385","153,439","156,089","31,551","99,714","356,732","110,681","235,243","138,455","82,216","143,019","541,544","125,602","223,095","192,847","227,365","105,876","90,338","231,234","407,607","185,767","112,999","69,607","54,823","20,763","30,346","58,940"
2020,9,0,"565,037","48,017","9,067","16,119","4,770","18,061","34,108","7,945","6,533","19,630","16,685","19,728","7,830","11,898","28,511","11,747","23,854","3,106","22,094","11,557","10,537","40,579","18,921","10,278","11,380","2,399","7,508","31,970","11,870","23,489","10,392","6,404","14,757","50,075","10,494","21,223","18,358","21,824","9,265","6,941","26,563","51,466","17,259","9,848","4,228","3,652","1,377","1,726","3,595"
2020,9,10,"648,903","57,638","13,904","16,147","6,855","20,732","43,088","8,664","8,097","26,327","20,703","25,574","9,111","16,463","34,825","15,148","25,628","4,278","31,466","16,840","14,626","51,479","20,307","14,407","16,765","3,046","8,882","37,698","12,188","24,241","13,067","7,184","12,003","59,898","12,606","24,803","22,489","23,590","11,217","8,869","22,978","46,910","16,509","11,838","5,951","4,681","1,488","2,228","4,610"
2020,9,20,"851,801","88,291","19,958","26,193","13,783","28,357","64,575","16,694","14,966","32,915","31,401","37,531","16,565","20,966","57,093","18,715","32,575","5,109","49,643","26,881","22,762","73,572","30,226","22,362","20,984","4,073","13,286","40,476","14,265","31,321","18,333","11,069","17,136","65,905","15,657","27,143","23,105","26,565","12,977","9,976","24,473","47,343","21,149","12,617","7,544","5,437","1,979","2,654","4,718"
2020,9,30,"926,919","86,798","15,807","28,164","11,348","31,479","67,826","16,770","14,492","36,564","29,309","37,595","15,714","21,881","57,116","21,070","36,215","4,919","39,024","20,087","18,937","71,754","33,295","19,591","18,868","4,221","13,244","45,769","18,062","35,430","18,604","11,122","24,416","74,392","16,059","30,859","27,474","31,456","14,245","10,542","37,834","72,504","27,916","13,617","6,554","5,519","1,824","2,658","5,364"
2020,9,40,"1,130,664","101,146","23,189","29,844","13,302","34,811","80,152","17,808","15,682","46,662","37,199","45,382","17,364","28,018","64,796","26,632","43,446","6,964","53,563","28,646","24,917","94,477","39,111","27,181","28,185","4,929","16,584","64,646","20,273","41,447","22,863","12,567","23,843","101,369","20,541","42,891","37,937","38,930","16,827","13,997","41,421","75,601","31,258","19,102","9,560","7,729","2,278","3,696","7,987"
2020,9,50,"1,098,410","98,374","24,686","31,637","15,076","26,975","78,197","20,398","19,168","38,631","40,663","50,487","22,339","28,148","76,287","25,617","40,751","7,752","62,053","33,341","28,712","98,342","41,360","28,391","28,591","5,588","18,213","56,739","15,870","40,690","24,694","15,272","20,885","80,409","20,789","32,668","26,952","34,275","16,937","14,740","32,245","52,761","30,887","18,036","13,219","9,529","3,339","5,359","10,200"
2020,9,60,"754,075","59,663","15,299","19,789","11,344","13,231","57,095","17,039","15,208","24,848","28,905","35,240","17,175","18,065","54,933","19,846","27,030","6,627","33,084","17,714","15,370","58,881","27,950","15,749","15,182","3,726","11,944","41,737","9,856","21,176","16,493","10,491","17,589","54,859","15,262","21,720","17,877","24,237","12,417","12,248","24,608","33,250","23,471","14,142","10,953","8,949","3,610","5,775","11,240"
2020,9,70,"415,707","31,167","8,768","9,417","6,605","6,377","31,512","9,368","8,189","13,955","17,391","17,133","8,778","8,355","24,932","10,009","15,968","5,103","16,315","9,346","6,969","35,359","17,193","8,879","9,287","2,046","6,444","24,115","5,382","10,464","8,288","4,779","7,924","35,542","8,570","14,315","12,657","16,041","7,011","7,339","13,561","16,913","11,200","8,683","6,733","5,360","2,759","3,618","6,616"
2020,9,80,"218,529","16,027","4,754","4,839","3,087","3,347","15,508","3,991","3,626","7,891","8,712","9,189","4,418","4,771","13,062","5,079","8,966","2,689","9,528","5,452","4,076","20,732","9,343","5,545","5,844","1,189","3,050","11,423","2,477","5,882","4,804","2,728","3,612","15,914","4,669","6,251","4,994","8,802","4,220","4,839","6,380","9,163","5,072","4,291","4,058","3,302","1,790","2,223","3,818"
2020,9,90,"39,248","3,029",938,896,548,647,"3,141",730,708,"1,703","1,419","1,624",755,869,"2,376",871,"1,467",426,"1,648",949,699,"3,498","1,526","1,014",958,292,502,"2,009",406,"1,034",864,563,764,"3,021",895,"1,169",957,"1,508",714,802,"1,117","1,619",971,764,761,631,289,379,739
2020,9,100,"3,115",227,66,64,67,30,349,142,135,72,171,126,55,71,188,108,163,65,100,55,45,240,153,42,45,42,57,150,32,69,53,37,90,160,60,53,47,137,46,45,54,77,75,61,46,34,30,30,53
2020,10,총,"6,658,766","589,775","136,215","182,879","86,692","183,989","475,423","119,896","106,637","248,890","233,186","279,124","120,008","159,116","413,667","153,283","257,194","47,069","318,469","170,681","147,788","549,395","239,978","153,368","156,049","31,552","99,636","357,338","110,759","236,452","138,291","82,357","143,755","541,569","125,640","223,054","192,875","228,240","105,846","90,454","232,967","409,096","186,038","113,286","69,512","54,895","20,754","30,308","59,076"
2020,10,0,"562,549","47,630","9,008","15,968","4,712","17,942","33,948","7,968","6,496","19,484","16,671","19,571","7,786","11,785","28,306","11,576","23,900","3,086","22,032","11,504","10,528","40,434","18,942","10,190","11,302","2,393","7,413","31,806","11,800","23,513","10,270","6,390","14,658","49,740","10,464","21,040","18,236","21,785","9,197","6,896","26,718","51,335","17,191","9,821","4,177","3,636","1,361","1,710","3,585"
2020,10,10,"648,092","57,440","13,822","16,103","6,832","20,683","43,038","8,677","8,047","26,314","20,652","25,469","9,111","16,358","34,678","15,046","25,670","4,270","31,295","16,723","14,572","51,354","20,264","14,371","16,719","3,033","8,876","37,673","12,208","24,282","13,024","7,162","12,095","59,697","12,459","24,790","22,448","23,682","11,171","8,798","23,092","47,104","16,505","11,855","5,908","4,675","1,494","2,223","4,623"
2020,10,20,"852,841","88,213","19,919","26,163","13,768","28,363","64,506","16,703","14,957","32,846","31,498","37,408","16,516","20,892","56,993","18,460","32,736","5,115","49,626","26,840","22,786","73,579","30,295","22,317","20,967","4,080","13,262","40,514","14,283","31,462","18,319","11,118","17,407","66,028","15,702","27,184","23,142","26,641","13,003","10,039","24,678","47,626","21,214","12,680","7,552","5,462","1,969","2,647","4,723"
2020,10,30,"925,325","86,469","15,746","28,040","11,352","31,331","67,640","16,800","14,417","36,423","29,358","37,455","15,674","21,781","56,873","20,791","36,390","4,922","38,937","20,036","18,901","71,726","33,360","19,552","18,814","4,233","13,187","45,640","17,984","35,532","18,509","11,187","24,410","74,064","16,011","30,663","27,390","31,512","14,176","10,508","38,129","72,456","27,804","13,616","6,527","5,484","1,827","2,638","5,341"
2020,10,40,"1,130,551","100,941","23,062","29,774","13,246","34,859","80,024","17,855","15,671","46,498","37,246","45,233","17,340","27,893","64,643","26,419","43,626","6,939","53,375","28,484","24,891","94,224","39,108","27,068","28,048","4,890","16,566","64,685","20,313","41,608","22,739","12,525","24,001","101,284","20,593","42,802","37,889","39,075","16,812","14,041","41,750","75,992","31,312","19,095","9,517","7,723","2,267","3,679","8,007"
2020,10,50,"1,100,677","98,441","24,685","31,632","15,048","27,076","78,186","20,403","19,074","38,709","40,751","50,423","22,279","28,144","76,192","25,342","40,947","7,756","62,211","33,427","28,784","98,535","41,470","28,425","28,640","5,597","18,186","57,009","15,905","40,973","24,749","15,284","20,931","80,754","20,807","32,877","27,070","34,503","16,966","14,745","32,472","53,089","31,009","18,124","13,186","9,535","3,329","5,350","10,197"
2020,10,60,"759,651","60,009","15,373","19,919","11,396","13,321","57,469","17,197","15,286","24,986","29,173","35,427","17,255","18,172","55,306","19,721","27,287","6,657","33,324","17,837","15,487","59,486","28,233","15,886","15,367","3,742","12,060","42,139","9,944","21,495","16,625","10,548","17,796","55,110","15,375","21,781","17,954","24,446","12,497","12,336","24,857","33,579","23,607","14,222","11,031","9,010","3,625","5,799","11,324"
2020,10,70,"416,901","31,260","8,818","9,446","6,616","6,380","31,575","9,408","8,217","13,950","17,474","17,149","8,804","8,345","25,022","9,917","16,001","5,113","16,371","9,360","7,011","35,432","17,234","8,896","9,302","2,054","6,465","24,182","5,398","10,552","8,298","4,803","7,971","35,653","8,586","14,361","12,706","16,060","7,035","7,380","13,653","17,000","11,249","8,702","6,728","5,375","2,764","3,622","6,643"
2020,10,80,"219,581","16,098","4,770","4,875","3,105","3,348","15,551","4,011","3,636","7,904","8,763","9,229","4,427","4,802","13,110","5,024","9,002","2,712","9,551","5,476","4,075","20,847","9,376","5,598","5,873","1,195","3,059","11,506","2,487","5,919","4,844","2,746","3,626","16,043","4,683","6,321","5,039","8,867","4,231","4,851","6,443","9,191","5,104","4,334","4,083","3,318","1,795","2,229","3,823"
2020,10,90,"39,458","3,040",944,892,548,656,"3,135",729,702,"1,704","1,425","1,633",761,872,"2,356",879,"1,474",434,"1,647",940,707,"3,540","1,545","1,023",972,293,506,"2,026",405,"1,045",860,558,769,"3,032",897,"1,181",954,"1,532",713,814,"1,122","1,645",968,779,755,641,293,381,758
2020,10,100,"3,140",234,68,67,69,30,351,145,134,72,175,127,55,72,188,108,161,65,100,54,46,238,151,42,45,42,56,158,32,71,54,36,91,164,63,54,47,137,45,46,53,79,75,58,48,36,30,30,52
2020,11,총,"6,665,398","589,541","136,069","182,791","86,642","184,039","475,044","119,741","106,613","248,690","233,734","278,746","119,831","158,915","413,151","151,988","258,375","47,240","318,845","171,696","147,149","550,213","240,856","153,384","155,973","31,560","99,575","357,873","110,885","237,692","138,179","82,394","144,820","541,302","125,563","223,070","192,669","228,916","105,857","90,540","234,110","410,475","186,333","113,426","69,465","54,908","20,730","30,303","59,178"
2020,11,0,"560,264","47,292","8,940","15,825","4,668","17,859","33,656","7,876","6,469","19,311","16,610","19,443","7,734","11,709","28,112","11,449","23,980","3,069","21,974","11,623","10,351","40,319","18,954","10,151","11,214","2,396","7,366","31,679","11,766","23,512","10,172","6,367","14,684","49,430","10,411","20,915","18,104","21,714","9,123","6,844","26,756","51,224","17,126","9,827","4,146","3,597","1,356","1,704","3,571"
2020,11,10,"647,212","57,311","13,763","16,125","6,804","20,619","42,957","8,659","8,012","26,286","20,665","25,339","9,074","16,265","34,506","14,932","25,722","4,267","31,194","16,736","14,458","51,310","20,288","14,325","16,697","3,020","8,839","37,663","12,179","24,365","12,981","7,095","12,168","59,345","12,216","24,745","22,384","23,785","11,111","8,761","23,228","47,232","16,505","11,859","5,882","4,663","1,493","2,210","4,625"
2020,11,20,"854,576","88,331","19,952","26,116","13,817","28,446","64,479","16,688","15,002","32,789","31,646","37,448","16,503","20,945","56,937","18,307","32,943","5,128","49,686","26,995","22,691","73,610","30,336","22,299","20,975","4,074","13,289","40,612","14,354","31,619","18,293","11,171","17,646","66,225","15,752","27,290","23,183","26,669","13,101","10,087","24,826","47,839","21,230","12,654","7,532","5,493","1,956","2,653","4,738"
2020,11,30,"924,351","86,152","15,687","27,940","11,316","31,209","67,527","16,777","14,407","36,343","29,353","37,297","15,619","21,678","56,675","20,544","36,557","4,945","38,984","20,188","18,796","71,858","33,574","19,539","18,745","4,242","13,139","45,483","17,903","35,682","18,453","11,185","24,528","73,826","15,981","30,545","27,300","31,529","14,148","10,484","38,287","72,489","27,733","13,628","6,491","5,429","1,826","2,641","5,333"
2020,11,40,"1,130,698","100,777","22,970","29,761","13,194","34,852","79,843","17,827","15,616","46,400","37,286","45,044","17,290","27,754","64,422","26,174","43,800","6,940","53,229","28,567","24,662","94,177","39,223","26,998","27,956","4,872","16,526","64,836","20,337","41,719","22,694","12,492","24,233","101,208","20,595","42,774","37,839","39,260","16,784","14,038","42,048","76,308","31,387","19,129","9,479","7,733","2,259","3,661","8,003"
2020,11,50,"1,101,879","98,480","24,638","31,610","15,039","27,193","78,146","20,349","19,018","38,779","40,823","50,339","22,169","28,170","76,064","25,099","41,068","7,772","62,357","33,659","28,698","98,661","41,543","28,416","28,702","5,601","18,180","57,175","15,921","41,246","24,710","15,303","21,031","80,946","20,861","32,962","27,123","34,624","16,941","14,768","32,524","53,331","31,063","18,103","13,196","9,560","3,319","5,341","10,187"
2020,11,60,"765,255","60,441","15,484","20,077","11,460","13,420","57,748","17,263","15,371","25,114","29,421","35,651","17,368","18,283","55,644","19,635","27,553","6,720","33,670","18,058","15,612","60,004","28,488","16,048","15,468","3,762","12,107","42,401","10,028","21,840","16,775","10,622","17,970","55,314","15,480","21,844","17,990","24,639","12,604","12,435","25,093","34,000","23,835","14,311","11,115","9,050","3,638","5,833","11,396"
2020,11,70,"417,860","31,314","8,825","9,476","6,611","6,402","31,584","9,405","8,229","13,950","17,531","17,166","8,802","8,364","25,118","9,862","16,061","5,140","16,429","9,383","7,046","35,490","17,294","8,909","9,287","2,054","6,488","24,275","5,453","10,613","8,321","4,811","8,052","35,667","8,594","14,402","12,671","16,098","7,043","7,400","13,699","17,070","11,280","8,718","6,710","5,377","2,759","3,613","6,664"
2020,11,80,"220,526","16,155","4,795","4,896","3,115","3,349","15,628","4,028","3,651","7,949","8,798","9,244","4,453","4,791","13,126","4,993","9,031","2,749","9,572","5,486","4,086","20,980","9,462","5,618","5,900","1,212","3,076","11,547","2,504","5,956","4,860","2,760","3,648","16,119","4,699","6,341","5,079","8,937","4,250","4,862","6,463","9,252","5,135","4,358","4,109","3,326","1,804","2,233","3,839"
2020,11,90,"39,633","3,056",948,897,550,661,"3,121",723,702,"1,696","1,423","1,648",764,884,"2,359",888,"1,500",445,"1,649",947,702,"3,567","1,543","1,040",984,284,510,"2,042",409,"1,068",865,553,769,"3,057",909,"1,198",950,"1,524",708,815,"1,132","1,651",964,782,755,645,291,384,769
2020,11,100,"3,144",232,67,68,68,29,355,146,136,73,178,127,55,72,188,105,160,65,101,54,47,237,151,41,45,43,55,160,31,72,55,35,91,165,65,54,46,137,44,46,54,79,75,57,50,35,29,30,53
2020,12,총,"6,672,545","589,002","135,854","182,595","86,750","183,803","474,657","119,497","106,687","248,473","234,368","278,091","119,549","158,542","412,360","151,321","259,690","47,315","319,111","172,436","146,675","550,736","241,189","153,842","155,705","32,163","99,515","358,124","110,940","239,165","137,957","82,325","146,028","541,329","125,524","223,172","192,633","229,568","105,441","90,657","236,463","411,407","186,756","113,443","69,369","55,059","20,717","30,221","59,247"
2020,12,0,"559,197","47,019","8,870","15,750","4,676","17,723","33,586","7,864","6,445","19,277","16,634","19,296","7,677","11,619","27,843","11,345","24,121","3,036","21,914","11,683","10,231","40,230","18,894","10,204","11,132","2,475","7,347","31,567","11,679","23,711","10,083","6,345","14,756","49,264","10,388","20,841","18,035","21,660","9,094","6,829","27,092","51,069","17,116","9,762","4,140","3,601","1,336","1,681","3,566"
2020,12,10,"645,368","57,090","13,710","16,072","6,750","20,558","42,844","8,579","8,002","26,263","20,614","25,224","9,024","16,200","34,342","14,863","25,764","4,263","31,052","16,737","14,315","51,189","20,283","14,320","16,586","3,052","8,785","37,547","12,191","24,395","12,901","7,072","12,304","58,971","11,928","24,717","22,326","23,826","10,672","8,659","23,413","47,303","16,428","11,833","5,837","4,660","1,501","2,168","4,605"
2020,12,20,"856,111","88,293","19,920","26,065","13,890","28,418","64,443","16,678","15,056","32,709","31,745","37,352","16,436","20,916","56,831","18,238","33,162","5,161","49,821","27,150","22,671","73,630","30,369","22,316","20,945","4,135","13,305","40,668","14,393","31,750","18,273","11,169","17,872","66,418","15,745","27,406","23,267","26,746","13,068","10,138","25,142","48,058","21,287","12,693","7,497","5,495","1,961","2,637","4,730"
2020,12,30,"924,616","85,876","15,624","27,800","11,322","31,130","67,410","16,763","14,390","36,257","29,453","37,145","15,558","21,587","56,417","20,434","36,849","4,941","38,997","20,275","18,722","71,955","33,619","19,671","18,665","4,347","13,103","45,369","17,906","36,006","18,408","11,137","24,703","73,557","15,988","30,362","27,207","31,611","14,149","10,467","38,824","72,530","27,714","13,584","6,468","5,453","1,831","2,628","5,344"
2020,12,40,"1,130,587","100,595","22,881","29,770","13,181","34,763","79,662","17,777","15,599","46,286","37,312","44,814","17,189","27,625","64,121","26,053","43,914","6,924","53,039","28,597","24,442","94,119","39,246","27,000","27,873","4,932","16,463","64,854","20,324","41,908","22,596","12,464","24,424","101,182","20,627","42,747","37,808","39,384","16,750","14,076","42,426","76,541","31,480","19,099","9,446","7,766","2,256","3,653","8,010"
2020,12,50,"1,102,615","98,448","24,612","31,520","15,050","27,266","78,018","20,300","18,960","38,758","40,878","50,196","22,101","28,095","75,916","24,945","41,229","7,810","62,397","33,790","28,607","98,720","41,590","28,466","28,664","5,707","18,175","57,252","15,916","41,381","24,658","15,281","21,171","81,142","20,920","33,064","27,158","34,678","16,919","14,768","32,725","53,477","31,123","18,128","13,188","9,557","3,295","5,341","10,176"
2020,12,60,"770,912","60,826","15,565","20,242","11,513","13,506","57,965","17,233","15,462","25,270","29,671","35,852","17,466","18,386","56,019","19,691","27,785","6,760","34,038","18,271","15,767","60,482","28,667","16,205","15,610","3,863","12,191","42,681","10,104","22,148","16,909","10,673","18,145","55,591","15,602","21,941","18,048","24,859","12,719","12,563","25,367","34,311","24,029","14,363","11,182","9,143","3,661","5,857","11,464"
2020,12,70,"418,433","31,335","8,830","9,490","6,623","6,392","31,557","9,376","8,273","13,908","17,561","17,157","8,790","8,367","25,137","9,785","16,093","5,134","16,481","9,421","7,060","35,475","17,299","8,923","9,253","2,081","6,494","24,347","5,458","10,686","8,341","4,828","8,102","35,728","8,619","14,431","12,678","16,131","7,052","7,395","13,761","17,102","11,356","8,750","6,708","5,369","2,752","3,607","6,670"
2020,12,80,"221,664","16,232","4,822","4,914","3,133","3,363","15,690","4,048","3,664","7,978","8,880","9,277","4,485","4,792","13,161","4,970","9,107","2,774","9,618","5,505","4,113","21,091","9,507","5,645","5,939","1,230","3,083","11,616","2,532","6,024","4,860","2,760","3,683","16,242","4,725","6,405","5,112","8,996","4,263","4,892","6,503","9,284","5,162","4,395","4,109","3,339","1,802","2,234","3,855"
2020,12,90,"39,884","3,056",952,905,544,655,"3,121",730,700,"1,691","1,438","1,651",766,885,"2,385",890,"1,506",447,"1,654",954,700,"3,605","1,561","1,051",993,298,514,"2,059",407,"1,086",872,561,777,"3,066",917,"1,202",947,"1,541",711,826,"1,156","1,652",983,783,746,640,292,385,776
2020,12,100,"3,158",232,68,67,68,29,361,149,136,76,182,127,57,70,188,107,160,65,100,53,47,240,154,41,45,43,55,164,30,70,56,35,91,168,65,56,47,136,44,44,54,80,78,53,48,36,30,30,51
2021,1,총,"6,683,637","588,823","135,725","182,561","86,798","183,739","474,496","119,401","106,718","248,377","234,768","277,970","119,381","158,589","411,985","150,890","261,239","47,366","319,468","172,889","146,579","551,797","241,840","154,349","155,608","32,874","99,381","358,842","111,078","241,186","137,816","82,206","146,893","541,823","125,661","223,240","192,922","230,051","105,556","90,758","238,167","412,415","187,030","113,895","69,429","55,147","20,694","30,230","59,364"
2021,1,0,"556,785","46,622","8,775","15,654","4,619","17,574","33,360","7,794","6,419","19,147","16,586","19,151","7,610","11,541","27,540","11,225","24,188","3,013","21,770","11,629","10,141","40,094","18,860","10,190","11,044","2,593","7,275","31,394","11,602","24,003","10,010","6,267","14,727","48,942","10,304","20,692","17,946","21,554","9,036","6,791","27,187","50,823","17,002","9,789","4,111","3,578","1,322","1,676","3,554"
2021,1,10,"645,209","56,965","13,664","16,026","6,726","20,549","42,692","8,547","7,961","26,184","20,562","25,141","8,984","16,157","34,182","14,800","25,877","4,271","30,997","16,729","14,268","51,088","20,265","14,321","16,502","3,114","8,761","37,635","12,211","24,510","12,826","7,055","12,445","58,944","11,872","24,700","22,372","23,893","10,583","8,602","23,588","47,483","16,438","11,863","5,780","4,645","1,500","2,144","4,614"
2021,1,20,"856,641","88,204","19,863","25,999","13,955","28,387","64,321","16,625","15,063","32,633","31,837","37,286","16,385","20,901","56,648","18,140","33,360","5,146","49,864","27,235","22,629","73,563","30,315","22,343","20,905","4,195","13,261","40,718","14,418","31,901","18,230","11,124","17,999","66,507","15,765","27,477","23,265","26,742","13,120","10,154","25,380","48,167","21,257","12,737","7,537","5,518","1,943","2,654","4,710"
2021,1,30,"924,273","85,618","15,580","27,723","11,307","31,008","67,311","16,744","14,384","36,183","29,393","37,098","15,467","21,631","56,182","20,289","37,120","4,941","38,997","20,308","18,689","72,274","33,831","19,800","18,643","4,451","13,039","45,254","17,857","36,448","18,359","11,073","24,734","73,307","15,938","30,208","27,161","31,571","14,168","10,458","39,027","72,348","27,666","13,610","6,465","5,434","1,831","2,610","5,340"
2021,1,40,"1,131,240","100,484","22,834","29,780","13,129","34,741","79,505","17,754","15,585","46,166","37,299","44,651","17,110","27,541","63,962","25,957","44,116","6,898","52,840","28,535","24,305","93,996","39,274","26,989","27,733","5,064","16,379","64,992","20,358","42,217","22,489","12,459","24,695","101,174","20,689","42,671","37,814","39,386","16,765","14,090","42,743","76,896","31,529","19,183","9,424","7,765","2,241","3,651","8,032"
2021,1,50,"1,104,508","98,403","24,562","31,471","15,050","27,320","77,985","20,242","18,903","38,840","40,954","50,155","22,054","28,101","75,856","24,866","41,463","7,843","62,509","33,900","28,609","98,906","41,620","28,589","28,697","5,804","18,175","57,466","15,961","41,600","24,625","15,244","21,230","81,412","20,959","33,154","27,299","34,869","16,942","14,763","32,934","53,698","31,199","18,151","13,166","9,563","3,287","5,342","10,137"
2021,1,60,"778,532","61,502","15,735","20,471","11,604","13,692","58,393","17,346","15,569","25,478","29,955","36,177","17,635","18,542","56,533","19,827","28,098","6,803","34,488","18,532","15,956","61,198","29,005","16,391","15,802","3,949","12,341","42,967","10,196","22,532","17,107","10,773","18,293","56,020","15,757","22,105","18,158","25,120","12,816","12,676","25,689","34,728","24,220","14,482","11,301","9,223","3,678","5,888","11,559"
2021,1,70,"419,890","31,393","8,833","9,512","6,638","6,410","31,668","9,407","8,308","13,953","17,610","17,204","8,804","8,400","25,229","9,810","16,153","5,126","16,546","9,455","7,091","35,537","17,347","8,944","9,246","2,122","6,485","24,496","5,484","10,729","8,353","4,835","8,191","35,871","8,653","14,494","12,724","16,144","7,079","7,439","13,820","17,190","11,465","8,781","6,706","5,378","2,759","3,589","6,698"
2021,1,80,"223,094","16,304","4,848","4,940","3,156","3,360","15,764","4,057","3,687","8,020","8,932","9,304","4,506","4,798","13,239","4,972","9,181","2,813","9,700","5,552","4,148","21,242","9,593","5,666","5,983","1,236","3,092","11,684","2,549","6,074","4,890","2,771","3,705","16,397","4,743","6,472","5,182","9,071","4,277","4,908","6,573","9,330","5,189","4,445","4,139","3,360","1,808","2,256","3,889"
2021,1,90,"40,265","3,088",962,917,541,668,"3,127",731,703,"1,693","1,456","1,673",767,906,"2,422",896,"1,520",448,"1,657",961,696,"3,654","1,573","1,073","1,008",303,517,"2,072",412,"1,102",873,571,785,"3,078",913,"1,210",955,"1,562",726,833,"1,171","1,669",988,802,751,644,296,390,779
2021,1,100,"3,200",240,69,68,73,30,370,154,136,80,184,130,59,71,192,108,163,64,100,53,47,245,157,43,45,43,56,164,30,70,54,34,89,171,68,57,46,139,44,44,55,83,77,52,49,39,29,30,52
2021,2,총,"6,694,692","589,019","135,475","182,307","87,846","183,391","473,991","119,212","106,718","248,061","234,894","278,547","118,940","159,607","411,324","150,416","262,564","47,313","319,375","172,873","146,502","552,534","242,533","154,485","155,516","34,260","99,084","360,724","111,285","242,509","137,341","82,033","148,410","542,314","125,872","223,138","193,304","230,836","105,637","90,866","239,214","413,161","187,155","114,854","69,444","55,191","20,661","30,211","59,525"
2021,2,0,"555,299","46,348","8,690","15,541","4,736","17,381","33,172","7,692","6,389","19,091","16,502","19,228","7,493","11,735","27,245","11,114","24,246","2,995","21,603","11,544","10,059","40,029","18,860","10,192","10,977","2,791","7,212","31,514","11,506","24,127","9,872","6,226","14,794","48,763","10,275","20,499","17,989","21,525","8,983","6,750","27,230","50,572","16,884","9,913","4,090","3,562","1,306","1,651","3,546"
2021,2,10,"644,754","56,840","13,577","15,970","6,796","20,497","42,524","8,499","7,928","26,097","20,466","25,112","8,918","16,194","33,984","14,736","25,979","4,228","30,809","16,625","14,184","50,981","20,216","14,262","16,503","3,245","8,686","37,757","12,213","24,554","12,719","7,046","12,662","58,909","11,863","24,687","22,359","23,928","10,544","8,585","23,702","47,565","16,424","11,967","5,750","4,610","1,489","2,139","4,601"
2021,2,20,"856,610","88,139","19,830","25,870","14,157","28,282","64,124","16,622","15,036","32,466","31,992","37,153","16,285","20,868","56,445","18,034","33,529","5,140","49,814","27,222","22,592","73,427","30,321","22,303","20,803","4,296","13,181","40,808","14,478","31,995","18,112","11,025","18,217","66,433","15,780","27,446","23,207","26,820","13,123","10,182","25,466","48,339","21,215","12,775","7,535","5,522","1,939","2,641","4,711"
2021,2,30,"922,654","85,397","15,494","27,566","11,516","30,821","67,043","16,668","14,374","36,001","29,267","37,292","15,352","21,940","55,827","20,073","37,266","4,880","38,895","20,259","18,636","72,276","33,934","19,799","18,543","4,689","12,950","45,358","17,767","36,609","18,231","11,016","24,895","73,057","15,909","30,014","27,134","31,474","14,130","10,386","39,061","72,017","27,432","13,741","6,445","5,416","1,827","2,591","5,346"
